"","es_score","brier_score","location","target_date","X24A_50_CI","X24B_50_CI","X24C_50_CI","X24E_50_CI","X24G_50_CI","other_50_CI","X24A_95_CI","X24B_95_CI","X24C_95_CI","X24E_95_CI","X24G_95_CI","other_95_CI"
"115",0.608502762854,0.363719036215086,"AR",2024-07-09,1,0,1,1,1,1,1,0,1,1,0,1
"116",0.601204586488953,0.368653195858948,"AR",2024-07-10,1,0,1,1,1,1,1,0,0,1,1,1
"117",NA,NA,"AR",2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",NA,NA,"AR",2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",NA,NA,"AR",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",NA,NA,"AR",2024-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",NA,NA,"AR",2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",0.387105649749167,0.287907003786826,"AR",2024-07-17,1,1,1,1,1,1,1,1,1,1,1,1
"124",NA,NA,"AR",2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",0.672379833725232,0.561009491542318,"AR",2024-07-19,1,1,1,1,0,1,1,1,1,1,1,1
"126",NA,NA,"AR",2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",1.76236622881338,0.438575771033864,"AZ",2024-06-09,0,1,1,0,1,1,0,0,0,0,1,0
"128",2.35623427815175,0.329655287161947,"AZ",2024-06-10,0,0,1,1,1,1,0,0,0,1,1,1
"129",2.874713391033,0.378764652899568,"AZ",2024-06-11,1,1,0,1,0,1,0,0,0,1,0,1
"130",2.60091953868183,0.360205944769118,"AZ",2024-06-12,1,1,0,0,1,1,0,0,1,0,0,0
"131",1.71654150995476,0.359822143758059,"AZ",2024-06-13,1,0,1,1,0,1,0,0,0,1,0,1
"132",1.73467347550889,0.286942778320494,"AZ",2024-06-14,1,1,0,1,1,1,1,0,0,1,1,1
"133",0.45109379288363,0.321517076168427,"AZ",2024-06-15,1,1,1,1,1,1,0,1,1,1,0,1
"134",1.76471988248551,0.361066745134692,"AZ",2024-06-16,0,1,0,1,1,1,0,1,0,0,0,1
"135",2.40474391856337,0.347641334406552,"AZ",2024-06-17,1,1,0,1,1,1,0,0,0,0,0,1
"136",1.72469040387392,0.367439406393686,"AZ",2024-06-18,1,1,1,1,1,1,0,1,0,1,0,0
"137",1.64833694721286,0.337689840733215,"AZ",2024-06-19,0,1,1,1,1,1,0,0,0,1,1,1
"138",1.61858181502386,0.387631186458224,"AZ",2024-06-20,1,0,0,1,1,1,0,1,0,1,1,1
"139",0.960709915515758,0.326658235458396,"AZ",2024-06-21,1,1,1,1,1,1,0,0,0,1,0,1
"140",0.447123916957077,0.308506052520995,"AZ",2024-06-22,1,1,1,1,1,1,0,1,1,1,0,1
"141",1.06600626028573,0.308931571918808,"AZ",2024-06-23,1,1,1,1,1,1,0,1,0,1,0,1
"142",1.10753038850686,0.373763934814752,"AZ",2024-06-24,1,1,1,1,1,1,0,0,1,0,1,1
"143",1.92991315732034,0.347873185832041,"AZ",2024-06-25,0,1,1,1,1,1,0,1,1,0,0,0
"144",3.08147171623026,0.469780039737871,"AZ",2024-06-26,1,0,0,1,1,1,0,0,0,0,0,1
"145",NA,NA,"AZ",2024-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146",0.504603180798625,0.323659199847841,"AZ",2024-06-28,1,1,1,1,1,1,0,1,0,1,1,1
"147",1.37793229133589,0.469730223049983,"AZ",2024-06-29,0,1,1,1,1,1,0,1,0,1,1,1
"148",4.87657513094984,0.454285848197993,"AZ",2024-06-30,0,1,0,1,0,0,0,0,0,1,0,1
"149",11.259308992458,0.450306473261854,"AZ",2024-07-01,0,1,0,0,1,0,0,0,0,0,1,0
"150",3.03705889023482,0.364564317119216,"AZ",2024-07-02,0,1,1,0,1,1,0,1,0,0,1,1
"151",NA,NA,"AZ",2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152",0.646120604015535,0.171225244395857,"AZ",2024-07-04,1,1,0,1,1,1,1,0,0,0,1,1
"153",0.780737932349319,0.398615057061074,"AZ",2024-07-05,1,1,1,1,1,1,1,0,1,0,1,1
"154",2.06806496380372,0.436927147410258,"AZ",2024-07-06,1,1,0,0,1,1,0,0,1,0,0,1
"155",1.28225771796988,0.413136243331985,"AZ",2024-07-07,0,1,1,1,1,1,0,0,0,0,0,1
"156",14.0114152773264,0.448022576592983,"AZ",2024-07-08,0,1,0,1,1,1,0,0,0,0,0,1
"157",8.0496526049925,0.402601427043043,"AZ",2024-07-09,0,0,0,0,1,1,0,0,0,0,0,1
"158",5.42525293327383,0.432171160093266,"AZ",2024-07-10,0,0,0,1,1,1,0,0,0,0,0,1
"159",0.849782900158782,0.407126333662355,"AZ",2024-07-11,1,1,1,1,1,1,1,1,0,0,1,1
"160",0.896873565137248,0.424895800895055,"AZ",2024-07-12,1,1,1,1,1,1,0,0,0,0,0,1
"161",NA,NA,"AZ",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162",1.10491094173187,0.551554093177417,"AZ",2024-07-14,1,1,1,1,0,1,0,1,1,1,0,1
"163",3.02687666607849,0.46792886657667,"AZ",2024-07-15,0,0,0,0,1,1,0,0,0,1,0,1
"164",3.58273279145776,0.435915135163703,"AZ",2024-07-16,0,0,0,1,1,1,0,0,0,0,1,1
"165",5.94817235598047,0.455923288201257,"AZ",2024-07-17,0,1,0,0,1,1,0,0,0,0,0,1
"166",6.52352273088295,0.557976061764934,"AZ",2024-07-18,0,0,0,0,1,1,0,0,0,0,0,1
"167",1.25336641175185,0.501273740136163,"AZ",2024-07-19,0,1,0,1,1,1,0,1,0,0,1,1
"168",1.63492447568433,0.489339918650625,"AZ",2024-07-20,0,0,1,1,1,1,0,0,0,0,0,1
"169",6.18493292606228,0.394163869612575,"CA",2024-06-09,0,0,1,0,0,1,0,0,0,0,0,0
"170",6.88042799793514,0.373794643281045,"CA",2024-06-10,0,0,0,1,1,0,0,0,0,1,1,0
"171",12.3171123372556,0.400444194582878,"CA",2024-06-11,0,0,0,1,0,1,0,0,0,0,0,0
"172",13.2767590298699,0.414485339157409,"CA",2024-06-12,0,0,0,0,0,1,0,0,0,0,0,0
"173",10.9684438627132,0.397966679517632,"CA",2024-06-13,0,0,0,1,1,0,0,0,0,0,1,0
"174",9.09142105770863,0.445021505745719,"CA",2024-06-14,0,0,0,0,0,0,0,0,0,0,0,0
"175",3.87580773288255,0.416768010179056,"CA",2024-06-15,0,0,0,1,1,0,0,0,0,0,0,0
"176",5.39726440735449,0.374507131884587,"CA",2024-06-16,0,0,1,1,1,1,0,0,0,0,1,0
"177",7.93488196653807,0.416484533484836,"CA",2024-06-17,0,0,0,1,0,0,0,0,0,1,0,0
"178",8.21157971692154,0.378276162618422,"CA",2024-06-18,0,0,0,1,1,1,0,0,0,1,0,1
"179",20.0485183052397,0.42720141025094,"CA",2024-06-19,0,0,0,0,0,1,0,0,0,0,0,0
"180",9.6037552098525,0.403083587700239,"CA",2024-06-20,0,1,0,1,1,0,0,1,0,0,0,0
"181",12.0895889876265,0.402469767711938,"CA",2024-06-21,0,1,0,1,1,1,0,1,0,1,0,1
"182",2.27865940330241,0.355564675856325,"CA",2024-06-22,0,1,1,1,1,1,0,0,0,0,0,1
"183",4.22352684992283,0.388599445779032,"CA",2024-06-23,0,1,0,1,1,1,0,0,1,0,0,1
"184",7.67480213271911,0.411814957552478,"CA",2024-06-24,0,0,0,0,0,1,0,0,0,0,0,0
"185",12.3980351938038,0.403483766497968,"CA",2024-06-25,0,0,0,1,1,0,0,0,0,0,1,0
"186",18.1597999872089,0.380966481309299,"CA",2024-06-26,0,1,0,1,1,0,0,0,0,0,0,1
"187",30.0989964404001,0.409524252245811,"CA",2024-06-27,0,1,0,0,0,0,0,0,0,0,0,0
"188",27.4818197109548,0.416863221356193,"CA",2024-06-28,0,0,0,1,0,0,0,0,0,0,0,0
"189",16.5273739077345,0.407703172165054,"CA",2024-06-29,0,0,0,1,0,0,0,0,0,0,1,0
"190",21.6778950684602,0.431854518638952,"CA",2024-06-30,0,1,0,1,1,1,0,0,0,0,0,0
"191",21.6518256820507,0.389966232436297,"CA",2024-07-01,0,1,0,0,1,1,0,0,0,0,0,0
"192",15.2419729073159,0.410668035051897,"CA",2024-07-02,0,0,0,1,1,0,0,0,0,0,0,0
"193",17.4649033111278,0.412580330762323,"CA",2024-07-03,0,0,0,1,0,0,0,0,0,0,0,0
"194",4.62064238843818,0.402724830163175,"CA",2024-07-04,0,1,0,1,1,1,0,0,0,0,0,0
"195",15.5327642231158,0.455533868866739,"CA",2024-07-05,0,0,0,0,0,1,0,0,0,0,0,0
"196",13.4522724758866,0.444606299195031,"CA",2024-07-06,0,1,0,0,0,1,0,0,0,0,0,0
"197",16.4984859828118,0.434862885775675,"CA",2024-07-07,0,0,0,0,1,0,0,0,0,0,1,0
"198",22.631342766065,0.46411159241457,"CA",2024-07-08,0,0,0,1,1,0,0,0,0,0,0,0
"199",30.7301457651231,0.4815294472196,"CA",2024-07-09,0,1,0,0,0,0,0,1,0,1,0,0
"200",22.1150547710467,0.445546340173221,"CA",2024-07-10,0,1,0,1,0,1,0,0,0,0,0,1
"201",22.3345646350182,0.467787560524502,"CA",2024-07-11,0,0,0,1,0,1,0,0,0,0,0,0
"202",33.696762614896,0.445104298332466,"CA",2024-07-12,0,1,0,0,0,1,0,1,0,0,0,0
"203",9.89468870470339,0.441389311340756,"CA",2024-07-13,0,0,0,1,1,0,0,0,0,0,1,0
"204",22.0439814123981,0.454746180645139,"CA",2024-07-14,0,1,0,1,0,1,0,0,0,0,0,1
"205",28.4471435928543,0.4431343251124,"CA",2024-07-15,0,0,0,1,1,0,0,0,0,0,0,0
"206",33.53389988336,0.476802644351053,"CA",2024-07-16,0,0,0,0,1,0,0,0,0,0,0,0
"207",16.1860025876919,0.454880069113775,"CA",2024-07-17,0,1,0,0,0,0,0,0,0,1,0,1
"208",17.3839503565432,0.433312862874005,"CA",2024-07-18,0,0,0,0,0,0,0,0,0,0,0,0
"209",7.43284062245553,0.461581936451154,"CA",2024-07-19,0,1,0,1,1,1,0,0,0,0,0,1
"210",11.7079474750546,0.434051168245425,"CA",2024-07-20,0,0,0,0,0,0,0,0,0,0,0,0
"211",NA,NA,"CO",2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",1.27476695812976,0.280878778724553,"CO",2024-06-10,1,1,0,1,1,1,1,0,0,1,1,1
"213",0.395784551053029,0.232521627209051,"CO",2024-06-11,1,1,1,1,1,1,1,0,0,1,1,1
"214",0.563186170083444,0.411864021701884,"CO",2024-06-12,1,0,1,1,1,1,0,0,1,1,1,1
"215",0.551469368300698,0.448930886359749,"CO",2024-06-13,0,1,1,1,1,1,1,1,1,1,1,1
"216",0.576003413874595,0.458650474132475,"CO",2024-06-14,0,1,1,1,1,1,0,1,0,1,1,1
"217",NA,NA,"CO",2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",NA,NA,"CO",2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",0.549385354904277,0.4265756201897,"CO",2024-06-17,1,0,1,1,1,1,0,0,1,1,1,1
"220",NA,NA,"CO",2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221",0.634761668067245,0.503680389445372,"CO",2024-06-19,0,1,1,1,1,1,0,1,0,1,1,1
"222",NA,NA,"CO",2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223",0.724539155273125,0.503735323188066,"CO",2024-06-21,1,1,1,1,0,1,0,1,1,1,0,1
"224",NA,NA,"CO",2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",NA,NA,"CO",2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",NA,NA,"CO",2024-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227",0.982851633516937,0.525867087448205,"CO",2024-06-25,1,1,1,0,1,1,0,0,0,0,1,1
"228",0.656122000201138,0.377005701576428,"CO",2024-06-26,1,1,1,1,1,1,0,1,0,1,0,1
"229",0.288732063313239,0.169294495692625,"CO",2024-06-27,1,1,1,1,1,1,1,1,1,1,1,1
"230",0.598333096462831,0.468805847835453,"CO",2024-06-28,1,0,1,1,1,1,1,0,0,1,1,1
"231",NA,NA,"CO",2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232",NA,NA,"CO",2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233",0.616918889069227,0.480814452801158,"CO",2024-07-01,1,0,1,1,1,1,1,0,0,1,1,1
"234",NA,NA,"CO",2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235",NA,NA,"CO",2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236",NA,NA,"CO",2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237",0.280587678115506,0.160430151732846,"CO",2024-07-05,1,1,1,1,1,1,1,0,0,1,1,1
"238",NA,NA,"CO",2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239",NA,NA,"CO",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240",0.283941132025926,0.161023913019423,"CO",2024-07-08,1,1,1,1,1,1,1,1,1,1,1,1
"241",NA,NA,"CO",2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242",0.288722672926716,0.162694857855698,"CO",2024-07-10,1,1,1,1,1,1,1,1,1,1,1,1
"243",0.903821216418471,0.51476411658486,"CO",2024-07-11,1,1,1,1,1,1,1,0,0,0,0,1
"244",0.606800304172804,0.503113553896068,"CO",2024-07-12,1,1,1,0,1,1,1,0,1,0,1,1
"245",NA,NA,"CO",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246",NA,NA,"CO",2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247",0.657040802851635,0.377970956690773,"CO",2024-07-15,1,1,1,1,1,1,0,0,1,0,0,1
"248",1.48414534458284,0.48564679699445,"CO",2024-07-16,1,1,1,1,0,1,1,0,1,1,0,1
"249",1.15636839994301,0.55785905624934,"CO",2024-07-17,0,1,1,1,0,1,0,0,0,1,0,1
