"","es_score","brier_score","location","target_date","X22F_50_CI","X23A_50_CI","X23B_50_CI","X23D_50_CI","X23E_50_CI","X23F_50_CI","recombinant_50_CI","X23H_50_CI","X23G_50_CI","other_50_CI","X22F_95_CI","X23A_95_CI","X23B_95_CI","X23D_95_CI","X23E_95_CI","X23F_95_CI","recombinant_95_CI","X23H_95_CI","X23G_95_CI","other_95_CI"
"33",NA,NA,"AK",2023-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",NA,NA,"AK",2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",NA,NA,"AK",2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",NA,NA,"AK",2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",NA,NA,"AK",2023-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",NA,NA,"AK",2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",NA,NA,"AK",2023-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",NA,NA,"AK",2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",NA,NA,"AK",2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",NA,NA,"AK",2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",NA,NA,"AL",2023-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",NA,NA,"AL",2023-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",NA,NA,"AL",2023-10-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",NA,NA,"AL",2023-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",NA,NA,"AL",2023-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",NA,NA,"AL",2023-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",NA,NA,"AL",2023-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,"AL",2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",NA,NA,"AL",2023-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",1.4605776340904,0.265424454457826,"AL",2023-10-17,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1
"53",0.860952492496029,0.251208036162275,"AL",2023-10-18,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"54",1.7577219656324,0.412710801603192,"AL",2023-10-19,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,1
"55",1.7704025438654,0.298382091534936,"AL",2023-10-20,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1
"56",0.337052898138912,0.242779689376933,"AL",2023-10-21,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"57",1.20592990994756,0.36972625281501,"AL",2023-10-22,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1
"58",0.978589579958876,0.307093940959759,"AL",2023-10-23,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1
"59",0.825837377660139,0.58071754090808,"AL",2023-10-24,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"60",1.31358585681217,0.232124233122321,"AL",2023-10-25,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1
"61",0.954429163371318,0.470521953742855,"AL",2023-10-26,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1
"62",NA,NA,"AL",2023-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",NA,NA,"AL",2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,"AL",2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",0.835757237248971,0.587752859270245,"AL",2023-10-30,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
"66",0.296015644954158,0.217663966936817,"AL",2023-10-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"67",0.305836028782629,0.215460636418412,"AL",2023-11-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"68",NA,NA,"AL",2023-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",0.330579512015951,0.285375674195754,"AL",2023-11-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"70",NA,NA,"AL",2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",0.29585127091119,0.205475880168268,"AL",2023-11-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"73",NA,NA,"AL",2023-11-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",NA,NA,"AL",2023-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",0.273673559686569,0.200403639668607,"AL",2023-11-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"76",NA,NA,"AL",2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",NA,NA,"AL",2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",0.258598340099182,0.194863670237361,"AL",2023-11-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"80",NA,NA,"AL",2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",NA,NA,"AL",2023-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",NA,NA,"AL",2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",NA,NA,"AL",2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",0.349075254907858,0.249673289093033,"AR",2023-10-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"86",1.4246584464393,0.251486367742404,"AR",2023-10-09,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"87",1.42207649869177,0.253337450350192,"AR",2023-10-10,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"88",1.47695398860522,0.26275457718649,"AR",2023-10-11,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1
"89",1.10149737235378,0.338571044966495,"AR",2023-10-12,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
"90",1.96160245642064,0.320669424478196,"AR",2023-10-13,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1
"91",NA,NA,"AR",2023-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",3.08488856882242,0.308841453247721,"AR",2023-10-16,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"94",0.83857330414739,0.583949990890501,"AR",2023-10-17,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"95",NA,NA,"AR",2023-10-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",2.08521058325429,0.271618450683614,"AR",2023-10-19,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"97",0.38280488475948,0.27381913050693,"AR",2023-10-20,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"98",0.39626838172077,0.276051405030144,"AR",2023-10-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"99",NA,NA,"AR",2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",2.94919973060843,0.45298446280036,"AR",2023-10-23,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1
"101",0.369211251866241,0.256844422130302,"AR",2023-10-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"102",1.23963077068301,0.587776218731804,"AR",2023-10-25,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"103",NA,NA,"AR",2023-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",0.289141465834245,0.269521246077876,"AR",2023-10-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"105",NA,NA,"AR",2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",0.863536987812258,0.59987631739724,"AR",2023-10-30,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"108",NA,NA,"AR",2023-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",0.921125588406319,0.65087820794375,"AR",2023-11-01,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0
"110",NA,NA,"AR",2023-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",0.868540715812209,0.60449086021962,"AR",2023-11-03,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"112",NA,NA,"AR",2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",2.00288244690815,0.391378121026621,"AR",2023-11-06,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1
"115",0.868552029522138,0.60893025820805,"AR",2023-11-07,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"116",0.459770898171576,0.32081613200986,"AR",2023-11-08,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
"117",NA,NA,"AR",2023-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",NA,NA,"AR",2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",NA,NA,"AR",2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",NA,NA,"AR",2023-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",NA,NA,"AR",2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",0.28203021834237,0.205525319941742,"AR",2023-11-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"124",NA,NA,"AR",2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",NA,NA,"AR",2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",NA,NA,"AR",2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",2.87526642805686,0.36044568459711,"AZ",2023-10-08,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1
"128",2.40698109143407,0.355179112772916,"AZ",2023-10-09,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1
"129",2.43161886746314,0.363529367055094,"AZ",2023-10-10,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1
"130",1.00224484046652,0.320132777396332,"AZ",2023-10-11,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,1
"131",0.582918522178339,0.408538161915506,"AZ",2023-10-12,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
"132",1.28647260217926,0.60989335810824,"AZ",2023-10-13,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1
"133",1.32708944281147,0.396459593375953,"AZ",2023-10-14,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1
"134",2.29736806804138,0.419674700554044,"AZ",2023-10-15,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,1
"135",2.64673411416452,0.345141135341758,"AZ",2023-10-16,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"136",2.93867122506736,0.348103285739848,"AZ",2023-10-17,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1
"137",3.11338584288887,0.323266952002499,"AZ",2023-10-18,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1
"138",3.2972616898231,0.42549548539768,"AZ",2023-10-19,0,1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1
"139",1.33990443259935,0.324212182214912,"AZ",2023-10-20,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
"140",1.5899456787139,0.314201377396405,"AZ",2023-10-21,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1
"141",1.96814964866038,0.329093637213452,"AZ",2023-10-22,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1
"142",5.19986648307631,0.385996826196434,"AZ",2023-10-23,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1
"143",2.29937096340136,0.286925202941694,"AZ",2023-10-24,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1
"144",1.08289593901111,0.322829583127114,"AZ",2023-10-25,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1
"145",0.219033028686374,0.155922422317661,"AZ",2023-10-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"146",1.51911491332839,0.335953830658679,"AZ",2023-10-27,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"147",2.14629003193437,0.471899939369691,"AZ",2023-10-28,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1
"148",1.75193661068147,0.326237890334932,"AZ",2023-10-29,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1
"149",3.49249090201409,0.36842554049892,"AZ",2023-10-30,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1
"150",2.16166566632333,0.362905660407163,"AZ",2023-10-31,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0
"151",1.35670522849935,0.330452906126349,"AZ",2023-11-01,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
"152",2.29214587560766,0.349860545134627,"AZ",2023-11-02,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1
"153",1.93748351485307,0.400901027666863,"AZ",2023-11-03,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1
"154",0.905721947067276,0.389587228492649,"AZ",2023-11-04,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1
"155",3.35597752144114,0.381627647536063,"AZ",2023-11-05,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0
"156",3.85891417406273,0.352735787055674,"AZ",2023-11-06,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1
"157",1.40399429620186,0.314273904406893,"AZ",2023-11-07,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0
"158",3.13658845854805,0.386722032975811,"AZ",2023-11-08,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1
"159",1.62919287503179,0.364049009327532,"AZ",2023-11-09,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,0
"160",1.66468245505714,0.389498050231272,"AZ",2023-11-10,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1
"161",1.4885634088115,0.35841546475837,"AZ",2023-11-11,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1
"162",3.46652423640155,0.327144441142903,"AZ",2023-11-12,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1
"163",2.04036627182133,0.308790172220648,"AZ",2023-11-13,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1
"164",3.55510763131889,0.392023413688393,"AZ",2023-11-14,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0
"165",1.52713528854428,0.307796208184283,"AZ",2023-11-15,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0
"166",1.15900911098848,0.122339727927829,"AZ",2023-11-16,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"167",0.755839236899075,0.524860794377823,"AZ",2023-11-17,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"168",1.42977350857864,0.43989466652921,"AZ",2023-11-18,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1
"169",0.691505732555778,0.297391263228704,"CA",2023-10-08,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1
"170",1.71374451585483,0.339513261272312,"CA",2023-10-09,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1
"171",3.41894186405087,0.388917547014006,"CA",2023-10-10,1,0,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1
"172",3.17254945163853,0.377944540534439,"CA",2023-10-11,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1
"173",1.53775738767537,0.332187021266359,"CA",2023-10-12,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1
"174",2.63808470354194,0.386394277666883,"CA",2023-10-13,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1
"175",1.5471728650104,0.367381618725853,"CA",2023-10-14,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1
"176",1.94869557122137,0.426435658892926,"CA",2023-10-15,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1
"177",2.82233584466095,0.35190896686077,"CA",2023-10-16,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1
"178",1.94741710111053,0.352110089872052,"CA",2023-10-17,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0
"179",5.22045153715973,0.412057059556385,"CA",2023-10-18,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0
"180",2.06745949620877,0.382369154809595,"CA",2023-10-19,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1
"181",1.38615730334116,0.38740421282522,"CA",2023-10-20,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0
