"","es_score","brier_score","location","target_date","X22F_50_CI","X23A_50_CI","X23C_50_CI","X23D_50_CI","recombinant_50_CI","X23B_50_CI","X23E_50_CI","other_50_CI","X22F_95_CI","X23A_95_CI","X23C_95_CI","X23D_95_CI","recombinant_95_CI","X23B_95_CI","X23E_95_CI","other_95_CI"
"25",NA,NA,"AK",2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",NA,NA,"AK",2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",NA,NA,"AK",2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",NA,NA,"AK",2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",NA,NA,"AK",2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",NA,NA,"AK",2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",NA,NA,"AK",2023-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",NA,NA,"AK",2023-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",NA,NA,"AK",2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",NA,NA,"AK",2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",NA,NA,"AK",2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",NA,NA,"AK",2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",NA,NA,"AK",2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",1.89601199792759,0.689593596518572,"AK",2023-06-06,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1
"39",NA,NA,"AK",2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",0.926319556479801,0.67296988944917,"AK",2023-06-08,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
"41",NA,NA,"AK",2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",NA,NA,"AK",2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",NA,NA,"AL",2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",NA,NA,"AL",2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",NA,NA,"AL",2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",0.604697372309441,0.340390147499212,"AL",2023-05-03,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"47",NA,NA,"AL",2023-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",NA,NA,"AL",2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",NA,NA,"AL",2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,"AL",2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",NA,NA,"AL",2023-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",NA,NA,"AL",2023-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",NA,NA,"AL",2023-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",NA,NA,"AL",2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",NA,NA,"AL",2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",NA,NA,"AL",2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",NA,NA,"AL",2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",NA,NA,"AL",2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",NA,NA,"AL",2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",NA,NA,"AL",2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",NA,NA,"AL",2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",0.536248833968823,0.34570274542255,"AL",2023-05-19,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"63",NA,NA,"AL",2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,"AL",2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",NA,NA,"AL",2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",0.219633517920955,0.141612933208088,"AL",2023-05-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"67",NA,NA,"AL",2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",NA,NA,"AL",2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",NA,NA,"AL",2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",NA,NA,"AL",2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",NA,NA,"AL",2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",NA,NA,"AL",2023-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",0.763106901390554,0.199827053786403,"AL",2023-05-31,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"75",NA,NA,"AL",2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",NA,NA,"AL",2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",NA,NA,"AL",2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",NA,NA,"AL",2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",NA,NA,"AL",2023-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",0.475574112469638,0.397009409900418,"AL",2023-06-07,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"82",0.406621782642481,0.268135750955033,"AL",2023-06-08,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"83",NA,NA,"AL",2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",0.0882008408977463,0.00519828987120368,"AR",2023-04-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"86",NA,NA,"AR",2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",1.24467616969929,0.90607051680887,"AR",2023-05-02,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0
"88",0.0158821273854346,0.00605483534778174,"AR",2023-05-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"89",NA,NA,"AR",2023-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",NA,NA,"AR",2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",NA,NA,"AR",2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",1.12553825128377,0.859314645831139,"AR",2023-05-08,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1
"94",0.0805492106204269,0.00845258498835861,"AR",2023-05-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"95",2.19396916948643,0.59689550408967,"AR",2023-05-10,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"96",NA,NA,"AR",2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",NA,NA,"AR",2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,"AR",2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",NA,NA,"AR",2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",NA,NA,"AR",2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",NA,NA,"AR",2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",NA,NA,"AR",2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",NA,NA,"AR",2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",NA,NA,"AR",2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",NA,NA,"AR",2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",0.332954644888955,0.0198121599495992,"AR",2023-05-23,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"109",NA,NA,"AR",2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",NA,NA,"AR",2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",0.0716497582601319,0.0238647547213572,"AR",2023-05-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"112",NA,NA,"AR",2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",0.858107468456073,0.729890924263444,"AR",2023-05-29,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
"115",0.829484224355527,0.72169294571707,"AR",2023-05-30,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
"116",0.0952575787975152,0.032456687060191,"AR",2023-05-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"117",NA,NA,"AR",2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",NA,NA,"AR",2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",NA,NA,"AR",2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",NA,NA,"AR",2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",NA,NA,"AR",2023-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",0.143522637054177,0.0493303053784824,"AR",2023-06-07,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"124",0.147175366837684,0.0522869341448181,"AR",2023-06-08,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"125",0.155012471706715,0.0553945815584625,"AR",2023-06-09,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"126",NA,NA,"AR",2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",1.66550911099042,0.208480663137137,"AZ",2023-04-30,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0
"128",1.65988918359594,0.0905555349740895,"AZ",2023-05-01,0,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1
"129",3.74553566143997,0.211107091879244,"AZ",2023-05-02,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
"130",1.30120109331942,0.1410206061167,"AZ",2023-05-03,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1
"131",1.18318777326939,0.0749407564787443,"AZ",2023-05-04,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1
"132",1.40265407038388,0.250564201625686,"AZ",2023-05-05,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1
"133",0.762122053792603,0.0194245986619694,"AZ",2023-05-06,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"134",3.77737944717443,0.313496299108173,"AZ",2023-05-07,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0
"135",6.80334565419848,0.312731209764217,"AZ",2023-05-08,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0
"136",2.96075846081587,0.100602854442362,"AZ",2023-05-09,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0
"137",1.69173785202709,0.141781008235562,"AZ",2023-05-10,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1
"138",0.139831530186046,0.0260415977998478,"AZ",2023-05-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"139",0.991676660528949,0.141409497720515,"AZ",2023-05-12,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"140",NA,NA,"AZ",2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141",1.64472694496591,0.397989455938204,"AZ",2023-05-14,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1
"142",1.79050198711104,0.212056507658924,"AZ",2023-05-15,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1
"143",1.40952406112856,0.193155565364198,"AZ",2023-05-16,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0
"144",0.957342719082239,0.179065702437149,"AZ",2023-05-17,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1
"145",1.29170586912224,0.271619672636864,"AZ",2023-05-18,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
"146",0.897952454749205,0.66458665878464,"AZ",2023-05-19,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
"147",1.83462134169328,0.656683494677114,"AZ",2023-05-20,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
"148",1.207839051346,0.196189935970885,"AZ",2023-05-21,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0
"149",1.25692188150574,0.202290719828058,"AZ",2023-05-22,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1
"150",1.34885151618426,0.170589737893865,"AZ",2023-05-23,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1
"151",1.17163770769282,0.278144774313739,"AZ",2023-05-24,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1
"152",0.537453353365335,0.058043846504855,"AZ",2023-05-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"153",0.929034566165357,0.279972251824533,"AZ",2023-05-26,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1
"154",0.57461233023063,0.0647296243771106,"AZ",2023-05-27,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"155",1.98817100374303,0.300406718803825,"AZ",2023-05-28,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1
"156",1.63139315755024,0.299326209718665,"AZ",2023-05-29,0,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0
"157",1.53805247615461,0.356760103749154,"AZ",2023-05-30,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1
"158",2.24355867778878,0.226968154799353,"AZ",2023-05-31,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0
"159",2.03410092960104,0.439948915572298,"AZ",2023-06-01,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1
"160",0.797238807470826,0.2864030090388,"AZ",2023-06-02,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1
"161",0.950406086330152,0.221565569848302,"AZ",2023-06-03,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"162",0.874558419239345,0.196977045280739,"AZ",2023-06-04,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1
"163",0.701842623224284,0.232106461066285,"AZ",2023-06-05,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1
"164",1.20257911039316,0.382269110958506,"AZ",2023-06-06,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1
"165",1.18830237957125,0.288020216308501,"AZ",2023-06-07,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0
"166",1.54605104970566,0.367315748000972,"AZ",2023-06-08,1,1,1,0,1,1,1,0,1,0,1,0,1,1,0,0
"167",1.17195912599396,0.39373028427188,"AZ",2023-06-09,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1
"168",1.01892161053379,0.438526721463099,"AZ",2023-06-10,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1
"169",2.75939746481438,0.188199770273768,"CA",2023-04-30,0,1,0,1,1,0,1,1,0,1,0,0,1,0,0,1
"170",5.30603389005476,0.251098033195028,"CA",2023-05-01,0,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1
"171",7.09252962500749,0.280653324165538,"CA",2023-05-02,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0
"172",2.50432764363529,0.191326769737616,"CA",2023-05-03,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1
"173",1.5048417192296,0.233193189582846,"CA",2023-05-04,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0
"174",4.63648967754083,0.204726998560757,"CA",2023-05-05,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1
"175",2.27382282296261,0.191246715375497,"CA",2023-05-06,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1
"176",1.07968455807976,0.270559521883925,"CA",2023-05-07,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1
"177",9.27808674948934,0.366702141695584,"CA",2023-05-08,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"178",5.59497984357955,0.194055173366171,"CA",2023-05-09,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0
"179",3.35089681150918,0.286247511264273,"CA",2023-05-10,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0
"180",3.88434710245045,0.289077656993281,"CA",2023-05-11,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0
"181",1.81152102233759,0.223424934458364,"CA",2023-05-12,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1
"182",1.48370381064555,0.408947214363069,"CA",2023-05-13,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1
"183",4.80747961239437,0.553291361013493,"CA",2023-05-14,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1
"184",4.49438877745355,0.353874347805502,"CA",2023-05-15,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1
"185",1.43841985837254,0.233390907002779,"CA",2023-05-16,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1
"186",2.03483334965868,0.320719749878062,"CA",2023-05-17,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0
"187",1.40235586805433,0.323060850727218,"CA",2023-05-18,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1
"188",2.30010562015256,0.241273310551482,"CA",2023-05-19,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,1
"189",1.16312212555571,0.108799284253815,"CA",2023-05-20,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1
"190",1.06154445436042,0.449411175527603,"CA",2023-05-21,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1
"191",1.47329985562221,0.286982604565858,"CA",2023-05-22,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1
"192",1.33441355888436,0.281500971782562,"CA",2023-05-23,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1
"193",1.5167561407589,0.275884576700711,"CA",2023-05-24,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1
"194",2.79120053303986,0.282309853712093,"CA",2023-05-25,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0
"195",2.17905869286498,0.331031697497883,"CA",2023-05-26,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0
"196",1.03621303053903,0.307675418028423,"CA",2023-05-27,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1
"197",1.42920104024555,0.414080637916994,"CA",2023-05-28,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"198",1.77169050782531,0.478627162720824,"CA",2023-05-29,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1
"199",2.95853115985686,0.294725414273131,"CA",2023-05-30,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,1
"200",2.44725504841537,0.325695951992167,"CA",2023-05-31,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0
"201",2.78939610029026,0.324492504254279,"CA",2023-06-01,0,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1
"202",1.59259915002429,0.373221816643573,"CA",2023-06-02,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0
"203",1.67796462172068,0.309965186294941,"CA",2023-06-03,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1
"204",2.18068383354302,0.428264148550332,"CA",2023-06-04,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1
"205",2.04396365338301,0.311215295168577,"CA",2023-06-05,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1
"206",2.47803013098112,0.416593879128504,"CA",2023-06-06,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0
"207",1.66242309825522,0.393127737406037,"CA",2023-06-07,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0
"208",1.19652581052592,0.361800767944255,"CA",2023-06-08,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1
"209",3.73599876996116,0.477306928109907,"CA",2023-06-09,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0
