"","es_score","brier_score","location","target_date","X24A_50_CI","X24B_50_CI","recombinant_50_CI","X24C_50_CI","other_50_CI","X24A_95_CI","X24B_95_CI","recombinant_95_CI","X24C_95_CI","other_95_CI"
"25",NA,NA,"AK",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",NA,NA,"AK",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",NA,NA,"AK",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",NA,NA,"AK",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",NA,NA,"AK",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",NA,NA,"AK",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",NA,NA,"AK",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",NA,NA,"AK",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",0.132009948715739,0.0902934195232497,"AK",2024-05-02,1,1,1,1,1,0,0,1,1,1
"34",NA,NA,"AK",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",NA,NA,"AK",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",NA,NA,"AK",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",NA,NA,"AK",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",NA,NA,"AK",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",NA,NA,"AK",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",NA,NA,"AK",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",NA,NA,"AK",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",NA,NA,"AK",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",NA,NA,"AL",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",0.0232869778803892,0.0184500246760183,"AL",2024-04-01,1,1,1,1,1,1,1,1,1,1
"45",NA,NA,"AL",2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",NA,NA,"AL",2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",NA,NA,"AL",2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",NA,NA,"AL",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",NA,NA,"AL",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,"AL",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",NA,NA,"AL",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",NA,NA,"AL",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",NA,NA,"AL",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",NA,NA,"AL",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",NA,NA,"AL",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",NA,NA,"AL",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",NA,NA,"AL",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",NA,NA,"AL",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",NA,NA,"AL",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",NA,NA,"AL",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",NA,NA,"AL",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",NA,NA,"AL",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",NA,NA,"AL",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,"AL",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",NA,NA,"AL",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",NA,NA,"AL",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",NA,NA,"AL",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",NA,NA,"AL",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",NA,NA,"AL",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",NA,NA,"AL",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",NA,NA,"AL",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",NA,NA,"AL",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",NA,NA,"AL",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",NA,NA,"AL",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",NA,NA,"AL",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",NA,NA,"AL",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",1.64960097446202,0.511495456896572,"AL",2024-05-06,1,1,1,0,1,0,0,1,0,1
"80",NA,NA,"AL",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",NA,NA,"AL",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",NA,NA,"AL",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",NA,NA,"AL",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",NA,NA,"AR",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",NA,NA,"AR",2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",NA,NA,"AR",2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",NA,NA,"AR",2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",NA,NA,"AR",2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",NA,NA,"AR",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",NA,NA,"AR",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",NA,NA,"AR",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",NA,NA,"AR",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",NA,NA,"AR",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",NA,NA,"AR",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",NA,NA,"AR",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,"AR",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",NA,NA,"AR",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",NA,NA,"AR",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",NA,NA,"AR",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",NA,NA,"AR",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",NA,NA,"AR",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",NA,NA,"AR",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",NA,NA,"AR",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",NA,NA,"AR",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",NA,NA,"AR",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",NA,NA,"AR",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",NA,NA,"AR",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",NA,NA,"AR",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",NA,NA,"AR",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",NA,NA,"AR",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",NA,NA,"AR",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",NA,NA,"AR",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",NA,NA,"AR",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",NA,NA,"AR",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",NA,NA,"AR",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",NA,NA,"AR",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",0.160850642286177,0.176836311630259,"AR",2024-05-08,1,1,1,1,1,1,1,1,1,1
"124",NA,NA,"AR",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",NA,NA,"AR",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",NA,NA,"AR",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",NA,NA,"AZ",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128",0.528792162981462,0.103452894331405,"AZ",2024-04-01,1,1,1,1,1,0,0,1,1,1
"129",0.966888170281214,0.107298539880342,"AZ",2024-04-02,1,1,1,0,1,1,1,1,1,1
"130",0.0743633093143682,0.0023944049467047,"AZ",2024-04-03,1,1,1,1,1,1,1,1,1,1
"131",1.05392048038062,0.190905086964693,"AZ",2024-04-04,1,1,1,0,1,1,0,1,0,1
"132",0.924132704707563,0.301841794091975,"AZ",2024-04-05,0,0,1,1,1,0,0,1,1,1
"133",0.106721443307322,0.00301795628670742,"AZ",2024-04-06,1,1,1,1,1,1,1,1,1,1
"134",1.07742023430223,0.236905457837514,"AZ",2024-04-07,1,1,1,0,1,0,1,1,0,1
"135",1.04014347137933,0.190243225072394,"AZ",2024-04-08,1,1,1,1,0,0,1,1,1,0
"136",0.0111564337893145,0.00383709668080306,"AZ",2024-04-09,1,1,1,1,1,1,1,1,1,1
"137",NA,NA,"AZ",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138",NA,NA,"AZ",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139",0.0509341543288767,0.00491157002675273,"AZ",2024-04-12,1,1,1,1,1,1,1,1,1,1
"140",0.104964556048162,0.00533919179750313,"AZ",2024-04-13,1,1,1,1,1,0,0,1,1,1
"141",NA,NA,"AZ",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142",1.24571075746359,0.247169394015021,"AZ",2024-04-15,0,0,1,1,1,0,0,1,1,1
"143",0.390444630073794,0.146219588984914,"AZ",2024-04-16,1,1,1,1,1,1,1,1,1,1
"144",0.932428286451369,0.164711258437159,"AZ",2024-04-17,1,1,1,0,1,0,0,1,0,1
"145",0.0261480309102746,0.00815528898189911,"AZ",2024-04-18,1,1,1,1,1,1,1,1,1,1
"146",0.0245626692247685,0.00888378943787119,"AZ",2024-04-19,1,1,1,1,1,1,1,1,1,1
"147",NA,NA,"AZ",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148",0.992305832731125,0.30424618930963,"AZ",2024-04-21,1,1,1,0,1,1,0,1,0,1
"149",0.958982530642079,0.21895093034925,"AZ",2024-04-22,1,1,0,1,1,0,1,0,1,1
"150",0.368009649511953,0.0125223627675968,"AZ",2024-04-23,1,1,1,1,1,0,0,1,1,1
"151",NA,NA,"AZ",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152",0.147472803165016,0.0148660028885319,"AZ",2024-04-25,1,1,1,1,1,1,1,1,1,1
"153",NA,NA,"AZ",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154",1.00898519749039,0.439105005462278,"AZ",2024-04-27,1,1,1,0,1,0,1,1,0,1
"155",0.343923648964489,0.019205535772138,"AZ",2024-04-28,1,1,1,1,1,0,0,1,1,1
"156",1.01049348415186,0.329049149554076,"AZ",2024-04-29,1,1,1,0,1,1,0,1,0,1
"157",1.84679964379802,0.350348083618898,"AZ",2024-04-30,1,1,1,0,1,0,0,1,0,1
"158",0.240587439467628,0.0247461858813204,"AZ",2024-05-01,1,1,1,1,1,0,0,1,1,1
"159",0.243736867689097,0.0269057780875278,"AZ",2024-05-02,1,1,1,1,1,0,0,1,1,1
"160",0.47124730574049,0.0292393630647391,"AZ",2024-05-03,1,1,1,1,1,0,0,1,1,1
"161",NA,NA,"AZ",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162",NA,NA,"AZ",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163",1.10157782256885,0.0373957113830138,"AZ",2024-05-06,0,1,1,1,1,0,0,1,1,1
"164",0.867894198400083,0.0405377694214374,"AZ",2024-05-07,1,1,1,1,1,0,0,1,1,1
"165",1.32624689858377,0.109081791311274,"AZ",2024-05-08,0,1,1,1,1,0,0,1,0,1
"166",0.288172353050378,0.237609588928555,"AZ",2024-05-09,1,1,1,1,1,0,0,1,1,1
"167",1.68125337168229,0.446408040935283,"AZ",2024-05-10,0,1,1,0,1,0,0,1,0,1
"168",1.26656506449223,0.671564908899761,"AZ",2024-05-11,0,1,1,0,1,0,0,1,1,1
"169",0.425778367949013,0.201818858975116,"CA",2024-03-31,1,1,1,1,1,0,0,1,1,1
"170",1.02954862009159,0.206176139760632,"CA",2024-04-01,1,1,1,1,1,0,0,0,1,1
"171",1.82199075779868,0.20621798915229,"CA",2024-04-02,1,1,1,1,0,1,0,0,1,0
"172",2.70798316857227,0.297983129446164,"CA",2024-04-03,0,0,1,1,0,0,0,1,0,0
"173",1.62444553241276,0.281915027862036,"CA",2024-04-04,0,1,1,1,0,0,0,1,0,0
"174",4.07716939839384,0.213319289423555,"CA",2024-04-05,1,0,0,1,1,0,1,0,0,1
"175",1.68269008103228,0.117584244565878,"CA",2024-04-06,0,0,1,1,0,0,1,0,0,0
"176",2.20432296337004,0.177263694890393,"CA",2024-04-07,1,0,1,1,0,0,0,1,1,0
"177",1.67577081181848,0.196261918801113,"CA",2024-04-08,1,0,0,1,0,0,0,0,0,0
"178",0.655719092427976,0.204628973500905,"CA",2024-04-09,1,1,1,1,1,0,1,0,0,1
"179",1.19303464846741,0.309300912336777,"CA",2024-04-10,1,1,1,1,1,0,0,0,1,1
"180",0.726539579896217,0.233800515574584,"CA",2024-04-11,1,1,1,1,1,1,1,1,1,1
"181",0.612151625607579,0.248385409823668,"CA",2024-04-12,1,1,1,1,1,0,0,1,0,1
"182",2.32569713497646,0.174187474483038,"CA",2024-04-13,0,0,1,1,0,0,1,0,0,0
"183",0.793824571458483,0.171790817642077,"CA",2024-04-14,1,1,1,1,1,0,0,1,1,1
"184",1.69333099409393,0.233272378663354,"CA",2024-04-15,1,1,1,1,0,0,0,1,0,0
"185",3.30417372561747,0.216033646674695,"CA",2024-04-16,0,0,0,1,1,0,0,0,0,1
"186",6.73128104300633,0.278655216949963,"CA",2024-04-17,0,0,0,0,0,0,0,0,0,0
"187",3.35783400525812,0.257310913340408,"CA",2024-04-18,0,1,0,0,1,0,0,0,0,1
"188",3.8915680057877,0.250385173674683,"CA",2024-04-19,0,0,0,0,1,0,0,0,0,1
"189",0.23438967679515,0.17510071723604,"CA",2024-04-20,1,1,1,1,1,0,0,1,1,1
"190",1.86534918980554,0.300185196635778,"CA",2024-04-21,1,1,1,0,0,0,0,0,0,0
"191",3.53587782982364,0.386082416951354,"CA",2024-04-22,1,1,0,0,0,1,0,0,0,0
"192",1.75497128686426,0.326526235826824,"CA",2024-04-23,0,1,1,0,0,0,0,1,0,0
"193",4.2831059345107,0.397119651195322,"CA",2024-04-24,1,1,0,0,1,0,1,0,0,1
"194",6.78000991127031,0.380524758058154,"CA",2024-04-25,0,0,1,0,0,0,0,1,0,0
"195",1.85511040468741,0.338998088202759,"CA",2024-04-26,0,1,1,0,1,0,0,1,0,1
"196",4.5412638829735,0.444528415255328,"CA",2024-04-27,1,1,1,0,0,0,0,0,0,0
"197",2.29755630674525,0.347074093906878,"CA",2024-04-28,1,0,1,0,0,0,0,1,0,0
"198",2.93263066601589,0.405851785952348,"CA",2024-04-29,0,0,0,0,1,0,1,0,0,1
"199",5.50952350185096,0.441043438470203,"CA",2024-04-30,0,0,0,0,0,0,0,0,0,0
"200",2.83668905222438,0.476731279753767,"CA",2024-05-01,0,1,1,0,0,0,1,1,0,0
"201",5.93078247341856,0.448815929124222,"CA",2024-05-02,0,0,1,0,0,0,0,1,0,0
"202",9.11103485128843,0.46265940134765,"CA",2024-05-03,0,0,1,0,0,0,0,1,0,0
"203",2.96145116785746,0.420459627718926,"CA",2024-05-04,0,0,1,1,1,0,0,1,0,1
"204",4.43031087433096,0.497061633765033,"CA",2024-05-05,0,0,1,0,1,0,1,1,0,1
"205",9.75838519431483,0.518171453378748,"CA",2024-05-06,0,0,1,0,0,0,0,1,0,0
"206",4.56140045923822,0.475605104726099,"CA",2024-05-07,1,1,1,1,0,0,0,1,0,0
"207",8.43430623136522,0.554121618467084,"CA",2024-05-08,0,0,1,0,0,0,0,0,0,0
"208",10.6682665595315,0.510314022002063,"CA",2024-05-09,0,0,1,0,0,0,1,1,0,0
"209",6.11969885611548,0.611559737097008,"CA",2024-05-10,0,1,0,0,0,0,0,0,0,0
"210",3.81881270528135,0.476969617104904,"CA",2024-05-11,0,1,0,1,0,0,0,1,0,0
"211",NA,NA,"CO",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",NA,NA,"CO",2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213",0.0611632754379347,0.0100750376150388,"CO",2024-04-02,1,1,1,1,1,1,1,1,1,1
"214",NA,NA,"CO",2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215",0.866460322008783,0.405466363927088,"CO",2024-04-04,1,0,1,1,1,1,1,1,1,1
"216",NA,NA,"CO",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217",0.0247971175427483,0.0140953862001253,"CO",2024-04-06,1,1,1,1,1,1,1,1,1,1
"218",NA,NA,"CO",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",NA,NA,"CO",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220",NA,NA,"CO",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221",NA,NA,"CO",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222",NA,NA,"CO",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223",NA,NA,"CO",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224",NA,NA,"CO",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",NA,NA,"CO",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",0.658695961970523,0.359272293898733,"CO",2024-04-15,1,1,1,1,1,1,1,1,1,1
"227",NA,NA,"CO",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228",0.943291567623858,0.418985398574427,"CO",2024-04-17,1,1,1,0,1,1,0,1,0,1
"229",NA,NA,"CO",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230",NA,NA,"CO",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231",NA,NA,"CO",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232",NA,NA,"CO",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233",0.0894224629400678,0.0523776898287937,"CO",2024-04-22,1,1,1,1,1,1,1,1,1,1
"234",0.0972104380303621,0.0564625236534683,"CO",2024-04-23,1,1,1,1,1,1,1,1,1,1
"235",NA,NA,"CO",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236",NA,NA,"CO",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237",NA,NA,"CO",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238",NA,NA,"CO",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239",NA,NA,"CO",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240",0.156112107613329,0.0862443643666794,"CO",2024-04-29,1,1,1,1,1,1,1,1,1,1
"241",NA,NA,"CO",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242",NA,NA,"CO",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243",NA,NA,"CO",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244",NA,NA,"CO",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245",NA,NA,"CO",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246",NA,NA,"CO",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247",0.520563470329448,0.423331636723573,"CO",2024-05-06,1,1,1,1,1,0,0,1,1,1
"248",NA,NA,"CO",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249",NA,NA,"CO",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250",NA,NA,"CO",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251",0.29261825145554,0.164965565743078,"CO",2024-05-10,1,1,1,1,1,0,0,1,1,1
"252",NA,NA,"CO",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253",NA,NA,"CT",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254",NA,NA,"CT",2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255",NA,NA,"CT",2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256",NA,NA,"CT",2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257",NA,NA,"CT",2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258",NA,NA,"CT",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259",NA,NA,"CT",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260",NA,NA,"CT",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261",NA,NA,"CT",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262",NA,NA,"CT",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263",0.00624540749874462,0.00661497780328164,"CT",2024-04-10,1,1,1,1,1,1,1,1,1,1
"264",0.0072294455769107,0.0074656964955131,"CT",2024-04-11,1,1,1,1,1,1,1,1,1,1
"265",0.00719145980044578,0.00842519858232841,"CT",2024-04-12,1,1,1,1,1,1,1,1,1,1
"266",NA,NA,"CT",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267",NA,NA,"CT",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268",NA,NA,"CT",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269",NA,NA,"CT",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270",NA,NA,"CT",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271",0.0137798565088939,0.01721661857564,"CT",2024-04-18,1,1,1,1,1,1,1,1,1,1
"272",0.0148856159494102,0.0193274654272569,"CT",2024-04-19,1,1,1,1,1,1,1,1,1,1
"273",NA,NA,"CT",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274",NA,NA,"CT",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
