"","es_score","brier_score","location","target_date","X24A_50_CI","X24B_50_CI","recombinant_50_CI","X24D_50_CI","other_50_CI","X24A_95_CI","X24B_95_CI","recombinant_95_CI","X24D_95_CI","other_95_CI"
"42",NA,NA,"AK",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",NA,NA,"AL",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",NA,NA,"AL",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",NA,NA,"AL",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",NA,NA,"AL",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",NA,NA,"AL",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",NA,NA,"AL",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",NA,NA,"AL",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,"AL",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",NA,NA,"AL",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",NA,NA,"AL",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",NA,NA,"AL",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",NA,NA,"AL",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",NA,NA,"AL",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",NA,NA,"AL",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",NA,NA,"AL",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",NA,NA,"AL",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",NA,NA,"AL",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",NA,NA,"AL",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",NA,NA,"AL",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",NA,NA,"AL",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",NA,NA,"AL",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,"AL",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",NA,NA,"AL",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",NA,NA,"AL",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",NA,NA,"AL",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",NA,NA,"AL",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",NA,NA,"AL",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",NA,NA,"AL",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",1.95859301789185,0.54284091605112,"AL",2024-05-06,1,1,1,1,0,0,1,1,0,0
"73",NA,NA,"AL",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",NA,NA,"AL",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",NA,NA,"AL",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",NA,NA,"AL",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",NA,NA,"AL",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",NA,NA,"AL",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",NA,NA,"AL",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",NA,NA,"AL",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",NA,NA,"AL",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",NA,NA,"AL",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",NA,NA,"AR",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",NA,NA,"AR",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",NA,NA,"AR",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",NA,NA,"AR",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",NA,NA,"AR",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",NA,NA,"AR",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",NA,NA,"AR",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",NA,NA,"AR",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",NA,NA,"AR",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",NA,NA,"AR",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",NA,NA,"AR",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",NA,NA,"AR",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,"AR",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",NA,NA,"AR",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",NA,NA,"AR",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",NA,NA,"AR",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",NA,NA,"AR",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",NA,NA,"AR",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",NA,NA,"AR",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",NA,NA,"AR",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",NA,NA,"AR",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",NA,NA,"AR",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",NA,NA,"AR",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",NA,NA,"AR",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",NA,NA,"AR",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",NA,NA,"AR",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",NA,NA,"AR",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",0.160602235684621,0.143298308564486,"AR",2024-05-08,1,1,1,1,1,1,1,1,1,1
"117",NA,NA,"AR",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",NA,NA,"AR",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",NA,NA,"AR",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",NA,NA,"AR",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",NA,NA,"AR",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",NA,NA,"AR",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",NA,NA,"AR",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",NA,NA,"AR",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",NA,NA,"AR",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",1.05653875632323,0.234510859400391,"AZ",2024-04-07,1,1,1,1,0,0,1,1,1,0
"128",1.01788056244839,0.188688726394409,"AZ",2024-04-08,1,1,1,1,0,1,0,1,1,0
"129",0.0120610354915422,0.00712539821986758,"AZ",2024-04-09,1,1,1,1,1,0,0,1,1,1
"130",NA,NA,"AZ",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131",NA,NA,"AZ",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132",0.0573148477321984,0.0091915701859605,"AZ",2024-04-12,1,1,1,1,1,0,0,1,1,1
"133",0.113554103132777,0.0100112226428868,"AZ",2024-04-13,1,1,1,1,1,1,1,1,1,1
"134",NA,NA,"AZ",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135",1.18737097822212,0.235828641695589,"AZ",2024-04-15,0,0,1,1,1,0,0,1,1,1
"136",0.386881023498077,0.141973591197718,"AZ",2024-04-16,1,1,1,1,1,0,0,1,1,1
"137",0.96911910707473,0.162963415417084,"AZ",2024-04-17,1,1,1,1,0,1,0,1,1,0
"138",0.0249951498733473,0.0153600082898249,"AZ",2024-04-18,1,1,1,1,1,1,1,1,1,1
"139",0.0276197039680065,0.0167286079523187,"AZ",2024-04-19,1,1,1,1,1,1,1,1,1,1
"140",NA,NA,"AZ",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141",1.02182540213333,0.303658630012888,"AZ",2024-04-21,1,1,1,1,0,0,1,1,1,0
"142",0.871335023941559,0.213814137194624,"AZ",2024-04-22,1,1,0,1,1,0,0,0,1,1
"143",0.396761322712797,0.0234690766610368,"AZ",2024-04-23,1,1,1,1,1,0,0,0,1,1
"144",NA,NA,"AZ",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145",0.159467906742487,0.0277292627218125,"AZ",2024-04-25,1,1,1,1,1,1,1,1,1,1
"146",NA,NA,"AZ",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147",1.04900593846387,0.438605229556816,"AZ",2024-04-27,1,1,1,1,0,0,1,1,1,0
"148",0.37409120158227,0.0354613974419185,"AZ",2024-04-28,1,1,1,1,1,1,1,1,1,1
"149",1.06400647440676,0.319519397772576,"AZ",2024-04-29,1,1,1,1,0,0,0,1,1,0
"150",1.96544858133949,0.357144079112349,"AZ",2024-04-30,1,1,1,1,0,0,0,1,1,0
"151",0.246990925714827,0.0450678373255571,"AZ",2024-05-01,1,1,1,1,1,0,0,1,1,1
"152",0.259034493054061,0.0487393459460338,"AZ",2024-05-02,1,1,1,1,1,1,1,1,1,1
"153",0.499102749860717,0.0526644593361331,"AZ",2024-05-03,1,1,1,1,1,0,0,1,1,1
"154",NA,NA,"AZ",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155",NA,NA,"AZ",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156",1.17591429193928,0.0660718428762221,"AZ",2024-05-06,0,0,1,1,1,0,0,1,1,1
"157",0.910457317075274,0.0711202133756387,"AZ",2024-05-07,1,1,1,1,1,0,0,1,1,1
"158",1.44728872632853,0.126185849499787,"AZ",2024-05-08,0,1,1,1,1,0,0,1,1,1
"159",0.260065212964511,0.224556393833261,"AZ",2024-05-09,1,1,1,1,1,1,1,1,1,1
"160",1.74397702629977,0.407581903906405,"AZ",2024-05-10,0,1,1,1,0,0,1,1,1,0
"161",1.33196429599577,0.630456953782791,"AZ",2024-05-11,0,1,1,1,0,0,0,1,1,0
"162",0.173920747471549,0.101122782638869,"AZ",2024-05-12,1,1,1,1,1,1,1,1,1,1
"163",2.45058759710836,0.507083623155147,"AZ",2024-05-13,1,0,1,0,0,0,0,1,0,0
"164",1.12857056449459,0.333499836464195,"AZ",2024-05-14,1,1,1,1,0,1,0,1,1,0
"165",1.15299890656407,0.33751518338637,"AZ",2024-05-15,1,1,1,1,0,1,0,1,1,0
"166",1.04956255500055,0.763032171990214,"AZ",2024-05-16,1,1,1,1,0,1,0,1,1,0
"167",0.481172149627223,0.392532972603816,"AZ",2024-05-17,1,1,1,1,1,0,0,1,1,1
"168",0.267429580580348,0.148409722486409,"AZ",2024-05-18,1,1,1,1,1,1,1,1,1,1
"169",2.03897724100057,0.171938441203477,"CA",2024-04-07,1,0,1,1,0,0,0,1,1,0
"170",1.5578071678494,0.187009751668641,"CA",2024-04-08,1,0,1,0,1,0,0,0,0,1
"171",0.937127440320348,0.212951567852603,"CA",2024-04-09,1,1,1,1,0,0,1,1,1,0
"172",1.61619596574956,0.330193242332806,"CA",2024-04-10,0,1,1,1,0,0,0,1,1,0
"173",1.04413420938225,0.239270331530337,"CA",2024-04-11,1,1,1,1,0,1,0,1,1,0
"174",0.965108529333144,0.259162892606787,"CA",2024-04-12,1,1,1,1,0,0,0,1,1,0
"175",1.8898409010723,0.150899352248992,"CA",2024-04-13,1,0,1,1,0,0,1,1,1,0
"176",0.542646852717604,0.144860450591237,"CA",2024-04-14,1,1,1,1,1,0,0,1,1,1
"177",1.06324975678199,0.21031570676919,"CA",2024-04-15,1,1,1,0,1,0,0,1,0,1
"178",2.92163990880119,0.178085974550567,"CA",2024-04-16,0,0,0,1,1,1,0,0,1,1
"179",6.20892455361477,0.244513830499856,"CA",2024-04-17,1,0,0,1,1,0,0,0,0,1
"180",2.18366771831493,0.2194395293926,"CA",2024-04-18,1,0,0,1,1,0,0,1,1,1
"181",3.24523790726837,0.198328124819366,"CA",2024-04-19,0,0,0,1,1,0,0,0,1,1
"182",0.182031559225964,0.0920666389361594,"CA",2024-04-20,1,1,1,1,1,0,0,1,1,1
"183",1.22038437184331,0.249477751069217,"CA",2024-04-21,1,1,1,1,0,0,0,1,1,0
"184",2.8023677813869,0.346412750727916,"CA",2024-04-22,1,1,0,1,0,0,1,0,1,0
"185",1.87654449220109,0.268687143238749,"CA",2024-04-23,1,0,1,1,0,0,0,0,0,0
"186",4.33593458486104,0.36326630691369,"CA",2024-04-24,1,0,0,1,0,0,0,0,1,0
"187",4.84684650544588,0.291131007473343,"CA",2024-04-25,1,0,1,0,0,1,0,1,0,0
"188",0.92654289847024,0.236154143575477,"CA",2024-04-26,1,1,1,1,1,0,0,0,1,1
"189",3.7301304454663,0.370167917411879,"CA",2024-04-27,1,1,1,0,0,0,0,1,0,1
"190",4.8584969020384,0.48235823429138,"CA",2024-04-28,0,0,1,1,0,0,0,1,0,0
"191",2.2551368916803,0.271224517023321,"CA",2024-04-29,0,0,0,1,1,0,0,1,1,1
"192",4.40229489827416,0.3362977971073,"CA",2024-04-30,1,0,0,1,0,0,0,0,0,0
"193",1.82683281951403,0.309078361953354,"CA",2024-05-01,1,0,1,0,1,0,1,1,0,1
"194",4.52836854364811,0.313210545357787,"CA",2024-05-02,0,0,1,1,0,0,0,0,0,0
"195",7.49128777204314,0.298406224749721,"CA",2024-05-03,0,0,1,1,0,0,0,1,0,0
"196",2.94395402741075,0.329445306999152,"CA",2024-05-04,0,0,1,1,0,0,0,1,1,0
"197",3.60530002485183,0.278503515100583,"CA",2024-05-05,0,0,1,1,1,0,0,0,1,1
"198",7.81998802653284,0.32236767165101,"CA",2024-05-06,0,0,1,1,0,0,0,1,0,1
"199",8.22555297458108,0.41996237109745,"CA",2024-05-07,0,1,1,1,0,0,0,1,1,0
"200",6.40491772982149,0.341640849339782,"CA",2024-05-08,0,0,1,1,0,0,0,1,0,0
"201",11.3893117025848,0.390199358176574,"CA",2024-05-09,0,0,1,1,0,0,0,0,1,0
"202",3.35418662327537,0.36404558034994,"CA",2024-05-10,0,1,0,1,0,0,0,0,1,0
"203",7.00666545265022,0.451242566067132,"CA",2024-05-11,1,0,0,1,0,0,0,0,0,0
"204",6.55212762534179,0.42200927094,"CA",2024-05-12,1,0,1,1,0,0,0,1,1,0
"205",6.90692080914129,0.495047301295081,"CA",2024-05-13,1,0,0,1,0,0,0,0,1,0
"206",17.0854643526761,0.508890163203397,"CA",2024-05-14,0,0,1,1,0,0,0,0,0,0
"207",8.4145757896621,0.401797127475541,"CA",2024-05-15,0,0,0,1,0,0,0,0,1,0
"208",12.1930985067707,0.415171246993468,"CA",2024-05-16,0,0,1,1,0,0,0,0,1,0
"209",9.85508336229364,0.414734440420442,"CA",2024-05-17,0,0,0,1,0,0,0,0,0,0
"210",6.61523762394123,0.469450119251434,"CA",2024-05-18,0,0,1,1,0,0,0,1,1,0
"211",NA,NA,"CO",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",NA,NA,"CO",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213",NA,NA,"CO",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214",NA,NA,"CO",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215",NA,NA,"CO",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",NA,NA,"CO",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217",NA,NA,"CO",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",NA,NA,"CO",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",0.644102570606438,0.379276798611384,"CO",2024-04-15,1,1,1,1,1,0,0,1,1,1
"220",NA,NA,"CO",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221",1.02321805908882,0.440222416534781,"CO",2024-04-17,1,1,1,1,0,0,1,1,1,0
"222",NA,NA,"CO",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223",NA,NA,"CO",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224",NA,NA,"CO",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",NA,NA,"CO",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",0.088405303985095,0.0361692894723107,"CO",2024-04-22,1,1,1,1,1,1,1,1,1,1
"227",0.0968999757338732,0.0391495377708729,"CO",2024-04-23,1,1,1,1,1,1,1,1,1,1
"228",NA,NA,"CO",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229",NA,NA,"CO",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230",NA,NA,"CO",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231",NA,NA,"CO",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232",NA,NA,"CO",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233",0.158957675016514,0.0619923732348987,"CO",2024-04-29,1,1,1,1,1,0,0,1,1,1
"234",NA,NA,"CO",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235",NA,NA,"CO",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236",NA,NA,"CO",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237",NA,NA,"CO",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238",NA,NA,"CO",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239",NA,NA,"CO",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240",0.47427030660755,0.465500705739339,"CO",2024-05-06,1,1,1,1,1,1,1,1,1,1
"241",NA,NA,"CO",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242",NA,NA,"CO",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243",NA,NA,"CO",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244",0.309323818883631,0.131377397634767,"CO",2024-05-10,1,1,1,1,1,0,0,1,1,1
"245",NA,NA,"CO",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246",NA,NA,"CO",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247",0.355122870542849,0.15734766002427,"CO",2024-05-13,1,1,1,1,1,1,1,1,1,1
"248",NA,NA,"CO",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249",0.38503565113321,0.176358823823458,"CO",2024-05-15,1,1,1,1,1,0,0,1,1,1
"250",NA,NA,"CO",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251",NA,NA,"CO",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252",NA,NA,"CO",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253",NA,NA,"CT",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254",NA,NA,"CT",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255",NA,NA,"CT",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256",0.00807220372321758,0.00527331337050405,"CT",2024-04-10,1,1,1,1,1,1,1,1,1,1
"257",0.00821259270349901,0.00579524735869057,"CT",2024-04-11,1,1,1,1,1,1,1,1,1,1
"258",0.00914646862741236,0.00636933458754753,"CT",2024-04-12,1,1,1,1,1,1,1,1,1,1
"259",NA,NA,"CT",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260",NA,NA,"CT",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261",NA,NA,"CT",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262",NA,NA,"CT",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263",NA,NA,"CT",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264",0.0156920712367428,0.0112074097149553,"CT",2024-04-18,1,1,1,1,1,1,1,1,1,1
"265",0.0170055220813296,0.0123044499327427,"CT",2024-04-19,1,1,1,1,1,1,1,1,1,1
"266",NA,NA,"CT",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267",NA,NA,"CT",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268",0.659154926967601,0.264741001131862,"CT",2024-04-22,1,1,1,1,1,1,1,1,1,1
"269",1.07095741424575,0.751322267268784,"CT",2024-04-23,0,0,1,1,1,0,0,1,1,1
"270",NA,NA,"CT",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271",1.2315174074688,0.871362444519924,"CT",2024-04-25,0,1,1,0,1,0,1,1,0,1
"272",NA,NA,"CT",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273",NA,NA,"CT",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274",NA,NA,"CT",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
