"","es_score","brier_score","location","target_date","X22F_50_CI","X23A_50_CI","X23C_50_CI","X23D_50_CI","X23B_50_CI","X23E_50_CI","other_50_CI","X22F_95_CI","X23A_95_CI","X23C_95_CI","X23D_95_CI","X23B_95_CI","X23E_95_CI","other_95_CI"
"46",0.0352230817418814,0.0336389732441246,"AL",2023-04-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"47",NA,NA,"AL",2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",NA,NA,"AL",2023-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",NA,NA,"AL",2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,"AL",2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",NA,NA,"AL",2023-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",NA,NA,"AL",2023-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",NA,NA,"AL",2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",0.0548329629605968,0.0559561464284735,"AL",2023-04-27,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"55",NA,NA,"AL",2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",NA,NA,"AL",2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",NA,NA,"AL",2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",NA,NA,"AL",2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",NA,NA,"AL",2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",0.656360262547915,0.343680733331216,"AL",2023-05-03,1,1,1,0,1,1,1,1,1,1,0,0,1,1
"61",NA,NA,"AL",2023-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",NA,NA,"AL",2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",NA,NA,"AL",2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,"AL",2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",NA,NA,"AL",2023-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",NA,NA,"AL",2023-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",NA,NA,"AL",2023-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",NA,NA,"AL",2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",NA,NA,"AL",2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",NA,NA,"AL",2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",NA,NA,"AL",2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",NA,NA,"AL",2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",NA,NA,"AL",2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",NA,NA,"AL",2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",0.432990648396931,0.298279915502956,"AL",2023-05-19,1,1,1,1,1,1,1,1,1,1,1,0,0,1
"77",NA,NA,"AL",2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",NA,NA,"AL",2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",0.258704236418413,0.229639695793862,"AL",2023-05-23,1,1,1,1,1,1,1,1,0,1,1,1,0,1
"81",NA,NA,"AL",2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",NA,NA,"AL",2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",NA,NA,"AL",2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",1.20889697812702,0.438285665913142,"AR",2023-04-16,1,0,1,0,1,1,1,1,0,1,0,1,1,1
"86",0.0137264676791236,0.00600607375278879,"AR",2023-04-17,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"87",NA,NA,"AR",2023-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",NA,NA,"AR",2023-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",NA,NA,"AR",2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",0.00442076087723904,0.00740068893296823,"AR",2023-04-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"91",0.0337374923609886,0.00783383173163796,"AR",2023-04-22,1,1,1,1,1,1,1,1,0,1,1,1,0,1
"92",0.0038188715875514,0.00830498685512919,"AR",2023-04-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"93",0.00499484672904882,0.00881656638609888,"AR",2023-04-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"94",NA,NA,"AR",2023-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",NA,NA,"AR",2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",NA,NA,"AR",2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",NA,NA,"AR",2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,"AR",2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",0.0488968309561592,0.0128927459219199,"AR",2023-04-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"100",NA,NA,"AR",2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",1.29913273982258,0.865041507916193,"AR",2023-05-02,1,0,1,1,1,1,0,1,0,1,1,1,1,0
"102",0.0073523690144706,0.0157275681122785,"AR",2023-05-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"103",NA,NA,"AR",2023-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",NA,NA,"AR",2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",NA,NA,"AR",2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",1.19665291366778,0.756464473097895,"AR",2023-05-08,1,0,1,1,0,1,1,1,0,1,1,0,1,1
"108",0.0405384777929504,0.0235369324140621,"AR",2023-05-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"109",2.34647658104542,0.565817460553804,"AR",2023-05-10,0,0,1,1,1,1,1,0,0,1,1,1,1,1
"110",NA,NA,"AR",2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",NA,NA,"AR",2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",NA,NA,"AR",2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",NA,NA,"AR",2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",NA,NA,"AR",2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",NA,NA,"AR",2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",NA,NA,"AR",2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",NA,NA,"AR",2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",NA,NA,"AR",2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",NA,NA,"AR",2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",0.201227086433561,0.0582217682499613,"AR",2023-05-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"123",NA,NA,"AR",2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",NA,NA,"AR",2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",0.0417141664289613,0.0696647196833271,"AR",2023-05-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"126",NA,NA,"AR",2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",1.50356595776619,0.259515082793373,"AZ",2023-04-16,1,0,1,1,0,1,0,1,0,1,1,1,1,0
"128",0.952291236262477,0.105972788690464,"AZ",2023-04-17,0,1,1,1,1,1,1,0,0,1,0,1,1,1
"129",1.33692041531733,0.176509846208552,"AZ",2023-04-18,1,0,1,0,1,1,1,0,1,1,1,0,1,1
"130",1.63334071233459,0.0441613296276147,"AZ",2023-04-19,1,0,1,0,1,1,0,1,0,1,0,1,0,0
"131",3.85148320819509,0.244966526472587,"AZ",2023-04-20,1,0,0,0,1,1,0,1,0,0,0,0,1,0
"132",1.22660052633565,0.863977181722022,"AZ",2023-04-21,1,0,1,1,0,1,1,1,0,1,1,0,1,1
"133",0.0983198008845156,0.0105162554861757,"AZ",2023-04-22,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"134",1.66223798528907,0.0760909164667424,"AZ",2023-04-23,1,1,1,0,0,1,1,1,0,1,0,0,1,1
"135",1.25048613553341,0.0464190413640384,"AZ",2023-04-24,1,0,1,1,1,1,1,1,0,1,0,1,1,1
"136",1.31149596661431,0.13226357829596,"AZ",2023-04-25,1,1,1,1,1,1,0,1,0,1,0,1,1,1
"137",1.00797957572774,0.0969706520718183,"AZ",2023-04-26,1,1,1,1,1,1,1,0,0,1,0,1,0,1
"138",0.577911234100266,0.0739391182237533,"AZ",2023-04-27,1,1,1,1,1,1,1,1,0,0,0,1,1,1
"139",0.667515031231984,0.01504917218377,"AZ",2023-04-28,1,1,1,1,1,1,1,1,0,1,0,0,1,1
"140",0.350414471226152,0.0160040547417177,"AZ",2023-04-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"141",1.67110407619366,0.206178088696646,"AZ",2023-04-30,1,1,1,0,1,1,1,1,0,1,0,1,1,1
"142",1.64717466969767,0.0922231383295363,"AZ",2023-05-01,0,1,1,0,1,1,1,0,0,1,0,0,1,1
"143",3.90091661302237,0.209286091659513,"AZ",2023-05-02,1,0,1,0,0,1,0,1,0,1,0,0,0,0
"144",1.45773873093146,0.141343075320373,"AZ",2023-05-03,1,1,1,1,0,1,1,1,0,1,0,0,1,1
"145",1.16036633450876,0.077015829904372,"AZ",2023-05-04,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"146",1.42561676105262,0.248286519083939,"AZ",2023-05-05,0,1,1,1,1,1,1,0,0,1,0,0,1,1
"147",0.777251570979342,0.0247848809237916,"AZ",2023-05-06,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"148",3.67029514010681,0.308477616732666,"AZ",2023-05-07,0,0,1,1,1,0,0,0,0,1,0,1,0,0
"149",6.89026068091556,0.307455490966195,"AZ",2023-05-08,0,0,1,0,0,1,0,0,0,1,0,0,1,1
"150",3.14376836064875,0.103916066821766,"AZ",2023-05-09,1,0,1,0,1,1,0,1,0,1,0,0,0,0
"151",2.01546373778345,0.144032098705956,"AZ",2023-05-10,0,1,1,1,0,1,1,0,0,1,0,0,1,1
"152",0.153678544556504,0.0339228896038855,"AZ",2023-05-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"153",1.03106646423493,0.146202692084832,"AZ",2023-05-12,0,1,1,1,1,1,1,0,1,1,0,1,1,1
"154",NA,NA,"AZ",2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155",1.5207861711623,0.37827017138187,"AZ",2023-05-14,1,0,1,1,0,1,1,1,0,1,1,0,1,1
"156",2.02553812397053,0.211767443105269,"AZ",2023-05-15,0,1,1,1,1,1,0,0,0,1,0,0,1,0
"157",1.71135395467629,0.195903718450405,"AZ",2023-05-16,1,1,1,1,0,1,0,1,0,1,0,0,0,0
"158",0.934350373158626,0.17968230393973,"AZ",2023-05-17,1,1,1,1,1,1,1,1,1,1,1,0,0,1
"159",1.15391019522252,0.260916455262914,"AZ",2023-05-18,1,1,1,1,0,1,1,1,0,1,1,0,1,1
"160",0.911754457864046,0.634195933684549,"AZ",2023-05-19,1,1,1,0,1,1,1,1,0,1,0,1,1,1
"161",1.84652430145095,0.626064004657822,"AZ",2023-05-20,1,0,1,0,1,1,1,1,0,1,0,1,1,1
"162",1.42924111379147,0.201891289892237,"AZ",2023-05-21,1,1,1,1,0,1,0,1,0,1,0,0,1,0
"163",1.21354967259547,0.204190584274308,"AZ",2023-05-22,1,1,1,1,1,1,1,1,0,1,1,0,0,1
"164",1.56446658984555,0.180614979783928,"AZ",2023-05-23,0,1,1,1,0,1,1,0,0,1,0,0,1,1
"165",1.07015579042959,0.274158332658652,"AZ",2023-05-24,0,1,1,1,1,1,1,0,0,1,0,0,0,1
"166",0.593525827578089,0.078962827716344,"AZ",2023-05-25,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"167",1.01378894830867,0.281204911299645,"AZ",2023-05-26,1,1,1,0,1,1,1,1,1,1,0,0,1,1
"168",0.651712916655661,0.0884423548108643,"AZ",2023-05-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"169",2.36807671254096,0.147143633720084,"CA",2023-04-16,0,1,0,0,0,1,1,0,0,0,0,1,0,1
"170",2.56484530151894,0.146712710281971,"CA",2023-04-17,1,1,1,1,1,0,1,1,0,1,0,1,1,1
"171",1.7835376272898,0.126408468581623,"CA",2023-04-18,1,1,0,1,1,1,0,0,0,0,0,0,0,1
"172",3.68528477232175,0.214481846608357,"CA",2023-04-19,1,0,1,1,1,0,0,1,0,1,0,1,0,0
"173",2.89521209286168,0.207756340554862,"CA",2023-04-20,0,0,1,1,1,1,0,0,0,0,0,0,0,0
"174",4.40946541754528,0.0743066925657126,"CA",2023-04-21,0,0,1,0,0,1,1,0,0,1,0,0,0,1
"175",6.03874199614447,0.327520064415492,"CA",2023-04-22,1,0,0,1,1,0,0,1,0,0,0,1,1,0
"176",2.03517253576426,0.272673039840464,"CA",2023-04-23,1,0,1,1,0,1,1,1,0,1,1,0,1,1
"177",2.22910220876752,0.156835048861266,"CA",2023-04-24,1,1,0,0,1,1,1,1,1,0,0,0,0,1
"178",6.9577284817359,0.244514680105678,"CA",2023-04-25,0,0,1,1,0,1,0,0,0,1,0,0,0,0
"179",4.74213325010784,0.140365283317337,"CA",2023-04-26,0,0,1,1,0,0,0,0,0,1,0,0,0,0
"180",2.00735338311827,0.167948228759613,"CA",2023-04-27,0,1,1,1,1,1,1,0,0,1,0,0,1,1
"181",2.31102599755032,0.177740106532817,"CA",2023-04-28,0,1,1,0,1,1,0,0,0,1,0,0,1,0
"182",6.11021358352225,0.283056351892839,"CA",2023-04-29,0,0,1,1,1,1,0,0,0,1,0,0,0,0
"183",3.0177266070999,0.188703704937707,"CA",2023-04-30,0,1,0,1,0,1,1,0,0,0,0,0,0,1
"184",5.37346892278812,0.251422528981799,"CA",2023-05-01,0,0,1,0,1,1,1,0,1,1,0,0,1,1
"185",6.8226138976944,0.280674985684912,"CA",2023-05-02,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"186",2.65673473104734,0.191219195616504,"CA",2023-05-03,0,1,1,0,1,1,1,0,0,1,0,0,0,0
"187",1.62238440682771,0.233683677891787,"CA",2023-05-04,1,1,1,0,1,1,1,0,0,1,0,0,0,1
"188",5.53478599776503,0.206351651221802,"CA",2023-05-05,0,1,1,0,0,0,1,0,0,1,0,0,0,1
"189",2.47978508511261,0.19183044177101,"CA",2023-05-06,1,1,0,1,0,1,1,1,0,0,0,0,1,1
"190",1.06323503383737,0.270690231341726,"CA",2023-05-07,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"191",9.41352134439316,0.368208545538134,"CA",2023-05-08,0,0,1,0,1,0,0,0,0,1,0,1,0,0
"192",6.97186075155686,0.196148148347916,"CA",2023-05-09,0,0,1,1,0,1,0,0,0,1,0,0,0,0
"193",3.79667775159685,0.287074696137845,"CA",2023-05-10,0,1,1,0,0,0,0,0,0,1,0,0,0,0
"194",3.59897744064274,0.288446259150294,"CA",2023-05-11,0,1,1,1,1,0,0,0,0,1,1,0,0,0
"195",1.94966851993938,0.224522590478455,"CA",2023-05-12,0,1,0,1,0,1,1,0,0,0,0,0,0,1
"196",1.51787758397973,0.413459907161783,"CA",2023-05-13,1,1,1,0,1,0,1,1,0,1,1,0,0,1
"197",4.75448555820728,0.55297592263628,"CA",2023-05-14,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"198",3.68761695288038,0.346461096504223,"CA",2023-05-15,1,0,1,1,0,1,1,1,0,1,0,0,1,1
"199",1.63520479440095,0.233739895199662,"CA",2023-05-16,1,0,1,1,1,1,1,1,0,1,0,1,0,1
"200",2.36079114201105,0.323569691098007,"CA",2023-05-17,0,1,1,1,0,0,0,0,0,1,0,0,0,0
"201",1.29405899133553,0.322023873462099,"CA",2023-05-18,1,1,1,1,1,1,1,1,0,1,0,0,0,1
"202",2.81347869951545,0.247746053875699,"CA",2023-05-19,0,0,1,1,0,1,1,0,0,1,0,0,1,1
"203",1.26650958639711,0.116582408900145,"CA",2023-05-20,1,0,1,1,1,1,1,1,0,1,1,0,1,1
"204",1.00371526845447,0.439223968119281,"CA",2023-05-21,0,1,1,1,1,1,1,0,1,1,0,0,0,1
"205",1.47556592472756,0.285748098557603,"CA",2023-05-22,1,1,0,1,1,1,1,1,0,0,0,0,0,1
"206",1.98939766860492,0.285202642817194,"CA",2023-05-23,1,1,1,1,0,1,1,1,0,1,1,1,0,1
"207",1.51466755977281,0.273950054375504,"CA",2023-05-24,1,1,0,0,1,1,1,1,1,0,1,0,0,1
"208",3.62604797630508,0.290931415574219,"CA",2023-05-25,0,0,1,1,0,1,0,0,0,1,0,0,1,0
"209",2.47261139726262,0.332918028286227,"CA",2023-05-26,0,1,1,1,0,1,0,0,0,1,0,0,0,0
"210",0.97073418623529,0.303063569468848,"CA",2023-05-27,1,1,1,1,1,1,1,1,0,1,0,0,0,1
"211",NA,NA,"CO",2023-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",0.865992305894099,0.183798454885463,"CO",2023-04-17,1,1,1,1,1,0,1,1,1,1,0,1,0,1
"213",0.792527798794767,0.282124617341538,"CO",2023-04-18,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"214",0.113651723268176,0.0105859319603792,"CO",2023-04-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"215",NA,NA,"CO",2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",1.21462049696623,0.865824959075742,"CO",2023-04-21,1,0,1,1,1,0,1,1,0,1,1,1,0,1
"217",1.18472222620448,0.83140208828375,"CO",2023-04-22,1,0,1,1,0,1,1,1,0,1,1,0,1,1
"218",NA,NA,"CO",2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",0.816058411096672,0.182489295864832,"CO",2023-04-24,1,1,1,1,1,0,1,1,0,1,1,1,0,1
"220",0.985948198615039,0.298347492076111,"CO",2023-04-25,1,1,1,1,1,1,0,1,0,1,1,1,1,0
"221",0.18641189866415,0.0174256334496519,"CO",2023-04-26,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"222",NA,NA,"CO",2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223",1.24492860001453,0.26851973538549,"CO",2023-04-28,1,1,1,0,1,1,1,1,0,1,0,0,1,1
"224",0.0316917480583095,0.0216098104982333,"CO",2023-04-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"225",0.119594175090156,0.0232140356793949,"CO",2023-04-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"226",0.522856385585786,0.024934027207727,"CO",2023-05-01,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"227",0.455150069501044,0.168740480018433,"CO",2023-05-02,1,1,1,1,1,1,1,1,0,1,1,1,0,1
