...1,es_score,brier_score,location,target_date,X24A_50_CI,X24B_50_CI,X24C_50_CI,X24D_50_CI,X24G_50_CI,other_50_CI,X24A_95_CI,X24B_95_CI,X24C_95_CI,X24D_95_CI,X24G_95_CI,other_95_CI
43,NA,NA,AL,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,NA,NA,AL,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,NA,NA,AL,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,NA,NA,AL,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,NA,NA,AL,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,NA,NA,AL,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,AL,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,1.77719418025165,0.4954920110006425,AL,2024-05-06,0,1,0,1,1,1,0,0,0,1,1,1
52,NA,NA,AL,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,NA,NA,AL,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,NA,NA,AL,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,NA,NA,AL,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,AL,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,NA,NA,AL,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,NA,NA,AL,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,NA,NA,AL,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,NA,NA,AL,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,NA,NA,AL,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,AL,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,NA,NA,AL,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,NA,NA,AL,2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,NA,NA,AL,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,AL,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,AL,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,NA,NA,AL,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,AL,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,NA,NA,AL,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,AL,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,NA,AL,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,NA,NA,AL,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,NA,NA,AL,2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,NA,NA,AL,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,AL,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,NA,NA,AR,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,NA,NA,AR,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,NA,NA,AR,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,NA,NA,AR,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,NA,NA,AR,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,NA,NA,AR,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,NA,NA,AR,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,NA,NA,AR,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,0.0348451331686192,0.01123703948960365,AR,2024-05-08,1,1,1,1,1,1,1,1,1,1,1,1
96,NA,NA,AR,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,NA,NA,AR,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,NA,NA,AR,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,NA,NA,AR,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,NA,NA,AR,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,NA,NA,AR,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,NA,NA,AR,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,NA,NA,AR,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,NA,NA,AR,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,NA,NA,AR,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,NA,NA,AR,2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,NA,NA,AR,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,NA,NA,AR,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,NA,NA,AR,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,NA,NA,AR,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,NA,NA,AR,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,NA,NA,AR,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,NA,NA,AR,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,NA,NA,AR,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,NA,NA,AR,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,NA,NA,AR,2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,NA,NA,AR,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,NA,NA,AR,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,0.316252158454884,0.04773117371911765,AZ,2024-04-28,1,1,1,1,1,1,0,1,0,1,1,1
128,0.784646063508271,0.2960898289912495,AZ,2024-04-29,1,1,1,1,1,1,0,0,0,1,1,1
129,1.20383315208856,0.2935320403372005,AZ,2024-04-30,1,1,0,1,1,1,0,1,0,1,1,1
130,0.183984152346455,0.056375396683552,AZ,2024-05-01,1,1,1,1,1,1,0,1,0,1,1,1
131,0.201523924888748,0.059501160622687,AZ,2024-05-02,1,1,1,1,1,1,0,0,1,1,1,1
132,0.377621576816315,0.062756760832069,AZ,2024-05-03,1,1,1,1,1,1,1,1,1,1,1,1
133,NA,NA,AZ,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134,NA,NA,AZ,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135,0.864811353930477,0.073358375330498,AZ,2024-05-06,0,1,1,1,1,1,0,0,0,1,1,1
136,0.592981235418417,0.0771917712552085,AZ,2024-05-07,1,1,1,1,1,1,1,1,1,1,1,1
137,1.13179875385798,0.1374390280625785,AZ,2024-05-08,1,1,1,1,1,1,0,0,0,1,1,1
138,0.60879703057378,0.249482401897048,AZ,2024-05-09,1,1,1,1,1,1,1,0,0,1,1,1
139,2.44829348736837,0.4105339747713,AZ,2024-05-10,0,0,1,1,1,1,0,0,1,1,1,1
140,1.38716784829039,0.56570859045428,AZ,2024-05-11,0,0,1,1,1,1,0,0,0,1,1,1
141,0.07973732034632,0.0989490585191465,AZ,2024-05-12,1,1,1,1,1,1,1,1,1,1,1,1
142,1.57269897282929,0.4342584847229895,AZ,2024-05-13,0,1,1,0,0,1,0,1,0,0,0,1
143,0.501950403956859,0.2576682501837555,AZ,2024-05-14,1,1,1,1,1,1,0,1,0,1,1,1
144,0.504319555150454,0.259304106091348,AZ,2024-05-15,1,1,1,1,1,1,1,1,1,1,1,1
145,0.829201226070731,0.543550736857145,AZ,2024-05-16,1,1,0,1,1,1,0,1,0,1,1,1
146,0.901406374369034,0.492730162406136,AZ,2024-05-17,1,0,1,1,1,1,1,0,1,0,1,1
147,0.107718992303486,0.1318912622889,AZ,2024-05-18,1,1,1,1,1,1,1,1,1,1,1,1
148,0.1019407136799,0.1382134904437685,AZ,2024-05-19,1,1,1,1,1,1,1,1,1,1,1,1
149,0.807854605721013,0.523934588937515,AZ,2024-05-20,1,1,0,1,1,1,0,1,0,1,1,1
150,0.321479869508331,0.151604090697671,AZ,2024-05-21,1,1,1,1,1,1,1,1,1,1,1,1
151,0.552353073994156,0.3373433164771165,AZ,2024-05-22,1,1,1,1,1,1,0,1,0,1,1,1
152,NA,NA,AZ,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153,0.110996092820897,0.1735041913497045,AZ,2024-05-24,1,1,1,1,1,1,0,1,1,1,1,0
154,NA,NA,AZ,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155,1.38681968088965,0.330864960177259,AZ,2024-05-26,1,0,1,1,1,1,0,0,0,1,1,1
156,1.66819757718915,0.429732335258383,AZ,2024-05-27,1,1,1,0,1,1,1,0,0,0,1,1
157,1.57759785123927,0.3534346144646915,AZ,2024-05-28,1,1,0,1,1,1,0,0,0,1,1,1
158,1.37259890732116,0.427493078286912,AZ,2024-05-29,0,1,1,1,1,0,0,0,0,1,1,0
159,0.864676589424198,0.339225044355444,AZ,2024-05-30,1,0,1,1,1,1,0,0,1,1,1,1
160,NA,NA,AZ,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161,0.66297767128846,0.2785261452100275,AZ,2024-06-01,1,0,1,1,1,1,0,0,1,1,1,1
162,2.39098653446513,0.4998067108379955,AZ,2024-06-02,0,1,0,1,1,1,0,1,0,1,1,0
163,3.25004958861848,0.378505050072257,AZ,2024-06-03,0,0,0,1,1,1,0,0,0,1,1,1
164,1.89720008369496,0.4055557296502725,AZ,2024-06-04,1,1,0,0,1,1,0,0,0,0,1,1
165,2.01419107322796,0.3140364193731775,AZ,2024-06-05,1,0,1,1,1,1,0,0,1,1,1,0
166,1.23290018823052,0.3236894534111495,AZ,2024-06-06,1,1,1,1,1,1,0,0,0,1,1,1
167,1.54383887816081,0.50658104132491,AZ,2024-06-07,0,1,0,1,1,1,0,0,0,1,1,1
168,1.00917132297147,0.390670869889132,AZ,2024-06-08,1,1,1,1,1,0,0,1,1,1,1,0
169,5.22732147129276,0.520146119562475,CA,2024-04-28,0,1,0,0,1,1,0,1,0,1,1,1
170,0.785446960951002,0.2119179198318435,CA,2024-04-29,1,1,1,1,1,0,1,0,1,1,1,0
171,2.09852879418565,0.320843624787073,CA,2024-04-30,1,1,1,1,0,0,0,1,1,1,1,0
172,1.55350174346621,0.325641409188794,CA,2024-05-01,1,1,1,0,1,1,0,0,1,0,1,1
173,1.39364764855598,0.2771365810378565,CA,2024-05-02,1,1,1,1,0,1,0,0,0,0,0,1
174,1.87575503537487,0.217167804516626,CA,2024-05-03,1,1,1,0,1,1,0,0,0,0,1,1
175,1.1139872632262,0.17947323812037,CA,2024-05-04,1,1,0,1,1,1,0,1,0,1,1,1
176,1.02091549139657,0.134535268245233,CA,2024-05-05,1,1,1,1,1,1,1,0,0,1,1,1
177,1.73747793540137,0.2271919594970835,CA,2024-05-06,1,1,1,0,1,1,0,0,1,0,1,1
178,12.4222615948995,0.51061821657193,CA,2024-05-07,0,0,0,1,0,1,0,0,0,0,0,1
179,1.44248061291119,0.26070623562965,CA,2024-05-08,1,1,1,0,1,1,1,0,1,0,1,1
180,3.62508239743782,0.316819149088282,CA,2024-05-09,1,1,0,1,0,1,0,0,0,0,0,0
181,3.59231346582358,0.3607485085019245,CA,2024-05-10,0,0,1,1,0,1,0,0,1,0,0,0
182,5.6250394928706,0.4357890717312155,CA,2024-05-11,0,1,0,1,1,1,0,0,0,0,1,0
183,7.81302773943253,0.4531838589746405,CA,2024-05-12,0,0,0,1,1,1,0,1,0,1,1,1
184,3.65051413998157,0.432335081742244,CA,2024-05-13,0,1,0,1,0,0,0,0,0,0,0,0
185,8.86012610388576,0.408599607171589,CA,2024-05-14,0,0,0,1,0,1,0,0,0,0,0,0
186,5.96965638240901,0.3739962777871725,CA,2024-05-15,0,0,0,1,1,0,0,0,0,0,0,0
187,3.12681762446409,0.2953512367682525,CA,2024-05-16,1,1,0,1,1,1,0,0,1,0,1,0
188,1.55280675006856,0.269806573074674,CA,2024-05-17,1,1,1,1,1,1,0,0,0,0,1,0
189,2.06497554089945,0.167012630896499,CA,2024-05-18,0,0,1,1,1,1,0,0,0,0,1,1
190,6.84362979539961,0.437248066769592,CA,2024-05-19,0,1,0,1,0,1,0,0,0,0,0,1
191,3.68814312411786,0.258070131225321,CA,2024-05-20,1,0,1,1,1,1,0,0,0,0,0,1
192,3.90500751291862,0.297844086937956,CA,2024-05-21,1,1,0,1,1,0,0,0,0,1,1,0
193,3.92965426997327,0.3061685079324705,CA,2024-05-22,1,1,0,1,0,1,0,0,0,0,0,1
194,6.88089308077312,0.345227419696633,CA,2024-05-23,0,0,0,1,1,1,0,0,0,0,0,0
195,5.40037821193763,0.382169931177843,CA,2024-05-24,0,1,0,1,0,0,0,0,0,1,0,0
196,3.98904658247566,0.3556409017903615,CA,2024-05-25,0,0,0,1,1,1,1,0,0,0,0,0
197,10.2982638098369,0.43836526906990553,CA,2024-05-26,0,1,0,1,0,0,0,1,0,0,0,0
198,5.75225333778763,0.3660884626399,CA,2024-05-27,0,1,0,1,0,1,0,0,0,0,0,0
199,9.3307070005561,0.381517258884389,CA,2024-05-28,0,1,0,1,1,1,0,0,0,0,0,1
200,7.01567083522334,0.387567634227361,CA,2024-05-29,0,1,0,1,0,1,0,0,0,0,0,0
201,16.4964998544256,0.48540221201699,CA,2024-05-30,0,1,0,1,0,0,0,0,0,0,0,0
202,12.2788884351256,0.3816519983293285,CA,2024-05-31,1,1,0,1,0,0,0,0,0,0,0,0
203,8.57532879149403,0.495153457865005,CA,2024-06-01,0,1,0,1,0,1,0,0,0,1,0,0
204,15.2308149242639,0.476954112947072,CA,2024-06-02,0,1,0,1,0,0,0,0,0,0,0,0
205,13.0756996648265,0.433599198130536,CA,2024-06-03,0,1,0,1,0,0,0,0,0,0,0,0
206,18.7044180296852,0.461768467586414,CA,2024-06-04,0,1,0,1,0,0,0,0,0,0,0,1
207,18.474833972433,0.4189458681939875,CA,2024-06-05,1,1,0,1,0,0,0,0,0,0,0,0
208,19.3996600272174,0.399602811718703,CA,2024-06-06,1,1,0,1,0,0,0,0,0,0,0,0
209,17.5771318097773,0.41048504427647,CA,2024-06-07,0,0,0,1,0,1,0,0,0,0,0,1
210,8.07784881680881,0.452772755427934,CA,2024-06-08,0,1,0,1,1,0,0,1,0,0,0,0
211,NA,NA,CO,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,0.110932481497529,0.100535817434805,CO,2024-04-29,1,1,1,1,1,1,1,1,1,1,1,1
213,NA,NA,CO,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214,NA,NA,CO,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215,NA,NA,CO,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,NA,NA,CO,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217,NA,NA,CO,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,NA,NA,CO,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,0.707611315890228,0.4281473163383105,CO,2024-05-06,1,0,1,1,1,1,0,0,1,1,1,1
220,NA,NA,CO,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221,NA,NA,CO,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
222,NA,NA,CO,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223,0.167434994338002,0.1450709758689205,CO,2024-05-10,1,1,1,1,1,1,0,1,1,0,1,1
224,NA,NA,CO,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,NA,NA,CO,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,0.189103843235444,0.1554396487625585,CO,2024-05-13,1,1,1,1,1,1,1,1,1,1,1,1
227,NA,NA,CO,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228,0.186709169553076,0.161581751741899,CO,2024-05-15,1,1,1,1,1,1,0,1,1,0,1,1
229,NA,NA,CO,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,NA,NA,CO,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,NA,NA,CO,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,NA,NA,CO,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,0.898063470462066,0.688095152882895,CO,2024-05-20,1,1,1,1,0,1,1,1,0,1,0,1
234,NA,NA,CO,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
235,0.639533833818738,0.396616477640582,CO,2024-05-22,1,1,0,1,1,1,1,1,1,1,1,1
236,NA,NA,CO,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237,0.207772353208145,0.1804452774473885,CO,2024-05-24,1,1,1,1,1,1,0,1,0,1,1,1
238,NA,NA,CO,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,NA,NA,CO,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,NA,NA,CO,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
241,NA,NA,CO,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,0.217297760368585,0.18476050612547,CO,2024-05-29,1,1,1,1,1,1,0,0,1,1,1,1
243,NA,NA,CO,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244,NA,NA,CO,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,NA,NA,CO,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,NA,NA,CO,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,NA,NA,CO,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
248,0.602571678321715,0.3460321969782365,CO,2024-06-04,1,0,1,1,1,1,1,0,1,0,1,1
249,1.23408236026733,0.346443278585148,CO,2024-06-05,1,0,1,1,1,1,1,0,1,1,0,1
250,0.236953462120973,0.183986572594606,CO,2024-06-06,1,1,1,1,1,1,0,1,0,1,1,1
251,NA,NA,CO,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
252,NA,NA,CO,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,NA,NA,CT,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,NA,NA,CT,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
255,NA,NA,CT,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
256,0.856784471670317,0.656625227801375,CT,2024-05-01,1,0,1,1,1,1,1,1,1,1,1,1
