"","es_score","brier_score","location","target_date","X23A_50_CI","X23B_50_CI","X23D_50_CI","X23E_50_CI","X23F_50_CI","X23H_50_CI","X23G_50_CI","X24A_50_CI","X23I_50_CI","other_50_CI","X23A_95_CI","X23B_95_CI","X23D_95_CI","X23E_95_CI","X23F_95_CI","X23H_95_CI","X23G_95_CI","X24A_95_CI","X23I_95_CI","other_95_CI"
"33",0.78377736545998,1.10296455506468,"AK",2023-11-23,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
"34",NA,NA,"AK",2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",NA,NA,"AK",2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",NA,NA,"AK",2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",NA,NA,"AK",2023-11-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",NA,NA,"AK",2023-11-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",NA,NA,"AK",2023-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",0.484309144191542,0.694210161709268,"AK",2023-11-30,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
"41",NA,NA,"AK",2023-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",NA,NA,"AK",2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",1.27061207403803,0.754158075727622,"AL",2023-10-22,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
"44",0.843362123852289,0.596916046265622,"AL",2023-10-23,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
"45",0.856117005226414,1.18528995346881,"AL",2023-10-24,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"46",1.12041858332312,0.38246083833431,"AL",2023-10-25,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"47",1.00248673284405,0.993445566472781,"AL",2023-10-26,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0
"48",NA,NA,"AL",2023-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",NA,NA,"AL",2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,"AL",2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",0.865115943110986,1.19337861216319,"AL",2023-10-30,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"52",0.251071046991369,0.365271453906388,"AL",2023-10-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"53",0.267700770124098,0.362612197202181,"AL",2023-11-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"54",NA,NA,"AL",2023-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",0.358433226783945,0.572914433493612,"AL",2023-11-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"56",NA,NA,"AL",2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",NA,NA,"AL",2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",0.256550332582768,0.350087243377587,"AL",2023-11-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"59",NA,NA,"AL",2023-11-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",NA,NA,"AL",2023-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",0.246158733754151,0.3431362914686,"AL",2023-11-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"62",NA,NA,"AL",2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",NA,NA,"AL",2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,"AL",2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",0.238973312635017,0.334477523018919,"AL",2023-11-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"66",NA,NA,"AL",2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",NA,NA,"AL",2023-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",NA,NA,"AL",2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",NA,NA,"AL",2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",NA,NA,"AL",2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",NA,NA,"AL",2023-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",0.873839293198332,1.21495050802497,"AL",2023-11-21,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"74",NA,NA,"AL",2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",NA,NA,"AL",2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",NA,NA,"AL",2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",NA,NA,"AL",2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",0.223664479108402,0.310179238293399,"AL",2023-11-27,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"80",NA,NA,"AL",2023-11-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",NA,NA,"AL",2023-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",NA,NA,"AL",2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",0.233512977499647,0.305429918475845,"AL",2023-12-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"84",NA,NA,"AL",2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",NA,NA,"AR",2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",2.4163575869752,0.787367338216531,"AR",2023-10-23,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0
"87",0.723216158442248,1.00224355751281,"AR",2023-10-24,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
"88",1.31079011882307,1.21861983449262,"AR",2023-10-25,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0
"89",NA,NA,"AR",2023-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",0.481384717713188,0.624342839037964,"AR",2023-10-27,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
"91",NA,NA,"AR",2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",0.906965789279035,1.26298668762947,"AR",2023-10-30,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"94",NA,NA,"AR",2023-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",0.95719237590213,1.35836988399515,"AR",2023-11-01,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1
"96",NA,NA,"AR",2023-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",0.878034218335417,1.26961522062517,"AR",2023-11-03,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"98",NA,NA,"AR",2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",3.20014822822687,1.17343608365644,"AR",2023-11-06,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1,0
"101",0.88173860933901,1.27448898653687,"AR",2023-11-07,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"102",0.137675047805737,0.201700335951487,"AR",2023-11-08,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
"103",NA,NA,"AR",2023-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",NA,NA,"AR",2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",NA,NA,"AR",2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",NA,NA,"AR",2023-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",NA,NA,"AR",2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",0.760439037225078,1.10520475389808,"AR",2023-11-15,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"110",NA,NA,"AR",2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",NA,NA,"AR",2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",NA,NA,"AR",2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",0.759169879548566,1.11758868019742,"AR",2023-11-20,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"115",1.02902297397262,0.89225228060792,"AR",2023-11-21,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0
"116",NA,NA,"AR",2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",NA,NA,"AR",2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",NA,NA,"AR",2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",NA,NA,"AR",2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",0.14054540636004,0.18968586847669,"AR",2023-11-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"122",1.67834687937669,1.24872563559115,"AR",2023-11-28,1,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1
"123",0.412331000524053,0.191177256027257,"AR",2023-11-29,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
"124",NA,NA,"AR",2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",0.950222438501925,1.36119278595182,"AR",2023-12-01,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1
"126",NA,NA,"AR",2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",2.46560051950921,0.669036416994944,"AZ",2023-10-22,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0
"128",3.69044567300937,0.757736211749921,"AZ",2023-10-23,0,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1
"129",3.04347897410743,0.598781352407741,"AZ",2023-10-24,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0
"130",1.33452883626792,0.657295685236687,"AZ",2023-10-25,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0
"131",0.302614209969098,0.423068720766151,"AZ",2023-10-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"132",1.39957046760399,0.648687847840667,"AZ",2023-10-27,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1
"133",2.06233579611838,0.938087364806173,"AZ",2023-10-28,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1
"134",2.73387540534763,0.673750009715606,"AZ",2023-10-29,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0
"135",3.68580461205265,0.739338365059727,"AZ",2023-10-30,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1
"136",2.11815119146041,0.721331372490002,"AZ",2023-10-31,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1
"137",1.32022114674626,0.65618429679881,"AZ",2023-11-01,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1
"138",2.77006688190594,0.712458429812132,"AZ",2023-11-02,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0
"139",1.83143289925313,0.792319669808205,"AZ",2023-11-03,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0
"140",0.767155357654958,0.755631906212954,"AZ",2023-11-04,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1
"141",2.90111080072352,0.755021844989667,"AZ",2023-11-05,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0
"142",4.84674336538496,0.711196907901088,"AZ",2023-11-06,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0
"143",2.33567595510038,0.644105272675288,"AZ",2023-11-07,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0
"144",2.52170996359182,0.76128301170353,"AZ",2023-11-08,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0
"145",1.76798891106444,0.739227359678578,"AZ",2023-11-09,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1
"146",1.15968580852452,0.731510138380602,"AZ",2023-11-10,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0
"147",1.36548930779581,0.706153175233038,"AZ",2023-11-11,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0
"148",4.0099222069626,0.651409748673964,"AZ",2023-11-12,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0
"149",5.24697727009372,0.640632541924854,"AZ",2023-11-13,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1
"150",2.93196327770117,0.759302547872242,"AZ",2023-11-14,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1
"151",2.97138377590163,0.64210351937046,"AZ",2023-11-15,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1
"152",1.65630705708698,0.343306836944168,"AZ",2023-11-16,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
"153",0.578726326513821,0.881328498310977,"AZ",2023-11-17,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
"154",1.01801206137719,0.787777554087915,"AZ",2023-11-18,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
"155",2.00680975483795,0.787068824817672,"AZ",2023-11-19,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1
"156",5.5050672431021,0.64997753749929,"AZ",2023-11-20,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0
"157",2.24337308768953,0.763361521034835,"AZ",2023-11-21,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0
"158",1.5784754187785,0.783948734459348,"AZ",2023-11-22,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1
"159",1.14419447524331,0.934298244276335,"AZ",2023-11-23,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1
"160",1.80141941946489,0.61302391678327,"AZ",2023-11-24,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0
"161",1.81662211310863,0.763484709080548,"AZ",2023-11-25,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0
"162",4.10122368947272,0.958896023000341,"AZ",2023-11-26,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0
"163",2.61483539194472,0.650581775204776,"AZ",2023-11-27,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0
"164",7.64843949898506,0.734328704543338,"AZ",2023-11-28,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,1
"165",3.31947897860182,0.681000422475312,"AZ",2023-11-29,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0
"166",0.793817347097042,0.68940364266511,"AZ",2023-11-30,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1
"167",1.15556670860477,0.651445516701867,"AZ",2023-12-01,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1
"168",1.9579872991126,0.711296384580688,"AZ",2023-12-02,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1
"169",0.675178726618115,0.76552830458043,"CA",2023-10-22,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"170",1.88223986183419,0.688433846737138,"CA",2023-10-23,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1
"171",1.63769608558827,0.661615627104931,"CA",2023-10-24,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1
"172",1.93054428243718,0.832287463521158,"CA",2023-10-25,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0
"173",2.83756928067268,0.715666018944931,"CA",2023-10-26,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0
"174",2.11638668303292,0.824674306149015,"CA",2023-10-27,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1
"175",1.23895557871611,0.769636112582101,"CA",2023-10-28,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
"176",1.48528770607643,0.335047025038686,"CA",2023-10-29,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
"177",2.99020628625303,0.864680973914046,"CA",2023-10-30,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0
"178",1.26955794465749,0.669649383359472,"CA",2023-10-31,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,1,1,1
"179",2.0737376635737,0.941382057508211,"CA",2023-11-01,1,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1
"180",1.40160981452631,0.623954283391307,"CA",2023-11-02,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0
