...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,recombinant_50_CI,X23H_50_CI,X24A_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,recombinant_95_CI,X23H_95_CI,X24A_95_CI,other_95_CI
17,NA,NA,AK,2023-11-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,NA,NA,AK,2023-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,0.645073717454357,0.522249766092275,AK,2023-11-30,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
20,NA,NA,AK,2023-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,NA,NA,AK,2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,NA,NA,AK,2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,NA,NA,AK,2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,NA,NA,AK,2023-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,0.270589796436738,0.128495818949668,AK,2023-12-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
26,NA,NA,AK,2023-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,NA,NA,AK,2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,NA,NA,AK,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,NA,NA,AK,2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,NA,NA,AK,2023-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,NA,NA,AK,2023-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,NA,NA,AK,2023-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,NA,NA,AK,2023-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,NA,NA,AK,2023-12-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,NA,NA,AK,2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,NA,AK,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,NA,NA,AK,2023-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,AK,2023-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,0.743315668828927,0.560326389821435,AK,2023-12-21,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1
41,NA,NA,AK,2023-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,0.204801104641886,0.1725874755898955,AL,2023-11-13,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
45,NA,NA,AL,2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,NA,NA,AL,2023-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,NA,NA,AL,2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,NA,NA,AL,2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,AL,2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,AL,2023-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,0.856996872341383,0.59674201936008,AL,2023-11-21,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
53,NA,NA,AL,2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,NA,NA,AL,2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,NA,NA,AL,2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,AL,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,0.184515342464538,0.1563458775029585,AL,2023-11-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
59,NA,NA,AL,2023-11-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,NA,NA,AL,2023-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,NA,NA,AL,2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,0.190059724307612,0.1528696767218185,AL,2023-12-01,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
63,NA,NA,AL,2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,0.727017338212654,0.4568214484444625,AL,2023-12-03,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
65,NA,NA,AL,2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,NA,NA,AL,2023-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,NA,NA,AL,2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,0.731240858735532,0.465639581006159,AL,2023-12-07,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
69,NA,NA,AL,2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,0.180008752957981,0.1466739509433015,AL,2023-12-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
73,NA,NA,AL,2023-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,AL,2023-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,NA,NA,AL,2023-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,0.788776602464924,0.3893898695205255,AL,2023-12-15,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
77,NA,NA,AL,2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,0.88747153412229,0.628403410968495,AL,2023-12-18,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
80,NA,NA,AL,2023-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,NA,NA,AL,2023-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,NA,NA,AL,2023-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,AL,2023-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,NA,NA,AR,2023-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,NA,NA,AR,2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,0.593170849297908,0.4296851193382865,AR,2023-11-15,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
89,NA,NA,AR,2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,NA,NA,AR,2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,NA,NA,AR,2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,0.579093258399936,0.429548250527881,AR,2023-11-20,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1
94,0.693542886154969,0.394815365426808,AR,2023-11-21,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1
95,NA,NA,AR,2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,NA,NA,AR,2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,NA,NA,AR,2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,0.306857854789855,0.1671328195674925,AR,2023-11-27,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
101,1.24973173271909,0.540157979043865,AR,2023-11-28,1,1,0,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1
102,0.745111024521137,0.1687148599142225,AR,2023-11-29,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
103,NA,NA,AR,2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,0.699106433622598,0.567897958786615,AR,2023-12-01,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1
105,NA,NA,AR,2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,NA,NA,AR,2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,0.558693821797545,0.4212338414779965,AR,2023-12-05,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
109,NA,NA,AR,2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,1.62447883969651,0.610243374100065,AR,2023-12-07,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1
111,NA,NA,AR,2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,0.535452551283358,0.415211557738635,AR,2023-12-10,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1
114,NA,NA,AR,2023-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,1.06183818032679,0.577352696453875,AR,2023-12-12,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1
116,0.793956181690801,0.605952804550475,AR,2023-12-13,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
117,2.27143015682825,0.457535242177701,AR,2023-12-14,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
118,0.645315873336837,0.543312044576105,AR,2023-12-15,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
119,NA,NA,AR,2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,1.51120837962714,0.457101191532228,AR,2023-12-18,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,1
122,0.899761901932904,0.3311917272569625,AR,2023-12-19,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
123,NA,NA,AR,2023-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,1.71856686657747,0.4357036265097845,AR,2023-12-21,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1
125,1.10945706091873,0.392822011147555,AR,2023-12-22,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
126,NA,NA,AR,2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,3.3123556748713,0.3246862667441585,AZ,2023-11-12,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
128,3.23902457971143,0.3135159351116735,AZ,2023-11-13,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0
129,2.50409854878451,0.373840926798397,AZ,2023-11-14,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1
130,1.91015541275155,0.311998188898209,AZ,2023-11-15,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1
131,1.36465100059843,0.151221706061606,AZ,2023-11-16,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1
132,0.702622069399866,0.4951189815084515,AZ,2023-11-17,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
133,1.25719829608032,0.418575847338981,AZ,2023-11-18,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
134,2.1900585173912,0.3956991154075435,AZ,2023-11-19,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0
135,4.25655035177408,0.310236062501166,AZ,2023-11-20,1,1,0,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1
136,2.0338164905984,0.381954432997262,AZ,2023-11-21,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0
137,1.66954548719871,0.3929790544081445,AZ,2023-11-22,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1
138,1.04138538509523,0.4488239745932235,AZ,2023-11-23,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1
139,2.20870490337449,0.3249854105274855,AZ,2023-11-24,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1
140,1.90361822067838,0.383889113541682,AZ,2023-11-25,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0
141,4.70180269990727,0.4797191970489905,AZ,2023-11-26,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
142,2.02639290057281,0.321533378080572,AZ,2023-11-27,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0
143,5.17833436791656,0.3568133905363405,AZ,2023-11-28,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1
144,2.29868472845115,0.33207056455663,AZ,2023-11-29,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1
145,0.761828186826841,0.343169054621336,AZ,2023-11-30,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1
146,0.957411532147942,0.3195343785409435,AZ,2023-12-01,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
147,1.65173820472091,0.3433631884544015,AZ,2023-12-02,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0
148,2.73985858583794,0.332215477917425,AZ,2023-12-03,1,1,1,0,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0
149,4.22230161262907,0.3827642123157235,AZ,2023-12-04,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1
150,3.76509938606379,0.3016223946532125,AZ,2023-12-05,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0
151,3.56180350662197,0.410593655642828,AZ,2023-12-06,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1
152,1.79795514793145,0.305700748144801,AZ,2023-12-07,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0
153,0.589890235438159,0.2636703865301985,AZ,2023-12-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
154,0.811151255270708,0.1307488323701955,AZ,2023-12-09,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
155,1.0538242737545,0.4479570612442145,AZ,2023-12-10,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0
156,2.35178045036168,0.4057709770996335,AZ,2023-12-11,1,1,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1
157,3.72618090488901,0.4746687157723935,AZ,2023-12-12,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1
158,2.89024926717309,0.4132302023967425,AZ,2023-12-13,0,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0
159,1.62853907877125,0.341630990464757,AZ,2023-12-14,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1
160,1.14045548713465,0.363740499889748,AZ,2023-12-15,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0
161,4.61071668066988,0.4792643268275265,AZ,2023-12-16,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
162,1.64547887493495,0.2507548453385485,AZ,2023-12-17,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0
163,9.60936668725245,0.4373527242991065,AZ,2023-12-18,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
164,10.8766069073906,0.51427948723186,AZ,2023-12-19,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1
165,3.21631367533798,0.4400736461320745,AZ,2023-12-20,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0
166,2.22000213951238,0.396265419600744,AZ,2023-12-21,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1
167,1.96327105186235,0.4485464721097795,AZ,2023-12-22,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,1,0,1,0
168,0.879892772414281,0.309205880791632,AZ,2023-12-23,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1
169,1.41042244953795,0.238848600710458,CA,2023-11-12,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1
170,3.45795073913707,0.3718143030048315,CA,2023-11-13,0,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1
171,2.58105878866214,0.3022267311309875,CA,2023-11-14,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0
172,2.39443057879574,0.313495617411692,CA,2023-11-15,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
173,1.84893241208758,0.3490106374616145,CA,2023-11-16,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0
174,1.90111894646082,0.386167224366296,CA,2023-11-17,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
175,1.29326032198838,0.355502355975772,CA,2023-11-18,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,1
176,0.670029359990109,0.3591903234536755,CA,2023-11-19,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
177,2.33426630068067,0.2914152433250275,CA,2023-11-20,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0
178,1.90848925555605,0.346975217175848,CA,2023-11-21,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1
179,1.98593566580849,0.307169718072993,CA,2023-11-22,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0
180,0.910333139378785,0.4260264492742155,CA,2023-11-23,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
181,1.30310398428626,0.3391304571963755,CA,2023-11-24,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0
182,1.91370662167866,0.316274322120427,CA,2023-11-25,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1
183,1.25786483679226,0.259309475070708,CA,2023-11-26,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1
184,2.67468793370825,0.3737400701655025,CA,2023-11-27,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
