...1,es_score,brier_score,location,target_date,X24A_50_CI,X24B_50_CI,recombinant_50_CI,X24C_50_CI,X24D_50_CI,X24G_50_CI,other_50_CI,X24A_95_CI,X24B_95_CI,recombinant_95_CI,X24C_95_CI,X24D_95_CI,X24G_95_CI,other_95_CI
67,NA,NA,AL,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,NA,NA,AL,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,AL,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,AL,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,NA,NA,AL,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,AL,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,NA,NA,AL,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,AL,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,NA,AL,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,NA,NA,AL,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,NA,NA,AL,2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,NA,NA,AL,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,AL,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,NA,NA,AR,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,NA,NA,AR,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,NA,NA,AR,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,NA,NA,AR,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,NA,NA,AR,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,NA,NA,AR,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,NA,NA,AR,2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,NA,NA,AR,2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,NA,NA,AR,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,NA,NA,AR,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,NA,NA,AR,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,NA,NA,AR,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,NA,NA,AR,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,NA,NA,AR,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,NA,NA,AR,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,NA,NA,AR,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,NA,NA,AR,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,NA,NA,AR,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,NA,NA,AR,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,0.075113450106736,0.04543309874552575,AR,2024-05-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
110,NA,NA,AR,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,NA,NA,AR,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,NA,NA,AR,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,NA,NA,AR,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,NA,NA,AR,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,NA,NA,AR,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,NA,NA,AR,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,NA,NA,AR,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,NA,NA,AR,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,NA,NA,AR,2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,NA,NA,AR,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,NA,NA,AR,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,NA,NA,AZ,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,1.34797878908385,0.2387635235997175,AZ,2024-04-15,1,0,1,1,1,1,1,0,0,1,1,1,0,1
129,0.54654242709811,0.1447609688335785,AZ,2024-04-16,1,1,1,1,1,1,1,0,0,1,1,1,0,1
130,0.796124872490303,0.1604343350182195,AZ,2024-04-17,1,1,1,0,1,1,1,0,0,1,0,1,1,0
131,0.0217048830172828,0.01508435111415475,AZ,2024-04-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
132,0.0208299515154405,0.0156606799589613,AZ,2024-04-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
133,NA,NA,AZ,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134,0.896298607852864,0.2865120025175325,AZ,2024-04-21,1,1,1,0,1,1,1,0,1,1,0,1,1,1
135,0.875467111157608,0.213102791547619,AZ,2024-04-22,1,1,0,1,1,1,1,1,0,0,1,0,1,0
136,0.258257131894066,0.01814401171542765,AZ,2024-04-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
137,NA,NA,AZ,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138,0.0832031783758854,0.01950270323086995,AZ,2024-04-25,1,1,1,1,1,1,1,0,1,1,1,1,0,1
139,NA,NA,AZ,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,0.969308966255533,0.4133207114729475,AZ,2024-04-27,1,1,1,0,1,1,1,0,1,1,0,1,1,1
141,0.182959095575707,0.0217118631279388,AZ,2024-04-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
142,1.13966666125614,0.3239406048344475,AZ,2024-04-29,0,1,1,0,1,1,1,1,0,1,0,1,1,1
143,1.68390634535665,0.3320267181649365,AZ,2024-04-30,0,1,1,0,1,1,1,0,1,1,0,1,1,1
144,0.112153436826587,0.02416833824253885,AZ,2024-05-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1
145,0.108823139329025,0.02505337447091695,AZ,2024-05-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1
146,0.197902432956687,0.02597676283617305,AZ,2024-05-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1
147,NA,NA,AZ,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148,NA,NA,AZ,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149,0.509695001408966,0.0290178126310472,AZ,2024-05-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1
150,0.36662673887188,0.0301381589242566,AZ,2024-05-07,1,1,1,1,1,1,1,0,1,1,0,1,1,1
151,0.672375468375587,0.107666503912623,AZ,2024-05-08,1,1,1,1,1,1,1,0,0,1,1,1,1,1
152,0.599399752564685,0.2597428474041535,AZ,2024-05-09,1,1,1,1,1,1,1,0,0,1,1,1,1,1
153,2.80204707802188,0.4915752494405235,AZ,2024-05-10,0,0,1,0,1,1,1,0,0,1,0,1,1,1
154,1.60724073236396,0.72628708896564,AZ,2024-05-11,0,0,1,0,1,1,1,0,0,1,1,1,1,1
155,0.0494489105100308,0.03683747845498735,AZ,2024-05-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
156,1.89159517297985,0.469794150387729,AZ,2024-05-13,0,1,1,0,0,0,1,0,1,1,0,0,1,1
157,0.767296723061,0.2701707512429545,AZ,2024-05-14,1,1,1,0,1,1,1,1,0,1,0,1,1,1
158,0.757347752384074,0.269258082526314,AZ,2024-05-15,1,1,1,0,1,1,1,0,1,1,0,1,1,1
159,1.03963908916718,0.716807849048895,AZ,2024-05-16,1,1,1,0,1,1,1,0,1,1,0,1,1,1
160,0.946341087008238,0.67390186340462,AZ,2024-05-17,1,0,1,1,1,1,1,0,0,1,1,1,1,1
161,0.0681944244019457,0.04858768759795305,AZ,2024-05-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
162,0.0692468255674796,0.05111979071853,AZ,2024-05-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
163,1.02037962176282,0.68541608922449,AZ,2024-05-20,1,1,1,0,1,1,1,0,1,1,0,1,1,1
164,0.205245118228271,0.0568153945581355,AZ,2024-05-21,1,1,1,1,1,1,1,0,0,1,1,1,1,1
165,0.805952639239617,0.363590201577371,AZ,2024-05-22,1,1,1,0,1,1,1,1,1,1,0,1,0,1
166,NA,NA,AZ,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167,0.0821185024279996,0.0671671360064405,AZ,2024-05-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
168,NA,NA,AZ,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169,0.438437357672302,0.1436180958076365,CA,2024-04-14,1,1,1,1,1,1,1,0,0,1,1,1,1,1
170,1.71177048052984,0.225564179481418,CA,2024-04-15,1,0,1,1,0,1,1,0,0,1,1,0,1,1
171,1.46551462393407,0.1518942591889425,CA,2024-04-16,1,1,0,1,1,1,1,1,0,0,1,1,0,1
172,4.02419845191796,0.23002687468426,CA,2024-04-17,1,0,0,1,0,1,1,0,0,0,0,0,1,1
173,2.19507460647593,0.229587964280778,CA,2024-04-18,0,0,0,1,1,1,1,0,0,0,0,1,0,0
174,1.22697144383713,0.1758049929432345,CA,2024-04-19,1,1,0,1,1,1,1,0,0,0,1,1,0,1
175,0.0340876521040035,0.01579128122307415,CA,2024-04-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
176,1.97074711183173,0.2770293777847295,CA,2024-04-21,0,0,1,1,1,0,1,0,0,0,1,1,0,0
177,5.53684301870291,0.413175881824201,CA,2024-04-22,0,0,0,1,0,1,0,0,0,0,0,0,1,0
178,1.78778378013704,0.2825729656265485,CA,2024-04-23,0,1,1,1,0,0,1,1,0,1,1,0,0,1
179,6.95379424961656,0.4308548421321915,CA,2024-04-24,0,0,0,1,1,1,1,0,0,0,0,1,1,1
180,4.43256795183816,0.3049947646691395,CA,2024-04-25,0,1,1,1,0,0,1,0,0,1,1,0,0,1
181,1.63284644600985,0.2709630827126765,CA,2024-04-26,1,0,1,1,1,1,1,0,0,1,1,1,1,1
182,7.88151274105994,0.50449352953879,CA,2024-04-27,0,0,1,1,0,1,1,0,0,0,0,0,1,1
183,6.51810581275937,0.60195411203322,CA,2024-04-28,0,1,1,0,0,1,1,0,0,1,0,0,1,1
184,0.79746653148171,0.2131434296168485,CA,2024-04-29,1,1,0,1,1,1,1,0,1,0,1,1,1,1
185,4.06184304176939,0.356701736929847,CA,2024-04-30,0,0,0,1,0,0,1,0,0,0,0,0,1,1
186,2.42679475656193,0.3700636476716545,CA,2024-05-01,0,1,1,1,0,1,1,0,0,1,1,0,1,1
187,2.76414986771213,0.307386622109574,CA,2024-05-02,0,0,1,1,0,0,1,0,0,0,1,0,1,1
188,1.76585954206085,0.216424645183952,CA,2024-05-03,1,1,1,1,0,1,1,0,1,1,0,0,0,1
189,0.819415709037315,0.1523979594005825,CA,2024-05-04,1,1,1,0,1,1,1,0,0,1,0,1,1,1
190,0.504193959822155,0.1125247761090525,CA,2024-05-05,1,1,1,1,1,1,1,1,0,1,0,1,1,1
191,1.99820517547171,0.232915652164853,CA,2024-05-06,1,1,1,1,0,1,1,0,1,1,0,0,1,1
192,16.1950581045053,0.652075159240815,CA,2024-05-07,0,0,1,0,1,0,1,0,0,1,0,1,0,1
193,2.31016004165448,0.2807630455472415,CA,2024-05-08,0,1,1,1,0,1,1,0,1,1,0,0,1,1
194,7.216573662695,0.362093581971127,CA,2024-05-09,0,0,1,0,1,0,1,0,0,0,0,1,0,1
195,6.0497818895682,0.449854190738953,CA,2024-05-10,0,0,1,1,1,0,1,0,0,0,1,1,0,1
196,8.05469208360869,0.517369933969445,CA,2024-05-11,0,0,1,0,0,1,1,0,0,0,0,0,1,1
197,11.1436875218114,0.576466944659265,CA,2024-05-12,0,0,1,0,1,1,1,0,0,1,0,1,1,1
198,5.17211937040683,0.4944028619682545,CA,2024-05-13,0,1,0,0,1,0,1,0,0,0,0,1,0,1
199,11.2969916154581,0.44573849958623,CA,2024-05-14,0,1,1,0,0,0,1,0,0,1,0,0,0,1
200,11.3361620849092,0.4681672694586105,CA,2024-05-15,0,0,0,0,1,1,1,0,0,0,0,1,1,1
201,5.75063678944558,0.340161045429832,CA,2024-05-16,0,0,1,0,1,1,1,0,0,1,0,1,1,1
202,2.83364076344017,0.300441007786384,CA,2024-05-17,0,0,1,1,1,0,1,0,1,0,1,1,1,1
203,1.08549724213594,0.107869750073842,CA,2024-05-18,1,1,1,0,1,1,1,0,0,1,0,1,0,1
204,9.6162182841115,0.513130416148975,CA,2024-05-19,0,1,1,0,1,0,1,0,0,1,0,1,0,1
205,6.88426269501291,0.333938236174151,CA,2024-05-20,0,0,1,1,1,1,1,1,0,1,0,1,0,1
206,5.63206888090569,0.319430580443517,CA,2024-05-21,0,1,0,0,1,1,1,0,0,0,0,1,1,1
207,6.95954343444017,0.344307421276829,CA,2024-05-22,0,1,1,0,1,0,1,0,0,0,0,1,0,1
208,12.0532436355907,0.454252181509334,CA,2024-05-23,0,0,1,0,1,1,1,0,0,0,0,1,1,1
209,9.70329044330112,0.4470198285863835,CA,2024-05-24,0,1,0,0,0,0,1,0,0,0,0,0,0,0
210,7.29208218482563,0.4724849247487265,CA,2024-05-25,0,0,1,0,1,1,0,0,0,1,0,1,0,0
211,NA,NA,CO,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,0.618768552926361,0.3306811087084905,CO,2024-04-15,1,1,1,1,1,1,1,0,0,1,1,1,1,1
213,NA,NA,CO,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214,0.837352775484134,0.388698139557243,CO,2024-04-17,1,1,1,0,1,1,1,0,1,1,0,1,1,1
215,NA,NA,CO,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,NA,NA,CO,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217,NA,NA,CO,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,NA,NA,CO,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,0.0989845689302652,0.0723938172572375,CO,2024-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
220,0.100245142332261,0.0743981536471805,CO,2024-04-23,1,1,1,1,1,1,1,0,1,1,0,1,1,1
221,NA,NA,CO,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
222,NA,NA,CO,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223,NA,NA,CO,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,NA,NA,CO,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,NA,NA,CO,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,0.114660716139808,0.0858122610039625,CO,2024-04-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1
227,NA,NA,CO,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228,NA,NA,CO,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,NA,NA,CO,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,NA,NA,CO,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,NA,NA,CO,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,NA,NA,CO,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
