...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23G_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23G_95_CI,other_95_CI
19,NA,NA,AK,2023-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,NA,NA,AK,2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,NA,NA,AK,2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,NA,NA,AK,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,NA,NA,AK,2023-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,NA,NA,AK,2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,NA,NA,AK,2023-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,NA,NA,AK,2023-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,0.779114660914909,0.545207061004295,AK,2023-08-18,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
28,NA,NA,AK,2023-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,NA,NA,AK,2023-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,NA,NA,AK,2023-08-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,NA,NA,AK,2023-08-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,0.456839445831483,0.279810264402976,AK,2023-08-23,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
33,NA,NA,AK,2023-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,NA,NA,AK,2023-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,NA,NA,AK,2023-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2023-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,NA,AK,2023-08-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,0.659383946616088,0.4555991738827875,AK,2023-08-29,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
39,NA,NA,AK,2023-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,NA,NA,AK,2023-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,AK,2023-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,0.686638585532484,0.4948948020295515,AL,2023-07-23,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
44,0.514061298433414,0.3701250048958355,AL,2023-07-24,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0
45,0.74252397770651,0.3950779552712375,AL,2023-07-25,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
46,0.948572007172338,0.485741592890877,AL,2023-07-26,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1
47,NA,NA,AL,2023-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,NA,NA,AL,2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,AL,2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,0.714876949118599,0.3762256499621615,AL,2023-07-31,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1
52,0.944888196983515,0.4238560162076055,AL,2023-08-01,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1
53,0.682243285653726,0.3825875625216215,AL,2023-08-02,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1
54,0.438150726756877,0.3038177355709365,AL,2023-08-03,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
55,0.724700814225474,0.51873864666778,AL,2023-08-04,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
56,NA,NA,AL,2023-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,NA,NA,AL,2023-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,0.714889085396234,0.51905424833947,AL,2023-08-08,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
60,0.45363123167041,0.3062350952437225,AL,2023-08-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
61,0.453516496527502,0.3065005295892685,AL,2023-08-10,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
62,NA,NA,AL,2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,0.497043599956063,0.363294669449759,AL,2023-08-14,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
66,NA,NA,AL,2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,0.932788189096333,0.4784726159669525,AL,2023-08-16,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1
68,0.541371921450863,0.3350946824440185,AL,2023-08-17,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
69,1.16785181386799,0.402711291230267,AL,2023-08-18,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
70,1.11595164154871,0.362435204264752,AL,2023-08-19,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1
71,1.17179074676266,0.399015424052177,AL,2023-08-20,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1
72,NA,NA,AL,2023-08-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,0.503292217712998,0.3620366695489985,AL,2023-08-22,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1
74,0.942934597454835,0.47730228434725,AL,2023-08-23,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1
75,1.17706972421124,0.404558389699826,AL,2023-08-24,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1
76,0.920022974368232,0.4769720504161385,AL,2023-08-25,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0
77,0.668449748541012,0.469526417732162,AL,2023-08-26,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
78,NA,NA,AL,2023-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,1.2129799463691,0.4189663526207725,AL,2023-08-28,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
80,0.647175507654269,0.46101193836062,AL,2023-08-29,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1
81,0.950636562387827,0.4371804916538675,AL,2023-08-30,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
82,NA,NA,AL,2023-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,0.775968526312729,0.423399453321531,AL,2023-09-01,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1
84,0.499937321320755,0.361303543620512,AL,2023-09-02,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1
85,NA,NA,AR,2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,NA,NA,AR,2023-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,NA,NA,AR,2023-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,0.74180145058159,0.3975831409411445,AR,2023-07-26,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1
89,NA,NA,AR,2023-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,1.05916829644917,0.388131886050948,AR,2023-07-28,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
91,NA,NA,AR,2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,0.403089515725172,0.2741924777303315,AR,2023-07-31,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
94,1.54018393784299,0.42484088088082,AR,2023-08-01,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1
95,1.1161779313727,0.328591082851539,AR,2023-08-02,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1
96,NA,NA,AR,2023-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,0.680426723105862,0.479511324511915,AR,2023-08-04,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
98,NA,NA,AR,2023-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,0.697709713913445,0.502903399579025,AR,2023-08-07,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
101,1.65947527166894,0.3497400626728015,AR,2023-08-08,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0
102,1.41177141080782,0.4454520948311475,AR,2023-08-09,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0
103,0.487279671457015,0.3659900145683145,AR,2023-08-10,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
104,0.47908065844226,0.3150483431579275,AR,2023-08-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
105,NA,NA,AR,2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,0.486428373299785,0.31696725067025,AR,2023-08-14,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
108,0.688426559440384,0.377572009794752,AR,2023-08-15,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1
109,1.33987384711077,0.443830092846621,AR,2023-08-16,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1
110,1.19719799831285,0.287798617389945,AR,2023-08-17,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1
111,0.994508275829755,0.3856308312426825,AR,2023-08-18,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
112,0.749959785602345,0.519679320258885,AR,2023-08-19,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
113,NA,NA,AR,2023-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,2.83425762417183,0.430552011100005,AR,2023-08-21,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0
115,0.692063268289239,0.4913789665141055,AR,2023-08-22,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
116,2.77427089019617,0.455397715344119,AR,2023-08-23,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1
117,2.29150959076997,0.50450510934507,AR,2023-08-24,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1
118,0.379203689108459,0.251317428069499,AR,2023-08-25,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
119,NA,NA,AR,2023-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,0.371331766296189,0.250253784597839,AR,2023-08-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121,2.38449166319371,0.3783892272992395,AR,2023-08-28,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0
122,2.70232076394989,0.346987360503729,AR,2023-08-29,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
123,2.25945745690245,0.51694693063469,AR,2023-08-30,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0
124,1.00470777698744,0.490082896662974,AR,2023-08-31,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
125,NA,NA,AR,2023-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,0.733481777302872,0.393223439085683,AZ,2023-07-23,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
128,2.64467871029364,0.3957999110211655,AZ,2023-07-24,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1
129,3.34882547452868,0.423976381869291,AZ,2023-07-25,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1
130,2.01628584931406,0.420983397819337,AZ,2023-07-26,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1
131,1.59565462303348,0.4444292844227705,AZ,2023-07-27,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
132,0.891378481274519,0.362089621854117,AZ,2023-07-28,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
133,0.635015157129777,0.371934298534813,AZ,2023-07-29,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
134,6.14447195473994,0.4120588427529605,AZ,2023-07-30,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
135,2.31224613769371,0.417106289472496,AZ,2023-07-31,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1
136,1.56645306599531,0.380225304632951,AZ,2023-08-01,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1
137,2.3206017418864,0.3858058405408225,AZ,2023-08-02,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1
138,1.93685027321921,0.381175548703233,AZ,2023-08-03,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1
139,0.672614957539529,0.39483441597546,AZ,2023-08-04,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1
140,1.91838015147141,0.380556012030755,AZ,2023-08-05,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1
141,0.776866207206619,0.3708107748240335,AZ,2023-08-06,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
142,2.33710500298503,0.384288435274451,AZ,2023-08-07,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1
143,6.2910193891771,0.4195635616190255,AZ,2023-08-08,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1
144,2.98361434024698,0.4237103646390485,AZ,2023-08-09,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,1
145,1.01729107070025,0.441197062582845,AZ,2023-08-10,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1
146,0.887729585861018,0.4364621405925245,AZ,2023-08-11,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1
147,0.39214411091145,0.2817071895833245,AZ,2023-08-12,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
148,1.46239398960641,0.377073928180632,AZ,2023-08-13,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
149,6.7493015952902,0.432982741342787,AZ,2023-08-14,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
150,2.82145351190695,0.3776988375178115,AZ,2023-08-15,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0
151,3.86268238330295,0.39549135351401,AZ,2023-08-16,1,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1
152,1.7173071408593,0.444658723962302,AZ,2023-08-17,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0
153,1.1984526334764,0.4070681044581855,AZ,2023-08-18,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1
154,0.934628668508987,0.3702281468924245,AZ,2023-08-19,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1
155,2.83291942094271,0.424518796599226,AZ,2023-08-20,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1
156,4.59823886308882,0.3897210005356035,AZ,2023-08-21,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1
157,3.53792687208022,0.4085798784890115,AZ,2023-08-22,1,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1
158,3.28698429894607,0.4288384026660175,AZ,2023-08-23,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,1
159,1.87986022153102,0.3625660314577045,AZ,2023-08-24,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1
160,0.93790302603867,0.4334184047830055,AZ,2023-08-25,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
161,1.98793359408118,0.4759602408840505,AZ,2023-08-26,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1
162,5.48892542207574,0.451090969164073,AZ,2023-08-27,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1
163,5.46354316708793,0.3806158959857835,AZ,2023-08-28,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0
164,1.32021184216666,0.4115066578412445,AZ,2023-08-29,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1
165,2.63500320351868,0.401323088638358,AZ,2023-08-30,1,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1
166,1.20257146943669,0.483361820271795,AZ,2023-08-31,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0
167,0.585522570357168,0.43001380252829,AZ,2023-09-01,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
168,NA,NA,AZ,2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169,1.65484818386172,0.403747609703322,CA,2023-07-23,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1
170,4.35492296026536,0.4550613209265205,CA,2023-07-24,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
171,2.86402706470196,0.40947081824998,CA,2023-07-25,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1
172,2.62076550913885,0.398481267642766,CA,2023-07-26,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1
173,2.73605818895348,0.409654487271748,CA,2023-07-27,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1
174,3.54502809494557,0.4029298250562925,CA,2023-07-28,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0
175,2.36879086146356,0.3919321963852395,CA,2023-07-29,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1
176,4.16403175889772,0.4310532822789865,CA,2023-07-30,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0
177,4.22705342243542,0.413227041675467,CA,2023-07-31,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
178,7.08295814807506,0.4230996517072275,CA,2023-08-01,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1
179,6.94524557942827,0.4166495904738305,CA,2023-08-02,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0
180,4.37473933821226,0.415649445322335,CA,2023-08-03,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1
181,3.78929833941533,0.410686545287278,CA,2023-08-04,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1
182,4.16561200480239,0.416331154433399,CA,2023-08-05,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0
183,0.899241829449598,0.426578031133405,CA,2023-08-06,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
184,2.23147409340935,0.4098057355254355,CA,2023-08-07,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1
185,3.07821973892618,0.418900259859367,CA,2023-08-08,1,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1
186,2.90310109023515,0.415305270596633,CA,2023-08-09,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1
187,4.14739064137467,0.417426735165274,CA,2023-08-10,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0
188,3.97691386622077,0.4053403712977725,CA,2023-08-11,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0
189,2.31818260759831,0.3955255569691165,CA,2023-08-12,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,1
190,1.40194123097709,0.407135752442435,CA,2023-08-13,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1
191,3.13493427264248,0.4068893182179575,CA,2023-08-14,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0
192,3.86373186833034,0.41381032481587,CA,2023-08-15,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1
193,6.44584031609133,0.4255293665587985,CA,2023-08-16,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0
194,5.29711245612325,0.422016790626398,CA,2023-08-17,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0
195,7.83434481539091,0.408631381978177,CA,2023-08-18,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
196,2.85449221865164,0.414961636413179,CA,2023-08-19,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0
197,2.14499352099612,0.435206716895816,CA,2023-08-20,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
198,5.63916902463144,0.40241753314284,CA,2023-08-21,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0
199,4.93368616477613,0.431601925089395,CA,2023-08-22,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0
200,4.63084616025933,0.4075394270680865,CA,2023-08-23,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1
201,5.54580599075349,0.4047236935335705,CA,2023-08-24,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1
202,4.27948155709261,0.4080634749381885,CA,2023-08-25,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0
203,2.92929352942176,0.40339253759317,CA,2023-08-26,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1
204,3.3247149997508,0.395116647109478,CA,2023-08-27,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0
205,5.62684649690242,0.406771746648887,CA,2023-08-28,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0
206,6.64106415805464,0.3978291834671,CA,2023-08-29,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1
207,13.3107357276487,0.410957921618363,CA,2023-08-30,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0
208,5.49208825441236,0.393666446807461,CA,2023-08-31,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1
209,4.12549959515337,0.385828535799838,CA,2023-09-01,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0
210,1.4788766506428,0.415314767332799,CA,2023-09-02,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
211,0.617387942155946,0.3676929792722675,CO,2023-07-23,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
212,NA,NA,CO,2023-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213,0.739399070969375,0.399355768423806,CO,2023-07-25,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
214,0.681203253747143,0.4512567602871145,CO,2023-07-26,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1
215,1.23815181408076,0.4158613222163075,CO,2023-07-27,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0
216,0.746101166423001,0.4100035466938775,CO,2023-07-28,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
217,NA,NA,CO,2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,NA,NA,CO,2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,1.84662391759402,0.3849455348478775,CO,2023-07-31,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1
