...1,es_score,brier_score,location,target_date,X22A_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,other_50_CI,X22A_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,other_95_CI
20,0.428227854614483,0.2378727297894255,AK,2022-12-09,1,1,1,1,1,1,1,1,0,1,0,1,1,1
21,NA,NA,AK,2022-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,NA,NA,AK,2022-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,0.385011468046717,0.2247413592792625,AK,2022-12-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
24,0.382165660235085,0.2209285840385155,AK,2022-12-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
25,NA,NA,AK,2022-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,0.376262322701128,0.214176998571818,AK,2022-12-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
27,0.836895947660626,0.4698070195663095,AK,2022-12-16,0,1,1,1,1,1,1,0,1,1,0,1,1,1
28,NA,NA,AK,2022-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,NA,NA,AK,2022-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,0.42784805341277,0.3615411733999225,AK,2022-12-19,1,1,1,1,1,1,1,1,0,1,0,1,1,1
31,NA,NA,AK,2022-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,0.44605664699674,0.372184036368193,AK,2022-12-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33,NA,NA,AK,2022-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,NA,NA,AK,2022-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,NA,NA,AK,2022-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,NA,AK,2022-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,NA,NA,AK,2022-12-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,0.34245219583034,0.1993083895618915,AK,2022-12-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
40,0.899488516902604,0.64023427873986,AK,2022-12-29,1,1,1,1,1,1,0,1,0,1,1,1,1,0
41,0.501175578192693,0.4104359997398955,AK,2022-12-30,1,1,1,1,1,1,1,1,0,0,1,1,1,1
42,NA,NA,AK,2022-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2022-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,0.964423683775734,0.444201912900594,AL,2022-11-21,1,1,1,1,1,1,0,1,0,1,1,1,1,0
45,0.883824586267453,0.4194256829347955,AL,2022-11-22,0,1,1,1,1,1,1,1,1,1,1,1,1,1
46,0.236047219954095,0.170285335999342,AL,2022-11-23,1,1,1,1,1,1,1,1,1,0,0,1,1,1
47,NA,NA,AL,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,0.876976615536812,0.4014895498271555,AL,2022-11-25,1,1,0,1,1,1,1,1,1,0,0,1,1,1
49,NA,NA,AL,2022-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2022-11-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,0.616233373174768,0.1881446762164855,AL,2022-11-28,1,1,1,1,1,1,1,1,0,1,0,1,1,1
52,0.911691132158788,0.331194570423079,AL,2022-11-29,1,0,1,1,1,1,1,1,0,1,0,1,1,1
53,0.941022282723206,0.256624665731585,AL,2022-11-30,1,1,1,1,0,1,1,1,0,0,0,0,1,1
54,0.982421794052705,0.284912228484909,AL,2022-12-01,1,0,1,1,1,1,1,0,0,1,1,1,1,1
55,0.711972919843498,0.2879306608107365,AL,2022-12-02,1,1,1,1,1,1,1,0,1,1,0,1,1,1
56,NA,NA,AL,2022-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,0.901605713802215,0.2654557443875795,AL,2022-12-04,1,1,1,1,1,1,1,1,0,1,0,1,1,1
58,1.14596490162743,0.297103404193871,AL,2022-12-05,1,0,1,1,1,1,1,1,0,0,1,1,1,1
59,1.3387005593728,0.352223936877855,AL,2022-12-06,1,1,0,1,0,1,1,1,1,0,0,0,1,0
60,0.319117478691147,0.2290299433243625,AL,2022-12-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1
61,1.20912061973052,0.306144016297263,AL,2022-12-08,1,0,1,1,1,1,1,1,1,1,1,1,1,1
62,0.991105851872524,0.2455943266294115,AL,2022-12-09,1,1,1,1,1,0,1,1,0,1,1,1,0,1
63,0.724160926502671,0.139157273816929,AL,2022-12-10,1,1,1,1,1,1,1,1,0,1,0,1,1,1
64,1.69181991038841,0.52515115090303,AL,2022-12-11,0,1,0,0,1,1,1,0,0,0,0,1,1,1
65,1.45544740567957,0.4381128506021745,AL,2022-12-12,1,1,0,0,0,1,1,1,0,0,0,0,1,1
66,0.0908686518695047,0.0614215563344975,AL,2022-12-13,1,1,1,1,1,1,1,1,0,1,0,1,1,1
67,0.925350345092755,0.322620918389076,AL,2022-12-14,1,0,1,1,1,1,1,1,0,1,0,1,1,1
68,1.21746366931079,0.2867227214564705,AL,2022-12-15,1,0,1,1,1,1,1,1,0,1,0,1,1,1
69,0.924169083554538,0.297447626882849,AL,2022-12-16,1,1,1,1,1,1,0,1,1,1,0,1,1,0
70,0.273262100576482,0.0525897502135235,AL,2022-12-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
71,0.256173160289033,0.0507882007851245,AL,2022-12-18,1,1,1,1,1,1,1,1,0,1,0,1,1,1
72,0.375773350762913,0.191466678363984,AL,2022-12-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
73,1.91328428443058,0.2288588367590235,AL,2022-12-20,0,1,0,1,1,1,1,0,0,0,0,1,1,1
74,2.92510163933471,0.4748087223686275,AL,2022-12-21,1,1,1,0,1,0,0,0,0,1,0,1,0,0
75,NA,NA,AL,2022-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,AL,2022-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,0.0912658337459036,0.0427583575930478,AL,2022-12-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
78,NA,NA,AL,2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,1.6327033351995,0.288173781451604,AL,2022-12-26,1,1,1,1,0,0,1,1,1,0,0,0,0,1
80,1.35555945304196,0.2150023201555995,AL,2022-12-27,1,1,0,1,0,1,1,1,0,0,0,0,1,1
81,2.1863083389517,0.3909303291546485,AL,2022-12-28,1,1,1,1,0,0,1,0,0,1,0,0,0,1
82,2.91923377690663,0.31631427637917803,AL,2022-12-29,1,1,1,1,0,0,0,1,1,0,0,0,0,0
83,2.0848575391609,0.4357267950750595,AL,2022-12-30,1,1,1,0,1,0,1,1,0,1,0,1,0,1
84,NA,NA,AL,2022-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,0.721790227086273,0.287893562656245,AR,2022-11-20,1,1,1,0,1,1,1,1,1,1,1,1,1,1
86,2.74738378322032,0.2884752856611885,AR,2022-11-21,1,0,1,0,1,1,1,1,0,0,0,1,1,1
87,3.27702080704204,0.310323438919458,AR,2022-11-22,1,0,1,0,1,1,1,0,0,0,0,1,1,1
88,1.7050560808137,0.3443789909203965,AR,2022-11-23,1,1,1,0,1,1,0,0,0,0,1,1,1,0
89,0.791720591901945,0.395192090920794,AR,2022-11-24,1,1,1,1,1,1,0,1,0,1,1,1,1,0
90,2.54364823972932,0.2426134994107205,AR,2022-11-25,1,0,1,0,1,1,1,1,0,0,0,1,1,1
91,1.58663971712787,0.589616999880585,AR,2022-11-26,1,1,1,0,1,0,0,1,0,0,1,1,0,0
92,0.69488181633267,0.3816198570144245,AR,2022-11-27,0,1,1,1,1,1,1,0,0,0,0,1,1,1
93,6.76874204836099,0.3363496829132995,AR,2022-11-28,0,0,0,1,1,1,1,1,0,0,0,1,1,0
94,4.05402099915535,0.331602786859964,AR,2022-11-29,1,0,0,1,1,1,1,1,0,0,0,0,1,1
95,2.11206053154157,0.3222886413251825,AR,2022-11-30,0,1,0,1,1,1,1,1,0,1,0,1,1,1
96,2.98648553266492,0.3511796528994185,AR,2022-12-01,1,0,0,1,0,1,1,1,0,0,0,0,1,0
97,2.09623115303393,0.24624496019477,AR,2022-12-02,1,1,1,0,1,1,1,0,0,0,0,1,1,1
98,0.537136383345533,0.3615919266575915,AR,2022-12-03,1,1,1,1,1,1,1,1,0,0,1,1,1,1
99,0.560936405171728,0.333045649319788,AR,2022-12-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1
100,3.57893450086123,0.3603676890289605,AR,2022-12-05,1,0,1,1,1,1,1,0,0,0,0,1,1,1
101,3.25828293524391,0.3553599870481025,AR,2022-12-06,0,1,0,1,1,1,1,0,0,1,0,1,0,1
102,4.64306565024045,0.330999711922564,AR,2022-12-07,1,0,0,1,1,1,1,1,0,0,0,0,1,1
103,3.05836542223149,0.356740331395896,AR,2022-12-08,1,0,1,1,1,1,1,0,0,0,1,1,1,1
104,2.11770498501678,0.2831513591337015,AR,2022-12-09,1,1,1,0,1,1,1,1,1,0,0,1,1,1
105,1.66262020504496,0.3494209998633715,AR,2022-12-10,1,0,0,1,1,1,1,1,0,0,0,1,1,0
106,1.13481040159328,0.291594657264509,AR,2022-12-11,1,1,1,1,1,1,1,1,1,0,0,1,1,1
107,8.71372034313206,0.3662138868171245,AR,2022-12-12,1,0,0,1,1,1,1,0,0,0,0,1,1,1
108,4.43292962821351,0.3427434150762695,AR,2022-12-13,1,0,0,0,1,1,1,0,0,0,0,1,1,1
109,11.0762722341723,0.3670131388820955,AR,2022-12-14,1,0,0,0,1,1,1,0,0,0,0,0,1,1
110,3.89657314121853,0.28648538421469,AR,2022-12-15,1,1,0,0,1,1,1,1,0,0,0,1,1,1
111,3.30876738666793,0.4512855480814555,AR,2022-12-16,1,0,0,1,1,1,0,1,0,0,0,1,0,0
112,2.37432134838926,0.406713577494568,AR,2022-12-17,1,0,0,0,0,1,1,1,0,0,0,0,1,1
113,1.62904113359349,0.338864847487009,AR,2022-12-18,1,0,0,1,1,1,1,0,0,0,0,1,1,1
114,11.8794694110893,0.415880254772904,AR,2022-12-19,1,0,0,0,1,0,1,1,0,0,0,1,0,1
115,7.58216228873701,0.4149986914678375,AR,2022-12-20,1,0,0,1,1,1,0,1,0,0,0,1,1,0
116,11.4215784332406,0.399556819648581,AR,2022-12-21,1,0,0,0,1,1,0,1,0,0,0,1,0,1
117,3.74305957340877,0.492755617709858,AR,2022-12-22,1,0,0,1,1,1,1,1,0,0,0,1,1,1
118,3.19762098672438,0.562650051710445,AR,2022-12-23,1,0,0,1,1,1,1,1,0,0,0,1,1,1
119,4.67084206633138,0.3732604460559865,AR,2022-12-24,1,1,0,0,1,1,1,1,0,0,0,1,1,1
120,1.41651030718551,0.326813624721198,AR,2022-12-25,1,1,1,0,1,1,1,1,0,0,0,1,1,1
121,13.1889513485723,0.433747968216095,AR,2022-12-26,1,0,0,0,1,1,1,1,0,0,0,1,1,1
122,3.93272476379085,0.551223209797425,AR,2022-12-27,1,0,0,0,1,0,1,1,0,0,1,1,0,1
123,3.77586783178804,0.4675542934361615,AR,2022-12-28,1,0,0,0,1,1,1,1,0,0,1,1,1,1
124,9.51387227751716,0.58100753019076,AR,2022-12-29,1,0,0,1,1,1,1,0,0,0,0,1,1,1
125,10.175220462924,0.5309892825337,AR,2022-12-30,1,0,0,0,1,0,1,1,0,0,0,1,0,0
126,2.21963321708627,0.4530847371143465,AR,2022-12-31,1,0,0,0,1,1,1,1,0,0,0,1,1,1
127,2.14153304037617,0.2887109500602975,AZ,2022-11-20,1,1,1,1,1,1,1,1,0,0,0,0,1,1
128,6.24357185720758,0.276944269133207,AZ,2022-11-21,1,1,1,0,0,1,1,0,0,0,0,0,1,0
129,10.066994456787,0.302100432844005,AZ,2022-11-22,1,0,0,0,1,1,1,0,0,0,0,0,0,0
130,6.57184341525555,0.2761110580789555,AZ,2022-11-23,1,0,1,1,0,1,1,1,0,0,0,0,1,1
131,2.30961567478804,0.33492952536916,AZ,2022-11-24,1,1,0,0,1,1,0,1,0,1,0,0,1,0
132,3.91967608754711,0.2718599000945255,AZ,2022-11-25,1,1,0,1,1,1,1,0,0,0,0,1,0,1
133,3.01184949564595,0.299996916594709,AZ,2022-11-26,0,1,0,1,1,1,0,1,0,0,0,0,1,1
134,2.85268395138131,0.273699150822024,AZ,2022-11-27,1,1,1,1,1,1,1,1,1,0,0,0,1,1
135,8.95592109310162,0.275673449979413,AZ,2022-11-28,1,0,1,0,1,1,1,0,0,0,0,1,1,0
136,2.75865676750202,0.3000125746442365,AZ,2022-11-29,1,1,1,1,1,0,1,0,0,0,0,0,0,0
137,2.26487151817667,0.2809490378050135,AZ,2022-11-30,1,1,1,1,1,1,1,1,1,0,1,0,1,1
138,5.12199022829494,0.3218945981103275,AZ,2022-12-01,1,0,0,0,1,1,0,1,0,0,0,0,1,0
139,3.44174583194366,0.318134329886269,AZ,2022-12-02,1,1,0,1,1,1,0,0,0,0,0,0,1,0
140,2.97594677474823,0.282878875390374,AZ,2022-12-03,1,0,1,1,1,1,0,1,0,0,0,1,1,0
141,2.45252210999993,0.286322706042088,AZ,2022-12-04,1,1,0,1,1,1,1,1,0,0,0,0,1,1
142,3.75830087057619,0.300276640766029,AZ,2022-12-05,1,1,1,1,1,1,0,0,0,0,0,0,1,0
143,4.7209005332894,0.2894375702679415,AZ,2022-12-06,1,0,0,1,1,1,1,0,0,0,0,0,1,1
144,4.97090411298301,0.2607995850808,AZ,2022-12-07,1,1,1,0,1,0,1,0,0,0,0,0,0,1
145,5.17830560424533,0.264017503978915,AZ,2022-12-08,1,0,1,0,1,1,0,1,0,0,0,1,1,0
146,3.07661650876918,0.2676375140229425,AZ,2022-12-09,0,1,1,1,0,0,1,0,0,1,0,0,0,1
147,2.21544661778131,0.297685461192764,AZ,2022-12-10,1,0,1,1,0,1,1,0,0,1,0,0,1,1
148,7.95996810804988,0.2383212012702285,AZ,2022-12-11,1,0,1,0,1,1,0,1,0,0,0,1,1,0
149,4.3781145960586,0.2898977134405765,AZ,2022-12-12,1,0,1,1,1,1,0,1,0,0,0,0,1,0
150,5.2138929162256,0.2775575395738485,AZ,2022-12-13,1,0,0,1,0,1,0,1,0,0,0,0,0,0
151,6.56891472970197,0.2495047496463745,AZ,2022-12-14,1,0,1,0,1,1,1,1,0,0,0,0,1,1
152,4.90671280669084,0.2655518211793795,AZ,2022-12-15,1,0,1,0,1,0,1,1,0,0,1,0,0,1
153,3.63767629110546,0.245670272036144,AZ,2022-12-16,1,0,0,0,1,1,0,1,0,0,0,1,1,0
154,1.96618207095759,0.2933605632436175,AZ,2022-12-17,1,1,0,1,1,1,1,1,0,0,0,1,1,1
155,3.67385130511819,0.230422551825893,AZ,2022-12-18,1,0,1,0,1,1,0,1,1,0,0,1,1,0
156,9.87578379203616,0.251636801725208,AZ,2022-12-19,1,0,1,0,1,0,1,1,0,0,0,1,0,0
157,2.14922692839251,0.2782199120404,AZ,2022-12-20,1,1,0,1,1,0,1,0,1,1,1,1,0,1
158,2.2709374742817,0.273370656700755,AZ,2022-12-21,1,1,0,1,1,0,1,1,0,0,0,0,0,1
159,5.76092911922768,0.23863205812291,AZ,2022-12-22,1,0,0,0,1,0,1,1,0,0,0,0,0,1
160,2.70759709831682,0.258526013334994,AZ,2022-12-23,1,0,1,0,1,1,0,1,0,0,0,0,1,0
161,1.09569434924647,0.242010855455553,AZ,2022-12-24,1,1,1,1,1,1,1,1,0,0,1,0,0,1
162,0.21694983555866099,0.129005467376263,AZ,2022-12-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
163,6.03568167075323,0.2565021686810785,AZ,2022-12-26,1,0,1,0,1,0,0,1,0,0,0,0,0,0
164,14.2488345198921,0.226468894736231,AZ,2022-12-27,1,0,1,0,0,0,1,1,0,0,0,0,0,1
165,2.68433204234461,0.2898644795970795,AZ,2022-12-28,1,1,1,1,1,0,1,1,0,0,0,0,0,1
166,2.87525908768034,0.2895779394808295,AZ,2022-12-29,1,1,1,1,1,0,0,1,0,0,0,1,0,0
167,5.53482048665366,0.292064357690945,AZ,2022-12-30,1,0,1,0,1,0,1,1,0,0,0,0,0,1
168,2.74086990865201,0.2646632056172635,AZ,2022-12-31,1,0,1,0,1,0,1,1,0,0,0,1,0,1
169,8.78540660824718,0.285857397387384,CA,2022-11-20,1,0,1,1,0,1,1,0,0,0,0,0,1,0
170,8.50502635621992,0.3101016725628995,CA,2022-11-21,1,1,1,1,0,1,1,0,0,0,0,0,1,0
171,8.52685653513234,0.291616131450044,CA,2022-11-22,1,1,1,1,1,1,1,0,0,0,0,0,1,0
172,6.86793767239682,0.295456206486762,CA,2022-11-23,1,1,1,1,0,1,1,0,0,0,0,0,1,0
173,1.33545207658656,0.2687255735921825,CA,2022-11-24,1,1,1,1,1,1,1,1,0,0,1,0,1,0
174,24.1068467579385,0.2768727957340215,CA,2022-11-25,1,0,1,0,1,1,1,0,0,0,0,0,0,0
175,18.4155300432596,0.272670118351567,CA,2022-11-26,1,1,1,0,0,1,1,0,0,0,0,0,0,1
176,12.1482212665752,0.297853060709074,CA,2022-11-27,1,1,1,1,0,1,1,0,0,0,0,0,0,0
177,14.3380895977059,0.2733444322418995,CA,2022-11-28,1,1,1,1,1,1,1,0,0,0,0,0,1,0
178,13.9249000031519,0.269607541306486,CA,2022-11-29,1,1,1,0,1,1,1,0,0,0,0,0,0,0
179,7.28660366890084,0.26079738853137,CA,2022-11-30,1,1,1,1,1,1,1,1,0,0,0,0,0,0
180,9.74756714335244,0.26748616299137,CA,2022-12-01,1,1,1,1,1,1,1,0,0,0,0,0,0,0
181,12.4690051961265,0.286636028094843,CA,2022-12-02,1,1,1,1,1,1,1,0,0,0,0,0,0,0
182,11.1073590414355,0.283403556279971,CA,2022-12-03,1,1,0,1,1,1,1,0,0,0,0,0,0,0
183,6.41554870168283,0.271877466199234,CA,2022-12-04,1,1,1,1,1,1,1,0,0,0,0,0,0,0
184,20.5891178229221,0.2581890146413275,CA,2022-12-05,0,1,1,0,0,1,0,0,0,0,0,0,0,0
185,13.4335967778263,0.246621220207003,CA,2022-12-06,1,0,1,0,1,0,1,1,0,0,0,0,0,0
186,16.7104182796341,0.260961551148,CA,2022-12-07,1,1,0,1,0,0,1,0,0,0,0,0,0,0
187,21.9873004724035,0.2369506557438705,CA,2022-12-08,0,1,0,0,1,0,0,0,0,0,0,0,0,0
188,23.6049050169925,0.22334593511329,CA,2022-12-09,1,0,1,0,1,1,1,0,0,0,0,0,0,0
189,11.1984739680693,0.2694536976768105,CA,2022-12-10,1,1,1,1,1,1,1,0,0,0,0,0,0,0
190,10.5665792558349,0.2418052395426415,CA,2022-12-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0
191,20.3074986204617,0.2307310586080925,CA,2022-12-12,1,0,0,0,1,1,1,0,0,0,0,0,0,0
192,15.9804221165373,0.244619494731674,CA,2022-12-13,1,0,1,1,0,0,1,0,0,0,0,0,0,0
193,11.0475496795514,0.2770949022296125,CA,2022-12-14,0,1,1,1,1,0,1,0,0,0,0,0,0,0
194,26.6564537457826,0.22685479602277,CA,2022-12-15,1,0,1,0,1,0,1,0,0,0,0,0,0,0
195,10.0375149266187,0.2342114100705015,CA,2022-12-16,1,0,1,1,1,0,1,0,0,0,0,0,1,0
196,6.2934251580211,0.248891267163402,CA,2022-12-17,1,1,0,1,1,1,1,0,0,0,0,0,0,0
197,17.6700604045183,0.200254784395909,CA,2022-12-18,0,0,1,0,0,1,1,0,0,0,0,0,0,1
198,18.5879106951886,0.2222160207824485,CA,2022-12-19,0,0,1,0,1,0,1,0,0,0,0,0,0,0
199,30.1675715729073,0.18395795150302,CA,2022-12-20,1,0,1,0,1,0,1,0,0,1,0,0,0,0
200,20.473438823394,0.223329013969942,CA,2022-12-21,1,0,0,0,1,0,0,0,0,0,0,0,0,0
201,19.8277425691936,0.2435972485191945,CA,2022-12-22,0,0,1,1,0,0,0,0,0,0,0,0,0,0
202,39.6069723266274,0.217291561067974,CA,2022-12-23,1,0,1,0,0,0,1,0,0,0,0,0,0,0
203,19.2881817331115,0.2444967800182065,CA,2022-12-24,1,0,1,1,1,0,0,1,0,0,0,0,0,0
204,0.569255351360317,0.0610047241866475,CA,2022-12-25,1,1,1,1,1,1,1,1,0,1,0,1,1,1
205,44.6889393170126,0.2350358585075395,CA,2022-12-26,1,0,1,0,1,0,0,1,0,0,0,0,0,0
206,31.4242799074785,0.227136489458773,CA,2022-12-27,1,0,1,0,1,0,0,0,0,0,0,0,0,0
207,43.9552609930092,0.2211835803654735,CA,2022-12-28,1,0,1,0,1,0,1,0,0,0,0,0,0,0
208,29.6557206805363,0.2343232840024005,CA,2022-12-29,1,0,1,1,0,0,0,0,0,0,0,0,0,0
209,22.1081661568869,0.25493647072437853,CA,2022-12-30,1,0,1,1,1,0,0,1,0,0,0,0,0,0
210,9.84407556847915,0.2739994280799565,CA,2022-12-31,1,0,0,1,1,0,1,1,0,0,0,0,0,0
211,1.58047340411025,0.1784262893880825,CO,2022-11-20,1,0,1,0,1,1,1,1,1,0,0,1,1,1
212,1.51923862178859,0.2942737500506015,CO,2022-11-21,1,1,1,1,1,1,1,0,1,1,0,1,1,1
213,1.36398359707959,0.2904809302021565,CO,2022-11-22,1,1,1,1,1,1,1,1,0,1,0,1,1,1
214,8.13418931494335,0.193878496655863,CO,2022-11-23,1,0,1,0,1,1,1,0,0,0,0,1,1,1
215,0.216023652966862,0.1541396714860295,CO,2022-11-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
216,4.46364448186598,0.2002898717164135,CO,2022-11-25,1,0,1,0,1,1,1,0,0,0,0,1,1,1
217,1.7982208074298,0.3786165220772295,CO,2022-11-26,1,1,1,1,0,1,1,1,0,0,0,0,1,1
218,1.19486154199043,0.254392083663262,CO,2022-11-27,1,1,0,1,1,1,1,1,0,1,0,1,1,1
219,2.04662585573975,0.278977076335325,CO,2022-11-28,1,0,1,1,1,1,1,0,0,0,0,0,1,1
220,1.37515092827641,0.3271176779797495,CO,2022-11-29,1,1,0,1,1,1,1,1,0,0,0,1,1,1
221,2.92259404436042,0.3245137861616155,CO,2022-11-30,1,0,1,0,0,1,1,1,0,1,0,0,1,1
222,4.2459576251215,0.2447946674299245,CO,2022-12-01,1,0,0,0,1,1,1,1,0,0,0,1,1,1
223,2.37149485956159,0.3185446123853605,CO,2022-12-02,1,0,1,0,1,1,1,1,0,0,0,0,1,1
224,0.851821172341346,0.279898984023762,CO,2022-12-03,1,1,1,1,1,1,1,1,0,1,0,1,1,1
225,1.09786848965769,0.30731130000749,CO,2022-12-04,1,1,1,1,0,1,1,1,0,0,0,1,1,1
226,1.55718173148363,0.2998321593411075,CO,2022-12-05,1,1,1,1,1,1,0,0,0,1,0,1,1,0
227,1.9801675599719,0.206742084720833,CO,2022-12-06,1,1,1,0,1,1,1,0,0,0,0,1,1,1
228,1.13523870358415,0.227171511421219,CO,2022-12-07,1,1,1,1,1,1,1,0,0,0,1,1,1,1
229,0.918913985063134,0.3283904573779225,CO,2022-12-08,1,1,1,1,1,1,0,1,0,1,0,0,1,0
230,1.59161726796594,0.3714262964481075,CO,2022-12-09,1,0,1,0,1,1,1,1,0,1,0,1,1,1
231,1.16750419209099,0.2647551095686055,CO,2022-12-10,1,1,1,1,1,0,1,1,1,1,0,1,0,1
232,2.11631047874941,0.3295002655183695,CO,2022-12-11,1,0,1,0,1,1,1,0,0,0,0,1,1,1
233,1.99337850437633,0.253938872396504,CO,2022-12-12,1,0,1,1,1,0,0,1,1,0,1,1,0,0
234,2.88923020778826,0.216695744216331,CO,2022-12-13,1,0,0,0,1,1,1,0,0,0,0,1,1,1
235,0.860215501637627,0.263076244929155,CO,2022-12-14,1,1,0,1,1,1,1,1,0,0,0,1,1,1
236,0.833280722090199,0.2287791371576135,CO,2022-12-15,1,1,1,1,1,1,1,1,1,1,0,0,1,0
237,6.0361691864078,0.4234318781361695,CO,2022-12-16,1,0,1,0,1,1,1,0,0,1,0,1,1,1
238,0.563697349482709,0.2520537612130095,CO,2022-12-17,1,1,1,1,1,1,1,1,0,1,0,1,1,1
239,0.654602486937291,0.2856988987479595,CO,2022-12-18,1,1,1,1,1,1,1,0,0,1,0,0,1,1
