...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23C_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23G_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23C_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23G_95_CI,other_95_CI
19,NA,NA,AK,2023-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,NA,NA,AK,2023-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,NA,NA,AK,2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,0.783380240024867,0.5701142201106,AK,2023-07-16,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1
23,NA,NA,AK,2023-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,NA,NA,AK,2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,NA,NA,AK,2023-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,NA,NA,AK,2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,NA,NA,AK,2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,NA,NA,AK,2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,NA,NA,AK,2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,NA,NA,AK,2023-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,NA,NA,AK,2023-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,NA,NA,AK,2023-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,NA,NA,AK,2023-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,NA,NA,AK,2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,NA,NA,AK,2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,NA,AK,2023-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,NA,NA,AK,2023-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,AK,2023-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,NA,NA,AK,2023-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,AK,2023-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2023-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,0.881112791577519,0.61215078814766,AL,2023-06-26,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0
45,0.806696591087788,0.553138184097195,AL,2023-06-27,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1
46,0.58165278689135,0.3892007084864995,AL,2023-06-28,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
47,NA,NA,AL,2023-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,NA,NA,AL,2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,AL,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,0.292257655308367,0.2499350974343,AL,2023-07-02,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
51,NA,NA,AL,2023-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,NA,NA,AL,2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,1.08038297748873,0.4637727505239615,AL,2023-07-05,0,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1
54,0.709495684773225,0.422725886390489,AL,2023-07-06,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1
55,0.560070346459557,0.3688441705415625,AL,2023-07-07,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
56,NA,NA,AL,2023-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,0.811578116907097,0.53569938170853,AL,2023-07-09,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1
58,NA,NA,AL,2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,NA,NA,AL,2023-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,0.309806419304284,0.2914488577129095,AL,2023-07-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
61,0.54903250861721,0.3582216062698885,AL,2023-07-13,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
62,0.785164524976427,0.52990917598686,AL,2023-07-14,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1
63,NA,NA,AL,2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,0.314531646244226,0.308661828997617,AL,2023-07-16,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
65,0.807170791067227,0.52682609221554,AL,2023-07-17,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1
66,NA,NA,AL,2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,0.54856723238485,0.349854186678486,AL,2023-07-19,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
68,NA,NA,AL,2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,AL,2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,0.545473555356777,0.346487356442529,AL,2023-07-22,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
71,0.817493984406645,0.56204716786361,AL,2023-07-23,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1
72,0.538887308247651,0.3445369430579065,AL,2023-07-24,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
73,0.76749903500994,0.4085031045813565,AL,2023-07-25,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
74,1.06731391344798,0.4574223648889,AL,2023-07-26,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,1
75,NA,NA,AL,2023-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,AL,2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,0.761597785378079,0.445052450727748,AL,2023-07-31,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1
80,1.04890288627232,0.4745911732755105,AL,2023-08-01,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1,1
81,0.595790152094229,0.3519893204841435,AL,2023-08-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
82,0.362857699587947,0.386989112530617,AL,2023-08-03,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
83,0.779033725382973,0.52823215454956,AL,2023-08-04,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
84,NA,NA,AL,2023-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,1.24706305883413,0.1177985707493145,AR,2023-06-26,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
87,0.745325648026608,0.4723419664623225,AR,2023-06-27,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
88,NA,NA,AR,2023-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,NA,NA,AR,2023-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,NA,NA,AR,2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,NA,NA,AR,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2023-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,NA,NA,AR,2023-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,NA,NA,AR,2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,NA,NA,AR,2023-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,NA,NA,AR,2023-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,NA,NA,AR,2023-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2023-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,2.18338589339143,0.60036673121189,AR,2023-07-10,1,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1
101,NA,NA,AR,2023-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,NA,NA,AR,2023-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,0.155353862849593,0.148033581683705,AR,2023-07-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
104,NA,NA,AR,2023-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,NA,NA,AR,2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2023-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,0.168202077915238,0.1536282519261165,AR,2023-07-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
108,NA,NA,AR,2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,0.822794044981817,0.3925220225527925,AR,2023-07-19,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
110,NA,NA,AR,2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,0.671596387613996,0.4292360323539305,AR,2023-07-21,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112,NA,NA,AR,2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,NA,NA,AR,2023-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,NA,NA,AR,2023-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,1.18450184524272,0.52226431836005,AR,2023-07-26,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1
117,NA,NA,AR,2023-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,1.97632370672984,0.50154120100655,AR,2023-07-28,1,0,0,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1
119,NA,NA,AR,2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,0.675504708211882,0.4294065336427165,AR,2023-07-31,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
122,2.33829063495514,0.476911427928843,AR,2023-08-01,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,1
123,1.80393977721395,0.397275721927442,AR,2023-08-02,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
124,NA,NA,AR,2023-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,0.830324931844179,0.52025627573628,AR,2023-08-04,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1
126,NA,NA,AR,2023-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,1.57957931836399,0.3794663492763925,AZ,2023-06-25,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
128,1.55733605272419,0.3612440500412435,AZ,2023-06-26,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1
129,3.12194216574136,0.340739257054828,AZ,2023-06-27,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1
130,1.63225716895376,0.3406870291490475,AZ,2023-06-28,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,1
131,2.01368983587245,0.3681764020680625,AZ,2023-06-29,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1
132,0.982511064132136,0.358372879847806,AZ,2023-06-30,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1
133,1.05275564445969,0.2856393188158785,AZ,2023-07-01,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
134,2.48300214387204,0.361004284401465,AZ,2023-07-02,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
135,2.81967443722605,0.318778728673345,AZ,2023-07-03,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1
136,2.24597840567416,0.325915602706382,AZ,2023-07-04,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0
137,1.59589141353329,0.3958157134161315,AZ,2023-07-05,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1
138,1.51965395442812,0.4439988583398355,AZ,2023-07-06,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1
139,0.330188800572697,0.254043008933953,AZ,2023-07-07,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
140,2.25032972449265,0.401911691876384,AZ,2023-07-08,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0
141,4.43877463551493,0.393800691579575,AZ,2023-07-09,1,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0
142,2.14426309008883,0.382854313563085,AZ,2023-07-10,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1
143,2.84926260717779,0.39219823230432,AZ,2023-07-11,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1
144,1.92174020612576,0.378315026904896,AZ,2023-07-12,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0
145,2.43313374005899,0.3683287708475145,AZ,2023-07-13,1,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0
146,1.0147030205758,0.384624938171399,AZ,2023-07-14,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1
147,2.13053853571769,0.4362381660834325,AZ,2023-07-15,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1
148,1.50833961216297,0.3518170151687335,AZ,2023-07-16,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1
149,3.3367760542099,0.392961902039851,AZ,2023-07-17,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1
150,2.23076917263946,0.4012502930749735,AZ,2023-07-18,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1
151,2.0024034089196,0.3723621092804145,AZ,2023-07-19,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1
152,1.27428730380249,0.390565713441918,AZ,2023-07-20,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1
153,1.65126415050871,0.3459251839975565,AZ,2023-07-21,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1
154,1.17688947784527,0.3677826541675525,AZ,2023-07-22,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1
155,0.80978437017186,0.4029837171073565,AZ,2023-07-23,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1
156,3.66639273120192,0.408777274435578,AZ,2023-07-24,1,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0,1,1
157,4.04292642939038,0.434143854194403,AZ,2023-07-25,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1
158,2.25146080229351,0.420752480240214,AZ,2023-07-26,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1
159,1.56172665997989,0.447999920013314,AZ,2023-07-27,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1
160,0.800355757577241,0.3700652524401515,AZ,2023-07-28,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
161,0.618400241792419,0.3680178650866985,AZ,2023-07-29,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1
162,7.13104953651118,0.4339244774635745,AZ,2023-07-30,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0
163,3.22058274896933,0.4265335562904415,AZ,2023-07-31,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0
164,1.97500903306072,0.397093049868412,AZ,2023-08-01,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1
165,3.24548781200452,0.395788979633128,AZ,2023-08-02,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1
166,2.20225721353336,0.37822734948226,AZ,2023-08-03,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0
167,0.812011430506991,0.4118667334516375,AZ,2023-08-04,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
168,1.85646378554452,0.360599003820919,AZ,2023-08-05,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1
169,1.10863043610901,0.3401220093915405,CA,2023-06-25,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1
170,2.12068760436432,0.403760015055346,CA,2023-06-26,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1
171,1.22673986313776,0.3559199911914315,CA,2023-06-27,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1
172,2.23712080592288,0.4104857251604515,CA,2023-06-28,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1
173,3.22664956438976,0.4103257942922165,CA,2023-06-29,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1
174,1.72514955809533,0.38261668056525,CA,2023-06-30,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
175,1.19196422888725,0.4069063301545185,CA,2023-07-01,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1,1
176,2.1432226836838,0.4271196020237575,CA,2023-07-02,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,1
177,2.83727842051409,0.4101626641315755,CA,2023-07-03,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1,0
178,1.30023672375726,0.316518180422863,CA,2023-07-04,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
179,3.72114019832459,0.3881899887776325,CA,2023-07-05,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1
180,3.72876332065827,0.4015312755574425,CA,2023-07-06,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1
181,1.62539037434816,0.3603470264168025,CA,2023-07-07,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1
182,2.32411623126904,0.365202364750713,CA,2023-07-08,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
183,0.651358475070745,0.390297600304107,CA,2023-07-09,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
184,2.33251250755082,0.386438578997645,CA,2023-07-10,1,0,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,1
185,1.36302753682566,0.39951946960164,CA,2023-07-11,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1
186,1.62372582980917,0.3987249686418055,CA,2023-07-12,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1
187,1.51766826951585,0.380412025825751,CA,2023-07-13,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1
188,2.13906572771821,0.4008756840233165,CA,2023-07-14,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0
189,1.50771062033093,0.4269094920129545,CA,2023-07-15,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1
190,2.0188218780179,0.389494507400139,CA,2023-07-16,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1
191,2.25152782921046,0.4235462494233845,CA,2023-07-17,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1
192,2.60410398794505,0.413073699137869,CA,2023-07-18,0,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,1
193,3.10442586095602,0.4073377182190745,CA,2023-07-19,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,1
194,2.51659568557551,0.4249086977457705,CA,2023-07-20,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1,1
195,3.5542852984312,0.4193879920717775,CA,2023-07-21,1,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1
196,2.12297860700909,0.404874008387203,CA,2023-07-22,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1
197,1.98242072510923,0.435086750151599,CA,2023-07-23,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1
198,4.92075761174446,0.4891222593595485,CA,2023-07-24,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0
199,3.97914381421699,0.4213574564649925,CA,2023-07-25,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0
200,3.71525955226745,0.410124905105294,CA,2023-07-26,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0
201,4.57861382061114,0.425965371808954,CA,2023-07-27,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1
