"","es_score","brier_score","location","target_date","X22F_50_CI","X23A_50_CI","X23B_50_CI","X23D_50_CI","X23E_50_CI","X23F_50_CI","recombinant_50_CI","X23G_50_CI","other_50_CI","X22F_95_CI","X23A_95_CI","X23B_95_CI","X23D_95_CI","X23E_95_CI","X23F_95_CI","recombinant_95_CI","X23G_95_CI","other_95_CI"
"34",NA,NA,"AK",2023-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",NA,NA,"AK",2023-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",NA,NA,"AK",2023-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",0.538057193301813,0.815157414033539,"AK",2023-09-25,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1
"38",NA,NA,"AK",2023-09-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",NA,NA,"AK",2023-09-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",NA,NA,"AK",2023-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",NA,NA,"AK",2023-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",NA,NA,"AK",2023-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",1.00613387493495,0.694284481670724,"AL",2023-08-20,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1
"44",NA,NA,"AL",2023-08-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",0.42158003289724,0.576717736025573,"AL",2023-08-22,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"46",0.805817486874518,0.868935536169009,"AL",2023-08-23,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"47",1.41043750441028,0.892132092264546,"AL",2023-08-24,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0
"48",0.804680684992702,0.867299602971273,"AL",2023-08-25,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1
"49",0.656592656757866,0.928155625452812,"AL",2023-08-26,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"50",NA,NA,"AL",2023-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",0.882532472866692,0.718957130736214,"AL",2023-08-28,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
"52",0.707379823492601,1.01075609567452,"AL",2023-08-29,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
"53",0.991172251010667,0.906817237315199,"AL",2023-08-30,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1
"54",NA,NA,"AL",2023-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",0.567419380759024,0.683073753319413,"AL",2023-09-01,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"56",0.415110076545432,0.568649123323165,"AL",2023-09-02,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"57",NA,NA,"AL",2023-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",0.439744587869946,0.566806532830759,"AL",2023-09-04,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"59",0.455549739662717,0.565835588161147,"AL",2023-09-05,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"60",1.07527085612796,0.715939298082596,"AL",2023-09-06,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1
"61",NA,NA,"AL",2023-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",NA,NA,"AL",2023-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",NA,NA,"AL",2023-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",0.439975840080352,0.560462100584936,"AL",2023-09-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"65",0.548480060409753,0.788907423656561,"AL",2023-09-11,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"66",NA,NA,"AL",2023-09-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",0.447868240701938,0.556809847991355,"AL",2023-09-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"68",0.427236858840454,0.555519933214494,"AL",2023-09-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"69",NA,NA,"AL",2023-09-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",NA,NA,"AL",2023-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2023-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",NA,NA,"AL",2023-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",NA,NA,"AL",2023-09-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",0.437654083243301,0.547025354089217,"AL",2023-09-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"75",NA,NA,"AL",2023-09-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",NA,NA,"AL",2023-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",NA,NA,"AL",2023-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2023-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",NA,NA,"AL",2023-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",0.540868522608165,0.788793656691427,"AL",2023-09-26,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1
"81",0.4210632509611,0.535573466110166,"AL",2023-09-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"82",NA,NA,"AL",2023-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",NA,NA,"AL",2023-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2023-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",NA,NA,"AR",2023-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",2.07610406118519,0.784665774998184,"AR",2023-08-21,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1
"87",0.553665387559442,0.753078907374859,"AR",2023-08-22,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"88",2.15739688950762,0.758235058546282,"AR",2023-08-23,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1
"89",2.04237234392753,0.971468118587167,"AR",2023-08-24,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1
"90",0.407858413640284,0.579108282046164,"AR",2023-08-25,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"91",NA,NA,"AR",2023-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",0.426622793174708,0.579311671213896,"AR",2023-08-27,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"93",2.27121110658989,0.746259015715175,"AR",2023-08-28,1,1,0,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0
"94",2.66387408177168,0.710581126553797,"AR",2023-08-29,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1
"95",1.7740647603577,0.910290782911472,"AR",2023-08-30,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1
"96",0.936271947743606,0.989459991404162,"AR",2023-08-31,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1
"97",NA,NA,"AR",2023-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,"AR",2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2023-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",NA,NA,"AR",2023-09-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",2.43057068244722,0.742273718747466,"AR",2023-09-05,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1
"102",0.783747559130381,0.836660670349049,"AR",2023-09-06,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1
"103",0.680782247961451,0.767337036356499,"AR",2023-09-07,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1
"104",1.82349639762634,0.878468779847949,"AR",2023-09-08,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0
"105",NA,NA,"AR",2023-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2023-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",2.79268064514323,0.92982717868088,"AR",2023-09-11,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1
"108",0.837714729755484,0.627351614926618,"AR",2023-09-12,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1
"109",0.916724452813433,0.934950119461892,"AR",2023-09-13,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"110",0.648764249266234,0.942312582839503,"AR",2023-09-14,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
"111",1.15004991588203,0.708635042279932,"AR",2023-09-15,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1
"112",NA,NA,"AR",2023-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2023-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",0.426546383193697,0.588963293169231,"AR",2023-09-18,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"115",1.35642425358985,0.885064033651093,"AR",2023-09-19,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1
"116",1.72531316331194,0.886458752341104,"AR",2023-09-20,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1
"117",1.40266902130322,0.894244366305826,"AR",2023-09-21,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1
"118",NA,NA,"AR",2023-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",NA,NA,"AR",2023-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2023-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",NA,NA,"AR",2023-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",0.436654191790311,0.595564451922287,"AR",2023-09-26,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"123",0.484778875223622,0.700073965588672,"AR",2023-09-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"124",0.805254338871045,0.848607397633442,"AR",2023-09-28,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1
"125",1.90175838985169,0.618634563863167,"AR",2023-09-29,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"126",NA,NA,"AR",2023-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",2.28611279472585,0.821467292614234,"AZ",2023-08-20,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1
"128",3.34549319087957,0.750597415770376,"AZ",2023-08-21,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0
"129",2.82273649836024,0.708580493776499,"AZ",2023-08-22,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,1
"130",2.8037145231202,0.696118703418204,"AZ",2023-08-23,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1
"131",2.22049915018804,0.780808362499191,"AZ",2023-08-24,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1
"132",0.862734231054459,0.830503934338526,"AZ",2023-08-25,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1
"133",1.6299466733768,0.864377212776264,"AZ",2023-08-26,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1
"134",3.43818993619232,0.858499435414134,"AZ",2023-08-27,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
"135",4.22586490992408,0.736969755383866,"AZ",2023-08-28,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1
"136",1.32220347270753,0.826163343036245,"AZ",2023-08-29,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1
"137",2.12483736049011,0.774705350731593,"AZ",2023-08-30,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1
"138",1.25087549102212,0.997129049378346,"AZ",2023-08-31,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0
"139",0.423300140791053,0.614052338963379,"AZ",2023-09-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"140",NA,NA,"AZ",2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141",2.76603209995115,0.783447005908339,"AZ",2023-09-03,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0
"142",5.24632831724848,0.813104634713788,"AZ",2023-09-04,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
"143",2.8022234101122,0.768191815268021,"AZ",2023-09-05,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0
"144",NA,NA,"AZ",2023-09-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145",NA,NA,"AZ",2023-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146",NA,NA,"AZ",2023-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147",1.93486222249992,1.00680977300953,"AZ",2023-09-09,0,1,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1
"148",2.27787287292984,0.781072398196991,"AZ",2023-09-10,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1
"149",5.12019607844518,0.768476486989866,"AZ",2023-09-11,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1
"150",2.52170813067029,0.764955964669634,"AZ",2023-09-12,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1
"151",1.53603116438912,0.796971900693945,"AZ",2023-09-13,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1
"152",1.30898474430713,0.837746507136587,"AZ",2023-09-14,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
"153",1.30184762949113,0.758029201541355,"AZ",2023-09-15,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1
"154",1.40033382568797,0.779154632343801,"AZ",2023-09-16,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,1,1,1
"155",5.05121594438297,0.724279444574387,"AZ",2023-09-17,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1
"156",3.24865760121538,0.781205442435403,"AZ",2023-09-18,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0
"157",2.60641988775623,0.806256422428477,"AZ",2023-09-19,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0
"158",1.66680120351846,0.762305528242084,"AZ",2023-09-20,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0
"159",1.89755364234528,0.881114248282572,"AZ",2023-09-21,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1
"160",1.80451242316667,0.656952325754028,"AZ",2023-09-22,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,1
"161",1.51424310347642,0.915878024513432,"AZ",2023-09-23,0,1,1,0,1,1,1,0,1,0,0,1,1,1,1,0,0,1
"162",2.31166781636737,0.749272995358259,"AZ",2023-09-24,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1
"163",3.8674629518007,0.822278877314366,"AZ",2023-09-25,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0
"164",3.02560085908621,0.77946033058345,"AZ",2023-09-26,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0
"165",2.69894169097779,0.727527297957283,"AZ",2023-09-27,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1
"166",1.13725586579589,0.743417389948541,"AZ",2023-09-28,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1
"167",0.733799980949144,0.762661916033736,"AZ",2023-09-29,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
"168",1.44490693703904,0.745166034406827,"AZ",2023-09-30,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1
"169",2.17567817105555,0.862483264773598,"CA",2023-08-20,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0
"170",5.62473462098223,0.802577823745023,"CA",2023-08-21,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
"171",4.92952428553319,0.856338817667237,"CA",2023-08-22,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
"172",4.58548979519291,0.811814667962993,"CA",2023-08-23,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1
"173",5.1614226496501,0.810587871811479,"CA",2023-08-24,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1
"174",3.82387617484153,0.811912995834953,"CA",2023-08-25,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0
"175",2.99897218110643,0.808794868415555,"CA",2023-08-26,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1
"176",3.30381205241686,0.786360728579381,"CA",2023-08-27,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1
"177",5.58893811793545,0.820457602833119,"CA",2023-08-28,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0
"178",6.00185374329612,0.791997804638462,"CA",2023-08-29,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1
"179",11.838861563824,0.807891511859063,"CA",2023-08-30,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0
"180",5.64008709905996,0.794998269365596,"CA",2023-08-31,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1,0
"181",4.33158221092995,0.7816332852237,"CA",2023-09-01,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1
"182",1.37031505345112,0.813046490195586,"CA",2023-09-02,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
"183",1.47360868489047,0.836667516971346,"CA",2023-09-03,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1
"184",1.68935525312707,0.766800702096095,"CA",2023-09-04,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1
"185",3.4884874532628,0.836429298694989,"CA",2023-09-05,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1
"186",5.06111679674243,0.766303688523027,"CA",2023-09-06,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0
"187",3.6997242951864,0.788108310126756,"CA",2023-09-07,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1
"188",7.71546324310897,0.737753963040751,"CA",2023-09-08,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
"189",3.73952440181777,0.784463023466379,"CA",2023-09-09,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1
"190",2.49596793166863,0.755887411619307,"CA",2023-09-10,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,1
"191",3.58072714540705,0.837418524510488,"CA",2023-09-11,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0
"192",5.68760364181108,0.818048515877497,"CA",2023-09-12,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1
"193",5.79364796957501,0.803709029390233,"CA",2023-09-13,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0
"194",3.9365306343049,0.80398480507107,"CA",2023-09-14,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0
"195",2.64542280994033,0.764148315941413,"CA",2023-09-15,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1
"196",1.73034410412576,0.804260868888188,"CA",2023-09-16,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1
