...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,recombinant_50_CI,X23G_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,recombinant_95_CI,X23G_95_CI,other_95_CI
24,NA,NA,AK,2023-09-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,NA,NA,AK,2023-09-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,NA,NA,AK,2023-09-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,NA,NA,AK,2023-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,NA,NA,AK,2023-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,NA,NA,AK,2023-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,0.487913154344439,0.335455929260008,AK,2023-09-25,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1
31,NA,NA,AK,2023-09-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,NA,NA,AK,2023-09-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,NA,NA,AK,2023-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,NA,NA,AK,2023-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,NA,NA,AK,2023-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2023-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,NA,AK,2023-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,NA,NA,AK,2023-10-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,AK,2023-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,NA,NA,AK,2023-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,AK,2023-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2023-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2023-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,0.832323328447556,0.359835841818533,AL,2023-08-28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1
45,0.709156613114808,0.4760699154372165,AL,2023-08-29,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
46,1.04655313037515,0.463511551246478,AL,2023-08-30,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1
47,NA,NA,AL,2023-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,0.54008431802711,0.3403088551457735,AL,2023-09-01,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
49,0.381599409349068,0.2733923785625365,AL,2023-09-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50,NA,NA,AL,2023-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,0.382585455615811,0.271747572103594,AL,2023-09-04,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
52,0.35914738309498,0.2709061291804175,AL,2023-09-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
53,1.03947580266725,0.339992237781325,AL,2023-09-06,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
54,NA,NA,AL,2023-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,NA,NA,AL,2023-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,AL,2023-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,0.398831601613159,0.266508489249566,AL,2023-09-10,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
58,0.569544191562764,0.4058882923579745,AL,2023-09-11,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
59,NA,NA,AL,2023-09-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,0.396638722065597,0.26372240688312,AL,2023-09-13,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
61,0.375731285727738,0.262770650200242,AL,2023-09-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
62,NA,NA,AL,2023-09-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2023-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2023-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,AL,2023-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,NA,NA,AL,2023-09-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,0.366308295897145,0.256847676156637,AL,2023-09-20,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
68,NA,NA,AL,2023-09-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,AL,2023-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2023-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2023-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,AL,2023-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,0.543398239504804,0.41368771522494,AL,2023-09-26,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
74,0.367257162482463,0.2496064826823355,AL,2023-09-27,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
75,NA,NA,AL,2023-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,AL,2023-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2023-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2023-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,NA,AL,2023-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,0.556421604923442,0.419998377464461,AL,2023-10-03,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1
81,NA,NA,AL,2023-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,NA,NA,AL,2023-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,AL,2023-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2023-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,0.395487142085458,0.2796462918053095,AR,2023-08-27,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
86,2.17389547708347,0.3663206577318275,AR,2023-08-28,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0
87,2.64316796831904,0.349736785456105,AR,2023-08-29,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1
88,1.81676903772515,0.4498590425334745,AR,2023-08-30,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,1
89,0.990668736370723,0.4955715974093205,AR,2023-08-31,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1
90,NA,NA,AR,2023-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,NA,NA,AR,2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2023-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,NA,NA,AR,2023-09-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,2.25579616571586,0.3607331024556905,AR,2023-09-05,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1
95,0.782912558143262,0.407576197397009,AR,2023-09-06,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
96,0.703900751173799,0.3839932892147045,AR,2023-09-07,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1
97,1.73973546154706,0.434416190729243,AR,2023-09-08,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0,1
98,NA,NA,AR,2023-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2023-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,2.67533383629163,0.446966300379831,AR,2023-09-11,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1
101,0.820082925003379,0.309783788916163,AR,2023-09-12,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
102,0.974457857421169,0.488722208425749,AR,2023-09-13,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
103,0.684098516516565,0.470155994283079,AR,2023-09-14,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
104,1.05975059431793,0.3209959233516155,AR,2023-09-15,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1
105,NA,NA,AR,2023-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2023-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,0.430802557893556,0.310015412974412,AR,2023-09-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
108,1.30592565725504,0.421926939773598,AR,2023-09-19,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0
109,1.70460173415172,0.4458508242233245,AR,2023-09-20,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1
110,1.43041027015627,0.434276553647949,AR,2023-09-21,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1
111,NA,NA,AR,2023-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2023-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2023-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,NA,NA,AR,2023-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,0.436313338026207,0.322629530593371,AR,2023-09-26,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
116,0.455059318639767,0.297336605980777,AR,2023-09-27,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
117,0.764903101889172,0.4109992183104275,AR,2023-09-28,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118,1.89127467900181,0.32073712530046,AR,2023-09-29,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1
119,NA,NA,AR,2023-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2023-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,2.92717956228004,0.332496454184656,AR,2023-10-02,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1
122,1.67172630292435,0.3341700012150165,AR,2023-10-03,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
123,1.4935092076413,0.399255879889703,AR,2023-10-04,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1
124,3.07726788890174,0.3558683496481395,AR,2023-10-05,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1
125,0.462316426222597,0.3392335125927135,AR,2023-10-06,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
126,0.470319361797839,0.3409342717538795,AR,2023-10-07,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
127,3.6195893817636,0.428721155748347,AZ,2023-08-27,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
128,3.7964208969267,0.365788079945237,AZ,2023-08-28,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1
129,1.3789412903335,0.416593835741493,AZ,2023-08-29,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1
130,2.11468624909114,0.3835608514803855,AZ,2023-08-30,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1
131,1.26128153239399,0.500703929608485,AZ,2023-08-31,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,0
132,0.427711992122809,0.301775684874333,AZ,2023-09-01,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
133,NA,NA,AZ,2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134,2.33573175987158,0.389475851492678,AZ,2023-09-03,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1
135,5.08843935161129,0.4038885585889565,AZ,2023-09-04,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1
136,2.47084321904284,0.382350915268653,AZ,2023-09-05,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0
137,NA,NA,AZ,2023-09-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138,NA,NA,AZ,2023-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139,NA,NA,AZ,2023-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,2.00476468892119,0.512325963627935,AZ,2023-09-09,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1
141,2.31081172787849,0.39222019454213,AZ,2023-09-10,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1
142,4.08429694935665,0.380111380678669,AZ,2023-09-11,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1
143,2.11210898080871,0.3765959358951565,AZ,2023-09-12,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1
144,1.55245052705625,0.400032925657905,AZ,2023-09-13,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1
145,1.40842216623581,0.438061690550678,AZ,2023-09-14,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
146,1.28182317432658,0.383719524255336,AZ,2023-09-15,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1
147,1.2557379360208,0.3834626621387335,AZ,2023-09-16,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1
148,4.573837356771,0.35850529760646,AZ,2023-09-17,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1
149,3.32269827751034,0.3903759182472865,AZ,2023-09-18,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1
150,2.46507108105586,0.403324601466637,AZ,2023-09-19,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0
151,1.64979454586421,0.38066401032841,AZ,2023-09-20,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0
152,1.71312115409697,0.4290127220669755,AZ,2023-09-21,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,1
153,1.77667533084668,0.332384525830879,AZ,2023-09-22,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1
154,1.43085125845602,0.446969499274107,AZ,2023-09-23,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,1
155,2.01680072344248,0.371796493084183,AZ,2023-09-24,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1
156,3.15868750776126,0.3973872905550125,AZ,2023-09-25,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
157,3.5218959895203,0.3891553023141615,AZ,2023-09-26,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0
158,2.21750026266377,0.3574777582577835,AZ,2023-09-27,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1
159,0.951566883905843,0.356244660442371,AZ,2023-09-28,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1
160,0.768732705428511,0.389304710571931,AZ,2023-09-29,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1
161,1.33323134278308,0.3704266189062245,AZ,2023-09-30,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,1
162,6.2166587847753,0.38164915560232,AZ,2023-10-01,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0
163,6.94370464161149,0.4124781977771615,AZ,2023-10-02,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
164,1.35467435436638,0.338544333263827,AZ,2023-10-03,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1
165,2.31333157176056,0.4472102471513165,AZ,2023-10-04,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0,1
166,2.13225089872022,0.3616014711519185,AZ,2023-10-05,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
167,1.98158114884745,0.3919272336807215,AZ,2023-10-06,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0
168,1.31564464325277,0.51392993766585,AZ,2023-10-07,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,1
169,3.17269302181383,0.391690934312434,CA,2023-08-27,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0
170,5.75211092439028,0.4093721566332795,CA,2023-08-28,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0
171,5.50250992037112,0.3954906476911215,CA,2023-08-29,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0
172,13.7406066020805,0.4056767356561935,CA,2023-08-30,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1
173,5.61138529386003,0.395036688106283,CA,2023-08-31,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0
174,4.07395181750348,0.3882180287745835,CA,2023-09-01,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1
175,1.40213160168834,0.4089348489284205,CA,2023-09-02,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0
176,1.39247448538414,0.4167152673479795,CA,2023-09-03,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1
177,1.61517816399399,0.3779576469516045,CA,2023-09-04,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1
178,3.55098238840921,0.4196182146532195,CA,2023-09-05,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1
179,5.15197591472219,0.3808889296676475,CA,2023-09-06,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0
180,3.59465565881508,0.393156419912125,CA,2023-09-07,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1
181,7.26212189483589,0.3647597533183765,CA,2023-09-08,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
182,3.63780300691333,0.3900490470095735,CA,2023-09-09,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,1
183,2.48523170605629,0.374588591227062,CA,2023-09-10,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1
184,3.25404127817468,0.4197571390787195,CA,2023-09-11,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1
185,5.22460718848755,0.4090976463956695,CA,2023-09-12,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1
186,5.48011708029993,0.401197899747898,CA,2023-09-13,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1
187,3.98764738759103,0.400709277757416,CA,2023-09-14,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
188,2.82358884711372,0.3798922444915425,CA,2023-09-15,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0
189,1.80549666134799,0.401035070950839,CA,2023-09-16,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
190,2.85769579593916,0.383869374421592,CA,2023-09-17,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
191,3.55727197839417,0.406597268898358,CA,2023-09-18,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1
192,3.63058260546778,0.382853360304295,CA,2023-09-19,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0
193,5.38247130482818,0.379892093640671,CA,2023-09-20,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
194,3.98356857562388,0.3847007438276715,CA,2023-09-21,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0
195,4.54051826947705,0.360782518782576,CA,2023-09-22,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
196,1.50249193835077,0.3646330819884825,CA,2023-09-23,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
197,2.08170567193487,0.3686750763455795,CA,2023-09-24,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0
198,4.51555556679586,0.348635636035554,CA,2023-09-25,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1
199,5.54887751560923,0.35057182208931,CA,2023-09-26,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1
200,3.2337101077612602,0.383822396587544,CA,2023-09-27,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
201,5.44454691250736,0.3770787660720675,CA,2023-09-28,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
