...1,es_score,brier_score,location,target_date,X24A_50_CI,X24B_50_CI,X24C_50_CI,recombinant_50_CI,X24D_50_CI,X24G_50_CI,X24E_50_CI,other_50_CI,X24A_95_CI,X24B_95_CI,X24C_95_CI,recombinant_95_CI,X24D_95_CI,X24G_95_CI,X24E_95_CI,other_95_CI
25,NA,NA,AK,2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,0.230293944590965,0.131548957591143,AK,2024-06-13,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
27,NA,NA,AK,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,NA,NA,AK,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,NA,NA,AK,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,NA,NA,AK,2024-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,NA,NA,AK,2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,NA,NA,AK,2024-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,0.809938378659202,0.617795338059695,AK,2024-06-20,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1
34,NA,NA,AK,2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,NA,NA,AK,2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,NA,AK,2024-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,NA,NA,AK,2024-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,AK,2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,NA,NA,AK,2024-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,AK,2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,NA,NA,AL,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,NA,NA,AL,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,NA,NA,AL,2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,NA,NA,AL,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,NA,NA,AL,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,AL,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,AL,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,NA,NA,AL,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,NA,NA,AL,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,NA,NA,AL,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,NA,NA,AL,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,AL,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,NA,NA,AL,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,NA,NA,AL,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,NA,NA,AL,2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,NA,NA,AL,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,NA,NA,AL,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,AL,2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,NA,NA,AL,2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,NA,NA,AL,2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,NA,NA,AL,2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,AL,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,AL,2024-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,NA,NA,AL,2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,AL,2024-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,NA,NA,AL,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,AL,2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,NA,AL,2024-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,NA,NA,AL,2024-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,NA,NA,AL,2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,NA,NA,AL,2024-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,AL,2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,NA,NA,AR,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,NA,NA,AR,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,NA,NA,AR,2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,NA,NA,AR,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,NA,NA,AR,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,NA,NA,AR,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,NA,NA,AR,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,NA,NA,AR,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,NA,NA,AR,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,NA,NA,AR,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,NA,NA,AR,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,NA,NA,AR,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,NA,NA,AR,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,NA,NA,AR,2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,NA,NA,AR,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,NA,NA,AR,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,NA,NA,AR,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,0.207697880712744,0.09288563456257,AR,2024-06-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
108,NA,NA,AR,2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,NA,NA,AR,2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,NA,NA,AR,2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,NA,NA,AR,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,NA,NA,AR,2024-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,NA,NA,AR,2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,NA,NA,AR,2024-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,NA,NA,AR,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,NA,NA,AR,2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,NA,NA,AR,2024-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,NA,NA,AR,2024-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,NA,NA,AR,2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,NA,NA,AR,2024-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,NA,NA,AR,2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,0.204344653090782,0.130185780594908,AZ,2024-05-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
128,0.631381273347341,0.4639902802057705,AZ,2024-05-20,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
129,0.595301890432033,0.1373755447992925,AZ,2024-05-21,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
130,0.409969609672566,0.2964472660991255,AZ,2024-05-22,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
131,NA,NA,AZ,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132,0.228267051301125,0.148107825294285,AZ,2024-05-24,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
133,NA,NA,AZ,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134,0.895577424645973,0.360791007068039,AZ,2024-05-26,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1
135,1.73454381146479,0.41446864920253,AZ,2024-05-27,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1
136,1.14659367253303,0.2908264723712875,AZ,2024-05-28,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0
137,1.0174097921937,0.445488405877554,AZ,2024-05-29,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1
138,0.692480418685454,0.52125754354983,AZ,2024-05-30,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
139,NA,NA,AZ,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,0.569122951505515,0.346268354792095,AZ,2024-06-01,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
141,1.81654601925019,0.395844695953797,AZ,2024-06-02,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1
142,1.92395236683227,0.413004597370836,AZ,2024-06-03,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
143,1.05727267500448,0.361150365523211,AZ,2024-06-04,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1
144,1.44896473195021,0.38035903687049,AZ,2024-06-05,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
145,1.3143160192683,0.29294938326152,AZ,2024-06-06,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
146,1.10448494868636,0.3752997287876055,AZ,2024-06-07,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1
147,1.59011917568308,0.30524044260277,AZ,2024-06-08,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1
148,1.73696280316309,0.4756426686847435,AZ,2024-06-09,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1
149,2.53793799473407,0.3246576985001725,AZ,2024-06-10,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1
150,3.1982915396051,0.383523828942207,AZ,2024-06-11,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0
151,2.47382443696472,0.354991604680308,AZ,2024-06-12,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1
152,1.86214370469051,0.3562219269944815,AZ,2024-06-13,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0,1
153,1.87917288599369,0.325037331927832,AZ,2024-06-14,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1
154,0.372363279377255,0.225346411382962,AZ,2024-06-15,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
155,1.48612218744829,0.3442538119681805,AZ,2024-06-16,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1
156,4.72183890253132,0.3697299528719085,AZ,2024-06-17,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0,1
157,3.63907036288117,0.381690770788097,AZ,2024-06-18,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1
158,1.49968731792898,0.323509386198554,AZ,2024-06-19,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1
159,1.28025930505678,0.370959521494304,AZ,2024-06-20,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1
160,1.0461418926808,0.3137115069960515,AZ,2024-06-21,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1
161,0.453083160482955,0.288632059655029,AZ,2024-06-22,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1
162,1.53955022860582,0.353823017866007,AZ,2024-06-23,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1
163,0.997896036838418,0.3642962631364595,AZ,2024-06-24,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1
164,3.07802500308373,0.3561462315450065,AZ,2024-06-25,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1
165,2.26264251545582,0.4236315906901165,AZ,2024-06-26,1,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1
166,NA,NA,AZ,2024-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167,0.505295469524999,0.2919251824851405,AZ,2024-06-28,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
168,1.05660676581522,0.274322001606103,AZ,2024-06-29,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
169,4.44077488365996,0.4016867710621525,CA,2024-05-19,1,1,0,1,1,0,1,1,1,0,0,0,1,0,1,0
170,5.32983683433743,0.268305393137762,CA,2024-05-20,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
171,4.33885677900594,0.299067135221503,CA,2024-05-21,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
172,4.17617615246429,0.307380179471355,CA,2024-05-22,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1
173,3.95189075223698,0.3237415483886845,CA,2024-05-23,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1
174,2.86103851365786,0.3634991029344675,CA,2024-05-24,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1
175,2.6241604537956,0.336696785273485,CA,2024-05-25,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,1
176,6.84812130973796,0.41258273234464,CA,2024-05-26,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1
177,2.50479398525888,0.3484731203614165,CA,2024-05-27,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1
178,3.49717474384769,0.354559976989694,CA,2024-05-28,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1
179,2.86742102725451,0.3547543200393245,CA,2024-05-29,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0
180,8.94215440076594,0.4253674843001965,CA,2024-05-30,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1
181,7.98611265031081,0.3629583601048235,CA,2024-05-31,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1
182,5.10768671488095,0.4239893241058865,CA,2024-06-01,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1
183,7.30502369372753,0.4223310615121375,CA,2024-06-02,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1
184,5.43822556199953,0.3920764058596045,CA,2024-06-03,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1
185,8.43902019688123,0.4079293580529595,CA,2024-06-04,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1
186,9.29419936952425,0.379566834241363,CA,2024-06-05,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
187,6.60140136442115,0.364584423010464,CA,2024-06-06,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0
188,9.52143831029931,0.3708705496975785,CA,2024-06-07,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1
189,3.81991466615962,0.3962849103358355,CA,2024-06-08,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0
190,5.03376797498522,0.3910418669917075,CA,2024-06-09,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1
191,5.60253620467522,0.3729352852781565,CA,2024-06-10,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
192,10.0729112499332,0.397501636460249,CA,2024-06-11,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1
193,6.07158977976505,0.3804050222057945,CA,2024-06-12,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,1
194,6.58136079654443,0.3748810625973125,CA,2024-06-13,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
195,5.60842846155992,0.4110148850924155,CA,2024-06-14,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1
196,2.82864828493565,0.411783391701778,CA,2024-06-15,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0
197,4.08679321393975,0.3601953677583515,CA,2024-06-16,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1
198,4.84269723599863,0.396785653561856,CA,2024-06-17,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
199,7.60619815579185,0.3864304064527195,CA,2024-06-18,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0
200,9.29872131266176,0.3884494140861875,CA,2024-06-19,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1
201,4.89768622578625,0.386987171917268,CA,2024-06-20,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1
202,5.42480360174465,0.370050169936304,CA,2024-06-21,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1
203,4.21797659451316,0.406657005512613,CA,2024-06-22,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1
204,4.61984051448696,0.399966991797173,CA,2024-06-23,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1
205,8.2519606054679,0.4315803599431515,CA,2024-06-24,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,1
206,9.8446313986335,0.4087810434988085,CA,2024-06-25,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1
207,22.2580813877655,0.40372496540316,CA,2024-06-26,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1
208,17.2006195288846,0.4042949229604145,CA,2024-06-27,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1
209,16.1476415459951,0.411170983693418,CA,2024-06-28,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1
210,11.9691882068451,0.413702031905658,CA,2024-06-29,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1
211,NA,NA,CO,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,0.860005399569732,0.612711968528465,CO,2024-05-20,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
213,NA,NA,CO,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
