...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,recombinant_50_CI,X23G_50_CI,X23H_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,recombinant_95_CI,X23G_95_CI,X23H_95_CI,other_95_CI
42,NA,NA,AK,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2023-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,NA,NA,AL,2023-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,NA,NA,AL,2023-09-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,0.326774351675061,0.2365540406518685,AL,2023-09-20,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
47,NA,NA,AL,2023-09-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,NA,NA,AL,2023-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,AL,2023-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2023-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,AL,2023-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,0.527349857074275,0.363900495761627,AL,2023-09-26,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
53,0.336697930682057,0.232661687460199,AL,2023-09-27,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
54,NA,NA,AL,2023-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,NA,NA,AL,2023-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,AL,2023-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2023-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,NA,NA,AL,2023-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,0.514209380638454,0.359042097824043,AL,2023-10-03,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
60,NA,NA,AL,2023-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,NA,NA,AL,2023-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,NA,NA,AL,2023-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2023-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2023-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,AL,2023-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,NA,NA,AL,2023-10-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,NA,NA,AL,2023-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,NA,NA,AL,2023-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,AL,2023-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2023-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,AL,2023-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,2.03701711928963,0.3233639795642055,AL,2023-10-17,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1
74,1.12922575420258,0.3471731453625695,AL,2023-10-18,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
75,1.26450143830948,0.3617926679884,AL,2023-10-19,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1
76,2.55092749113328,0.35884826429144,AL,2023-10-20,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1
77,0.499031008301314,0.344192168964521,AL,2023-10-21,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
78,1.15856765448099,0.3773310212603875,AL,2023-10-22,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
79,1.64586673518499,0.340342850557169,AL,2023-10-23,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1
80,0.767744511057291,0.581815492297105,AL,2023-10-24,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
81,1.73400476868068,0.3397374540322035,AL,2023-10-25,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1
82,0.795141188996502,0.408379153591912,AL,2023-10-26,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
83,NA,NA,AL,2023-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2023-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,0.413560268114656,0.273404477692101,AR,2023-09-18,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
87,1.33240419485086,0.436076240461965,AR,2023-09-19,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1
88,1.76804972834893,0.4453167744939975,AR,2023-09-20,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1
89,1.5100609447733,0.4524144819876225,AR,2023-09-21,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1
90,NA,NA,AR,2023-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,NA,NA,AR,2023-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2023-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,NA,NA,AR,2023-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,0.425867475774327,0.27412566282675,AR,2023-09-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
95,0.443755509551641,0.317777554913973,AR,2023-09-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
96,0.784815163539421,0.419889018318538,AR,2023-09-28,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
97,1.68534618752796,0.2828206683030915,AR,2023-09-29,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
98,NA,NA,AR,2023-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2023-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,2.72426424835579,0.2746036839404565,AR,2023-10-02,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,1,0,1,1
101,1.52159413429629,0.274686841947102,AR,2023-10-03,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
102,1.46941620692399,0.3909674043944515,AR,2023-10-04,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1
103,2.66727839424728,0.3185571552461295,AR,2023-10-05,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1
104,0.39626044812324,0.2749548411321725,AR,2023-10-06,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
105,0.406562555536505,0.275052636326362,AR,2023-10-07,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
106,0.403721174219075,0.2751558475515075,AR,2023-10-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
107,1.53194848613238,0.275265206144318,AR,2023-10-09,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
108,1.54010057065443,0.275381453860115,AR,2023-10-10,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1
109,1.70203601374987,0.28265479654571,AR,2023-10-11,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1
110,1.23779200784958,0.343382535283745,AR,2023-10-12,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1
111,1.97022251815088,0.322390787718649,AR,2023-10-13,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
112,NA,NA,AR,2023-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,3.10592665016009,0.30956975643921403,AR,2023-10-16,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1
115,0.711523667124054,0.527960077890275,AR,2023-10-17,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
116,NA,NA,AR,2023-10-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,2.08750840137182,0.276861972339999,AR,2023-10-19,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1
118,0.396839865575836,0.2770883419203835,AR,2023-10-20,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
119,0.399618908362158,0.277329678546108,AR,2023-10-21,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
120,NA,NA,AR,2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,2.71994501184456,0.437373549414287,AR,2023-10-23,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1
122,0.443820846231496,0.3066135428051,AR,2023-10-24,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
123,0.998301396715456,0.519486391726215,AR,2023-10-25,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
124,NA,NA,AR,2023-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,0.453086807441108,0.2923433742873635,AR,2023-10-27,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
126,NA,NA,AR,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,4.16836757340249,0.3501270208349555,AZ,2023-09-17,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1
128,3.47548270256368,0.393523628406124,AZ,2023-09-18,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0
129,2.25176966508711,0.402123721531467,AZ,2023-09-19,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1
130,1.74986135986863,0.384696000401313,AZ,2023-09-20,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,1
131,1.80007367507043,0.4321420835795795,AZ,2023-09-21,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1
132,1.73782765284638,0.324431793060061,AZ,2023-09-22,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1
133,1.46733204478966,0.4493881371663525,AZ,2023-09-23,0,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1
134,1.99227496501447,0.369978829878067,AZ,2023-09-24,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1
135,3.53298955380197,0.4014192591743995,AZ,2023-09-25,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0
136,3.49139050529641,0.392241362526455,AZ,2023-09-26,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1
137,2.31637483117854,0.359326025737467,AZ,2023-09-27,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1
138,0.985273413482085,0.3602013180635805,AZ,2023-09-28,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1
139,0.780448736956402,0.3955333633031,AZ,2023-09-29,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
140,1.32005906124637,0.3701224424476865,AZ,2023-09-30,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1
141,6.53908336470112,0.3860902736709955,AZ,2023-10-01,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1
142,7.37673860790955,0.4178178666586415,AZ,2023-10-02,1,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1
143,1.30935447566167,0.3288992738861635,AZ,2023-10-03,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1
144,2.2183882361623,0.4497678290567715,AZ,2023-10-04,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1
145,2.12088811590025,0.3678868094402195,AZ,2023-10-05,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
146,2.2790433280851,0.400341084588568,AZ,2023-10-06,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1
147,1.340201579344,0.53292353373797,AZ,2023-10-07,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,1,0,1,1
148,3.1823279635321,0.363042526804022,AZ,2023-10-08,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0
149,3.17873332440196,0.355920017422563,AZ,2023-10-09,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1
150,2.39502059218685,0.3617488655487165,AZ,2023-10-10,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1
151,1.16376864156276,0.338966471973458,AZ,2023-10-11,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1
152,0.590103858544697,0.4126010219230025,AZ,2023-10-12,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
153,1.17500890958893,0.565433313596445,AZ,2023-10-13,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
154,1.06566444325496,0.334582926627788,AZ,2023-10-14,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
155,2.12791168843436,0.410466628440987,AZ,2023-10-15,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1
156,3.33888680522521,0.3475376263366365,AZ,2023-10-16,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1
157,2.25675184726059,0.385073503172916,AZ,2023-10-17,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1
158,2.28466434956399,0.3979876704417915,AZ,2023-10-18,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1
159,2.80318668524037,0.4086010978416775,AZ,2023-10-19,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1
160,1.51528476319058,0.3131539160534185,AZ,2023-10-20,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1
161,2.26081582611582,0.3278533936137885,AZ,2023-10-21,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1
162,2.91535241411305,0.341698786052448,AZ,2023-10-22,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
163,3.46100097453248,0.3747855574013635,AZ,2023-10-23,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0
164,3.22280033168658,0.3115802604847135,AZ,2023-10-24,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1
165,1.43582738087905,0.3319376402765785,AZ,2023-10-25,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,0,1
166,0.302880350835965,0.210217148072631,AZ,2023-10-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
167,1.06118750905942,0.3292570515890595,AZ,2023-10-27,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
168,1.94514262631614,0.460524611544792,AZ,2023-10-28,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1
169,2.82792723420068,0.3723893984234195,CA,2023-09-17,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1
170,4.04731751947372,0.4126351121973185,CA,2023-09-18,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1
171,2.11352313700113,0.378622796596263,CA,2023-09-19,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1
172,3.2403790968528,0.3716868411858255,CA,2023-09-20,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1
173,2.43932962569706,0.380351497354168,CA,2023-09-21,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0
174,3.52222871083525,0.3500531543226565,CA,2023-09-22,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1
175,1.28666833107021,0.351856799498676,CA,2023-09-23,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
176,1.877496300414,0.3598414369482675,CA,2023-09-24,1,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0
177,2.87963008239197,0.338688937118492,CA,2023-09-25,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1
178,3.49112246567243,0.3419202751682525,CA,2023-09-26,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0
179,2.52825414708207,0.3804233050961545,CA,2023-09-27,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0
180,3.09008962182053,0.3659339906980455,CA,2023-09-28,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,1
181,2.0303245334256,0.4117662611747115,CA,2023-09-29,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0
182,1.03700193523734,0.3662047536662475,CA,2023-09-30,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0
183,1.25197918955594,0.4011213127611565,CA,2023-10-01,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1
184,3.07544277346952,0.337890094571536,CA,2023-10-02,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1
185,3.15774567848317,0.3501202155751105,CA,2023-10-03,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0
186,4.89790739683354,0.346862865933892,CA,2023-10-04,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
187,4.62429638505986,0.4279147260029505,CA,2023-10-05,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
