...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23H_50_CI,X23I_50_CI,X24A_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23H_95_CI,X23I_95_CI,X24A_95_CI,other_95_CI
48,NA,NA,AL,2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,AL,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,0.195047528262676,0.1384773142213605,AL,2023-11-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
52,NA,NA,AL,2023-11-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,NA,NA,AL,2023-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,NA,NA,AL,2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,0.201459289710077,0.13917392176408,AL,2023-12-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
56,NA,NA,AL,2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,0.689529209532153,0.486937486172835,AL,2023-12-03,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
58,NA,NA,AL,2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,NA,NA,AL,2023-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,NA,NA,AL,2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,0.681321312005976,0.4901823365154705,AL,2023-12-07,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
62,NA,NA,AL,2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,0.207259149231864,0.1428547764679765,AL,2023-12-11,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
66,NA,NA,AL,2023-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,NA,NA,AL,2023-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,NA,NA,AL,2023-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,0.791481047034372,0.388673336168104,AL,2023-12-15,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1
70,NA,NA,AL,2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,0.878138855976261,0.610802390807335,AL,2023-12-18,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
73,NA,NA,AL,2023-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,AL,2023-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,NA,NA,AL,2023-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,AL,2023-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,NA,AL,2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,NA,NA,AL,2023-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,NA,NA,AL,2023-12-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,0.230563465449374,0.156340031475122,AL,2023-12-28,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
83,NA,NA,AL,2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,0.510538435753385,0.3600481744275795,AR,2023-11-20,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
87,0.627507268154844,0.3622821602709965,AR,2023-11-21,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1
88,NA,NA,AR,2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,NA,NA,AR,2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,NA,NA,AR,2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,NA,NA,AR,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,0.383275789751185,0.2680438590888565,AR,2023-11-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
94,1.15035759797785,0.4906066822412655,AR,2023-11-28,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1
95,0.923940188747681,0.2749275448320175,AR,2023-11-29,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
96,NA,NA,AR,2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,0.667826886354381,0.4269021217871975,AR,2023-12-01,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1
98,NA,NA,AR,2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,NA,NA,AR,2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,0.444172320740914,0.343247758616218,AR,2023-12-05,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
102,NA,NA,AR,2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,1.63085790991078,0.576888426585685,AR,2023-12-07,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0
104,NA,NA,AR,2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,NA,NA,AR,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,0.434322111159282,0.3332649429278895,AR,2023-12-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
107,NA,NA,AR,2023-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,1.04051714286425,0.4856368490270105,AR,2023-12-12,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1
109,0.811104539342709,0.57575421905291,AR,2023-12-13,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
110,1.79764613610506,0.3717810567513725,AR,2023-12-14,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1
111,0.604229744911193,0.3912661690144415,AR,2023-12-15,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
112,NA,NA,AR,2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,1.55383587840564,0.458813162214544,AR,2023-12-18,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1
115,0.784974312676162,0.321901126149658,AR,2023-12-19,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1
116,NA,NA,AR,2023-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,1.40842434792283,0.3628393609607835,AR,2023-12-21,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
118,0.878667128812365,0.2988003978564085,AR,2023-12-22,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119,NA,NA,AR,2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,NA,NA,AR,2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,NA,NA,AR,2023-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,1.01494014186569,0.482454523083473,AR,2023-12-27,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1
124,1.09587697745714,0.305713818603855,AR,2023-12-28,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1
125,NA,NA,AR,2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,2.31296181160684,0.3966616226352665,AZ,2023-11-19,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0
128,3.80998790887855,0.3057629752770685,AZ,2023-11-20,1,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,1,1,0,1
129,2.17477134598575,0.382269306131373,AZ,2023-11-21,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0
130,1.81430640791073,0.397459409994776,AZ,2023-11-22,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1
131,0.935941427026792,0.4267664703128735,AZ,2023-11-23,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1
132,2.29653859269578,0.3304285620025655,AZ,2023-11-24,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1
133,1.71710593394872,0.3783535994429115,AZ,2023-11-25,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0
134,3.73215990062099,0.461390809614195,AZ,2023-11-26,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0
135,2.0930792847215,0.32273265274315,AZ,2023-11-27,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0
136,3.58067756909811,0.3502872532960945,AZ,2023-11-28,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
137,2.53802465741943,0.3359878919931855,AZ,2023-11-29,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1
138,0.787335794435759,0.346666369965026,AZ,2023-11-30,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
139,1.13739177171279,0.3314180913612115,AZ,2023-12-01,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1
140,1.31823190915056,0.324066564094645,AZ,2023-12-02,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0
141,2.35191152702838,0.3271656587209015,AZ,2023-12-03,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0
142,2.57179844666312,0.366056667512491,AZ,2023-12-04,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1
143,3.73503790540384,0.2980696731284575,AZ,2023-12-05,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1
144,2.50875455112744,0.4050595668761135,AZ,2023-12-06,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
145,1.66396915529997,0.297783111203294,AZ,2023-12-07,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0
146,0.694254426993565,0.2846871689125145,AZ,2023-12-08,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
147,0.978167119377126,0.15361090046413,AZ,2023-12-09,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1
148,1.09642966421797,0.4585852586041415,AZ,2023-12-10,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1
149,1.8173650749269,0.397947896054176,AZ,2023-12-11,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1
150,3.60019117247358,0.476485327956908,AZ,2023-12-12,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0
151,2.85363856509144,0.420055678115456,AZ,2023-12-13,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1
152,1.86310911267083,0.35538837799742,AZ,2023-12-14,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0
153,0.985955319699688,0.358294062883666,AZ,2023-12-15,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1
154,3.0663167874976,0.428023776561009,AZ,2023-12-16,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1
155,1.64611576544057,0.237176443007003,AZ,2023-12-17,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1
156,5.14565141872386,0.411732078737436,AZ,2023-12-18,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0
157,7.35526138587221,0.4415528852804285,AZ,2023-12-19,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1
158,1.94056747364626,0.381814519578018,AZ,2023-12-20,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1
159,1.49802469284588,0.3790614292006185,AZ,2023-12-21,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,0
160,1.25945540124144,0.4001721065952115,AZ,2023-12-22,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1
161,0.781372257255887,0.306941351676396,AZ,2023-12-23,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1
162,4.36151211104892,0.413634456299918,AZ,2023-12-24,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0
163,4.26287783889465,0.4634811947518505,AZ,2023-12-25,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1
164,12.799185450569,0.4221957303929555,AZ,2023-12-26,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
165,5.21040511683371,0.415467709232435,AZ,2023-12-27,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,1
166,1.8513657067411,0.355048910178201,AZ,2023-12-28,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1
167,1.18227251158167,0.4057997366601055,AZ,2023-12-29,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1
168,1.27982022529015,0.4203797584845885,AZ,2023-12-30,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
169,0.668230842279847,0.355193794957282,CA,2023-11-19,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
170,2.14668761285636,0.289003241626927,CA,2023-11-20,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1,1,0
171,1.79329948383645,0.345301451745955,CA,2023-11-21,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0
172,1.90353434334862,0.307682910744891,CA,2023-11-22,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0
173,0.95629566597069,0.435283730926954,CA,2023-11-23,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1
174,1.43586920324367,0.342217708125208,CA,2023-11-24,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,0
175,1.95562056926652,0.3185415234834005,CA,2023-11-25,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0
176,1.10110698468434,0.252877638657554,CA,2023-11-26,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1
177,2.32742235759241,0.37134465451918103,CA,2023-11-27,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0
178,2.6741548163189,0.3518103598114535,CA,2023-11-28,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0
179,2.42245685657485,0.3273559893266255,CA,2023-11-29,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1
180,3.57027429349709,0.2964858586480195,CA,2023-11-30,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0
181,1.75925117674905,0.319843800937341,CA,2023-12-01,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1
182,1.24926236068428,0.3846071112636055,CA,2023-12-02,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,0,0
183,1.20674837547836,0.2773852844567675,CA,2023-12-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0
184,3.55022431802492,0.374172643008948,CA,2023-12-04,1,1,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0
185,2.85640058311334,0.3419330611110005,CA,2023-12-05,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1
