...1,es_score,brier_score,location,target_date,X24A_50_CI,X24B_50_CI,X24C_50_CI,X24E_50_CI,recombinant_50_CI,X24G_50_CI,X24D_50_CI,other_50_CI,X24A_95_CI,X24B_95_CI,X24C_95_CI,X24E_95_CI,recombinant_95_CI,X24G_95_CI,X24D_95_CI,other_95_CI
41,0.598909402812192,0.4351409727789445,AK,2024-08-16,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1
42,NA,NA,AK,2024-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,NA,NA,AL,2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,0.49463245062252,0.345751373452639,AL,2024-07-09,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
46,NA,NA,AL,2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,NA,NA,AL,2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,NA,NA,AL,2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,AL,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,AL,2024-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,0.627594207614387,0.4651917639535865,AL,2024-07-16,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
53,0.490378708369979,0.3447749461787595,AL,2024-07-17,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
54,NA,NA,AL,2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,NA,NA,AL,2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,AL,2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,NA,NA,AL,2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,NA,NA,AL,2024-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,0.630562019620346,0.44564640209426,AL,2024-07-24,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
61,NA,NA,AL,2024-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,0.475592257045998,0.343426945939825,AL,2024-07-26,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
63,NA,NA,AL,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,AL,2024-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,NA,NA,AL,2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,NA,NA,AL,2024-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,NA,NA,AL,2024-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,0.559479049777163,0.3952298537229675,AL,2024-08-02,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
70,0.471424810085217,0.3421017846586205,AL,2024-08-03,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
71,NA,NA,AL,2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,AL,2024-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,NA,NA,AL,2024-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,AL,2024-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,0.778983018890331,0.417948212400416,AL,2024-08-08,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1
76,NA,NA,AL,2024-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2024-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2024-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,NA,AL,2024-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,1.18672028041489,0.3768319640817705,AL,2024-08-13,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1
81,NA,NA,AL,2024-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,0.561084436728223,0.398655902122584,AL,2024-08-15,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
83,NA,NA,AL,2024-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2024-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,0.426223051496059,0.311446218057055,AR,2024-07-08,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
87,0.5387722620523,0.4053347086276905,AR,2024-07-09,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
88,0.537197563542439,0.405922713623172,AR,2024-07-10,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
89,NA,NA,AR,2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,NA,NA,AR,2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,NA,NA,AR,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,NA,NA,AR,2024-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,NA,NA,AR,2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,0.564215830815362,0.3719811511421615,AR,2024-07-17,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
96,NA,NA,AR,2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,0.674028707841233,0.4477798810401085,AR,2024-07-19,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
98,NA,NA,AR,2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,0.950878056268463,0.3940123448307295,AR,2024-07-22,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1
101,0.55051954016022,0.367955808652736,AR,2024-07-23,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
102,1.21859273949872,0.4097007169947665,AR,2024-07-24,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1
103,NA,NA,AR,2024-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,0.587240670115243,0.4133820727520285,AR,2024-07-26,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
105,NA,NA,AR,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,2.61575304754774,0.414154768520079,AR,2024-07-29,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
108,0.536988175095641,0.4143617425562005,AR,2024-07-30,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
109,NA,NA,AR,2024-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,NA,NA,AR,2024-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,NA,NA,AR,2024-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,0.454973405137642,0.336566649827116,AR,2024-08-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
115,0.803854431196427,0.4456778871351405,AR,2024-08-06,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
116,0.544130872825193,0.3607126215174685,AR,2024-08-07,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1
117,NA,NA,AR,2024-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,0.712097286187807,0.407366879788868,AR,2024-08-09,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1
119,NA,NA,AR,2024-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2024-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,1.39431301478184,0.4459935085591385,AR,2024-08-12,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
122,3.91785749142301,0.4370359985157325,AR,2024-08-13,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,1
123,NA,NA,AR,2024-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,0.908700191062996,0.465443017224431,AR,2024-08-15,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1
125,NA,NA,AR,2024-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2024-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,0.77472963526012,0.371787167588383,AZ,2024-07-07,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
128,5.20804857746957,0.3840958484907225,AZ,2024-07-08,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1
129,3.58053690178366,0.367166007862108,AZ,2024-07-09,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1
130,2.08253995869133,0.381191701422648,AZ,2024-07-10,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1
131,0.9239844729893,0.4037697042788425,AZ,2024-07-11,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1
132,0.696561361601449,0.3917189745192855,AZ,2024-07-12,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
133,NA,NA,AZ,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134,1.01705656433398,0.4897392583675595,AZ,2024-07-14,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1
135,1.47945681838193,0.3612357613404285,AZ,2024-07-15,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1
136,2.3041672629412,0.3994901068456115,AZ,2024-07-16,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1
137,2.02540244886877,0.378865616707683,AZ,2024-07-17,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1
138,3.5616813895651,0.4026439609302395,AZ,2024-07-18,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1
139,0.858382227555768,0.4151650563196775,AZ,2024-07-19,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
140,1.06096734335565,0.374075472957056,AZ,2024-07-20,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1
141,2.86554766517266,0.3975469282388585,AZ,2024-07-21,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,1
142,2.05488585059705,0.3694354124275995,AZ,2024-07-22,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1
143,1.72104312137808,0.4059176196528885,AZ,2024-07-23,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1
144,4.02229355760137,0.4010231902155755,AZ,2024-07-24,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1
145,1.26547354428688,0.386972482802483,AZ,2024-07-25,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1
146,0.983304830626388,0.4003805415163875,AZ,2024-07-26,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1
147,1.66692451882836,0.38669942222445147,AZ,2024-07-27,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
148,2.58808352758947,0.4259830406985795,AZ,2024-07-28,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0
149,1.73641224067765,0.3898356184154605,AZ,2024-07-29,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1
150,1.86412960528411,0.420176939481819,AZ,2024-07-30,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1
151,3.97572988297093,0.398461057197668,AZ,2024-07-31,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1
152,1.07388823646838,0.372031355054609,AZ,2024-08-01,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,1
153,0.625585303030461,0.4152153285849895,AZ,2024-08-02,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
154,2.31065851952355,0.4079017214297725,AZ,2024-08-03,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1
155,1.5959198807773,0.4279409860103805,AZ,2024-08-04,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1
156,2.35482553258603,0.385108916422942,AZ,2024-08-05,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1
157,2.72259267686778,0.387676406360174,AZ,2024-08-06,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1
158,3.80534200769286,0.409441824003419,AZ,2024-08-07,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0
159,1.50575289998627,0.399730516654325,AZ,2024-08-08,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1
160,1.71116688864345,0.380888491133934,AZ,2024-08-09,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1
161,1.400762247363,0.4692082911943185,AZ,2024-08-10,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1
162,0.865735810506906,0.365262421734998,AZ,2024-08-11,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
163,1.16596213617426,0.37663787539515,AZ,2024-08-12,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1
164,5.35731674954571,0.412226881970356,AZ,2024-08-13,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0
165,2.5747383980033,0.456724078944957,AZ,2024-08-14,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,1
166,1.26132364189458,0.396782156984696,AZ,2024-08-15,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1
167,1.62998219928619,0.436386773451238,AZ,2024-08-16,1,1,0,1,1,0,1,1,1,0,0,1,1,0,1,1
168,1.4356358258404,0.3902868191442545,AZ,2024-08-17,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1
169,4.54937703252276,0.3816992823454165,CA,2024-07-07,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1
170,5.14295658692054,0.393886772023165,CA,2024-07-08,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1
171,10.3373750409886,0.3935831112559385,CA,2024-07-09,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1
172,8.25585273277617,0.409272551704894,CA,2024-07-10,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1
173,7.83133160749205,0.402313369145063,CA,2024-07-11,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1
174,7.29222615663692,0.3969463556449035,CA,2024-07-12,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1
175,3.97808029936567,0.4067660928917365,CA,2024-07-13,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1
176,6.28609949347651,0.3837165079683405,CA,2024-07-14,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
177,8.01345275242614,0.405460425763606,CA,2024-07-15,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
178,8.09521333321344,0.406545580499799,CA,2024-07-16,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1
179,3.65506032875635,0.3989220490787615,CA,2024-07-17,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1
180,7.10822528968606,0.3925250732815235,CA,2024-07-18,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1
181,2.29234476890826,0.391151261777179,CA,2024-07-19,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0
182,4.60346705052321,0.4008960225868975,CA,2024-07-20,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
183,9.19439994730425,0.415128783042166,CA,2024-07-21,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1
184,11.9624798278389,0.405628016512453,CA,2024-07-22,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
185,5.5014759555958,0.395749023264677,CA,2024-07-23,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1
186,10.9314503030383,0.418809842582289,CA,2024-07-24,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1
187,7.15822046361174,0.411610477028261,CA,2024-07-25,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
188,8.06004608628245,0.4144469483601895,CA,2024-07-26,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1
189,4.15394934466891,0.40158074924713,CA,2024-07-27,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1
190,9.92909451910667,0.4026633459143985,CA,2024-07-28,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1
191,5.10461378028009,0.4053802526532635,CA,2024-07-29,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1
192,11.1299813447872,0.425269833248195,CA,2024-07-30,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1
193,8.34898734954466,0.4132996558974935,CA,2024-07-31,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1
194,9.3688247123059,0.4026754978308025,CA,2024-08-01,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1
195,4.29601043047307,0.3997495071912115,CA,2024-08-02,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1
196,4.0650487517506,0.397455298831538,CA,2024-08-03,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1
197,7.65890865063573,0.3937461430095775,CA,2024-08-04,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1
198,8.50782517560336,0.405724603612582,CA,2024-08-05,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
199,7.1376654742506,0.4102530647179625,CA,2024-08-06,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0
200,5.03841656535316,0.3986717118653415,CA,2024-08-07,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1
201,4.31021939719975,0.4008311725436005,CA,2024-08-08,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1
202,11.5215211659785,0.411670121167794,CA,2024-08-09,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1
203,6.8499321720896,0.407300916072092,CA,2024-08-10,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1
204,6.0445562652707,0.417691783252056,CA,2024-08-11,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1
205,9.18569824190622,0.411461615355086,CA,2024-08-12,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0
206,6.39601061291357,0.4259598261340745,CA,2024-08-13,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
207,8.0005540762543,0.4114651434282635,CA,2024-08-14,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
208,7.27507898122373,0.419649239754778,CA,2024-08-15,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0
209,3.15034742513098,0.4117983974750125,CA,2024-08-16,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1
210,4.39035930852233,0.410597198775476,CA,2024-08-17,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1
211,NA,NA,CO,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,0.491458106864641,0.3422633442402575,CO,2024-07-08,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
213,NA,NA,CO,2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214,0.512827283913994,0.3414739401314175,CO,2024-07-10,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
215,0.718853489960321,0.416519560642166,CO,2024-07-11,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
216,0.619924234497602,0.433874900779689,CO,2024-07-12,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
