...1,es_score,brier_score,location,target_date,X22D_50_CI,X22F_50_CI,X23A_50_CI,X23D_50_CI,X23B_50_CI,X23E_50_CI,X23G_50_CI,other_50_CI,X22D_95_CI,X22F_95_CI,X23A_95_CI,X23D_95_CI,X23B_95_CI,X23E_95_CI,X23G_95_CI,other_95_CI
32,NA,NA,AK,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,NA,NA,AK,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,NA,NA,AK,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,NA,NA,AK,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,NA,AK,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,NA,NA,AK,2023-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,AK,2023-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,NA,NA,AK,2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,AK,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,NA,NA,AL,2023-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,NA,NA,AL,2023-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,NA,NA,AL,2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,0.0530430777037421,0.0542606115205305,AL,2023-04-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
48,NA,NA,AL,2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,AL,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,AL,2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,NA,NA,AL,2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,0.741403036662727,0.354936718552355,AL,2023-05-03,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1
54,NA,NA,AL,2023-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,NA,NA,AL,2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,AL,2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,NA,NA,AL,2023-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,NA,NA,AL,2023-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,NA,NA,AL,2023-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,NA,NA,AL,2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,NA,NA,AL,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,AL,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,NA,NA,AL,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,NA,NA,AL,2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,NA,NA,AL,2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,0.715362538436394,0.3657127300356,AL,2023-05-19,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0
70,NA,NA,AL,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,AL,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,0.118609865073684,0.109359468889652,AL,2023-05-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
74,NA,NA,AL,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,NA,NA,AL,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,AL,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,NA,AL,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,NA,NA,AL,2023-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,0.38996970246023,0.133686586858608,AL,2023-05-31,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
82,NA,NA,AL,2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,AL,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,0.0061900410329213,0.0072043996000872,AR,2023-04-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
86,0.00718577465785711,0.00736924425753365,AR,2023-04-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
87,NA,NA,AR,2023-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,NA,NA,AR,2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,NA,NA,AR,2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,NA,NA,AR,2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,NA,NA,AR,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,0.05066393844821,0.00883570182152605,AR,2023-04-30,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
93,NA,NA,AR,2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,1.24848651360337,0.84352283348558,AR,2023-05-02,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0
95,0.0056832858882379,0.0099488617260018,AR,2023-05-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
96,NA,NA,AR,2023-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,NA,NA,AR,2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,1.26743407620247,0.820225951652315,AR,2023-05-08,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
101,0.0261858775169339,0.0132665723103706,AR,2023-05-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
102,2.41374050853849,0.579368324258865,AR,2023-05-10,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1
103,NA,NA,AR,2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,NA,NA,AR,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,NA,NA,AR,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,NA,NA,AR,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,NA,NA,AR,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,NA,NA,AR,2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,NA,NA,AR,2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,NA,NA,AR,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,NA,NA,AR,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,0.0823469243365649,0.0315106707756379,AR,2023-05-23,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
116,NA,NA,AR,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,NA,NA,AR,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,0.0133807795764321,0.03845519598933625,AR,2023-05-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119,NA,NA,AR,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,1.16488756986387,0.68407907279536,AR,2023-05-29,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1
122,1.15876975270074,0.67636075834477,AR,2023-05-30,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
123,0.0200016183456628,0.053016877582035,AR,2023-05-31,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
124,NA,NA,AR,2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,NA,NA,AR,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,1.94868957933405,0.0779948996591085,AZ,2023-04-23,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,1
128,1.62499270357225,0.04879517066742275,AZ,2023-04-24,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1
129,1.36749391292098,0.1328032819410115,AZ,2023-04-25,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1
130,1.61479905480297,0.098231017106538,AZ,2023-04-26,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0
131,0.701479227689553,0.0752421304376625,AZ,2023-04-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
132,0.777365648946407,0.0164206544695553,AZ,2023-04-28,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0
133,0.388411381199816,0.0168323396807048,AZ,2023-04-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
134,1.54069131122466,0.207121409980707,AZ,2023-04-30,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1
135,1.82883525213891,0.0916859596482925,AZ,2023-05-01,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1
136,3.21881290724031,0.209571244250477,AZ,2023-05-02,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0
137,1.50240755182808,0.1415898026841685,AZ,2023-05-03,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0
138,1.37935777205529,0.0764228112664805,AZ,2023-05-04,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
139,1.31855737993679,0.248969869962136,AZ,2023-05-05,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1
140,0.792757050774745,0.02005306108434435,AZ,2023-05-06,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
141,3.62622920776023,0.3129820471951535,AZ,2023-05-07,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0
142,6.23477247771357,0.3128098906719165,AZ,2023-05-08,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1
143,2.5132052201218,0.0995176681766595,AZ,2023-05-09,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0
144,1.52825344752751,0.141190998539266,AZ,2023-05-10,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0
145,0.130587799323293,0.0227614621671387,AZ,2023-05-11,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
146,0.966581434577101,0.1373407989752895,AZ,2023-05-12,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
147,NA,NA,AZ,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148,1.74130831959693,0.41596451613748753,AZ,2023-05-14,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1
149,1.90720519584034,0.213419488760418,AZ,2023-05-15,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0
150,1.19158081451303,0.1920805525325235,AZ,2023-05-16,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0
151,1.27118088209041,0.181154811169785,AZ,2023-05-17,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1
152,1.54972925239753,0.28536782322311,AZ,2023-05-18,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
153,0.922888900665678,0.71091720795853,AZ,2023-05-19,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
154,1.85259780035442,0.70696508076782,AZ,2023-05-20,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1
155,0.892880884283665,0.192258244461453,AZ,2023-05-21,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0
156,1.63869553051158,0.2050419335836545,AZ,2023-05-22,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0
157,1.01511569298602,0.1617508041843035,AZ,2023-05-23,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1
158,1.70299731180971,0.289730417976161,AZ,2023-05-24,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1
159,0.425613226402855,0.0330247860171281,AZ,2023-05-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
160,0.924162303108447,0.293088055696014,AZ,2023-05-26,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
161,0.430980004496344,0.0349522830688077,AZ,2023-05-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
162,2.83168680989913,0.315901506630114,AZ,2023-05-28,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1
163,1.57217697497614,0.298956541245913,AZ,2023-05-29,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0
164,2.13632876863172,0.386364843730693,AZ,2023-05-30,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1
165,1.78800661276012,0.2040844899474955,AZ,2023-05-31,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0
166,2.1006113654211,0.50056244531455,AZ,2023-06-01,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1
167,0.859236909254864,0.285826635733115,AZ,2023-06-02,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
168,0.707264855225401,0.2146857106739165,AZ,2023-06-03,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
169,2.02603197902585,0.268792589418935,CA,2023-04-23,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
170,2.26642364470283,0.1592610995591035,CA,2023-04-24,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1
171,4.92750128282998,0.2403199468043995,CA,2023-04-25,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1
172,4.75193953120343,0.142181116116503,CA,2023-04-26,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0
173,3.12430471968005,0.169596955419341,CA,2023-04-27,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0
174,2.75617974329197,0.1793389518988115,CA,2023-04-28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
175,5.29859806885127,0.2789297540638745,CA,2023-04-29,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1
176,2.16413636843402,0.1872898340321875,CA,2023-04-30,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0
177,5.09094143973955,0.248925031580309,CA,2023-05-01,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0
178,6.6150601296124,0.277797224740369,CA,2023-05-02,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0
179,2.88193701347665,0.1932952534575365,CA,2023-05-03,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0
180,1.91147140228356,0.2326667931781785,CA,2023-05-04,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1
181,3.66922583551428,0.2024994984442685,CA,2023-05-05,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1
182,1.83294714993947,0.192530108324542,CA,2023-05-06,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0
183,1.25395649537643,0.2702126496130795,CA,2023-05-07,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1
184,9.04418353265835,0.3580818934824555,CA,2023-05-08,1,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0
185,3.6366040424132,0.1927132377715095,CA,2023-05-09,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1
186,3.71856074336303,0.2846222114690935,CA,2023-05-10,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0
187,5.40776214654555,0.289744079980217,CA,2023-05-11,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1
188,1.37651097725575,0.222610005952482,CA,2023-05-12,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0
189,1.41759061366492,0.395170377758189,CA,2023-05-13,1,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1
190,5.13127713995953,0.541988750330825,CA,2023-05-14,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0
191,6.00058023085806,0.370537629412763,CA,2023-05-15,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1
192,1.72781378545507,0.2391526738883535,CA,2023-05-16,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1
193,1.56782011914081,0.314872951590152,CA,2023-05-17,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,0
194,2.50276477166332,0.3278530154754505,CA,2023-05-18,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1
195,1.34543530508865,0.23351317930654,CA,2023-05-19,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0
196,0.968068320828984,0.1104841279650875,CA,2023-05-20,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
197,1.19763937391971,0.4606681971664205,CA,2023-05-21,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1,1
198,2.35454912966481,0.298025355104895,CA,2023-05-22,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0
199,1.55174782978911,0.2830137056436845,CA,2023-05-23,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1
200,1.82445579882872,0.2936515334708635,CA,2023-05-24,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,0
201,1.51245966737765,0.2733009130086,CA,2023-05-25,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0
202,2.3779378876762,0.3337569536918135,CA,2023-05-26,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,1
203,1.59031692570915,0.3363922181376325,CA,2023-05-27,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1
204,1.8589819273347,0.4135466305508145,CA,2023-05-28,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0
205,1.86076288018148,0.457583784429356,CA,2023-05-29,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1
206,2.36211497309923,0.297344803919269,CA,2023-05-30,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0
207,2.51828124846774,0.3251633126519545,CA,2023-05-31,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1
208,3.16638930133986,0.3335844299492795,CA,2023-06-01,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1
209,1.95461792922264,0.3830496058742775,CA,2023-06-02,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0
210,1.84540128680893,0.3360356586426,CA,2023-06-03,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1
211,NA,NA,CO,2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,0.766517170236122,0.179659006525046,CO,2023-04-24,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
213,0.803264591151129,0.278100725724486,CO,2023-04-25,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
214,0.205817300585648,0.0249403772256845,CO,2023-04-26,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
215,NA,NA,CO,2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
