...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23H_50_CI,X23I_50_CI,X24A_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23H_95_CI,X23I_95_CI,X24A_95_CI,other_95_CI
39,NA,NA,AK,2024-01-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,0.56797902485178,0.3870467717166215,AK,2024-01-04,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
41,1.36639621056523,0.429371483165544,AK,2024-01-05,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,1
42,NA,NA,AK,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,0.183341205799025,0.098411673013782,AL,2023-11-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
45,NA,NA,AL,2023-11-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,NA,NA,AL,2023-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,NA,NA,AL,2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,0.18035694648277,0.095987542542004,AL,2023-12-01,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
49,NA,NA,AL,2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,0.710610721408901,0.56530205395376,AL,2023-12-03,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51,NA,NA,AL,2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,NA,NA,AL,2023-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,NA,NA,AL,2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,0.694647616114418,0.57261178970313,AL,2023-12-07,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
55,NA,NA,AL,2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,AL,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,0.192362841805894,0.0902958560073735,AL,2023-12-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
59,NA,NA,AL,2023-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,NA,NA,AL,2023-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,NA,NA,AL,2023-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,0.795952322984393,0.388437263879117,AL,2023-12-15,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
63,NA,NA,AL,2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,0.903799548938903,0.68278928222913,AL,2023-12-18,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
66,NA,NA,AL,2023-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,NA,NA,AL,2023-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,NA,NA,AL,2023-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,AL,2023-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,AL,2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,NA,NA,AL,2023-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,AL,2023-12-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,0.204903451277434,0.0824635445849215,AL,2023-12-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
76,NA,NA,AL,2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,NA,AL,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,0.717605605533044,0.62697967591952,AL,2024-01-02,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
81,0.777327358359865,0.3841743478532205,AL,2024-01-03,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
82,0.721173143082551,0.626456004335625,AL,2024-01-04,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
83,NA,NA,AL,2024-01-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,0.369701545736057,0.256887438809223,AR,2023-11-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
87,1.15152765090657,0.496571800284958,AR,2023-11-28,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1
88,0.899059683754159,0.2656795042068365,AR,2023-11-29,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
89,NA,NA,AR,2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,0.634459974007114,0.402064651343523,AR,2023-12-01,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
91,NA,NA,AR,2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,NA,NA,AR,2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,0.476172848267835,0.375984226038941,AR,2023-12-05,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
95,NA,NA,AR,2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,1.61725357499177,0.573857998940525,AR,2023-12-07,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0
97,NA,NA,AR,2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,0.462040032321443,0.3703247025615775,AR,2023-12-10,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
100,NA,NA,AR,2023-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,0.969752489562264,0.461361192193468,AR,2023-12-12,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1
102,0.795348078976747,0.57046922579474,AR,2023-12-13,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1
103,1.96310926002791,0.389393721420816,AR,2023-12-14,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1
104,0.520558732902622,0.343359602564647,AR,2023-12-15,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1
105,NA,NA,AR,2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,1.57510246038485,0.468935001643832,AR,2023-12-18,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
108,0.930034201488075,0.353056939975798,AR,2023-12-19,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
109,NA,NA,AR,2023-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,1.61274550214401,0.3953639899240915,AR,2023-12-21,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1
111,0.995298112761939,0.346715350790497,AR,2023-12-22,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
112,NA,NA,AR,2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,NA,NA,AR,2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,NA,NA,AR,2023-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,0.921638430275377,0.446315674561327,AR,2023-12-27,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1
117,1.25733202664609,0.3292876627603335,AR,2023-12-28,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
118,NA,NA,AR,2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,NA,NA,AR,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,0.524659188543177,0.3318914047764705,AR,2024-01-02,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1
123,1.78832870580226,0.3327543197104365,AR,2024-01-03,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1
124,1.9313401924235,0.419353303500905,AR,2024-01-04,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1
125,0.505068201214467,0.3348071881139895,AR,2024-01-05,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
126,NA,NA,AR,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,4.01587308734465,0.4629463776898195,AZ,2023-11-26,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0
128,1.98918598137512,0.3218403869712335,AZ,2023-11-27,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0
129,3.85619375012717,0.3506853105343835,AZ,2023-11-28,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0
130,2.42717628506523,0.334631061631667,AZ,2023-11-29,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1
131,0.769883810159817,0.348215955792217,AZ,2023-11-30,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1
132,1.07730011063413,0.3305423052142665,AZ,2023-12-01,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1
133,1.37985462560858,0.323942045289022,AZ,2023-12-02,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,0
134,2.10811607713185,0.3265715876842345,AZ,2023-12-03,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0
135,2.84524386494306,0.369021908127259,AZ,2023-12-04,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0
136,3.43792911299233,0.297268368063884,AZ,2023-12-05,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0
137,2.70429476397547,0.404958275259681,AZ,2023-12-06,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0
138,1.5515602336697,0.296225253991618,AZ,2023-12-07,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0
139,0.65250530657809,0.2779404906982935,AZ,2023-12-08,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1
140,0.906227086538569,0.1474007354517505,AZ,2023-12-09,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1
141,1.09409185126782,0.4576315231838355,AZ,2023-12-10,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1
142,1.84229414856638,0.397438209531031,AZ,2023-12-11,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0
143,3.84617030315629,0.4816465568412195,AZ,2023-12-12,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0
144,2.7915211579238,0.4159441902453345,AZ,2023-12-13,0,1,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,0
145,1.77097879602813,0.3520829670001965,AZ,2023-12-14,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1
146,0.968552131243402,0.3550463272466185,AZ,2023-12-15,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1
147,3.49043128878103,0.435090810479344,AZ,2023-12-16,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,1,0,0
148,1.40815361883531,0.231483522896121,AZ,2023-12-17,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0
149,7.02657014106492,0.4190964607120955,AZ,2023-12-18,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
150,8.51520493960228,0.4575530890260365,AZ,2023-12-19,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1
151,2.22133024391709,0.3925912396533145,AZ,2023-12-20,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1
152,1.69710378184954,0.386263079500347,AZ,2023-12-21,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1
153,1.50123630455242,0.415487465234537,AZ,2023-12-22,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0
154,0.69671068099553,0.296830193809629,AZ,2023-12-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
155,5.07048152712713,0.4253314676109345,AZ,2023-12-24,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1
156,4.99752319085444,0.4869330722423675,AZ,2023-12-25,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,1
157,15.477005836049,0.4456965885073835,AZ,2023-12-26,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1
158,6.81194566913985,0.4454207545098065,AZ,2023-12-27,1,0,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1
159,2.29976366351182,0.3668205436253955,AZ,2023-12-28,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1
160,1.44978543232451,0.4229755310157815,AZ,2023-12-29,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1
161,1.50523965689488,0.479262304363481,AZ,2023-12-30,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1
162,3.59279838214221,0.4222569942318995,AZ,2023-12-31,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0,1
163,15.0441506806529,0.4418576078970345,AZ,2024-01-01,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0
164,22.4775021268797,0.4387372015675425,AZ,2024-01-02,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
165,3.43274206375422,0.429083740261176,AZ,2024-01-03,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1
166,2.52405768332227,0.508823910184535,AZ,2024-01-04,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,0,1,1,0,1
167,1.16396432165149,0.3638828013708875,AZ,2024-01-05,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1
168,5.34879553977433,0.4341356575137625,AZ,2024-01-06,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0,1
169,1.16045466097641,0.255561981857363,CA,2023-11-26,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
170,2.09134968251859,0.3704881297109925,CA,2023-11-27,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0
171,2.78411010238777,0.3522627876946195,CA,2023-11-28,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1
172,2.52195549898409,0.327600951967676,CA,2023-11-29,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1
173,3.3475535525882,0.2973501324403885,CA,2023-11-30,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
174,1.7686906732136,0.3194224814953955,CA,2023-12-01,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1
175,1.21318923829973,0.377261570443881,CA,2023-12-02,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0
176,1.24724495130626,0.2828556823829665,CA,2023-12-03,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1
177,3.5618474731784,0.3757834243992305,CA,2023-12-04,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
178,2.59392322109049,0.3393209107446095,CA,2023-12-05,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
179,3.41299795758438,0.4144545104223465,CA,2023-12-06,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0
180,2.70138469840065,0.552755845831885,CA,2023-12-07,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,0,1,0,1
181,0.936274185872062,0.368844717199688,CA,2023-12-08,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1
182,1.13226019919882,0.390565672931205,CA,2023-12-09,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1
183,1.84897466024343,0.3844521367202905,CA,2023-12-10,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1
184,2.53936855202114,0.3380363106168685,CA,2023-12-11,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0
185,4.15087430439437,0.359411019241557,CA,2023-12-12,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0
