...1,es_score,brier_score,location,target_date,X23F_50_CI,X24A_50_CI,recombinant_50_CI,X23I_50_CI,X24B_50_CI,other_50_CI,X23F_95_CI,X24A_95_CI,recombinant_95_CI,X23I_95_CI,X24B_95_CI,other_95_CI
46,NA,NA,AL,2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,0.0303726969264757,0.02882299622561935,AL,2024-02-29,1,1,1,1,1,1,1,1,1,1,1,1
48,NA,NA,AL,2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,AL,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,0.0239461428107522,0.02759202723646425,AL,2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
52,0.0842231775722282,0.0274162528126179,AL,2024-03-05,1,1,1,1,1,1,1,1,1,1,1,1
53,NA,NA,AL,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,NA,NA,AL,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,NA,NA,AL,2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,AL,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,NA,NA,AL,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,NA,NA,AL,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,0.95224490898106,0.281393215142558,AL,2024-03-13,1,1,1,1,0,1,1,0,1,1,0,1
61,NA,NA,AL,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,NA,NA,AL,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,0.0726933347850468,0.03053997515953805,AL,2024-03-18,1,1,1,1,1,1,1,1,1,1,1,1
66,NA,NA,AL,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,NA,NA,AL,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,NA,NA,AL,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,AL,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,AL,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,0.0224035469427298,0.03979361866302405,AL,2024-03-26,1,1,1,1,1,1,1,0,1,1,0,1
74,NA,NA,AL,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,NA,NA,AL,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,AL,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,0.0234734843536973,0.053213637912241,AL,2024-04-01,1,1,1,1,1,1,1,1,1,1,1,1
80,NA,NA,AL,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,NA,NA,AL,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,NA,NA,AL,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,AL,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,0.0361263518901571,0.0067638141020303,AR,2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
87,NA,NA,AR,2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,NA,NA,AR,2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,1.25632506096531,0.903500039565675,AR,2024-02-29,1,0,1,0,1,1,1,1,0,0,1,1
90,0.00779371678082554,0.00613642151811925,AR,2024-03-01,1,1,1,1,1,1,1,1,1,1,1,1
91,NA,NA,AR,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,0.0599403441176379,0.00575874868573675,AR,2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
94,NA,NA,AR,2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,NA,NA,AR,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,NA,NA,AR,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,0.00843544446652647,0.0053577490137527,AR,2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
98,NA,NA,AR,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,NA,NA,AR,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,NA,NA,AR,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,NA,NA,AR,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,NA,NA,AR,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,NA,NA,AR,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,NA,NA,AR,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,NA,NA,AR,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,NA,NA,AR,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,NA,NA,AR,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,0.0378292828053129,0.00473072330337384,AR,2024-03-21,1,1,1,1,1,1,1,1,1,1,1,1
111,NA,NA,AR,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,NA,NA,AR,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,NA,NA,AR,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,NA,NA,AR,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,NA,NA,AR,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,NA,NA,AR,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,NA,NA,AR,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,NA,NA,AR,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,NA,NA,AR,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,NA,NA,AR,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,NA,NA,AR,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,1.58255661666593,0.2068611714508415,AZ,2024-02-25,0,0,0,1,1,1,1,0,0,1,1,1
128,0.11765400693024,0.00250464406212532,AZ,2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
129,0.706107504594158,0.085912218442784,AZ,2024-02-27,1,1,0,1,1,1,1,0,0,1,1,1
130,0.051832573570001,0.00244816637225043,AZ,2024-02-28,1,1,1,1,1,1,1,1,1,1,1,1
131,0.0280239612585982,0.00242955680602497,AZ,2024-02-29,1,1,1,1,1,1,1,1,1,1,1,1
132,0.00223679088311617,0.0024171469773352,AZ,2024-03-01,1,1,1,1,1,1,1,1,1,1,1,1
133,0.0386122300952252,0.00241082598208108,AZ,2024-03-02,1,1,1,1,1,1,1,0,0,1,1,1
134,0.0370972484014436,0.00241052406277515,AZ,2024-03-03,1,1,1,1,1,1,1,1,1,1,1,1
135,0.155730048748263,0.002416211448038725,AZ,2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
136,0.0861978524695284,0.002427897598903665,AZ,2024-03-05,1,1,1,1,1,1,0,0,1,1,1,1
137,0.0274767754650103,0.002445630843628215,AZ,2024-03-06,1,1,1,1,1,1,1,1,1,1,1,1
138,0.00284551082392813,0.002469498386517065,AZ,2024-03-07,1,1,1,1,1,1,1,1,1,1,1,1
139,NA,NA,AZ,2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,0.0287847639069586,0.00253618214875678,AZ,2024-03-09,1,1,1,1,1,1,1,1,1,1,1,1
141,1.07143698303788,0.306378099733274,AZ,2024-03-10,1,0,0,1,1,1,1,0,0,1,1,1
142,0.0466006306831007,0.00262944698306341,AZ,2024-03-11,1,1,1,1,1,1,1,1,1,1,1,1
143,1.17493657681211,0.3133826938361945,AZ,2024-03-12,1,0,1,1,0,1,1,0,1,1,0,1
144,0.216848562909014,0.00275147321821818,AZ,2024-03-13,1,1,1,1,1,1,1,1,1,1,1,1
145,0.0564286533585599,0.00282415451778996,AZ,2024-03-14,1,1,1,1,1,1,1,1,1,1,1,1
146,NA,NA,AZ,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147,NA,NA,AZ,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148,NA,NA,AZ,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149,0.00611986775812677,0.0032036218692167,AZ,2024-03-18,1,1,1,1,1,1,1,1,1,1,1,1
150,0.110616682413088,0.003323603919714965,AZ,2024-03-19,1,1,1,1,1,1,1,1,1,1,1,1
151,0.937718015216977,0.0944094856626415,AZ,2024-03-20,1,1,1,1,0,1,0,0,0,1,0,1
152,0.261091938639278,0.00359873045971199,AZ,2024-03-21,1,1,1,1,1,1,1,1,1,1,1,1
153,0.0904027109667457,0.003755604777270535,AZ,2024-03-22,1,1,1,1,1,1,1,0,1,1,1,0
154,0.0619478654941746,0.00392664252202146,AZ,2024-03-23,1,1,1,1,1,1,1,1,1,1,1,1
155,0.0343264473347337,0.004112919669593635,AZ,2024-03-24,1,1,1,1,1,1,1,1,1,1,1,1
156,0.0353446752184457,0.004315604519432435,AZ,2024-03-25,1,1,1,1,1,1,1,1,1,1,1,1
157,0.044459477643672,0.004535961563255775,AZ,2024-03-26,1,1,1,1,1,1,0,0,1,1,1,1
158,0.0740887051645348,0.00477535471106215,AZ,2024-03-27,1,1,1,1,1,1,1,1,1,1,1,1
159,0.0893557875657762,0.0050352495908752,AZ,2024-03-28,1,1,1,1,1,1,1,1,1,1,1,1
160,1.04576004142065,0.3075266305233995,AZ,2024-03-29,1,1,1,1,0,1,0,1,1,1,0,1
161,1.53209077993041,0.294281080648794,AZ,2024-03-30,1,0,0,1,1,1,1,0,0,1,1,0
162,NA,NA,AZ,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163,0.902352832839006,0.106131485869515,AZ,2024-04-01,1,1,1,1,0,1,0,0,1,1,0,1
164,0.878517946404681,0.1042830381791765,AZ,2024-04-02,1,1,1,1,1,0,1,0,0,1,1,1
165,0.19960596832673,0.00711989288437915,AZ,2024-04-03,1,1,1,1,1,1,1,0,0,1,1,1
166,0.907115164220924,0.181696995274996,AZ,2024-04-04,1,1,1,1,1,0,0,1,1,1,1,0
167,0.97464839402621,0.3031076504680575,AZ,2024-04-05,1,1,1,1,0,1,1,0,1,1,0,1
168,0.265853080085807,0.00858658822952685,AZ,2024-04-06,1,1,1,1,1,1,0,0,1,1,1,1
169,0.823476972721241,0.00149225055347372,CA,2024-02-25,1,1,1,1,1,1,1,0,1,1,0,1
170,1.7604769843367,0.076071556488486,CA,2024-02-26,1,1,1,1,1,0,0,0,0,1,0,0
171,3.54740796866007,0.112139876239519,CA,2024-02-27,1,0,0,1,0,1,0,0,0,1,0,0
172,2.69617985153734,0.074807690925326,CA,2024-02-28,1,1,0,1,1,1,1,0,0,1,0,0
173,0.071980400982627,0.0012985028497961,CA,2024-02-29,1,1,1,1,1,1,1,0,0,1,1,1
174,0.144659291606811,0.00125788863639463,CA,2024-03-01,1,1,1,1,1,1,1,0,1,1,1,0
175,0.743478425225832,0.001220091377217225,CA,2024-03-02,1,1,1,1,1,1,1,1,1,1,1,1
176,0.688696915323261,0.04407994331675055,CA,2024-03-03,1,1,0,1,1,1,1,1,0,0,1,1
177,1.93604161349577,0.0871522857028945,CA,2024-03-04,0,0,0,1,1,1,0,1,0,0,1,1
178,2.96587852599525,0.112547347504952,CA,2024-03-05,0,0,0,1,1,0,1,0,0,1,1,1
179,1.15651516397517,0.057951054453247,CA,2024-03-06,1,1,1,1,1,1,1,0,0,1,0,0
180,3.45110375584956,0.116730454047166,CA,2024-03-07,1,0,1,1,0,1,1,0,0,1,0,1
181,0.972839786929938,0.05101285026748,CA,2024-03-08,1,1,1,1,1,1,1,0,1,1,0,1
182,1.87426959157145,0.137297937247616,CA,2024-03-09,1,0,1,0,1,1,0,1,1,0,0,1
183,1.60235175304103,0.1127426568008065,CA,2024-03-10,1,1,1,1,0,1,1,0,1,0,0,1
184,1.5369994194521,0.191095565350404,CA,2024-03-11,1,0,1,1,0,0,0,0,1,1,0,0
185,1.65338085709555,0.1065389114939245,CA,2024-03-12,1,1,1,1,0,1,1,0,0,1,0,1
186,3.18357993407432,0.109565630289115,CA,2024-03-13,1,0,1,1,0,1,1,0,1,0,0,1
187,2.58724676685546,0.116161132912216,CA,2024-03-14,1,0,1,1,0,1,0,0,0,0,1,1
188,0.756441350079177,0.03491810451558695,CA,2024-03-15,1,1,1,1,1,1,1,1,0,1,0,1
189,1.42836165157636,0.147240765189857,CA,2024-03-16,1,0,0,1,0,1,0,0,0,1,0,1
190,2.83492826178517,0.168622049910402,CA,2024-03-17,1,0,1,1,0,1,1,1,1,1,0,0
191,1.88411616365085,0.1199831489606875,CA,2024-03-18,1,0,0,1,1,0,0,0,0,1,1,0
192,0.178169846994833,9.34204294165805e-4,CA,2024-03-19,1,1,1,1,1,1,1,1,1,1,1,1
193,0.756812240188735,0.0742113492504055,CA,2024-03-20,1,1,0,1,1,1,1,0,1,0,1,1
194,1.42708659162274,0.1594360488849175,CA,2024-03-21,1,0,0,1,0,1,0,1,0,1,0,1
195,1.91777459558541,0.179337448563819,CA,2024-03-22,1,0,0,1,0,0,1,0,0,1,0,0
196,0.873044884978111,0.1200551437307435,CA,2024-03-23,1,1,0,1,1,1,1,1,0,0,1,1
197,0.161700450655097,9.74757208883895e-4,CA,2024-03-24,1,1,1,1,1,1,0,0,1,1,1,0
198,1.80463265474822,0.174190043432157,CA,2024-03-25,1,0,0,1,1,1,0,0,0,1,1,1
199,0.713343140208691,0.0738137167222145,CA,2024-03-26,1,1,1,1,0,1,0,1,1,1,0,1
200,0.877168644377549,0.159732013895172,CA,2024-03-27,1,1,0,1,1,1,0,0,0,1,0,1
201,0.95650764622108,0.136931156613288,CA,2024-03-28,1,1,1,0,1,1,0,0,0,0,1,0
202,0.0797667331110767,0.00109210942818243,CA,2024-03-29,1,1,1,1,1,1,0,0,1,1,1,1
203,0.0904168827056553,0.00112749996834573,CA,2024-03-30,1,1,1,1,1,1,0,0,1,1,1,1
204,1.1484492867673,0.4718793683556095,CA,2024-03-31,1,0,1,1,0,1,1,0,1,1,0,1
205,0.817926529038536,0.1187252022523095,CA,2024-04-01,1,1,1,1,0,1,1,1,0,1,0,1
206,0.150053062137309,0.001264575504952485,CA,2024-04-02,1,1,1,1,1,1,1,0,0,0,1,1
207,0.0813821778858509,0.001322383483095055,CA,2024-04-03,1,1,1,1,1,1,1,1,1,1,1,1
208,1.61228866593656,0.3146069227008555,CA,2024-04-04,1,0,1,1,0,0,1,0,1,1,0,0
209,1.32991030870435,0.210346750815411,CA,2024-04-05,1,0,0,1,0,1,1,0,0,1,0,1
210,0.071350192688369,0.001542196156512965,CA,2024-04-06,1,1,1,1,1,1,1,0,1,1,1,0
211,NA,NA,CO,2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,0.0255725195773555,0.002328115635151595,CO,2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
213,0.00245926081738089,0.00227143567601086,CO,2024-02-27,1,1,1,1,1,1,1,1,1,1,1,1
214,0.00358196253280924,0.00222028086047754,CO,2024-02-28,1,1,1,1,1,1,1,0,1,1,0,1
215,0.00975768138989494,0.002174449235947405,CO,2024-02-29,1,1,1,1,1,1,1,1,1,1,1,1
216,NA,NA,CO,2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217,NA,NA,CO,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,NA,NA,CO,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,0.00864142069845253,0.00204164850801041,CO,2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
220,NA,NA,CO,2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221,NA,NA,CO,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
222,NA,NA,CO,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223,0.00253410099885604,0.001987803851665285,CO,2024-03-08,1,1,1,1,1,1,1,0,1,0,1,1
224,NA,NA,CO,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,NA,NA,CO,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,NA,NA,CO,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227,0.00710045139938292,0.002019270468531895,CO,2024-03-12,1,1,1,1,1,1,1,0,1,0,1,1
228,0.00231113608978935,0.00204247180600451,CO,2024-03-13,1,1,1,1,1,1,1,1,1,1,1,1
229,NA,NA,CO,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,0.00216664589077981,0.00211047202738776,CO,2024-03-15,1,1,1,1,1,1,0,0,1,1,1,1
231,NA,NA,CO,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,NA,NA,CO,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,0.0015450848895104,0.00227691361382046,CO,2024-03-18,1,1,1,1,1,1,1,1,1,1,1,1
234,NA,NA,CO,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
235,NA,NA,CO,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
236,NA,NA,CO,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237,NA,NA,CO,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,NA,NA,CO,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,NA,NA,CO,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,1.33553239075971,0.928922378863995,CO,2024-03-25,1,0,1,0,1,1,1,0,1,0,1,1
241,NA,NA,CO,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,NA,NA,CO,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
243,0.00282299654318227,0.003839531722735175,CO,2024-03-28,1,1,1,1,1,1,1,1,1,1,1,1
244,NA,NA,CO,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,NA,NA,CO,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,NA,NA,CO,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,NA,NA,CO,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
248,0.0121281073827992,0.00586425248168005,CO,2024-04-02,1,1,1,1,1,1,0,0,1,1,1,1
249,NA,NA,CO,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,1.21680051252835,0.4421146739850965,CO,2024-04-04,1,0,1,1,0,1,0,1,1,1,0,1
251,NA,NA,CO,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
252,0.00407197338720443,0.0087519486061264,CO,2024-04-06,1,1,1,1,1,1,1,1,1,1,1,1
253,0.00501276896912478,4.62703573500615e-4,CT,2024-02-25,1,1,1,1,1,1,1,1,1,1,1,1
254,7.9195959734757e-4,4.5653739288702e-4,CT,2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
255,0.00270480578572911,4.5189562496337e-4,CT,2024-02-27,1,1,1,1,1,1,1,1,1,1,1,1
