...1,es_score,brier_score,location,target_date,X24A_50_CI,recombinant_50_CI,X24B_50_CI,X24C_50_CI,other_50_CI,X24A_95_CI,recombinant_95_CI,X24B_95_CI,X24C_95_CI,other_95_CI
100,NA,NA,AR,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,NA,NA,AR,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,0.0123000941449131,0.00818045102248915,AR,2024-03-27,1,1,1,1,1,1,1,1,1,1
103,NA,NA,AR,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,NA,NA,AR,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,NA,NA,AR,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,NA,NA,AR,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,NA,NA,AR,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,NA,NA,AR,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,NA,NA,AR,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,NA,NA,AR,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,NA,NA,AR,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,NA,NA,AR,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,NA,NA,AR,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,NA,NA,AR,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,NA,NA,AR,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,NA,NA,AR,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,NA,NA,AR,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,NA,NA,AR,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,NA,NA,AR,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,NA,NA,AR,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,1.16950297362225,0.312790165587505,AZ,2024-03-10,0,0,1,1,1,0,0,1,1,1
128,0.0297148025822157,0.0015709572897345,AZ,2024-03-11,1,1,1,1,1,1,1,1,1,1
129,1.19716297049876,0.3141844672062825,AZ,2024-03-12,0,1,0,1,1,0,1,0,1,1
130,0.117356434744589,0.001640636993837925,AZ,2024-03-13,1,1,1,1,1,1,1,1,1,1
131,0.02983703690749,0.00168520315057889,AZ,2024-03-14,1,1,1,1,1,1,1,1,1,1
132,NA,NA,AZ,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133,NA,NA,AZ,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134,NA,NA,AZ,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135,0.00247495858858864,0.001942641798123385,AZ,2024-03-18,1,1,1,1,1,1,1,1,1,1
136,0.0535387938748114,0.00203087217146172,AZ,2024-03-19,1,1,1,1,1,1,1,1,1,1
137,1.13902812475869,0.094468968760445,AZ,2024-03-20,1,0,0,1,1,0,0,0,1,1
138,0.129567233755555,0.00224330531108671,AZ,2024-03-21,1,1,1,1,1,1,1,1,1,1
139,0.0424244902082967,0.002370124192982685,AZ,2024-03-22,1,1,1,1,1,1,1,1,1,1
140,0.0270257138074364,0.002512668810252825,AZ,2024-03-23,1,1,1,1,1,1,1,1,1,1
141,0.0138257092402357,0.002672635871873065,AZ,2024-03-24,1,1,1,1,1,1,1,1,1,1
142,0.0125603359780803,0.002851903644995145,AZ,2024-03-25,1,1,1,1,1,1,1,1,1,1
143,0.0157005242814292,0.00305255233214929,AZ,2024-03-26,1,1,1,1,1,1,1,1,1,1
144,0.0341533070131756,0.003276890171484995,AZ,2024-03-27,1,1,1,1,1,1,1,1,1,1
145,0.0317838400952529,0.00352748694200526,AZ,2024-03-28,1,1,1,1,1,1,1,1,1,1
146,1.10023768761191,0.303731631665216,AZ,2024-03-29,0,1,0,1,1,0,1,0,1,1
147,2.11161806759566,0.300833952592114,AZ,2024-03-30,0,0,1,1,1,0,0,1,1,1
148,NA,NA,AZ,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149,0.797180362620169,0.1033056866443955,AZ,2024-04-01,1,1,0,1,1,0,1,0,1,1
150,0.821485603639347,0.10446162243623,AZ,2024-04-02,1,1,1,0,1,1,0,1,0,1
151,0.0766901369666692,0.0057728072716841,AZ,2024-04-03,1,1,1,1,1,1,1,1,1,1
152,0.939801402176925,0.182634893008848,AZ,2024-04-04,1,1,1,0,1,0,1,1,0,1
153,1.00909914624653,0.29438356599864,AZ,2024-04-05,0,1,0,1,1,0,1,0,1,1
154,0.0875184689831244,0.00759649075225935,AZ,2024-04-06,1,1,1,1,1,1,1,1,1,1
155,0.941149627864936,0.2240441672754965,AZ,2024-04-07,1,1,1,0,1,0,1,1,0,1
156,0.871328817361665,0.182557417313281,AZ,2024-04-08,1,1,1,1,0,0,1,1,1,0
157,0.0111160014147071,0.01017981462489875,AZ,2024-04-09,1,1,1,1,1,0,1,0,1,1
158,NA,NA,AZ,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159,NA,NA,AZ,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160,0.0484178107456861,0.01391005589179445,AZ,2024-04-12,1,1,1,1,1,0,1,0,1,1
161,0.0952169899893369,0.01550612739801745,AZ,2024-04-13,1,1,1,1,1,1,1,1,1,1
162,NA,NA,AZ,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163,1.59321851162975,0.236148837549478,AZ,2024-04-15,1,1,0,1,1,0,1,0,1,1
164,0.727905999397585,0.145585790036224,AZ,2024-04-16,1,1,0,1,1,0,1,0,1,1
165,1.07240379138659,0.160312339716265,AZ,2024-04-17,1,1,1,0,1,0,1,0,0,1
166,0.0291818866795935,0.02758624283473565,AZ,2024-04-18,1,1,1,1,1,1,1,1,1,1
167,0.0285948183464522,0.03112836060460125,AZ,2024-04-19,1,1,1,1,1,1,1,1,1,1
168,NA,NA,AZ,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169,1.54218116216204,0.106147878452539,CA,2024-03-10,1,1,0,1,1,0,1,0,1,1
170,3.10200490622805,0.286296673520227,CA,2024-03-11,0,0,0,1,0,0,0,0,1,0
171,1.76838328199929,0.102167093823774,CA,2024-03-12,0,1,0,1,1,0,0,0,1,0
172,4.58725059607155,0.138835831017995,CA,2024-03-13,0,1,0,1,1,0,0,0,1,0
173,2.43812279700782,0.1058455543820725,CA,2024-03-14,0,1,0,1,1,0,0,0,1,1
174,0.789569728481621,0.0332720465708975,CA,2024-03-15,1,1,1,1,1,0,0,1,1,1
175,1.32820002471639,0.145144720534506,CA,2024-03-16,0,0,0,1,1,0,0,0,1,1
176,2.59893315421508,0.14925533634854,CA,2024-03-17,0,1,0,1,1,0,1,0,1,0
177,1.97861879722559,0.1175691947536235,CA,2024-03-18,0,0,1,0,1,0,0,1,1,1
178,0.684928911850601,0.0851891341144465,CA,2024-03-19,1,1,1,1,0,0,1,1,1,0
179,1.19449641363546,0.1113132446857235,CA,2024-03-20,1,0,0,1,1,1,0,1,0,1
180,1.30133307105056,0.155921888006166,CA,2024-03-21,0,0,0,1,1,0,0,0,1,1
181,1.8693196735071,0.172859614630993,CA,2024-03-22,0,0,0,0,1,0,0,0,0,1
182,0.774537344646001,0.0951577467706645,CA,2024-03-23,1,0,1,1,1,1,0,0,1,1
183,0.211967964375659,0.0062810070094128,CA,2024-03-24,1,1,1,1,1,1,1,1,1,1
184,1.78775594162329,0.154787166882381,CA,2024-03-25,0,0,1,1,1,0,0,1,1,1
185,0.730539272124354,0.076496069127669,CA,2024-03-26,1,1,0,1,1,0,1,0,1,1
186,1.26079366234313,0.155541576234048,CA,2024-03-27,0,0,0,1,1,0,0,0,1,1
187,0.810916886735408,0.1324244205577,CA,2024-03-28,1,1,1,1,0,0,1,1,1,0
188,0.15878399853996,0.01257837500684175,CA,2024-03-29,1,1,1,1,1,1,1,1,1,1
189,0.0908619682259199,0.01428015120340945,CA,2024-03-30,1,1,1,1,1,1,1,1,1,1
190,1.14279758192094,0.4411610621600695,CA,2024-03-31,0,1,0,1,1,0,1,0,1,1
191,1.17517329341116,0.1579119547206895,CA,2024-04-01,1,0,0,1,1,0,0,0,0,1
192,0.151391243933695,0.020140998759459,CA,2024-04-02,1,1,1,1,1,1,1,1,1,1
193,0.208787914269401,0.02230244456824775,CA,2024-04-03,1,1,1,1,1,0,1,1,0,1
194,3.33619871763429,0.4157674416966075,CA,2024-04-04,0,1,0,0,0,0,1,0,0,0
195,2.01387010056664,0.2133635625023975,CA,2024-04-05,0,0,0,1,1,0,0,0,1,1
196,0.140351329343132,0.02920736495374235,CA,2024-04-06,1,1,1,1,1,1,1,1,1,1
197,0.0731920358898266,0.03160479214034055,CA,2024-04-07,1,1,1,1,1,1,1,1,1,1
198,0.248868590741515,0.0340317368097901,CA,2024-04-08,1,1,1,1,1,1,1,1,1,1
199,0.909386527790782,0.2329072557491645,CA,2024-04-09,1,1,0,1,1,1,1,0,0,1
200,1.58584797533496,0.316937423116303,CA,2024-04-10,0,1,0,0,1,0,1,1,0,1
201,3.57941022913639,0.4060239820354815,CA,2024-04-11,0,1,0,0,1,0,1,0,0,1
202,1.48109815594686,0.2693986987329605,CA,2024-04-12,0,1,0,0,1,1,1,0,0,1
203,0.825914586348402,0.198469764723657,CA,2024-04-13,1,1,0,1,1,0,1,0,1,1
204,0.947444506132345,0.300319894621879,CA,2024-04-14,1,1,0,1,1,0,1,0,1,1
205,2.62701116964027,0.3008260165328595,CA,2024-04-15,0,1,0,1,1,0,1,0,1,1
206,0.39632069045685703,0.053985744665074,CA,2024-04-16,1,1,1,1,1,1,1,1,1,1
207,3.5777455158346,0.268361140268712,CA,2024-04-17,0,0,1,1,1,0,0,1,0,0
208,3.26152079848412,0.38227873871605,CA,2024-04-18,0,0,0,1,1,0,0,0,0,1
209,0.121585765770351,0.0618209338766345,CA,2024-04-19,1,1,1,1,1,1,1,1,1,1
210,0.0206927303714527,0.064522100526053,CA,2024-04-20,1,1,1,1,1,1,1,1,1,1
211,NA,NA,CO,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,NA,NA,CO,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213,0.0090509904132490809,0.003668331434311955,CO,2024-03-12,1,1,1,1,1,1,1,1,1,1
214,0.00252710064270853,0.003718511663464245,CO,2024-03-13,1,1,1,1,1,1,1,1,1,1
215,NA,NA,CO,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,0.00262100442268222,0.003859779201619865,CO,2024-03-15,1,1,1,1,1,1,1,1,1,1
217,NA,NA,CO,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,NA,NA,CO,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,0.00303422348077555,0.00419803202611026,CO,2024-03-18,1,1,1,1,1,0,1,1,0,1
220,NA,NA,CO,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221,NA,NA,CO,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
222,NA,NA,CO,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223,NA,NA,CO,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,NA,NA,CO,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,NA,NA,CO,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,1.27366631738465,0.86330493207954,CO,2024-03-25,0,1,1,1,0,0,1,1,1,0
227,NA,NA,CO,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228,NA,NA,CO,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,0.00565142365732456,0.0073056907277951,CO,2024-03-28,1,1,1,1,1,1,1,1,1,1
230,NA,NA,CO,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,NA,NA,CO,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,NA,NA,CO,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,NA,NA,CO,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234,0.0255369939394414,0.0106473729622454,CO,2024-04-02,1,1,1,1,1,0,1,1,0,1
235,NA,NA,CO,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
236,1.16026525724073,0.427472612869297,CO,2024-04-04,0,1,0,1,1,0,1,0,1,1
237,NA,NA,CO,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,0.00872859679730295,0.01421679446196615,CO,2024-04-06,1,1,1,1,1,1,1,1,1,1
239,NA,NA,CO,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,NA,NA,CO,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
241,NA,NA,CO,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,NA,NA,CO,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
243,NA,NA,CO,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244,NA,NA,CO,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,NA,NA,CO,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,NA,NA,CO,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,1.10197699728011,0.3907948799680925,CO,2024-04-15,0,1,0,1,1,1,1,0,0,1
248,NA,NA,CO,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
249,1.04199010673057,0.396501289222913,CO,2024-04-17,0,1,1,0,1,0,1,1,1,0
250,NA,NA,CO,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251,NA,NA,CO,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
252,NA,NA,CO,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,NA,NA,CT,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,NA,NA,CT,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
255,NA,NA,CT,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
256,0.00247285141059965,0.00123417852462436,CT,2024-03-13,1,1,1,1,1,1,1,1,1,1
257,NA,NA,CT,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258,0.00218529936860877,0.00161050026418851,CT,2024-03-15,1,1,1,1,1,1,1,1,1,1
259,NA,NA,CT,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,NA,NA,CT,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261,NA,NA,CT,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
262,NA,NA,CT,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
263,NA,NA,CT,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
264,0.00280459762582749,0.004390259631554135,CT,2024-03-21,1,1,1,1,1,1,1,1,1,1
265,0.00404448107658512,0.0052111248961411,CT,2024-03-22,1,1,1,1,1,1,1,1,1,1
266,0.00566437785334116,0.0061567239831103,CT,2024-03-23,1,1,1,1,1,1,1,1,1,1
267,0.00599700088191203,0.00722986392567835,CT,2024-03-24,1,1,1,1,1,1,1,1,1,1
268,NA,NA,CT,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,0.0222053086354523,0.009754046717137,CT,2024-03-26,1,1,1,1,1,1,1,1,1,1
270,NA,NA,CT,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
271,NA,NA,CT,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272,NA,NA,CT,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
273,NA,NA,CT,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,NA,NA,CT,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,NA,NA,CT,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276,NA,NA,CT,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
277,NA,NA,CT,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
278,NA,NA,CT,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
279,NA,NA,CT,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280,NA,NA,CT,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,NA,NA,CT,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,NA,NA,CT,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
283,NA,NA,CT,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
284,0.0282087521867339,0.04065549584522625,CT,2024-04-10,1,1,1,1,1,0,1,0,1,1
