...1,es_score,brier_score,location,target_date,X24A_50_CI,X24B_50_CI,recombinant_50_CI,X24C_50_CI,other_50_CI,X24A_95_CI,X24B_95_CI,recombinant_95_CI,X24C_95_CI,other_95_CI
30,NA,NA,AK,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,NA,NA,AK,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,NA,NA,AK,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,NA,NA,AK,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,NA,NA,AK,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,NA,NA,AK,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,NA,AK,2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,NA,NA,AK,2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,AK,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,NA,NA,AK,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,AK,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,0.0652335990767704,0.0227902342247969,AL,2024-03-18,1,1,1,1,1,1,1,1,1,1
45,NA,NA,AL,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,NA,NA,AL,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,NA,NA,AL,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,NA,NA,AL,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,AL,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,AL,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,0.0210039422083841,0.02687845475629545,AL,2024-03-26,1,1,1,1,1,1,1,1,1,1
53,NA,NA,AL,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,NA,NA,AL,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,NA,NA,AL,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,AL,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,0.026723417826094,0.031346788351817353,AL,2024-04-01,1,1,1,1,1,1,1,1,1,1
59,NA,NA,AL,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,NA,NA,AL,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,NA,NA,AL,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,NA,NA,AL,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,AL,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,NA,NA,AL,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,NA,NA,AL,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,NA,NA,AL,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,AL,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,AL,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,NA,NA,AL,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,AL,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,NA,NA,AL,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,AL,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,NA,AL,2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,NA,NA,AL,2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,NA,NA,AL,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,NA,NA,AL,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,AL,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,NA,NA,AR,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,NA,NA,AR,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,NA,NA,AR,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,0.0262367497495933,0.0058127382185006,AR,2024-03-21,1,1,1,1,1,1,1,1,1,1
90,NA,NA,AR,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,NA,NA,AR,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,NA,NA,AR,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,NA,NA,AR,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,0.0106288472713237,0.0080532080790437,AR,2024-03-27,1,1,1,1,1,1,1,1,1,1
96,NA,NA,AR,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,NA,NA,AR,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,NA,NA,AR,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,NA,NA,AR,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,NA,NA,AR,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,NA,NA,AR,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,NA,NA,AR,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,NA,NA,AR,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,NA,NA,AR,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,NA,NA,AR,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,NA,NA,AR,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,NA,NA,AR,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,NA,NA,AR,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,NA,NA,AR,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,NA,NA,AR,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,NA,NA,AR,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,NA,NA,AR,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,NA,NA,AR,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,NA,NA,AR,2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,NA,NA,AR,2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,NA,NA,AR,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,NA,NA,AR,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,NA,NA,AR,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,NA,NA,AZ,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,0.00209689687873554,0.00136702077619361,AZ,2024-03-18,1,1,1,1,1,1,1,1,1,1
129,0.0388104642104022,0.00139548802350803,AZ,2024-03-19,1,1,1,1,1,1,1,1,1,1
130,1.16744502746703,0.0953529598471645,AZ,2024-03-20,1,0,0,1,1,1,0,0,1,0
131,0.0861957482425146,0.00146728304839733,AZ,2024-03-21,1,1,1,1,1,1,1,1,1,1
132,0.0363228182435448,0.00151115425833038,AZ,2024-03-22,1,1,1,1,1,1,1,1,1,1
133,0.0184106574759203,0.00156076441963113,AZ,2024-03-23,1,1,1,1,1,1,1,1,1,1
134,0.00858909382581291,0.001616483348867685,AZ,2024-03-24,1,1,1,1,1,1,1,1,1,1
135,0.0113966920025038,0.001678730038921135,AZ,2024-03-25,1,1,1,1,1,1,1,1,1,1
136,0.00933916237876656,0.00174798044311719,AZ,2024-03-26,1,1,1,1,1,1,1,1,1,1
137,0.0270236448215591,0.001824777059407955,AZ,2024-03-27,1,1,1,1,1,1,1,1,1,1
138,0.0205705352751749,0.00190974058804984,AZ,2024-03-28,1,1,1,1,1,1,1,1,1,1
139,1.13779887055686,0.310244545082963,AZ,2024-03-29,0,0,1,1,1,1,0,1,1,0
140,2.22962423199915,0.311370797559582,AZ,2024-03-30,0,1,0,1,1,0,1,0,1,1
141,NA,NA,AZ,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142,0.836706688326878,0.1042500840658955,AZ,2024-04-01,1,0,1,1,1,0,0,1,1,1
143,0.888667332338429,0.1055713552839325,AZ,2024-04-02,1,1,1,0,1,0,1,1,0,1
144,0.05192099555884,0.002639791723716375,AZ,2024-04-03,1,1,1,1,1,1,1,1,1,1
145,1.00961485390432,0.187391138578551,AZ,2024-04-04,1,1,1,0,1,0,1,1,0,1
146,1.10564549674251,0.3043954201025195,AZ,2024-04-05,0,0,1,1,1,0,0,1,1,1
147,0.0497882642579975,0.00320646470627216,AZ,2024-04-06,1,1,1,1,1,1,1,1,1,1
148,1.06207288708044,0.232105835866428,AZ,2024-04-07,0,1,1,0,1,0,1,1,0,1
149,1.01375200933826,0.185547648582176,AZ,2024-04-08,1,1,1,1,0,0,1,1,1,0
150,0.00401102078335672,0.003986945943272335,AZ,2024-04-09,1,1,1,1,1,1,1,1,1,1
151,NA,NA,AZ,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152,NA,NA,AZ,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153,0.0181156251356855,0.0050851140319203,AZ,2024-04-12,1,1,1,1,1,1,1,1,1,1
154,0.0408150589052481,0.005547641876147,AZ,2024-04-13,1,1,1,1,1,1,1,1,1,1
155,NA,NA,AZ,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156,1.90633514128064,0.249135323209992,AZ,2024-04-15,0,0,1,1,1,0,0,1,1,1
157,0.820119649289363,0.147390259724094,AZ,2024-04-16,1,0,1,1,1,0,0,1,1,1
158,1.2850261449357,0.163210769863567,AZ,2024-04-17,1,0,1,0,1,0,0,1,0,1
159,0.0082442852203248,0.0089659750634155,AZ,2024-04-18,1,1,1,1,1,1,1,1,1,1
160,0.00961745830136687,0.00995199539030235,AZ,2024-04-19,1,1,1,1,1,1,1,1,1,1
161,NA,NA,AZ,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162,1.01532895987773,0.295998802585401,AZ,2024-04-21,1,1,1,0,1,0,1,1,0,1
163,1.33896345935214,0.216519819451035,AZ,2024-04-22,0,0,0,1,1,0,0,0,1,1
164,0.121590076215261,0.0154124772315352,AZ,2024-04-23,1,1,1,1,1,1,1,1,1,1
165,NA,NA,AZ,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166,0.0479586383244529,0.0193051839384599,AZ,2024-04-25,1,1,1,1,1,1,1,1,1,1
167,NA,NA,AZ,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168,1.05895767117046,0.426180186471359,AZ,2024-04-27,0,1,1,0,1,1,0,1,0,1
169,4.64537599111259,0.209371305523949,CA,2024-03-17,0,0,1,1,1,0,0,1,1,1
170,1.4559334177714,0.115872055382892,CA,2024-03-18,1,1,1,0,1,0,0,0,0,1
171,0.71425342610509,0.0735683331425205,CA,2024-03-19,1,1,1,1,0,0,1,0,1,0
172,4.9700280730231,0.2583841934413505,CA,2024-03-20,0,1,0,0,0,0,0,0,0,0
173,0.815757129675101,0.0894197545966065,CA,2024-03-21,1,1,1,1,1,0,0,1,1,1
174,4.0920994806025,0.2274982449194225,CA,2024-03-22,0,0,1,0,1,0,0,0,0,1
175,4.27657915447417,0.2664296577401615,CA,2024-03-23,0,0,1,1,1,0,0,0,1,1
176,0.386013881645894,0.00585223536584095,CA,2024-03-24,1,1,1,1,1,0,1,0,1,0
177,2.2569932150531,0.1813717483916495,CA,2024-03-25,0,0,0,1,1,0,0,0,0,1
178,2.45325226736295,0.162524747582306,CA,2024-03-26,0,0,1,1,1,1,0,0,1,1
179,3.92531123429167,0.2650388637802065,CA,2024-03-27,0,0,1,1,1,0,0,0,0,1
180,3.83109004999878,0.2269412453267225,CA,2024-03-28,0,0,1,1,1,1,0,0,0,0
181,0.74811594946965,0.104476159121143,CA,2024-03-29,1,1,1,1,0,1,1,1,1,1
182,1.2553957618251,0.20194685361228,CA,2024-03-30,1,0,1,1,0,0,0,1,0,0
183,0.902176052605407,0.2264209458626915,CA,2024-03-31,1,0,1,1,1,0,0,1,1,0
184,1.7201607983242,0.1934952887677735,CA,2024-04-01,1,0,1,1,1,0,0,0,0,0
185,0.761290989884523,0.132358061095868,CA,2024-04-02,1,1,1,1,0,0,1,1,1,0
186,3.03443974868687,0.2976667834435565,CA,2024-04-03,0,0,1,1,0,0,0,1,0,0
187,2.7424689647374,0.352035748457671,CA,2024-04-04,0,0,1,1,0,0,0,0,1,0
188,3.49665993922166,0.212379882794464,CA,2024-04-05,0,1,0,1,1,0,0,0,0,0
189,0.783061614066087,0.0957445931504795,CA,2024-04-06,1,1,1,1,0,0,1,1,0,1
190,1.76939003242431,0.1710544583149405,CA,2024-04-07,1,0,1,1,0,1,0,0,0,0
191,1.02065106400406,0.1795732045563215,CA,2024-04-08,1,1,1,1,0,1,1,1,1,1
192,1.15703397936224,0.219690786770668,CA,2024-04-09,1,0,1,1,1,0,0,1,0,1
193,3.21367167213295,0.386003082719873,CA,2024-04-10,0,0,1,1,1,0,0,1,1,1
194,2.74731741147982,0.2703487465925785,CA,2024-04-11,0,0,1,1,1,0,0,0,0,0
195,2.01747301585428,0.290193380596343,CA,2024-04-12,0,0,1,1,1,0,0,1,0,0
196,1.12729358363448,0.1426288381761145,CA,2024-04-13,1,0,1,1,0,0,0,0,0,0
197,0.813254195409103,0.153838297330784,CA,2024-04-14,1,0,1,1,1,1,0,1,0,1
198,2.5368716417245,0.2381258649689995,CA,2024-04-15,1,0,1,1,1,0,0,0,1,0
199,1.1982988678837,0.150067543023809,CA,2024-04-16,1,1,0,1,1,0,1,1,0,1
200,3.38934967362353,0.237718872000269,CA,2024-04-17,0,1,0,1,1,0,1,0,0,0
201,3.44107929290534,0.2409940767937735,CA,2024-04-18,1,0,1,1,1,0,0,0,0,1
202,1.40804085966281,0.178972531325434,CA,2024-04-19,1,0,0,1,1,0,0,0,0,1
203,0.0308902708032665,0.01509054190757835,CA,2024-04-20,1,1,1,1,1,0,1,0,1,1
204,2.77982855189248,0.31816110040838,CA,2024-04-21,0,0,1,1,0,0,0,0,0,0
205,6.29938087383661,0.427590971718662,CA,2024-04-22,0,0,0,1,0,0,0,0,0,0
206,1.94452930134643,0.29231855307237947,CA,2024-04-23,1,0,1,1,0,1,0,0,1,0
207,6.57054329373241,0.424490843821676,CA,2024-04-24,0,0,0,1,1,0,0,0,0,1
208,5.73089021665281,0.325647174577548,CA,2024-04-25,0,0,1,1,0,0,0,0,0,0
209,2.43755939314558,0.2922069938992915,CA,2024-04-26,1,0,1,1,1,0,0,1,0,1
210,7.72898430797427,0.51400184221991,CA,2024-04-27,0,0,1,1,0,0,0,0,0,0
211,NA,NA,CO,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,0.00210313356027332,0.003075944991583805,CO,2024-03-18,1,1,1,1,1,1,1,1,1,1
213,NA,NA,CO,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214,NA,NA,CO,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215,NA,NA,CO,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,NA,NA,CO,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217,NA,NA,CO,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,NA,NA,CO,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,1.31428346428851,0.900276947591065,CO,2024-03-25,0,1,1,1,0,1,1,1,1,1
220,NA,NA,CO,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221,NA,NA,CO,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
222,0.00349744913050876,0.003102254410855425,CO,2024-03-28,1,1,1,1,1,1,1,1,1,1
223,NA,NA,CO,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,NA,NA,CO,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,NA,NA,CO,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,NA,NA,CO,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227,0.0141275479431081,0.003174299140608175,CO,2024-04-02,1,1,1,1,1,1,1,1,1,1
228,NA,NA,CO,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,1.21939636481684,0.465611601141136,CO,2024-04-04,0,0,1,1,1,0,0,1,1,1
230,NA,NA,CO,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,0.00429365136313758,0.00322982188605095,CO,2024-04-06,1,1,1,1,1,1,1,1,1,1
232,NA,NA,CO,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,NA,NA,CO,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234,NA,NA,CO,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
235,NA,NA,CO,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
236,NA,NA,CO,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237,NA,NA,CO,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,NA,NA,CO,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,NA,NA,CO,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,1.17174112747578,0.4648705826668225,CO,2024-04-15,0,0,1,1,1,0,0,1,1,1
241,NA,NA,CO,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,1.10160645558763,0.460316024444398,CO,2024-04-17,0,1,1,0,1,0,1,1,0,1
243,NA,NA,CO,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244,NA,NA,CO,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,NA,NA,CO,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,NA,NA,CO,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,0.0112314719526141,0.003426835923417765,CO,2024-04-22,1,1,1,1,1,1,1,1,1,1
248,0.0119351139090335,0.00345352562887553,CO,2024-04-23,1,1,1,1,1,1,1,1,1,1
249,NA,NA,CO,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,NA,NA,CO,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251,NA,NA,CO,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
252,NA,NA,CO,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,NA,NA,CT,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,NA,NA,CT,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
255,NA,NA,CT,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
256,NA,NA,CT,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
257,0.00292415523955789,0.0093556017519638,CT,2024-03-21,1,1,1,1,1,1,1,1,1,1
258,0.00355816131909467,0.01013764172078895,CT,2024-03-22,1,1,1,1,1,1,1,1,1,1
259,0.00431995573557277,0.01098652546537695,CT,2024-03-23,1,1,1,1,1,0,1,1,1,0
260,0.0039014333754647,0.0119052556520972,CT,2024-03-24,1,1,1,1,1,1,1,1,1,1
261,NA,NA,CT,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
262,0.0183785130978499,0.0139631910412152,CT,2024-03-26,1,1,1,1,1,1,1,1,1,1
263,NA,NA,CT,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
264,NA,NA,CT,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
265,NA,NA,CT,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,NA,NA,CT,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,NA,NA,CT,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,NA,NA,CT,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,NA,NA,CT,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270,NA,NA,CT,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
271,NA,NA,CT,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272,NA,NA,CT,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
273,NA,NA,CT,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,NA,NA,CT,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,NA,NA,CT,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276,NA,NA,CT,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
277,0.0137484326766597,0.0407484983927171,CT,2024-04-10,1,1,1,1,1,1,1,1,1,1
278,0.0160202253386456,0.04343462543356625,CT,2024-04-11,1,1,1,1,1,1,1,1,1,1
279,0.0156063133139832,0.0462708838976108,CT,2024-04-12,1,1,1,1,1,0,0,1,1,1
280,NA,NA,CT,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,NA,NA,CT,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,NA,NA,CT,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
283,NA,NA,CT,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
284,NA,NA,CT,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
