...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,recombinant_50_CI,X23H_50_CI,X24A_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,recombinant_95_CI,X23H_95_CI,X24A_95_CI,other_95_CI
17,NA,NA,AK,2023-11-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,NA,NA,AK,2023-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,0.664485241119657,0.4721714383619315,AK,2023-11-30,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
20,NA,NA,AK,2023-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,NA,NA,AK,2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,NA,NA,AK,2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,NA,NA,AK,2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,NA,NA,AK,2023-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,0.280198599801639,0.208929373177048,AK,2023-12-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
26,NA,NA,AK,2023-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,NA,NA,AK,2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,NA,NA,AK,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,NA,NA,AK,2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,NA,NA,AK,2023-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,NA,NA,AK,2023-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,NA,NA,AK,2023-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,NA,NA,AK,2023-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,NA,NA,AK,2023-12-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,NA,NA,AK,2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,NA,AK,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,NA,NA,AK,2023-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,AK,2023-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,0.682260675284582,0.503849710216695,AK,2023-12-21,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
41,NA,NA,AK,2023-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,0.248675043976707,0.169939047136048,AL,2023-11-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
45,NA,NA,AL,2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,NA,NA,AL,2023-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,NA,NA,AL,2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,NA,NA,AL,2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,AL,2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,AL,2023-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,0.800497838478874,0.55252385065957,AL,2023-11-21,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
53,NA,NA,AL,2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,NA,NA,AL,2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,NA,NA,AL,2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,AL,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,0.241427864164547,0.165265412281496,AL,2023-11-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
59,NA,NA,AL,2023-11-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,NA,NA,AL,2023-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,NA,NA,AL,2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,0.240681428118835,0.164876403485976,AL,2023-12-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
63,NA,NA,AL,2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,0.665386278912917,0.491016422967611,AL,2023-12-03,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
65,NA,NA,AL,2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,NA,NA,AL,2023-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,NA,NA,AL,2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,0.656398103184665,0.4977996717632245,AL,2023-12-07,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
69,NA,NA,AL,2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,0.246400564349898,0.1654513628551815,AL,2023-12-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
73,NA,NA,AL,2023-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,AL,2023-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,NA,NA,AL,2023-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,0.778399850304779,0.387111684613961,AL,2023-12-15,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
77,NA,NA,AL,2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,0.84688424133365,0.58885802309094,AL,2023-12-18,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
80,NA,NA,AL,2023-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,NA,NA,AL,2023-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,NA,NA,AL,2023-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,AL,2023-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,NA,NA,AR,2023-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,NA,NA,AR,2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,0.599149422911201,0.3709186378861985,AR,2023-11-15,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
89,NA,NA,AR,2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,NA,NA,AR,2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,NA,NA,AR,2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,0.597918745985571,0.3599699025649045,AR,2023-11-20,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
94,0.703979445088428,0.36493238758104,AR,2023-11-21,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1
95,NA,NA,AR,2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,NA,NA,AR,2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,NA,NA,AR,2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,0.274079113763591,0.2598634146142725,AR,2023-11-27,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
101,1.32261048632612,0.486569366828757,AR,2023-11-28,1,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0
102,0.680966816918281,0.2684597972833575,AR,2023-11-29,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1
103,NA,NA,AR,2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,0.74463872208784,0.4638274653797635,AR,2023-12-01,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1
105,NA,NA,AR,2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,NA,NA,AR,2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,0.555618600193862,0.3210184855014645,AR,2023-12-05,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
109,NA,NA,AR,2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,1.67717181166741,0.56290579196405,AR,2023-12-07,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
111,NA,NA,AR,2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,0.526560853168471,0.3069451390216135,AR,2023-12-10,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
114,NA,NA,AR,2023-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,1.08192205112489,0.498315230615318,AR,2023-12-12,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1
116,0.823968141014749,0.554678872549235,AR,2023-12-13,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
117,2.34914289432849,0.3569878218591395,AR,2023-12-14,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,1
118,0.666025998516648,0.436407102946542,AR,2023-12-15,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1
119,NA,NA,AR,2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,1.4938662025675,0.4550622926472275,AR,2023-12-18,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1
122,0.893691177876885,0.310085619489943,AR,2023-12-19,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
123,NA,NA,AR,2023-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,1.71773617071327,0.338075455381823,AR,2023-12-21,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1
125,1.10711557385351,0.2775031235639635,AR,2023-12-22,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1
126,NA,NA,AR,2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,3.35610524544298,0.324516224360026,AZ,2023-11-12,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
128,3.78225066087911,0.315651276033645,AZ,2023-11-13,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0
129,2.41252673805069,0.372286031493955,AZ,2023-11-14,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1
130,2.08261633965413,0.3147188252995865,AZ,2023-11-15,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1
131,1.43999175442023,0.1585170707344105,AZ,2023-11-16,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1
132,0.666284615625318,0.485980975542437,AZ,2023-11-17,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
133,1.20957825079117,0.412526561293133,AZ,2023-11-18,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
134,2.08944632976397,0.3940519895051635,AZ,2023-11-19,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1
135,4.57624703569203,0.313931835763694,AZ,2023-11-20,1,1,0,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1
136,2.06936161210707,0.3805864449938365,AZ,2023-11-21,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0
137,1.6072502763376,0.389238485972015,AZ,2023-11-22,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1
138,1.05077841966172,0.454067915051606,AZ,2023-11-23,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,1
139,2.18153740680659,0.3264219047736215,AZ,2023-11-24,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1
140,1.88535762876123,0.383985887445392,AZ,2023-11-25,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0
141,4.42647500967449,0.479500174246197,AZ,2023-11-26,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0
142,2.1999542271707,0.324159619416243,AZ,2023-11-27,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,0
143,5.3100271912066,0.357440037690181,AZ,2023-11-28,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0
144,2.45190506137238,0.333507973515502,AZ,2023-11-29,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1
145,0.800184885488161,0.3505867946449735,AZ,2023-11-30,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1
146,0.951518160475294,0.3148989794992895,AZ,2023-12-01,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0
147,1.67946926513921,0.343002318229443,AZ,2023-12-02,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0
148,2.91735214558035,0.334422168481904,AZ,2023-12-03,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0
149,4.08504095285783,0.385204084306382,AZ,2023-12-04,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,0,0
150,4.27791623903378,0.3020596505238855,AZ,2023-12-05,1,1,0,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0
151,3.19754885096255,0.411798363478819,AZ,2023-12-06,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0
152,1.86388409517686,0.302264523275498,AZ,2023-12-07,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0
153,0.606234098523627,0.268537034130032,AZ,2023-12-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
154,0.907782884268868,0.133025259753177,AZ,2023-12-09,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
155,0.960025001660073,0.4332784015467545,AZ,2023-12-10,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0
156,2.14382603490764,0.4098245541500905,AZ,2023-12-11,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1
157,3.45824179728805,0.4742799015854495,AZ,2023-12-12,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1
158,2.17706740078953,0.408006676524085,AZ,2023-12-13,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0
159,1.58412353308198,0.3362696435774395,AZ,2023-12-14,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0
160,1.09672151343854,0.3647127784297545,AZ,2023-12-15,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
161,4.36802985354872,0.4794291767589965,AZ,2023-12-16,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0
162,1.94129778404824,0.246310916401947,AZ,2023-12-17,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,1,0,0
163,8.70386351304676,0.442224577747862,AZ,2023-12-18,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
164,10.0392919544686,0.51033272504865,AZ,2023-12-19,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0
165,2.99288386623811,0.439741327020048,AZ,2023-12-20,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1
166,2.04521207373543,0.4042941850282155,AZ,2023-12-21,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1
167,1.76931023312631,0.448176674851883,AZ,2023-12-22,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,1
168,0.872586055447936,0.3073742581506345,AZ,2023-12-23,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0
169,1.37616466344108,0.2421651770100265,CA,2023-11-12,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0
170,3.46266689408587,0.372262092569928,CA,2023-11-13,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0
171,2.49055571307416,0.304906799979648,CA,2023-11-14,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0
172,2.31272767297924,0.3154170986537695,CA,2023-11-15,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1
173,1.89517016729289,0.349064013689879,CA,2023-11-16,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1
174,1.84433375397069,0.382544659535016,CA,2023-11-17,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0
175,1.29164556020501,0.3530839309437645,CA,2023-11-18,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1
176,0.653696451063388,0.353261247130711,CA,2023-11-19,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
177,2.3620005819871,0.2931000162104625,CA,2023-11-20,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0
178,1.80483615657868,0.345435862658904,CA,2023-11-21,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1
179,2.06470142060825,0.3098362506011895,CA,2023-11-22,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0
180,0.913187155190201,0.4274094161827935,CA,2023-11-23,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
181,1.37057912278614,0.3416696110423665,CA,2023-11-24,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0
182,1.90753401115577,0.319364126537923,CA,2023-11-25,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1
183,1.24439057690877,0.259177285151458,CA,2023-11-26,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1
184,2.72099945230252,0.3716695973041645,CA,2023-11-27,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0
