"","es_score","brier_score","location","target_date","X23A_50_CI","X23B_50_CI","X23D_50_CI","X23E_50_CI","X23F_50_CI","X23H_50_CI","X23G_50_CI","X24A_50_CI","X23I_50_CI","other_50_CI","X23A_95_CI","X23B_95_CI","X23D_95_CI","X23E_95_CI","X23F_95_CI","X23H_95_CI","X23G_95_CI","X24A_95_CI","X23I_95_CI","other_95_CI"
"33",0.76522845556317,1.12819519346019,"AK",2023-11-23,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
"34",NA,NA,"AK",2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",NA,NA,"AK",2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",NA,NA,"AK",2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",NA,NA,"AK",2023-11-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",NA,NA,"AK",2023-11-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",NA,NA,"AK",2023-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",0.531161176904607,0.692189675808783,"AK",2023-11-30,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
"41",NA,NA,"AK",2023-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",NA,NA,"AK",2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",1.26193686186895,0.754979445302754,"AL",2023-10-22,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
"44",0.892386390212639,0.612557567011017,"AL",2023-10-23,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1
"45",0.857385116385383,1.19034672050032,"AL",2023-10-24,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"46",1.12526706946643,0.458834865347883,"AL",2023-10-25,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1
"47",1.00480833595535,0.927602845741577,"AL",2023-10-26,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0
"48",NA,NA,"AL",2023-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",NA,NA,"AL",2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,"AL",2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",0.872209016085292,1.18990179388641,"AL",2023-10-30,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
"52",0.263681744888352,0.452936210425506,"AL",2023-10-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"53",0.260255883244883,0.452165880403231,"AL",2023-11-01,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"54",NA,NA,"AL",2023-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",0.364823984384167,0.550588080093653,"AL",2023-11-03,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
"56",NA,NA,"AL",2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",NA,NA,"AL",2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",0.244107756393981,0.449155814338364,"AL",2023-11-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"59",NA,NA,"AL",2023-11-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",NA,NA,"AL",2023-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",0.239812125126748,0.447989105252928,"AL",2023-11-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"62",NA,NA,"AL",2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",NA,NA,"AL",2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,"AL",2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",0.247056929072784,0.447145574946145,"AL",2023-11-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"66",NA,NA,"AL",2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",NA,NA,"AL",2023-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",NA,NA,"AL",2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",NA,NA,"AL",2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",NA,NA,"AL",2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",NA,NA,"AL",2023-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",0.869064908212319,1.17888350186074,"AL",2023-11-21,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"74",NA,NA,"AL",2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",NA,NA,"AL",2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",NA,NA,"AL",2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",NA,NA,"AL",2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",0.219001251307999,0.450880144491024,"AL",2023-11-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"80",NA,NA,"AL",2023-11-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",NA,NA,"AL",2023-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",NA,NA,"AL",2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",0.216028588542631,0.45419958753298,"AL",2023-12-01,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
"84",NA,NA,"AL",2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",NA,NA,"AR",2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",2.41552605887698,0.787768480730737,"AR",2023-10-23,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1
"87",0.723715347549144,1.03267854645162,"AR",2023-10-24,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
"88",1.3042476937599,1.28027318784166,"AR",2023-10-25,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
"89",NA,NA,"AR",2023-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",0.484090406992841,0.623740525637812,"AR",2023-10-27,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
"91",NA,NA,"AR",2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",0.908593549085572,1.31087551529889,"AR",2023-10-30,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"94",NA,NA,"AR",2023-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",0.978325506570908,1.37489965127828,"AR",2023-11-01,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1
"96",NA,NA,"AR",2023-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",0.921008236991139,1.3189315565591,"AR",2023-11-03,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"98",NA,NA,"AR",2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",3.3146249870454,1.20125301566252,"AR",2023-11-06,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0
"101",0.906950671336651,1.325360569402,"AR",2023-11-07,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"102",0.126005438328323,0.178161698216755,"AR",2023-11-08,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"103",NA,NA,"AR",2023-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",NA,NA,"AR",2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",NA,NA,"AR",2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",NA,NA,"AR",2023-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",NA,NA,"AR",2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",0.79889274851096,1.12171117423094,"AR",2023-11-15,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"110",NA,NA,"AR",2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",NA,NA,"AR",2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",NA,NA,"AR",2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",0.798910595878445,1.13007669195064,"AR",2023-11-20,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
"115",1.07386382044072,0.886868164508503,"AR",2023-11-21,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1
"116",NA,NA,"AR",2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",NA,NA,"AR",2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",NA,NA,"AR",2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",NA,NA,"AR",2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",0.120364621260525,0.171094584631871,"AR",2023-11-27,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
"122",1.73150128788856,1.27959542718327,"AR",2023-11-28,1,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1
"123",0.369239399472857,0.172616898760654,"AR",2023-11-29,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
"124",NA,NA,"AR",2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",0.975483743416156,1.35271713355605,"AR",2023-12-01,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1
"126",NA,NA,"AR",2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",2.48150769735982,0.670401583460548,"AZ",2023-10-22,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1
"128",3.94782069413043,0.759069257566148,"AZ",2023-10-23,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0
"129",2.80170554881498,0.599540243114383,"AZ",2023-10-24,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1
"130",1.34330890408798,0.658299221004659,"AZ",2023-10-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"131",0.303073560674167,0.431081886439662,"AZ",2023-10-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"132",1.41500358982329,0.641860239892112,"AZ",2023-10-27,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
"133",2.03321444302408,0.939965706270299,"AZ",2023-10-28,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1
"134",2.51731947548476,0.676142520484351,"AZ",2023-10-29,1,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0
"135",3.76853921186967,0.740547693852577,"AZ",2023-10-30,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0
"136",2.13435845528763,0.724421936143327,"AZ",2023-10-31,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1
"137",1.40862225024199,0.659493268249098,"AZ",2023-11-01,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1
"138",2.77871058450122,0.718762772306014,"AZ",2023-11-02,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0
"139",1.79905563755254,0.796416993697176,"AZ",2023-11-03,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1
"140",0.775210893900285,0.755913393527181,"AZ",2023-11-04,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"141",2.92484011301547,0.75938102422062,"AZ",2023-11-05,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0
"142",4.47131609159179,0.71203168283547,"AZ",2023-11-06,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1
"143",2.43395019456466,0.649354442299501,"AZ",2023-11-07,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1
"144",2.65328270953462,0.765914725257157,"AZ",2023-11-08,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0
"145",1.87755545008489,0.745809907295257,"AZ",2023-11-09,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,1
"146",1.11490754026228,0.72429036960324,"AZ",2023-11-10,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1
"147",1.40885239136282,0.71292107244747,"AZ",2023-11-11,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0
"148",4.22290718978324,0.657395574020173,"AZ",2023-11-12,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0
"149",5.44851551867843,0.650613709485404,"AZ",2023-11-13,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0
"150",2.93622948904703,0.769929813013003,"AZ",2023-11-14,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0
"151",3.09610390004475,0.656546487771996,"AZ",2023-11-15,1,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1
"152",1.66867272170442,0.38064686032215,"AZ",2023-11-16,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"153",0.570563400967839,0.803629251138793,"AZ",2023-11-17,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
"154",0.915070013278344,0.763350364063119,"AZ",2023-11-18,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"155",2.06003153794764,0.787469509563124,"AZ",2023-11-19,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1,1
"156",5.68369345251565,0.671768360065165,"AZ",2023-11-20,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1
"157",2.26400282728632,0.763233496029699,"AZ",2023-11-21,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0
"158",1.64562503990022,0.798399044344992,"AZ",2023-11-22,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1
"159",1.15154415621799,0.927826237049227,"AZ",2023-11-23,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1
"160",1.65343195580345,0.587379937327374,"AZ",2023-11-24,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0
"161",1.81919242237282,0.75168979930241,"AZ",2023-11-25,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1
"162",4.03288032553846,0.923042466261461,"AZ",2023-11-26,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1
"163",2.7291643764826,0.656395524064413,"AZ",2023-11-27,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,1
"164",8.36128066519894,0.748687789230047,"AZ",2023-11-28,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0
"165",3.43842857751535,0.699287855513833,"AZ",2023-11-29,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1
"166",0.775300680932866,0.682157256940709,"AZ",2023-11-30,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0
"167",1.20026525055913,0.69443551862828,"AZ",2023-12-01,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,1
"168",2.00544880162558,0.717399252915809,"AZ",2023-12-02,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1
"169",0.70770084002688,0.769779587951962,"CA",2023-10-22,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1
"170",1.92699834936349,0.68776508152844,"CA",2023-10-23,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1
"171",1.64457481673121,0.660549830971853,"CA",2023-10-24,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1
"172",2.03905192626923,0.834675079197747,"CA",2023-10-25,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0
"173",2.90809226026576,0.714809453020739,"CA",2023-10-26,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0
"174",2.11311694135883,0.825088316098666,"CA",2023-10-27,1,0,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,1,1
"175",1.26811586823404,0.771893755540759,"CA",2023-10-28,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
"176",1.46460159003481,0.323503001486553,"CA",2023-10-29,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"177",2.92608605976543,0.86660510858186,"CA",2023-10-30,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0
"178",1.28907951060851,0.669197372191499,"CA",2023-10-31,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1
"179",2.09145477147263,0.948906438805656,"CA",2023-11-01,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1
"180",1.36937424164705,0.621455201021397,"CA",2023-11-02,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1
