...1,es_score,brier_score,location,target_date,X24A_50_CI,recombinant_50_CI,X23H_50_CI,other_50_CI,X24A_95_CI,recombinant_95_CI,X23H_95_CI,other_95_CI
82,NA,NA,AL,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,AL,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA
86,0.0139275286912215,0.00979068494306915,AR,2024-02-12,1,1,1,1,1,1,1,1
87,0.975752838048077,0.413459397387122,AR,2024-02-13,0,1,1,0,0,1,1,0
88,0.0354913552659589,0.0088472963106916,AR,2024-02-14,1,1,1,1,1,1,1,1
89,NA,NA,AR,2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA
90,NA,NA,AR,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
91,NA,NA,AR,2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA
93,0.037090885619016,0.00704696478998745,AR,2024-02-19,1,1,1,1,1,1,1,1
94,0.0322773840435333,0.00676450894521775,AR,2024-02-20,1,1,1,1,1,1,1,1
95,NA,NA,AR,2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA
96,NA,NA,AR,2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA
97,NA,NA,AR,2024-02-23,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA
100,0.0243072792587147,0.00547204578477745,AR,2024-02-26,1,1,1,1,0,1,1,0
101,NA,NA,AR,2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA
102,NA,NA,AR,2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA
103,1.21682423770311,0.86453911525577,AR,2024-02-29,0,1,1,0,0,1,1,0
104,0.0076952592399914,0.00490677717586091,AR,2024-03-01,1,1,1,1,1,1,1,1
105,NA,NA,AR,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA
107,0.0438439330759025,0.004599101096626685,AR,2024-03-04,1,1,1,1,1,1,1,1
108,NA,NA,AR,2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA
109,NA,NA,AR,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA
110,NA,NA,AR,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA
111,0.00643711828971899,0.00431458182019582,AR,2024-03-08,1,1,1,1,1,1,1,1
112,NA,NA,AR,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA
114,NA,NA,AR,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA
115,NA,NA,AR,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA
116,NA,NA,AR,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA
117,NA,NA,AR,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA
118,NA,NA,AR,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA
121,NA,NA,AR,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA
122,NA,NA,AR,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA
123,NA,NA,AR,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA
124,0.0310305148859952,0.00416563965640567,AR,2024-03-21,1,1,1,1,1,1,1,1
125,NA,NA,AR,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA
127,0.598983229366201,0.1144057787047725,AZ,2024-02-11,1,1,1,1,1,1,1,1
128,0.207111434230828,0.00364350570610511,AZ,2024-02-12,1,1,1,1,0,0,1,1
129,0.694773060568695,0.063865223054679,AZ,2024-02-13,1,1,1,1,0,0,1,1
130,0.486520093872052,0.003356072367156145,AZ,2024-02-14,1,1,1,1,0,0,1,1
131,0.00388169095681846,0.00324504467083142,AZ,2024-02-15,1,1,1,1,1,1,1,1
132,0.0300290404055035,0.00315383144473801,AZ,2024-02-16,1,1,1,1,1,1,1,1
133,0.161827557189403,0.00308122924831378,AZ,2024-02-17,1,1,1,1,1,1,1,1
134,0.574947106312949,0.0506218478738675,AZ,2024-02-18,1,1,1,1,0,1,1,0
135,0.539490233201458,0.00298804935497114,AZ,2024-02-19,1,1,1,1,0,0,1,1
136,0.670084756663612,0.0654401061050175,AZ,2024-02-20,1,1,1,1,0,0,1,1
137,0.702113873794867,0.0352105694583712,AZ,2024-02-21,1,1,1,1,0,1,1,0
138,0.990124791880735,0.2284261086631265,AZ,2024-02-22,0,0,1,1,0,0,1,1
139,0.0333556518454013,0.002993143392522675,AZ,2024-02-23,1,1,1,1,1,1,1,1
140,0.0156703941948843,0.0030327353624356,AZ,2024-02-24,1,1,1,1,1,1,1,1
141,1.39249317892047,0.204157783425142,AZ,2024-02-25,0,1,1,0,0,0,1,0
142,0.164947644882877,0.00315841250278207,AZ,2024-02-26,1,1,1,1,0,0,1,0
143,0.583368257784427,0.0844181671220705,AZ,2024-02-27,1,1,1,1,1,0,1,0
144,0.087752715491407507,0.00334877873442294,AZ,2024-02-28,1,1,1,1,1,1,1,1
145,0.0421587405341029,0.003469793994565395,AZ,2024-02-29,1,1,1,1,0,0,1,1
146,0.00717347100332104,0.003609181087517905,AZ,2024-03-01,1,1,1,1,1,1,1,1
147,0.0845169743071089,0.00376800793020886,AZ,2024-03-02,1,1,1,1,1,1,1,1
148,0.0885885545252943,0.003947516305847045,AZ,2024-03-03,1,1,1,1,0,0,1,1
149,0.296147570921379,0.00414913179091055,AZ,2024-03-04,1,1,1,1,0,1,1,0
150,0.193067303674172,0.004374475206848185,AZ,2024-03-05,1,1,1,1,0,0,1,0
151,0.0693920641682607,0.004625375587403125,AZ,2024-03-06,1,1,1,1,0,0,1,1
152,0.0121425649032799,0.00490388464033049,AZ,2024-03-07,1,1,1,1,1,1,1,1
153,NA,NA,AZ,2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA
154,0.0914948512233144,0.0055531458520724,AZ,2024-03-09,1,1,1,1,0,1,1,0
155,0.800017094939038,0.2887562405278075,AZ,2024-03-10,1,0,1,1,0,0,1,1
156,0.178311184864019,0.0063437646881994,AZ,2024-03-11,1,1,1,1,0,0,1,1
157,1.01599932044153,0.305519173021049,AZ,2024-03-12,1,1,1,0,0,1,1,0
158,0.625435867591281,0.00730196209893885,AZ,2024-03-13,1,1,1,1,0,0,1,1
159,0.238096146073257,0.0078535497691851,AZ,2024-03-14,1,1,1,1,0,1,1,0
160,NA,NA,AZ,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA
161,NA,NA,AZ,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA
162,NA,NA,AZ,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA
163,0.0461320140425789,0.01065309187894,AZ,2024-03-18,1,1,1,1,1,1,1,1
164,0.497855102423352,0.01152901328420125,AZ,2024-03-19,1,1,1,1,1,1,1,1
165,1.69822273354817,0.0947995162131805,AZ,2024-03-20,1,1,1,0,0,0,1,0
166,0.994237681212253,0.01353719799441255,AZ,2024-03-21,1,1,1,1,0,0,1,1
167,0.502274294637012,0.01468418307612565,AZ,2024-03-22,1,1,1,1,1,1,1,1
168,0.352809126176885,0.0159369939374666,AZ,2024-03-23,1,1,1,1,0,0,1,1
169,0.111952498391163,0.00715945111883,CA,2024-02-11,1,1,1,1,1,1,1,1
170,2.38186418745148,0.1052665090831085,CA,2024-02-12,1,0,1,1,0,0,1,0
171,1.42246498233536,0.0856723814253395,CA,2024-02-13,1,1,0,1,0,0,0,0
172,2.5037070772489,0.04101092829841895,CA,2024-02-14,0,1,1,0,0,1,1,0
173,2.01928845876602,0.11094172905433,CA,2024-02-15,1,1,0,1,0,1,0,0
174,2.16671649316967,0.03917233783476985,CA,2024-02-16,1,1,1,0,0,1,1,0
175,1.16287560016249,0.03598132277819975,CA,2024-02-17,1,1,1,1,1,0,1,0
176,0.967799355020123,0.0546758396602105,CA,2024-02-18,1,1,1,1,0,0,0,0
177,1.62576690601673,0.04080047817594665,CA,2024-02-19,1,1,1,1,0,0,1,0
178,0.753847494405206,0.00753700343942655,CA,2024-02-20,1,1,1,1,0,1,1,0
179,1.58154240825589,0.0831455628317275,CA,2024-02-21,1,1,0,1,0,0,0,0
180,1.81519514549545,0.063876276870386,CA,2024-02-22,1,1,0,1,0,0,1,0
181,1.46812933893008,0.063483828134215,CA,2024-02-23,1,1,1,1,1,0,1,0
182,1.37193327902797,0.058158056401891,CA,2024-02-24,1,1,1,1,0,0,1,1
183,1.84864483899754,0.00868183725750865,CA,2024-02-25,0,1,1,1,1,1,1,1
184,1.84148177793069,0.0751990405080795,CA,2024-02-26,1,1,1,1,0,1,1,0
185,2.24027558188216,0.107239948236816,CA,2024-02-27,1,1,1,1,0,0,1,0
186,1.89872632746296,0.0746095073307315,CA,2024-02-28,1,1,1,1,0,0,1,1
187,0.279025643458796,0.01028978342505015,CA,2024-02-29,1,1,1,1,0,0,1,1
188,0.441280087458165,0.0108186920148813,CA,2024-03-01,1,1,1,1,1,1,1,1
189,1.78865123380499,0.0114087024925114,CA,2024-03-02,0,1,1,1,0,0,1,1
190,0.9459920378727,0.0487895097072641,CA,2024-03-03,1,1,1,1,0,1,1,0
191,1.35198373057892,0.085906454976469,CA,2024-03-04,1,1,1,1,1,1,1,1
192,2.04610170068928,0.107655952100409,CA,2024-03-05,1,1,1,1,0,0,1,0
193,2.00319617115528,0.062108001304827,CA,2024-03-06,1,1,1,1,0,0,1,0
194,2.0975140633929,0.111624849312622,CA,2024-03-07,1,1,1,0,0,0,1,0
195,1.93965404308828,0.0595382237308245,CA,2024-03-08,1,1,0,1,1,1,0,0
196,1.29208939460272,0.128881033350302,CA,2024-03-09,1,1,1,0,0,1,1,0
197,1.24410154404683,0.1098030639258365,CA,2024-03-10,1,1,1,0,0,0,1,0
198,1.36670619677101,0.173096362118567,CA,2024-03-11,1,1,1,0,0,1,1,0
199,1.38173907325937,0.1053058066954345,CA,2024-03-12,1,1,1,1,0,0,1,0
200,2.69928171225715,0.109436201537904,CA,2024-03-13,1,1,1,0,0,0,1,0
201,2.05260211009536,0.114622859346063,CA,2024-03-14,1,1,1,1,0,0,1,0
202,2.22838315565979,0.0536414678864605,CA,2024-03-15,1,1,1,1,0,0,1,0
203,0.873060520188982,0.138342902739308,CA,2024-03-16,1,1,1,1,0,0,1,0
204,2.01585673991344,0.1580268461194955,CA,2024-03-17,1,1,1,0,0,1,1,0
205,1.5591775184834,0.12010775889561601,CA,2024-03-18,1,1,1,1,0,0,1,0
206,1.1483271290406,0.04151350471760335,CA,2024-03-19,1,1,1,1,1,1,1,1
207,1.08509219577396,0.0923003908971845,CA,2024-03-20,1,1,1,1,1,1,1,1
208,1.02474702010721,0.1526492502717545,CA,2024-03-21,1,1,1,1,0,1,1,0
209,1.56814430535132,0.1688542006685865,CA,2024-03-22,1,1,1,1,0,0,1,0
210,0.830436546356875,0.1287507197606345,CA,2024-03-23,1,1,1,1,0,0,1,1
211,NA,NA,CO,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA
212,0.0249275644310134,0.003424547405743355,CO,2024-02-12,1,1,1,1,1,1,1,1
213,1.20493536116035,0.464320507283794,CO,2024-02-13,0,0,1,1,0,0,1,1
214,NA,NA,CO,2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA
215,0.00666356216283186,0.002763423235460975,CO,2024-02-15,1,1,1,1,1,1,1,1
216,NA,NA,CO,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
217,NA,NA,CO,2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA
218,NA,NA,CO,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA
219,NA,NA,CO,2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA
220,0.00387247028477281,0.00201821086755019,CO,2024-02-20,1,1,1,1,1,1,1,1
221,0.054710593575385,0.00190988956456725,CO,2024-02-21,1,1,1,1,1,1,1,1
222,NA,NA,CO,2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA
223,1.20374034115828,0.471641374815192,CO,2024-02-23,0,0,1,1,0,0,1,1
224,NA,NA,CO,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA
225,NA,NA,CO,2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA
226,0.0212525508598488,0.00151871789108262,CO,2024-02-26,1,1,1,1,1,1,1,1
227,0.00383530475173484,0.00146588827670625,CO,2024-02-27,1,1,1,1,1,1,1,1
228,0.00420005871223554,0.00142034311718902,CO,2024-02-28,1,1,1,1,1,1,1,1
229,0.0153184165245181,0.001381718942564895,CO,2024-02-29,1,1,1,1,1,1,1,1
230,NA,NA,CO,2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA
231,NA,NA,CO,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA
232,NA,NA,CO,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA
233,0.0150556175769919,0.001291420217476175,CO,2024-03-04,1,1,1,1,1,1,1,1
234,NA,NA,CO,2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA
235,NA,NA,CO,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA
236,NA,NA,CO,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA
237,0.0056195614289935,0.0012992975531267,CO,2024-03-08,1,1,1,1,1,1,1,1
238,NA,NA,CO,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA
239,NA,NA,CO,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA
240,NA,NA,CO,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA
241,0.020840809433599,0.001412950802803665,CO,2024-03-12,1,1,1,1,1,1,1,1
242,0.0078435536710128,0.001460625317499545,CO,2024-03-13,1,1,1,1,1,1,1,1
243,NA,NA,CO,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA
244,0.00793154603933738,0.001583480660449405,CO,2024-03-15,1,1,1,1,1,1,1,1
245,NA,NA,CO,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA
246,NA,NA,CO,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA
247,0.0103518028396753,0.00185071408831143,CO,2024-03-18,1,1,1,1,1,1,1,1
248,NA,NA,CO,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA
249,NA,NA,CO,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA
250,NA,NA,CO,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA
251,NA,NA,CO,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA
252,NA,NA,CO,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA
253,8.7085857163758e-4,8.7595933480614e-4,CT,2024-02-11,1,1,1,1,1,1,1,1
254,0.0316001096432766,7.99224231602385e-4,CT,2024-02-12,1,1,1,1,0,0,1,1
255,NA,NA,CT,2024-02-13,NA,NA,NA,NA,NA,NA,NA,NA
256,0.00161825629848333,6.67639675333875e-4,CT,2024-02-14,1,1,1,1,1,1,1,1
257,0.00138120582085029,6.1130967218148e-4,CT,2024-02-15,1,1,1,1,1,1,1,1
258,NA,NA,CT,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
259,9.3772258894643e-4,5.1445385462174e-4,CT,2024-02-17,1,1,1,1,1,1,1,1
260,NA,NA,CT,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA
261,0.00365876502249622,4.35258393755045e-4,CT,2024-02-19,1,1,1,1,1,1,1,1
262,NA,NA,CT,2024-02-20,NA,NA,NA,NA,NA,NA,NA,NA
263,0.00560992795380147,3.70356095134565e-4,CT,2024-02-21,1,1,1,1,1,1,1,1
264,1.30399740881915,0.4818893773549855,CT,2024-02-22,0,1,1,0,0,1,1,0
265,0.00285488923846036,3.1705408035633e-4,CT,2024-02-23,1,1,1,1,1,1,1,1
266,NA,NA,CT,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA
267,0.00527809144553429,2.7319426761844e-4,CT,2024-02-25,1,1,1,1,1,1,1,1
268,4.938858036231e-4,2.54249554622065e-4,CT,2024-02-26,1,1,1,1,1,1,1,1
269,0.00317372183127831,2.37043814515765e-4,CT,2024-02-27,1,1,1,1,1,1,1,1
270,6.4414599508665e-4,2.21412762988165e-4,CT,2024-02-28,1,1,1,1,1,1,1,1
271,0.00553004151465586,2.07208954714685e-4,CT,2024-02-29,1,1,1,1,1,1,1,1
272,NA,NA,CT,2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA
273,NA,NA,CT,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA
274,NA,NA,CT,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA
275,0.00105824186935521,1.62213359305425e-4,CT,2024-03-04,1,1,1,1,1,1,1,1
276,0.00125976730233396,1.5341061341181e-4,CT,2024-03-05,1,1,1,1,1,1,1,1
277,NA,NA,CT,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA
278,0.00114349066308861,1.38166291159105e-4,CT,2024-03-07,1,1,1,1,1,1,1,1
279,0.00113848434697719,1.31593262128105e-4,CT,2024-03-08,1,1,1,1,1,1,1,1
280,NA,NA,CT,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA
281,NA,NA,CT,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA
282,NA,NA,CT,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA
283,NA,NA,CT,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA
284,0.00187698667064654,1.07154516713615e-4,CT,2024-03-13,1,1,1,1,1,1,1,1
285,NA,NA,CT,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA
286,0.0024529251423222,1.0058501262423e-4,CT,2024-03-15,1,1,1,1,1,1,1,1
287,NA,NA,CT,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA
288,NA,NA,CT,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA
289,NA,NA,CT,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA
290,NA,NA,CT,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA
291,NA,NA,CT,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA
292,0.00499589324873365,8.9228190604595e-5,CT,2024-03-21,1,1,1,1,1,1,1,1
293,0.00541503786308412,8.8400339101845e-5,CT,2024-03-22,1,1,1,1,1,1,1,1
294,0.00579943525024852,8.785526987011e-5,CT,2024-03-23,1,1,1,1,1,1,1,1
295,NA,NA,DC,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA
296,0.00905161462213433,9.24802218213065e-4,DC,2024-02-12,1,1,1,1,1,1,1,1
297,0.00236923198529478,8.5073782493309e-4,DC,2024-02-13,1,1,1,1,1,1,1,1
298,NA,NA,DC,2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA
299,NA,NA,DC,2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA
300,NA,NA,DC,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
301,NA,NA,DC,2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA
302,NA,NA,DC,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA
303,NA,NA,DC,2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA
304,NA,NA,DC,2024-02-20,NA,NA,NA,NA,NA,NA,NA,NA
305,NA,NA,DC,2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA
306,NA,NA,DC,2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA
307,0.00249330094122467,3.7026356422641e-4,DC,2024-02-23,1,1,1,1,1,1,1,1
308,NA,NA,DC,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA
309,NA,NA,DC,2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA
310,NA,NA,DC,2024-02-26,NA,NA,NA,NA,NA,NA,NA,NA
311,NA,NA,DC,2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA
312,NA,NA,DC,2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA
313,NA,NA,DC,2024-02-29,NA,NA,NA,NA,NA,NA,NA,NA
314,NA,NA,DC,2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA
315,NA,NA,DC,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA
