...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23C_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23H_50_CI,X23G_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23C_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23H_95_CI,X23G_95_CI,other_95_CI
78,NA,NA,AL,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,0.473032968836818,0.333974809408956,AL,2023-11-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
80,NA,NA,AL,2023-11-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,NA,NA,AL,2023-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,0.477223750326298,0.3329179456582325,AL,2023-11-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
83,NA,NA,AL,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2023-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,2.14304953513522,0.2079842298444885,AR,2023-10-02,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
87,1.20626542584117,0.2065256760869965,AR,2023-10-03,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
88,1.36436258953697,0.367859176077427,AR,2023-10-04,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1
89,1.9133713274992,0.2756276039924525,AR,2023-10-05,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1
90,0.275113412971404,0.202157646695752,AR,2023-10-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
91,0.280505229453107,0.2007094068235715,AR,2023-10-07,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
92,0.265483028718621,0.1992677264350365,AR,2023-10-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
93,1.14164984111013,0.197834242464386,AR,2023-10-09,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
94,1.10798928764766,0.1964106103267635,AR,2023-10-10,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
95,1.13979821389933,0.2347266022399865,AR,2023-10-11,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
96,1.5479254183379,0.383061328072998,AR,2023-10-12,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0
97,1.41354969903388,0.260974148740699,AR,2023-10-13,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
98,NA,NA,AR,2023-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,2.15422412772756,0.23811989302954,AR,2023-10-16,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1
101,0.810361836614457,0.56792850073877,AR,2023-10-17,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
102,NA,NA,AR,2023-10-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,1.50505661383614,0.18432114061694,AR,2023-10-19,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1
104,0.235979549800652,0.1830898491211525,AR,2023-10-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
105,0.227673435144899,0.181887350588288,AR,2023-10-21,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
106,NA,NA,AR,2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,2.4462960616559,0.401643065764405,AR,2023-10-23,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1
108,0.602957221211666,0.41705823415001,AR,2023-10-24,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
109,1.1926630913775,0.55733494420791,AR,2023-10-25,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1
110,NA,NA,AR,2023-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,0.405538745402492,0.2987841625658415,AR,2023-10-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
112,NA,NA,AR,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,0.824135654462861,0.572585120819185,AR,2023-10-30,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
115,NA,NA,AR,2023-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,0.920253994446945,0.637529756116195,AR,2023-11-01,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
117,NA,NA,AR,2023-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,0.805112728423427,0.57245010508758,AR,2023-11-03,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
119,NA,NA,AR,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,2.8777393590247,0.517528629945355,AR,2023-11-06,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0
122,0.820507263294933,0.57133815183365,AR,2023-11-07,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
123,0.212028061217209,0.1671979982548,AR,2023-11-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
124,NA,NA,AR,2023-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,NA,NA,AR,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,5.45682233328602,0.382026608150645,AZ,2023-10-01,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0
128,7.12068659686761,0.4135797531202295,AZ,2023-10-02,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
129,1.38292215733482,0.3335045389575665,AZ,2023-10-03,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1
130,2.2720389031111,0.4505465830871955,AZ,2023-10-04,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1
131,1.82847534908466,0.3597169008440705,AZ,2023-10-05,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1
132,1.88153026814495,0.3928710471739575,AZ,2023-10-06,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1
133,1.36193661104694,0.52941638406147,AZ,2023-10-07,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1
134,2.61912262840455,0.357766712682473,AZ,2023-10-08,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0
135,3.46431343471391,0.358090046176516,AZ,2023-10-09,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1
136,3.3306353586485,0.3655164540527765,AZ,2023-10-10,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0
137,1.28209291887458,0.3472658757410215,AZ,2023-10-11,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1
138,0.521652471451217,0.370800906712581,AZ,2023-10-12,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
139,1.19050841006082,0.57689336808123,AZ,2023-10-13,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1
140,1.16323987918567,0.342410697183239,AZ,2023-10-14,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1
141,1.87222424614376,0.406309351228148,AZ,2023-10-15,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1
142,4.34306431555233,0.353732238641491,AZ,2023-10-16,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
143,2.20697976242295,0.388589145356063,AZ,2023-10-17,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0
144,2.53198510437648,0.412469321868548,AZ,2023-10-18,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1
145,2.23161737660849,0.3857982223067955,AZ,2023-10-19,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,1
146,1.51415356225364,0.314473743046224,AZ,2023-10-20,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,1
147,2.58258950119901,0.3375096436553965,AZ,2023-10-21,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0
148,3.20059335700104,0.3480014407652865,AZ,2023-10-22,1,1,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0
149,4.28998956134458,0.3793808259964145,AZ,2023-10-23,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1
150,3.51000731949732,0.3180714841191155,AZ,2023-10-24,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1
151,1.77822348190401,0.3409373174629965,AZ,2023-10-25,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,1,1
152,0.362858109710379,0.2607118016436945,AZ,2023-10-26,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
153,0.989077147875211,0.317723656438985,AZ,2023-10-27,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
154,2.01438621170383,0.469622414724101,AZ,2023-10-28,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,1
155,3.86037345443321,0.3584515240642925,AZ,2023-10-29,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
156,5.04910838581333,0.380098724553924,AZ,2023-10-30,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1
157,2.55413491496731,0.3655048426220045,AZ,2023-10-31,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1
158,1.48296007165204,0.3294303993042265,AZ,2023-11-01,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,1,0,1
159,3.53708980773578,0.378750581248185,AZ,2023-11-02,1,0,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,1
160,2.07365595182015,0.4141056712271565,AZ,2023-11-03,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
161,0.751566027302004,0.373726158472899,AZ,2023-11-04,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
162,3.66394373671534,0.3843976189086075,AZ,2023-11-05,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
163,7.43582808555605,0.3726121242369375,AZ,2023-11-06,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0
164,3.82392439797133,0.347388817034847,AZ,2023-11-07,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0
165,3.00632401501914,0.388483522215916,AZ,2023-11-08,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1
166,2.28360388373087,0.3936715869807465,AZ,2023-11-09,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
167,1.15656965178611,0.362939157679326,AZ,2023-11-10,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
168,1.54746154050572,0.354019344837909,AZ,2023-11-11,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0,1
169,1.22263777851684,0.4033603647409055,CA,2023-10-01,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1
170,3.27854386399286,0.3359958804081655,CA,2023-10-02,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0
171,2.9778133078523,0.348655323042149,CA,2023-10-03,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,1
172,4.5948605363701,0.3425238543031385,CA,2023-10-04,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1
173,4.78892015369287,0.4316790484023085,CA,2023-10-05,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1
174,2.34438954205642,0.408831025616518,CA,2023-10-06,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
175,1.86275356238391,0.2470981335711495,CA,2023-10-07,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
176,0.748521410993219,0.301057287794694,CA,2023-10-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0
177,1.94057271905241,0.341479606743032,CA,2023-10-09,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1
178,2.95613792613437,0.386239131001786,CA,2023-10-10,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0
179,3.04695861526175,0.3766268955457395,CA,2023-10-11,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1
180,1.69631412851373,0.3327831299502135,CA,2023-10-12,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0
181,2.29303280088716,0.380517691927721,CA,2023-10-13,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1
182,1.57263420941884,0.367807847356988,CA,2023-10-14,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1
183,1.82665408573475,0.4180651909279255,CA,2023-10-15,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1
184,3.75576625225607,0.354852575083824,CA,2023-10-16,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0
185,1.72919290435116,0.3501288948185685,CA,2023-10-17,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
186,4.42252349525142,0.4085121329820975,CA,2023-10-18,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0
187,2.15033784935673,0.3812237913746015,CA,2023-10-19,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0
