...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23C_50_CI,X23D_50_CI,X23B_50_CI,X23E_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,X23D_95_CI,X23B_95_CI,X23E_95_CI,other_95_CI
43,NA,NA,AL,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,NA,NA,AL,2023-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,NA,NA,AL,2023-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,NA,NA,AL,2023-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,NA,NA,AL,2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,NA,NA,AL,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,AL,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,AL,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,NA,NA,AL,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,NA,NA,AL,2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,NA,NA,AL,2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,0.621639178696361,0.365789172103896,AL,2023-05-19,1,1,1,1,0,1,1,1,1,1,1,1,1,1
56,NA,NA,AL,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,NA,NA,AL,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,0.12579095869915,0.0461899153833407,AL,2023-05-23,1,1,1,1,1,1,1,1,0,1,0,1,1,1
60,NA,NA,AL,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,NA,NA,AL,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,NA,NA,AL,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,AL,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,NA,NA,AL,2023-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,0.388452936336938,0.0498836943530421,AL,2023-05-31,1,1,1,1,1,1,1,1,0,1,0,1,1,1
68,NA,NA,AL,2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,AL,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,AL,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,NA,NA,AL,2023-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,0.796700703326495,0.64812306453156,AL,2023-06-07,1,1,1,1,0,1,1,1,1,1,0,0,1,1
75,0.17039801215632,0.054826725373353,AL,2023-06-08,1,1,1,1,1,1,1,1,0,1,0,1,1,1
76,NA,NA,AL,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,NA,AL,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,NA,NA,AL,2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,NA,NA,AL,2023-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,NA,NA,AL,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,AL,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,1.16541637259833,0.785374751716135,AR,2023-05-08,1,0,1,1,0,1,1,1,0,1,1,0,1,1
87,0.0712759939258852,0.01898804275044035,AR,2023-05-09,1,1,1,1,1,1,1,1,0,1,1,0,1,1
88,2.08756759770509,0.547630110925485,AR,2023-05-10,0,0,1,1,1,1,1,0,0,1,1,1,1,1
89,NA,NA,AR,2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,NA,NA,AR,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,NA,NA,AR,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,NA,NA,AR,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,NA,NA,AR,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,NA,NA,AR,2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,NA,NA,AR,2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,NA,NA,AR,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,NA,NA,AR,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,0.286231228698522,0.0354094098923888,AR,2023-05-23,1,1,1,1,1,1,1,1,0,1,1,0,1,1
102,NA,NA,AR,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,NA,NA,AR,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,0.0595151836396966,0.04143107541247675,AR,2023-05-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
105,NA,NA,AR,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,0.964915339639153,0.66802186475111,AR,2023-05-29,1,1,1,1,0,1,1,1,0,1,1,0,1,1
108,0.929756929809664,0.660115043157335,AR,2023-05-30,1,1,1,1,0,1,1,1,0,1,1,0,1,1
109,0.0882982055663654,0.054765365826008,AR,2023-05-31,1,1,1,1,1,1,1,1,0,1,1,0,1,1
110,NA,NA,AR,2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,NA,NA,AR,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,NA,NA,AR,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,NA,NA,AR,2023-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,0.145934479276284,0.0834456440346335,AR,2023-06-07,1,1,1,1,1,1,1,1,0,1,1,1,1,0
117,0.157173404158048,0.088803095729686,AR,2023-06-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118,0.172189382337526,0.094531909310878,AR,2023-06-09,1,1,1,1,1,1,1,1,0,1,0,1,1,1
119,NA,NA,AR,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,0.493018699601314,0.1141109641169865,AR,2023-06-12,1,1,1,1,1,1,1,1,0,1,1,1,0,0
122,0.764913156373535,0.527235681071495,AR,2023-06-13,1,1,1,1,0,1,1,1,1,1,1,0,1,0
123,0.771873901385417,0.516989020350945,AR,2023-06-14,1,1,1,1,0,1,1,1,0,1,1,0,1,1
124,NA,NA,AR,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,0.75289938386944,0.4968865185507105,AR,2023-06-16,1,1,1,1,0,1,1,0,1,1,1,0,1,1
126,NA,NA,AR,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,3.50834888081216,0.308717762681368,AZ,2023-05-07,0,0,1,1,0,0,1,0,0,0,0,0,0,0
128,6.27207533969469,0.306314718122472,AZ,2023-05-08,1,0,1,0,1,1,1,0,0,1,0,0,0,1
129,2.61461278072023,0.1021863320599685,AZ,2023-05-09,1,0,1,1,1,1,1,1,0,1,1,0,0,0
130,1.53564929274344,0.141881381920864,AZ,2023-05-10,1,1,1,1,1,1,1,0,0,1,0,0,1,0
131,0.126631821572567,0.02928510895247305,AZ,2023-05-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
132,0.900829166725383,0.1411971689313025,AZ,2023-05-12,0,1,1,1,1,1,1,0,0,1,1,1,1,1
133,NA,NA,AZ,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134,1.75547112311184,0.400976154912227,AZ,2023-05-14,1,0,1,1,0,1,1,1,0,1,1,0,1,1
135,1.87829580795062,0.2110178446085315,AZ,2023-05-15,1,1,1,1,1,1,1,0,0,1,0,0,1,0
136,1.23711220469168,0.1922008605717485,AZ,2023-05-16,1,1,1,1,1,0,1,1,0,1,1,0,0,0
137,1.15266536715832,0.1797969544545005,AZ,2023-05-17,1,1,1,1,0,1,1,1,0,1,0,0,1,0
138,1.51642733133728,0.2775215388164275,AZ,2023-05-18,1,1,1,1,0,1,1,1,0,1,1,0,1,1
139,0.979786092259466,0.667200654651645,AZ,2023-05-19,1,0,1,0,1,1,1,1,0,1,0,1,1,1
140,1.92480487448261,0.661824283944005,AZ,2023-05-20,1,0,1,0,1,1,1,1,0,1,0,1,1,1
141,0.932918053098405,0.1927272604791795,AZ,2023-05-21,1,1,1,1,1,1,0,0,0,1,0,0,1,0
142,1.44550038969498,0.2045963450359665,AZ,2023-05-22,1,1,1,1,0,0,1,1,1,1,0,1,1,0
143,0.909468092366706,0.1652460278343855,AZ,2023-05-23,0,1,1,1,1,1,1,0,0,1,0,1,1,1
144,1.60327634712246,0.2818063613784325,AZ,2023-05-24,0,1,1,1,0,1,1,0,0,1,0,0,1,1
145,0.329139390971455,0.0470213904393923,AZ,2023-05-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
146,1.0672470863616,0.2804674628033235,AZ,2023-05-26,1,1,1,0,1,1,1,1,0,1,0,0,0,1
147,0.363533334805305,0.0503033914128845,AZ,2023-05-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
148,2.68055356784483,0.3065593413942535,AZ,2023-05-28,0,0,1,1,0,1,1,1,0,1,0,0,1,0
149,1.51807053110957,0.2970677930134215,AZ,2023-05-29,0,1,1,1,1,0,0,0,1,1,0,0,0,1
150,2.32829061861521,0.3729497338864145,AZ,2023-05-30,1,0,1,1,1,0,1,1,0,1,0,0,0,0
151,1.64827644288016,0.212747091922664,AZ,2023-05-31,1,1,1,1,1,1,0,1,0,1,1,1,1,0
152,2.37752218798489,0.4592539457458995,AZ,2023-06-01,1,0,1,0,1,1,1,1,0,1,0,1,1,1
153,0.844476209960947,0.291040096739538,AZ,2023-06-02,1,1,1,1,1,0,1,1,1,1,1,0,0,1
154,0.766676789423155,0.2112537582901135,AZ,2023-06-03,1,1,1,1,1,1,1,1,0,1,0,1,1,1
155,0.767745576013933,0.1947334486788295,AZ,2023-06-04,1,1,1,1,0,1,1,1,0,1,0,1,0,1
156,0.705523485131664,0.230806486780737,AZ,2023-06-05,1,1,1,1,1,1,1,1,0,1,0,0,1,0
157,1.59725453648097,0.4003616867495045,AZ,2023-06-06,1,0,1,0,1,0,1,1,0,1,0,0,0,1
158,1.14743839105568,0.288116712254428,AZ,2023-06-07,1,1,1,1,1,1,0,0,1,1,1,0,1,1
159,2.21409704011826,0.395365011114498,AZ,2023-06-08,1,0,1,1,0,0,0,1,0,1,1,0,0,0
160,1.72275024751274,0.4160931673971815,AZ,2023-06-09,0,0,1,1,1,0,1,0,0,1,1,0,0,0
161,1.19750215304124,0.4531568947503725,AZ,2023-06-10,1,1,0,1,1,1,1,1,1,0,1,0,1,1
162,0.778287891663948,0.2148638172848365,AZ,2023-06-11,1,1,1,1,1,1,1,0,0,0,0,0,1,1
163,2.21410357204389,0.3701710944436415,AZ,2023-06-12,1,0,1,1,0,1,1,0,0,1,0,0,1,0
164,3.51458153106754,0.496494002253028,AZ,2023-06-13,0,0,1,1,0,0,0,0,0,1,1,0,0,1
165,2.90741722772069,0.32738243252084,AZ,2023-06-14,1,1,1,1,0,1,1,0,0,1,1,0,1,0
166,1.59869698415768,0.70931592092622,AZ,2023-06-15,1,0,1,1,1,0,0,0,1,1,0,1,0,0
167,0.774243924816214,0.237838821321882,AZ,2023-06-16,1,1,1,1,1,1,1,1,0,1,0,0,0,1
168,0.7782592516226,0.386381642585856,AZ,2023-06-17,1,1,1,1,0,1,1,1,1,1,1,0,1,0
169,1.21180831696726,0.2696761884735235,CA,2023-05-07,1,1,1,1,1,1,1,0,1,1,0,0,0,0
170,8.23783697331504,0.3579538013040435,CA,2023-05-08,1,0,1,0,1,1,1,0,0,1,0,1,0,0
171,5.08838873589216,0.1938929192593675,CA,2023-05-09,1,0,1,1,0,1,1,0,0,1,0,0,0,0
172,3.10721735927874,0.2842538747029935,CA,2023-05-10,1,1,1,1,1,0,1,0,0,1,0,0,0,0
173,3.78563127196088,0.2879261195986685,CA,2023-05-11,1,1,1,1,0,1,1,0,0,1,0,0,1,0
174,1.61693496646583,0.2230960239003385,CA,2023-05-12,1,1,0,1,1,1,1,0,0,0,1,0,1,0
175,1.44646664029919,0.399105008427092,CA,2023-05-13,1,0,1,0,1,0,1,1,0,1,0,0,0,1
176,4.54632093243754,0.54336913574626,CA,2023-05-14,1,0,0,1,1,0,0,0,0,0,0,1,0,0
177,4.93803899099865,0.3643062899149665,CA,2023-05-15,1,0,1,1,0,1,1,0,0,1,1,0,0,1
178,1.79925755443987,0.237242980689013,CA,2023-05-16,1,1,1,1,1,1,1,0,0,1,0,0,0,1
179,1.54989281029015,0.315683616043834,CA,2023-05-17,1,1,1,1,1,0,1,1,0,1,0,0,0,0
180,1.8529912049189,0.326359469343621,CA,2023-05-18,1,1,1,1,0,1,1,1,0,1,0,0,0,1
181,1.87201535162416,0.2345537176206585,CA,2023-05-19,1,0,1,1,0,1,1,0,0,1,0,0,0,1
182,1.09743716252858,0.106725174567316,CA,2023-05-20,1,0,1,1,1,1,1,1,0,1,0,1,1,1
183,1.10179926753421,0.4591443489813925,CA,2023-05-21,0,1,1,1,1,1,1,0,0,1,1,1,1,1
184,1.91316669315556,0.294188100031623,CA,2023-05-22,1,1,0,1,0,1,1,1,1,1,0,1,0,1
185,1.40133191597713,0.281260262101858,CA,2023-05-23,1,1,1,1,1,1,1,1,0,1,1,0,1,1
186,1.70447672805702,0.2874098000081,CA,2023-05-24,1,1,0,0,1,1,1,1,1,0,0,0,1,1
187,1.84482709898452,0.270815878447226,CA,2023-05-25,1,1,1,1,1,1,1,0,0,1,0,0,0,0
188,1.9075848677262,0.330716259286187,CA,2023-05-26,0,1,1,1,1,1,1,0,0,1,0,0,0,0
189,1.40737409039315,0.331555189860227,CA,2023-05-27,1,1,1,0,0,1,1,0,0,0,0,1,0,1
190,1.49926083767209,0.419142356410805,CA,2023-05-28,0,0,1,1,0,1,1,0,0,1,0,0,1,1
191,1.66385509646225,0.4723874342485785,CA,2023-05-29,0,0,1,1,1,1,1,0,0,1,1,0,0,1
192,2.42394483230043,0.2920992616327165,CA,2023-05-30,1,0,1,1,1,1,1,0,0,1,0,0,0,0
193,1.79247817115456,0.3203350680170525,CA,2023-05-31,1,1,1,1,1,1,1,0,0,1,0,0,0,0
194,2.84252120055038,0.3301527087918225,CA,2023-06-01,0,1,1,0,1,1,1,0,0,1,0,0,0,0
195,1.73393117154286,0.3828466794740995,CA,2023-06-02,1,1,1,0,1,0,0,0,0,1,0,1,0,0
196,1.85608299563971,0.3288626915108825,CA,2023-06-03,0,1,1,0,1,1,1,0,0,1,0,0,1,1
197,2.3285788092198,0.441882236725196,CA,2023-06-04,1,0,1,1,1,0,1,1,0,0,1,1,0,1
198,1.2633045454432,0.28546099131153,CA,2023-06-05,1,1,1,1,1,1,1,0,1,1,0,1,1,1
199,2.08835582612626,0.40728447022045,CA,2023-06-06,1,1,1,1,1,0,0,0,1,1,1,0,0,0
200,2.75166890379469,0.4235310806803435,CA,2023-06-07,1,1,1,1,0,1,1,0,0,1,1,0,1,0
201,0.924088733539159,0.3530052707237835,CA,2023-06-08,1,1,1,1,1,1,1,1,0,1,0,0,1,1
202,3.42649315722602,0.472490584802341,CA,2023-06-09,0,0,1,1,1,1,0,0,0,1,0,0,0,1
203,1.23297653995124,0.595302868077735,CA,2023-06-10,1,1,1,1,1,0,0,1,1,1,0,1,1,0
204,0.634231348860962,0.3268481296488985,CA,2023-06-11,1,1,1,1,1,1,1,1,0,1,1,0,1,1
205,2.33368415437714,0.3973911904386035,CA,2023-06-12,1,1,1,0,1,1,1,0,0,1,0,0,1,1
206,1.75702511861515,0.3276437588870735,CA,2023-06-13,1,0,1,1,1,1,1,1,0,1,0,0,0,1
207,2.55488781572141,0.3907048048239065,CA,2023-06-14,1,1,0,1,1,1,1,0,0,1,0,0,0,1
208,1.44619364267046,0.354647110517482,CA,2023-06-15,0,1,1,1,1,1,1,0,0,1,0,0,0,1
209,1.98400743860983,0.405760209354478,CA,2023-06-16,0,1,0,1,1,1,1,0,0,0,1,1,0,0
210,1.31174267265103,0.4840661631588715,CA,2023-06-17,0,1,1,1,1,1,0,0,0,1,0,1,1,0
211,0.577699958182605,0.3144178736871635,CO,2023-05-07,1,1,1,1,1,1,1,1,0,1,0,1,1,1
212,0.9679106298189,0.65601589939571,CO,2023-05-08,1,1,1,1,0,1,1,1,1,1,0,0,1,1
213,0.569990803923168,0.309100834528797,CO,2023-05-09,1,1,1,1,1,1,1,1,0,1,0,1,1,1
214,2.58984790894674,0.6057486802898,CO,2023-05-10,1,0,1,0,1,0,0,1,0,1,1,1,0,0
215,0.286567491592916,0.0974225215115915,CO,2023-05-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
216,NA,NA,CO,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217,0.548876422210792,0.106115191387777,CO,2023-05-13,1,1,1,1,1,1,1,1,0,1,0,1,1,1
218,0.105978986361194,0.110601383479158,CO,2023-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
219,0.962695746100726,0.199531718316129,CO,2023-05-15,1,1,1,1,1,1,1,1,1,1,1,0,0,1
220,0.697497994464301,0.368447301802218,CO,2023-05-16,1,1,1,1,0,1,1,1,1,1,0,0,1,1
221,0.124847975244948,0.1245550898397415,CO,2023-05-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
222,1.02341152257327,0.4152281133197395,CO,2023-05-18,1,1,1,1,1,0,1,1,1,1,1,1,0,0
223,0.998880252182207,0.683963021863125,CO,2023-05-19,0,1,1,1,1,1,1,0,1,1,0,1,1,1
224,NA,NA,CO,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,0.134910472432754,0.1440597059784505,CO,2023-05-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
226,1.67041745321383,0.4885729043917595,CO,2023-05-22,1,1,1,1,1,0,1,1,0,1,0,0,0,0
227,0.426148934999243,0.1540480477565665,CO,2023-05-23,1,1,1,1,1,1,1,1,0,1,0,1,1,1
228,NA,NA,CO,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,NA,NA,CO,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,0.662051153174616,0.3832105245616935,CO,2023-05-26,1,1,1,0,1,1,1,1,0,1,0,1,1,1
231,NA,NA,CO,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,0.1786062349587,0.179061972558234,CO,2023-05-28,1,1,1,1,1,1,1,1,0,1,0,1,1,1
233,0.17271794466035,0.183983430183709,CO,2023-05-29,1,1,1,1,1,1,1,1,0,1,0,1,1,1
234,0.172495997984335,0.188851114252978,CO,2023-05-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1
235,0.493568898965115,0.1936536525208295,CO,2023-05-31,1,1,1,1,1,1,1,1,0,1,0,1,1,1
