...1,es_score,brier_score,location,target_date,X24A_50_CI,X24B_50_CI,recombinant_50_CI,X24C_50_CI,X24D_50_CI,X24G_50_CI,other_50_CI,X24A_95_CI,X24B_95_CI,recombinant_95_CI,X24C_95_CI,X24D_95_CI,X24G_95_CI,other_95_CI
67,NA,NA,AL,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,NA,NA,AL,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,AL,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,AL,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,NA,NA,AL,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,AL,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,NA,NA,AL,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,AL,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,NA,AL,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,NA,NA,AL,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,NA,NA,AL,2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,NA,NA,AL,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,AL,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,NA,NA,AR,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,NA,NA,AR,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,NA,NA,AR,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,NA,NA,AR,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,NA,NA,AR,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,NA,NA,AR,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,NA,NA,AR,2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,NA,NA,AR,2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,NA,NA,AR,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,NA,NA,AR,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,NA,NA,AR,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,NA,NA,AR,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,NA,NA,AR,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,NA,NA,AR,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,NA,NA,AR,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,NA,NA,AR,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,NA,NA,AR,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,NA,NA,AR,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,NA,NA,AR,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,0.0907945187756314,0.0454901816989538,AR,2024-05-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
110,NA,NA,AR,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,NA,NA,AR,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,NA,NA,AR,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,NA,NA,AR,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,NA,NA,AR,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,NA,NA,AR,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,NA,NA,AR,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,NA,NA,AR,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,NA,NA,AR,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,NA,NA,AR,2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,NA,NA,AR,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,NA,NA,AR,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,NA,NA,AZ,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,1.29135491115865,0.233945786079986,AZ,2024-04-15,1,0,1,1,1,1,1,0,0,1,1,1,1,1
129,0.487962148714986,0.142458046809243,AZ,2024-04-16,1,1,1,1,1,1,1,1,0,1,1,1,0,1
130,0.783275694566389,0.1598784709213085,AZ,2024-04-17,1,1,1,0,1,1,1,0,0,1,0,1,1,1
131,0.0236197706065136,0.01758221262914185,AZ,2024-04-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
132,0.0263664703241856,0.0185153545384224,AZ,2024-04-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
133,NA,NA,AZ,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134,0.87795415820686,0.2883785350910655,AZ,2024-04-21,1,1,1,0,1,1,1,0,1,1,0,1,1,1
135,0.852098267313151,0.2123176348848355,AZ,2024-04-22,1,1,0,1,1,1,1,0,1,0,1,1,1,1
136,0.279517397289819,0.0227156155725006,AZ,2024-04-23,1,1,1,1,1,1,1,0,1,1,0,1,1,1
137,NA,NA,AZ,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138,0.101777330027553,0.0251285295646099,AZ,2024-04-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
139,NA,NA,AZ,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,0.942320644855963,0.414892443100861,AZ,2024-04-27,1,1,1,0,1,1,1,0,1,1,0,1,1,1
141,0.206776746506592,0.02919897424164165,AZ,2024-04-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
142,1.11284689106572,0.3156569857471175,AZ,2024-04-29,0,1,1,0,1,1,1,0,1,1,1,1,0,1
143,1.71081929500266,0.335743866098578,AZ,2024-04-30,1,1,1,0,1,1,1,1,0,0,0,1,1,1
144,0.127186734121175,0.0338850686124567,AZ,2024-05-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1
145,0.118647345616521,0.03559953481700635,AZ,2024-05-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1
146,0.269736267918449,0.0373960045677149,AZ,2024-05-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1
147,NA,NA,AZ,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148,NA,NA,AZ,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149,0.581842005567476,0.0433117163663842,AZ,2024-05-06,1,1,1,1,1,1,1,0,1,1,1,1,0,1
150,0.44877780807172,0.0454699177845435,AZ,2024-05-07,1,1,1,1,1,1,1,0,1,1,1,1,0,1
151,0.714719794986755,0.11144445160048,AZ,2024-05-08,1,1,1,1,1,1,1,0,0,0,1,1,0,1
152,0.557980426430578,0.2376459012946215,AZ,2024-05-09,1,1,1,1,1,1,1,0,0,1,1,1,1,1
153,2.59866245890887,0.445474332190587,AZ,2024-05-10,0,0,1,0,1,1,1,0,0,1,1,1,0,1
154,1.53932522785808,0.673573543482125,AZ,2024-05-11,0,0,1,0,1,1,1,0,0,1,0,1,1,1
155,0.0571014746502464,0.0577769930083485,AZ,2024-05-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
156,1.88844180923674,0.4832141051247295,AZ,2024-05-13,0,1,1,0,0,0,1,1,1,1,0,0,0,0
157,0.747363002716394,0.28933981964100153,AZ,2024-05-14,1,1,1,0,1,1,1,1,0,1,0,1,1,1
158,0.751458304331765,0.290198683193348,AZ,2024-05-15,1,1,1,0,1,1,1,0,1,0,0,1,1,0
159,1.02980808459018,0.73436992191904,AZ,2024-05-16,1,1,1,0,1,1,1,0,1,1,0,1,1,1
160,0.866859456368562,0.542823633985215,AZ,2024-05-17,1,0,1,1,1,1,1,0,0,1,1,1,1,1
161,0.0793822254647842,0.076012875645091,AZ,2024-05-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
162,0.0840753073084437,0.079408398948373,AZ,2024-05-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
163,0.995821081997432,0.72108468804769,AZ,2024-05-20,1,1,1,0,1,1,1,0,1,1,0,1,1,1
164,0.246203057827635,0.086480106421246,AZ,2024-05-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
165,0.800170959059913,0.4023401933184245,AZ,2024-05-22,1,1,1,0,1,1,1,0,1,1,0,1,1,1
166,NA,NA,AZ,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167,0.105335717183975,0.0977330203616645,AZ,2024-05-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
168,NA,NA,AZ,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169,0.402703258569577,0.1411986307604255,CA,2024-04-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
170,1.49683238251202,0.217280698596797,CA,2024-04-15,1,1,1,1,0,1,1,0,0,0,1,0,1,1
171,1.47239155128588,0.1558928209253075,CA,2024-04-16,1,1,0,1,1,1,1,0,0,0,0,1,1,1
172,3.96161234738354,0.2295074356996225,CA,2024-04-17,1,0,0,1,0,1,1,0,0,0,0,0,1,1
173,2.05864217554786,0.220318373560479,CA,2024-04-18,0,0,0,1,1,1,1,0,0,0,1,1,1,1
174,1.33308844600592,0.1761681878895835,CA,2024-04-19,1,1,0,1,1,1,1,1,1,0,0,1,1,1
175,0.037639435321026,0.0326137789201415,CA,2024-04-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
176,1.78161196644824,0.2594021874947,CA,2024-04-21,0,0,1,1,1,0,1,1,1,0,1,1,0,1
177,5.62328998219749,0.3836357967442485,CA,2024-04-22,0,0,0,1,0,1,0,0,0,0,0,0,1,0
178,1.51804098157935,0.269045471216048,CA,2024-04-23,1,1,1,1,0,0,1,0,1,1,1,0,0,1
179,6.75793433023865,0.398162098733459,CA,2024-04-24,0,0,0,1,1,1,1,0,0,0,0,1,1,1
180,3.69934362084044,0.288971657744666,CA,2024-04-25,0,1,1,1,0,0,1,0,0,1,1,0,0,1
181,1.50480846143529,0.2437734004102045,CA,2024-04-26,1,0,1,1,1,1,1,0,0,0,0,1,1,1
182,7.59943997975039,0.4587573314688935,CA,2024-04-27,0,0,1,0,0,1,1,0,1,1,0,0,1,1
183,6.25487041463035,0.557007905748315,CA,2024-04-28,0,1,1,0,0,1,1,0,0,1,0,1,1,1
184,0.761886606333777,0.208451265521764,CA,2024-04-29,1,1,0,1,1,1,1,0,0,0,0,1,1,1
185,3.36342542627269,0.3300174573095315,CA,2024-04-30,0,1,0,1,0,0,1,0,0,0,0,0,0,1
186,2.08046631013587,0.3376792531702875,CA,2024-05-01,0,1,1,1,0,1,1,0,0,1,1,0,1,1
187,2.25801994591859,0.2832932892277005,CA,2024-05-02,0,1,1,1,0,0,1,0,0,1,1,1,0,1
188,1.73673570723041,0.2162220841782345,CA,2024-05-03,1,1,1,1,0,1,1,0,1,0,0,0,1,1
189,0.893900440365552,0.174734022030715,CA,2024-05-04,1,1,1,0,1,1,1,0,0,1,1,1,1,1
190,0.589652691126962,0.1238822119208845,CA,2024-05-05,1,1,1,1,1,1,1,0,0,1,1,1,1,1
191,1.81143067802347,0.227177024645445,CA,2024-05-06,1,1,1,1,0,1,1,0,0,1,1,0,1,1
192,15.0807460995809,0.54073922280448,CA,2024-05-07,0,0,1,0,1,0,1,0,0,1,0,1,0,1
193,2.00919128358702,0.2642401898753825,CA,2024-05-08,1,1,1,0,0,1,1,0,0,1,0,0,1,1
194,5.54888959574473,0.3259299614458065,CA,2024-05-09,0,1,1,0,1,0,1,0,0,0,0,1,0,1
195,5.08536652672333,0.3690860693441855,CA,2024-05-10,0,0,1,1,1,0,1,0,0,0,1,1,0,1
196,7.03162119809254,0.457561026293915,CA,2024-05-11,0,1,1,0,0,1,1,0,0,0,0,0,1,1
197,9.93937091541313,0.475286615881079,CA,2024-05-12,0,0,1,0,1,1,1,0,0,1,0,1,1,1
198,4.66563725619853,0.4479958537091795,CA,2024-05-13,0,1,0,0,1,0,1,0,0,0,0,1,0,1
199,10.3190310473898,0.4287321875094655,CA,2024-05-14,0,0,1,0,0,0,1,0,0,0,0,0,0,1
200,8.76675337729765,0.382179439952226,CA,2024-05-15,0,0,0,0,1,1,1,0,0,0,0,1,1,1
201,4.66553310548918,0.3011845428141735,CA,2024-05-16,1,1,1,0,1,1,1,0,1,1,0,1,1,1
202,2.14503714477637,0.27081178539955,CA,2024-05-17,1,1,1,1,1,0,1,0,0,0,1,1,0,1
203,1.49713152194777,0.1723745511115775,CA,2024-05-18,1,1,1,0,1,1,1,1,0,1,0,1,1,1
204,8.20768614005216,0.451811053005726,CA,2024-05-19,0,1,1,0,1,0,1,0,0,1,0,1,0,1
205,4.90992431293889,0.2518573008807185,CA,2024-05-20,1,0,1,1,1,1,1,0,0,1,0,1,1,1
206,4.83339512648303,0.305408301715513,CA,2024-05-21,1,1,0,0,1,1,1,1,0,0,0,1,0,1
207,5.38052316489433,0.312334269294487,CA,2024-05-22,1,1,1,0,1,0,1,0,1,0,0,1,0,1
208,8.6736087181015,0.3426881327668805,CA,2024-05-23,0,0,1,0,1,1,1,0,0,1,0,1,1,1
209,7.45447264983784,0.3884433063638175,CA,2024-05-24,0,1,0,0,1,0,1,0,0,0,0,0,0,1
210,5.41843558617239,0.350868556834099,CA,2024-05-25,0,0,1,0,1,1,0,0,0,1,0,1,1,0
211,NA,NA,CO,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,0.609890846842602,0.3873691678149395,CO,2024-04-15,1,1,1,1,1,1,1,0,0,1,1,1,1,1
213,NA,NA,CO,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214,0.828503774965068,0.390060304724218,CO,2024-04-17,1,1,1,0,1,1,1,0,1,1,0,1,1,1
215,NA,NA,CO,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,NA,NA,CO,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217,NA,NA,CO,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,NA,NA,CO,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,0.0875318715294071,0.0331269041583065,CO,2024-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
220,0.0983278788656195,0.03447973543680045,CO,2024-04-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
221,NA,NA,CO,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
222,NA,NA,CO,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223,NA,NA,CO,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,NA,NA,CO,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,NA,NA,CO,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,0.110029336431866,0.0426748558259113,CO,2024-04-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1
227,NA,NA,CO,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228,NA,NA,CO,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,NA,NA,CO,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,NA,NA,CO,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,NA,NA,CO,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,NA,NA,CO,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
