...1,es_score,brier_score,location,target_date,X22A_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,other_50_CI,X22A_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,other_95_CI
20,0.390164890556641,0.2615165215377535,AK,2022-12-09,1,1,1,1,1,1,1,1,0,1,0,1,1,1
21,NA,NA,AK,2022-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,NA,NA,AK,2022-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,0.375568749950993,0.2579213883833685,AK,2022-12-12,1,1,1,1,1,1,1,1,0,1,0,1,1,1
24,0.355753623900305,0.2571703436692385,AK,2022-12-13,1,1,1,1,1,1,1,1,0,1,0,1,1,1
25,NA,NA,AK,2022-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,0.371768701537944,0.2562821748137835,AK,2022-12-15,1,1,1,1,1,1,1,1,0,1,0,1,1,1
27,0.811486589671675,0.4169262129356015,AK,2022-12-16,0,1,1,1,1,1,1,0,0,1,1,1,1,1
28,NA,NA,AK,2022-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,NA,NA,AK,2022-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,0.41143170682214,0.2852005689523785,AK,2022-12-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
31,NA,NA,AK,2022-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,0.408260262196059,0.284777148593082,AK,2022-12-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33,NA,NA,AK,2022-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,NA,NA,AK,2022-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,NA,NA,AK,2022-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,NA,AK,2022-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,NA,NA,AK,2022-12-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,0.353836459416467,0.265296051888401,AK,2022-12-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
40,0.91031676828808,0.650052595921815,AK,2022-12-29,1,1,1,1,1,1,0,1,1,1,0,1,1,0
41,0.455468153400834,0.2764864579155115,AK,2022-12-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1
42,NA,NA,AK,2022-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2022-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,0.938179722920059,0.445440323419367,AL,2022-11-21,1,1,1,1,1,1,0,1,1,1,0,1,1,0
45,0.877542132887964,0.4256046792845965,AL,2022-11-22,0,1,1,1,1,1,1,0,0,1,0,1,1,1
46,0.2430437021382,0.182424085182673,AL,2022-11-23,1,1,1,1,1,1,1,1,0,1,0,1,1,1
47,NA,NA,AL,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,0.815228942656957,0.396900577388795,AL,2022-11-25,1,1,0,1,1,1,1,1,0,0,1,1,1,1
49,NA,NA,AL,2022-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2022-11-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,0.634011863361329,0.196201647489793,AL,2022-11-28,1,1,1,1,1,1,1,1,1,0,0,1,1,1
52,0.929822201446699,0.3171762128227815,AL,2022-11-29,1,0,1,1,1,1,1,1,0,1,0,1,1,0
53,0.951630382863854,0.259310484239558,AL,2022-11-30,1,1,1,1,0,1,1,1,0,1,0,0,1,1
54,1.04487779025364,0.2771811106024985,AL,2022-12-01,1,0,1,1,1,1,1,1,0,1,0,1,1,1
55,0.738085836761553,0.279246681660693,AL,2022-12-02,1,1,1,1,1,1,1,1,0,1,0,1,1,1
56,NA,NA,AL,2022-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,0.997745448209186,0.2596245656457925,AL,2022-12-04,1,0,1,1,1,1,1,1,0,0,0,1,1,1
58,1.20824751737419,0.2851986675937925,AL,2022-12-05,1,0,1,1,1,1,1,1,0,0,1,1,1,1
59,1.22009027047414,0.342144980611726,AL,2022-12-06,1,1,1,1,0,1,1,1,0,0,0,0,1,1
60,0.335714597257999,0.228730882752565,AL,2022-12-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1
61,1.3542667177751,0.2905148013598065,AL,2022-12-08,1,0,1,1,1,1,1,1,0,0,1,1,1,1
62,0.978969071929697,0.258293480455606,AL,2022-12-09,1,1,1,1,1,0,1,1,0,0,0,1,0,1
63,0.797156259261901,0.156947156306335,AL,2022-12-10,1,1,1,1,1,1,1,1,0,1,0,1,1,1
64,1.57326748816679,0.4918460849516465,AL,2022-12-11,0,1,0,0,1,1,1,0,1,0,0,1,1,1
65,1.35113218946041,0.40962023885952,AL,2022-12-12,1,1,0,0,0,1,1,1,0,0,0,0,1,1
66,0.103015911971641,0.098906900009747,AL,2022-12-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67,0.972665717609092,0.2983099321278245,AL,2022-12-14,1,0,1,1,1,1,1,1,0,1,0,1,0,1
68,1.28853568618616,0.2704803311334065,AL,2022-12-15,1,0,1,1,1,1,1,1,0,1,0,0,1,1
69,0.868886040255109,0.3037814546489055,AL,2022-12-16,1,1,1,1,1,1,0,1,1,0,1,1,1,0
70,0.276057530784109,0.0988302780258675,AL,2022-12-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
71,0.28846743869683,0.0996447577537045,AL,2022-12-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
72,0.410240740659705,0.2011789051272805,AL,2022-12-19,1,1,1,1,1,1,1,1,0,0,1,1,1,1
73,1.59723646853896,0.2433495166970675,AL,2022-12-20,0,1,0,1,1,1,1,0,0,0,1,1,0,1
74,2.763336685835,0.447991977339966,AL,2022-12-21,1,1,1,0,1,0,0,1,1,1,0,1,0,0
75,NA,NA,AL,2022-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,AL,2022-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,0.100284669599202,0.1125856306386195,AL,2022-12-24,1,1,1,1,1,1,1,1,1,0,0,1,1,1
78,NA,NA,AL,2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,1.34625015096386,0.283691629199287,AL,2022-12-26,1,1,1,1,1,0,1,1,0,0,0,0,0,1
80,1.17228332776408,0.235122038802941,AL,2022-12-27,1,1,1,1,1,1,1,1,1,0,0,1,1,1
81,2.00876134424128,0.339776122146404,AL,2022-12-28,1,1,1,1,0,0,1,1,0,0,0,0,0,0
82,2.63891915546648,0.3013791680957,AL,2022-12-29,1,1,1,1,0,0,0,1,0,0,0,0,0,0
83,1.98283127553975,0.3853376746940895,AL,2022-12-30,1,1,1,0,1,0,1,1,0,1,0,1,0,1
84,NA,NA,AL,2022-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,0.703830928409284,0.3087146908459935,AR,2022-11-20,1,1,1,1,1,1,1,1,0,1,0,1,1,1
86,2.58555351333099,0.269242191034652,AR,2022-11-21,1,0,1,0,1,1,1,1,0,0,0,1,1,1
87,3.34587558555782,0.3436178683226665,AR,2022-11-22,1,0,1,0,1,1,1,1,0,0,0,1,1,0
88,1.66292088701262,0.3585111505593475,AR,2022-11-23,1,1,1,0,1,1,0,1,0,0,0,1,1,1
89,0.775714918241321,0.393830267476998,AR,2022-11-24,1,1,1,1,1,1,0,0,0,1,0,1,1,0
90,2.48143549552548,0.2845388729507575,AR,2022-11-25,1,0,1,0,1,1,1,1,0,0,0,1,1,1
91,1.65038497958797,0.590590742627965,AR,2022-11-26,1,1,1,0,1,0,0,1,0,0,0,1,0,1
92,0.667672718250327,0.370023135722033,AR,2022-11-27,0,1,1,1,1,1,1,0,0,1,1,1,1,1
93,6.64636993554613,0.316573496516478,AR,2022-11-28,0,0,0,0,1,1,1,0,0,0,0,0,1,0
94,3.75419069175412,0.30993519299228,AR,2022-11-29,1,0,0,1,1,1,1,0,0,0,0,1,1,1
95,1.65613128775954,0.3165583958941305,AR,2022-11-30,0,1,0,1,1,1,1,0,0,0,0,1,1,0
96,2.69376543826475,0.338550743805888,AR,2022-12-01,1,0,1,1,1,1,1,1,0,0,0,0,0,1
97,1.81588354865995,0.257004823696084,AR,2022-12-02,1,1,1,0,1,1,1,0,1,0,0,1,1,1
98,0.656010615188126,0.3644074330539,AR,2022-12-03,1,1,1,1,1,1,1,1,0,1,1,1,0,1
99,0.464586532768733,0.3124641259280335,AR,2022-12-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1
100,3.41268245445061,0.346794193093773,AR,2022-12-05,1,0,1,1,1,1,1,0,0,0,0,1,0,1
101,2.30382315950662,0.345353797691733,AR,2022-12-06,0,1,1,1,1,1,1,0,0,0,0,0,1,1
102,3.47276034651366,0.3094208064273845,AR,2022-12-07,1,0,0,1,1,1,1,0,0,1,0,1,0,1
103,3.34454172940483,0.3524545373265685,AR,2022-12-08,1,0,1,0,1,1,1,0,0,1,1,0,0,1
104,1.1833056650587,0.2693561901059135,AR,2022-12-09,1,1,1,1,1,1,1,1,0,0,0,1,1,0
105,1.17524069198747,0.308091183076944,AR,2022-12-10,1,0,1,1,1,1,1,1,0,0,1,1,1,1
106,0.670304025924211,0.268785404853429,AR,2022-12-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
107,6.57186950167191,0.343112952321333,AR,2022-12-12,1,0,1,1,1,1,1,1,0,0,0,0,0,1
108,2.15948820598149,0.3018226790020805,AR,2022-12-13,1,0,1,1,1,1,1,1,0,0,0,1,0,0
109,6.41628536664132,0.323281656506741,AR,2022-12-14,1,0,1,1,1,1,1,1,0,0,0,1,0,0
110,1.79802375414772,0.2167217742777925,AR,2022-12-15,1,1,1,0,1,1,1,1,1,0,0,1,1,0
111,3.32004626772228,0.435012794476884,AR,2022-12-16,1,0,1,0,1,1,0,1,0,0,0,0,0,0
112,1.21924021667997,0.312470271181604,AR,2022-12-17,1,1,1,1,0,1,1,1,0,0,0,0,1,0
113,0.772346707568914,0.2735187149585835,AR,2022-12-18,1,1,1,1,1,1,1,1,0,1,1,1,1,0
114,5.55004119811044,0.302733390453697,AR,2022-12-19,1,0,0,1,1,1,1,1,0,0,0,1,0,0
115,4.17710612446148,0.3423496916596225,AR,2022-12-20,1,0,1,1,1,1,1,1,0,0,0,1,0,1
116,4.02891116830026,0.2841444432829265,AR,2022-12-21,1,0,0,1,1,1,1,1,0,0,0,0,0,0
117,2.42047933152608,0.3685241735426285,AR,2022-12-22,1,0,0,1,1,1,1,1,0,0,0,0,1,1
118,2.50244635212206,0.45614940058472,AR,2022-12-23,1,0,1,1,1,1,1,1,0,0,0,1,1,1
119,2.16638356011497,0.1644174166639955,AR,2022-12-24,1,1,0,0,1,1,1,1,0,0,0,1,1,1
120,0.519878530879729,0.2182636975092475,AR,2022-12-25,1,1,1,1,1,1,1,1,1,0,0,1,1,1
121,5.7077700200609,0.219512346289733,AR,2022-12-26,1,0,0,0,1,1,1,1,0,0,0,0,0,1
122,1.94399895829032,0.3854942885164505,AR,2022-12-27,1,0,0,1,1,1,1,1,0,0,0,1,0,0
123,1.65480189611946,0.3224670244019825,AR,2022-12-28,1,0,1,1,1,1,1,1,0,0,1,1,1,1
124,6.83069683099946,0.454592970954919,AR,2022-12-29,1,0,0,1,1,1,1,0,0,0,0,0,0,1
125,3.76180063878841,0.305139169746434,AR,2022-12-30,1,0,0,1,1,0,1,1,0,0,0,1,1,1
126,0.91703381744121,0.315584454650336,AR,2022-12-31,1,0,1,1,1,1,1,1,0,1,0,1,0,1
127,2.20390722524777,0.291037360096239,AZ,2022-11-20,1,1,1,1,1,1,1,1,0,0,0,1,1,1
128,7.16002901018872,0.274716842889745,AZ,2022-11-21,1,1,1,0,0,1,1,0,0,0,0,0,1,1
129,9.15157417770133,0.3051905019666145,AZ,2022-11-22,1,0,0,0,1,1,1,0,0,0,0,0,0,1
130,6.47710403653329,0.2794947793218295,AZ,2022-11-23,1,0,1,1,0,1,1,0,0,0,0,0,1,1
131,2.24058406661596,0.3389236239674035,AZ,2022-11-24,1,1,0,0,1,1,0,1,0,0,0,0,1,0
132,3.64866908067528,0.2711628191933645,AZ,2022-11-25,1,1,1,1,1,1,1,0,0,1,0,0,1,0
133,3.01514873863345,0.3008323738499225,AZ,2022-11-26,0,1,0,1,1,1,0,0,0,0,0,0,1,0
134,2.6541250326855,0.2730853194044775,AZ,2022-11-27,1,1,1,1,1,1,1,1,0,0,0,0,1,1
135,8.32109362744097,0.2733334303956095,AZ,2022-11-28,1,0,1,0,1,1,1,0,0,1,0,0,0,0
136,3.17861712758433,0.3008707413235005,AZ,2022-11-29,1,1,1,1,1,0,1,0,0,0,0,0,0,0
137,2.09120326247539,0.281628846720183,AZ,2022-11-30,1,1,1,1,1,1,1,1,0,1,0,0,1,1
138,5.74887687449656,0.324211560283623,AZ,2022-12-01,1,0,1,0,1,1,1,1,0,0,0,0,1,0
139,3.57754328883403,0.319029879385155,AZ,2022-12-02,1,1,0,0,1,1,1,1,1,0,0,0,1,1
140,2.92867984285106,0.280797203686195,AZ,2022-12-03,1,0,1,1,1,1,0,1,0,1,0,0,1,0
141,2.40503530349246,0.2860046278136125,AZ,2022-12-04,1,1,0,1,1,1,1,1,0,0,0,0,1,1
142,3.6628358071973,0.30056157728181,AZ,2022-12-05,1,1,1,1,1,1,1,1,0,0,0,0,0,0
143,4.28094340447867,0.288827634660418,AZ,2022-12-06,1,0,0,1,1,1,1,0,0,0,0,0,1,1
144,4.06687330221047,0.2598244927644455,AZ,2022-12-07,1,1,1,0,1,0,1,1,0,0,0,0,0,0
145,4.74995594749008,0.262648192435317,AZ,2022-12-08,1,0,1,0,1,1,0,1,0,0,0,1,1,0
146,2.80483265296494,0.267118965128996,AZ,2022-12-09,0,1,1,1,0,0,1,0,0,0,0,0,0,1
147,2.02988717880386,0.2975806272312875,AZ,2022-12-10,1,1,1,1,0,1,1,1,0,1,0,0,1,1
148,7.71463546964747,0.2377020198020395,AZ,2022-12-11,1,0,1,0,1,1,0,1,0,0,0,0,1,0
149,4.06580665092549,0.289522071638413,AZ,2022-12-12,1,1,1,1,0,1,0,0,0,0,0,0,1,0
150,4.71538395593978,0.278605352725159,AZ,2022-12-13,1,0,0,1,1,1,0,0,0,0,0,0,1,0
151,5.53858258464707,0.2501600306985955,AZ,2022-12-14,1,0,1,0,1,1,1,1,0,0,0,0,1,1
152,3.74892705317081,0.2662011360681105,AZ,2022-12-15,1,1,1,1,1,0,1,1,0,1,0,0,1,0
153,3.06956459522768,0.2452026116910685,AZ,2022-12-16,1,1,0,0,1,1,0,1,0,0,0,0,1,1
154,1.8219649843583,0.2967206819740805,AZ,2022-12-17,1,1,0,1,1,1,1,1,0,0,0,0,1,1
155,2.85394876786341,0.2318396567934995,AZ,2022-12-18,1,1,1,0,1,1,0,1,0,1,0,0,1,0
156,7.95652938874816,0.253370234383155,AZ,2022-12-19,1,0,1,0,1,0,1,0,0,0,0,0,0,0
157,2.08145650064233,0.275078417053983,AZ,2022-12-20,1,1,0,1,1,0,1,1,0,1,0,1,0,0
158,1.96378759208874,0.270483633316001,AZ,2022-12-21,1,1,0,1,1,0,1,1,0,0,0,0,0,1
159,4.93617108268351,0.2427716740247725,AZ,2022-12-22,1,0,1,0,1,0,1,1,0,0,0,0,0,1
160,2.43208777125767,0.259664874517935,AZ,2022-12-23,1,0,1,1,1,1,0,1,0,0,0,1,1,0
161,0.955666766904616,0.250927500904015,AZ,2022-12-24,1,1,1,1,1,1,1,1,1,0,0,1,1,1
162,0.189195441856652,0.138740904979939,AZ,2022-12-25,1,1,1,1,1,1,1,1,0,1,0,1,1,1
163,5.26668547729138,0.2609651261745005,AZ,2022-12-26,1,0,1,0,1,0,0,1,0,1,0,0,0,0
164,10.7308548094323,0.230914414764006,AZ,2022-12-27,1,0,1,0,1,0,1,1,0,1,0,0,0,1
165,2.30234842853959,0.2863925275613545,AZ,2022-12-28,1,1,1,1,1,0,1,1,1,1,0,0,0,1
166,2.37796657492029,0.2865656534419425,AZ,2022-12-29,1,1,1,1,1,0,0,1,0,1,0,0,0,0
167,4.66823950840028,0.306954106070279,AZ,2022-12-30,1,0,1,1,1,0,1,1,0,0,1,1,0,1
168,2.24229545205776,0.2756243322230255,AZ,2022-12-31,1,0,1,1,1,0,1,1,0,1,0,1,0,1
169,8.2137117791808,0.286383431127177,CA,2022-11-20,1,0,1,1,0,1,1,0,0,0,0,0,1,0
170,8.24977811703507,0.3102035432443895,CA,2022-11-21,1,1,1,1,0,1,1,0,0,0,0,0,1,0
171,8.55807140455713,0.291607226818503,CA,2022-11-22,1,1,1,1,0,1,1,0,0,0,0,0,1,0
172,7.09431407523639,0.295508789326628,CA,2022-11-23,1,1,1,1,0,1,1,1,0,0,1,0,1,0
173,1.298033265043,0.26862142629569,CA,2022-11-24,1,1,1,1,1,1,1,1,0,1,0,0,1,1
174,25.6131468086654,0.2764042045575825,CA,2022-11-25,1,0,1,0,1,1,1,0,0,0,0,0,0,0
175,19.656756696099,0.2725410815544165,CA,2022-11-26,0,1,1,0,0,1,1,0,0,0,0,0,0,0
176,11.4049737037969,0.297892258444761,CA,2022-11-27,1,1,1,1,1,1,1,0,0,0,0,0,0,0
177,14.4576369391677,0.2732658468868375,CA,2022-11-28,1,1,0,1,1,1,1,0,0,0,0,0,0,0
178,12.1048065646558,0.269520654510629,CA,2022-11-29,1,1,1,0,1,1,1,0,0,0,0,0,0,0
179,9.57399412777899,0.2609102468061745,CA,2022-11-30,1,1,1,0,1,1,1,0,0,0,0,0,1,0
180,9.79372534852842,0.2675517838984715,CA,2022-12-01,1,1,1,0,1,1,1,0,0,0,0,0,0,0
181,13.2124338450217,0.286545894825725,CA,2022-12-02,1,1,0,1,0,1,1,0,0,0,0,0,0,0
182,11.7241863130134,0.2834278238844445,CA,2022-12-03,1,1,0,1,1,1,1,0,0,0,0,0,0,0
183,6.48843063632193,0.2718601533449315,CA,2022-12-04,1,1,1,1,1,1,1,0,0,0,0,0,1,0
184,14.8337697105084,0.2584148316031425,CA,2022-12-05,0,1,1,1,1,1,1,1,0,0,0,0,0,0
185,16.7607842993177,0.247117590207268,CA,2022-12-06,1,0,1,0,1,1,1,0,0,0,0,0,0,0
186,16.1798927052717,0.261353838021516,CA,2022-12-07,1,1,0,1,0,1,1,0,0,0,0,0,0,0
187,22.3343534178528,0.237702249731518,CA,2022-12-08,0,1,1,0,1,0,0,0,0,0,0,0,0,0
188,26.8170420171223,0.224504588152616,CA,2022-12-09,1,0,1,0,1,1,1,0,0,0,0,0,0,0
189,10.6421787779186,0.2693434795095225,CA,2022-12-10,1,1,1,1,1,1,1,0,0,0,0,0,0,0
190,11.8628296045105,0.242444013694401,CA,2022-12-11,1,1,1,0,1,1,1,1,0,0,0,0,0,0
191,18.9664590848547,0.2320337979986965,CA,2022-12-12,1,0,0,0,1,1,1,1,0,0,0,0,0,0
192,15.5965323632441,0.2454596865744775,CA,2022-12-13,1,0,1,0,0,0,1,1,0,0,0,0,0,0
193,9.73573743578796,0.2767064212061175,CA,2022-12-14,0,1,1,1,1,0,1,0,0,0,0,0,0,0
194,23.4243655945819,0.2284637816102255,CA,2022-12-15,1,0,1,0,1,0,1,0,0,0,0,0,0,0
195,9.43382230750757,0.2352569813944095,CA,2022-12-16,1,1,1,0,1,0,1,0,0,0,0,0,0,0
196,5.92122200213254,0.2492126045050595,CA,2022-12-17,1,1,0,1,1,1,1,1,0,0,0,0,0,0
197,17.856626306625,0.203111438725001,CA,2022-12-18,0,0,1,0,0,1,1,0,0,0,0,0,0,0
198,18.8957454530898,0.224329889679142,CA,2022-12-19,0,0,1,0,1,1,1,0,0,0,0,0,0,0
199,28.9259183181865,0.188151967284099,CA,2022-12-20,1,0,1,0,1,1,1,0,0,0,0,0,0,0
200,18.1899292327311,0.2252428513343505,CA,2022-12-21,1,0,1,0,1,0,1,1,0,0,0,0,0,0
201,16.4704156700988,0.2444685296271725,CA,2022-12-22,1,1,1,1,0,0,0,0,0,0,0,0,0,0
202,32.8053704013451,0.220179363903385,CA,2022-12-23,1,0,1,0,0,0,1,0,0,0,0,0,0,0
203,17.2952690014635,0.2464048599720215,CA,2022-12-24,1,0,0,1,1,0,0,1,0,0,0,0,0,0
204,0.58002752129012,0.0753069544523165,CA,2022-12-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
205,35.1975167875562,0.2371978632352875,CA,2022-12-26,0,0,1,1,1,0,0,0,0,0,0,0,0,0
206,27.5749039907701,0.2294908430345975,CA,2022-12-27,1,0,1,0,1,1,1,1,0,0,0,0,0,0
207,44.0137207819251,0.22425791178191,CA,2022-12-28,1,0,1,0,1,0,1,0,0,0,0,0,0,0
208,26.181494971646,0.2369449070237575,CA,2022-12-29,0,0,1,0,1,0,0,0,0,0,1,0,0,0
209,20.696295552516,0.255938343813881,CA,2022-12-30,1,0,0,1,1,1,0,1,0,0,0,0,0,0
210,8.24798477417309,0.274063305708674,CA,2022-12-31,1,0,0,1,1,0,1,1,0,0,1,0,0,0
211,1.6434931051307,0.191394700484854,CO,2022-11-20,1,0,1,0,1,1,1,1,1,1,1,1,1,1
212,1.62806846264683,0.292289966561354,CO,2022-11-21,1,1,1,1,1,1,1,0,0,0,0,1,1,1
213,1.28348829937038,0.2915238861010425,CO,2022-11-22,1,1,1,1,1,1,1,1,0,0,0,0,1,1
214,8.60244344017749,0.2020571482917545,CO,2022-11-23,1,0,1,0,1,1,1,1,0,0,0,1,1,1
215,0.219118701775835,0.168145130522103,CO,2022-11-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
216,4.50172610013411,0.2113093711237295,CO,2022-11-25,1,0,1,0,1,1,1,0,0,0,0,1,1,0
217,1.82691805901355,0.374484682532874,CO,2022-11-26,1,1,1,0,0,1,1,0,1,1,0,0,1,1
218,1.09709912983686,0.2603015791093195,CO,2022-11-27,1,1,1,1,1,1,1,1,0,0,0,1,1,0
219,2.02494504478665,0.275272881067415,CO,2022-11-28,1,0,1,1,1,1,1,0,0,1,0,0,1,1
220,1.37405109351878,0.325498414019231,CO,2022-11-29,1,1,0,1,1,1,1,0,0,1,0,0,1,1
221,2.96635488651334,0.316108729626995,CO,2022-11-30,1,0,1,0,0,1,1,1,0,0,0,0,1,1
222,4.19995239956276,0.254862264809909,CO,2022-12-01,1,0,0,0,1,1,1,1,0,0,0,1,1,1
223,2.43485378730107,0.310754544556067,CO,2022-12-02,1,0,1,0,1,1,1,0,0,0,0,1,1,1
224,0.913077371168209,0.2731494561634705,CO,2022-12-03,1,0,1,1,1,1,1,1,1,1,1,1,1,1
225,1.12347413257803,0.305976132969054,CO,2022-12-04,1,1,1,1,0,1,1,1,0,0,1,0,1,1
226,1.54254847372829,0.3003672227467955,CO,2022-12-05,1,1,1,1,1,1,0,1,0,0,0,1,1,0
227,1.87291246064829,0.2085603423467655,CO,2022-12-06,1,1,1,0,1,1,1,1,0,1,0,0,1,1
228,1.14714874133484,0.226363776304274,CO,2022-12-07,1,1,1,1,1,1,1,1,1,0,0,1,1,1
229,0.95467958531056,0.3254731835522185,CO,2022-12-08,1,1,1,1,1,1,0,1,0,1,0,1,1,0
230,1.63126506824322,0.354498932683864,CO,2022-12-09,1,0,1,0,1,1,1,1,0,1,0,1,1,1
231,1.10613264862255,0.273984203392672,CO,2022-12-10,1,1,1,1,1,0,1,1,0,0,0,1,0,1
232,2.33316794574018,0.317539751778618,CO,2022-12-11,1,0,1,0,1,1,1,1,0,0,0,1,1,0
233,1.80918942963173,0.259638577155726,CO,2022-12-12,1,0,1,1,1,0,0,1,0,0,0,1,0,1
234,2.69405092733929,0.223503631742222,CO,2022-12-13,1,0,0,0,1,1,1,1,0,0,0,1,1,0
235,0.751230520809568,0.266857244503284,CO,2022-12-14,1,1,1,1,1,1,1,1,1,0,0,1,1,1
236,0.838208162217715,0.22624542254356,CO,2022-12-15,1,1,1,1,1,1,1,1,0,1,0,1,0,1
237,6.67318763372012,0.4054517560393575,CO,2022-12-16,1,0,1,0,1,1,1,1,0,0,0,1,1,1
238,0.58703393133873,0.2473314532465475,CO,2022-12-17,1,1,1,1,1,1,1,1,0,1,0,1,1,1
239,0.687043212711446,0.2785943986159435,CO,2022-12-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
240,1.60369987116174,0.308412791456149,CO,2022-12-19,1,1,1,1,1,0,0,1,0,0,0,0,1,0
