...1,es_score,brier_score,location,target_date,X22D_50_CI,X22F_50_CI,X23A_50_CI,X23D_50_CI,X23B_50_CI,X23E_50_CI,X23G_50_CI,other_50_CI,X22D_95_CI,X22F_95_CI,X23A_95_CI,X23D_95_CI,X23B_95_CI,X23E_95_CI,X23G_95_CI,other_95_CI
32,NA,NA,AK,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,NA,NA,AK,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,NA,NA,AK,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,NA,NA,AK,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,NA,AK,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,NA,NA,AK,2023-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,AK,2023-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,NA,NA,AK,2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,AK,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,NA,NA,AL,2023-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,NA,NA,AL,2023-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,NA,NA,AL,2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,0.0592757431410285,0.04032450237161905,AL,2023-04-27,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
48,NA,NA,AL,2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,AL,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,AL,2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,NA,NA,AL,2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,0.755881197514213,0.3576411661742875,AL,2023-05-03,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0
54,NA,NA,AL,2023-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,NA,NA,AL,2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,AL,2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,NA,NA,AL,2023-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,NA,NA,AL,2023-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,NA,NA,AL,2023-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,NA,NA,AL,2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,NA,NA,AL,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,AL,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,NA,NA,AL,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,NA,NA,AL,2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,NA,NA,AL,2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,0.711650563631773,0.3656388823429065,AL,2023-05-19,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0
70,NA,NA,AL,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,AL,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,0.109087031780775,0.139097783370893,AL,2023-05-23,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
74,NA,NA,AL,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,NA,NA,AL,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,AL,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,NA,AL,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,NA,NA,AL,2023-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,0.33582732957559,0.2094626161783835,AL,2023-05-31,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
82,NA,NA,AL,2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,AL,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,0.00828870566916012,0.00638509954147525,AR,2023-04-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
86,0.00941341556988162,0.0063927361619329,AR,2023-04-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
87,NA,NA,AR,2023-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,NA,NA,AR,2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,NA,NA,AR,2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,NA,NA,AR,2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,NA,NA,AR,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,0.0744045241523668,0.0066314794366858,AR,2023-04-30,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
93,NA,NA,AR,2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,1.23307384850598,0.861577917486595,AR,2023-05-02,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1
95,0.0104860541276557,0.00688445348058095,AR,2023-05-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
96,NA,NA,AR,2023-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,NA,NA,AR,2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,1.20633279537857,0.863589627371095,AR,2023-05-08,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
101,0.0382484554789871,0.00771999784781595,AR,2023-05-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
102,2.31057665888078,0.597324967154205,AR,2023-05-10,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0
103,NA,NA,AR,2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,NA,NA,AR,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,NA,NA,AR,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,NA,NA,AR,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,NA,NA,AR,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,NA,NA,AR,2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,NA,NA,AR,2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,NA,NA,AR,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,NA,NA,AR,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,0.110486103518017,0.0126553446010092,AR,2023-05-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
116,NA,NA,AR,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,NA,NA,AR,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,0.0267460593813911,0.01471767487990805,AR,2023-05-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119,NA,NA,AR,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,1.09229755746017,0.786330379529585,AR,2023-05-29,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
122,1.07191943298568,0.780320348476105,AR,2023-05-30,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
123,0.035854825076969,0.01960807343235045,AR,2023-05-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
124,NA,NA,AR,2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,NA,NA,AR,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,2.06077201239481,0.0787527008905405,AZ,2023-04-23,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1
128,1.70065202710371,0.0501832350070275,AZ,2023-04-24,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0
129,1.34293619723806,0.132724299683697,AZ,2023-04-25,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0
130,1.40347614862746,0.0987510913585205,AZ,2023-04-26,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0
131,0.702950069571312,0.076376708698386,AZ,2023-04-27,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
132,0.766297641527928,0.0194823620799409,AZ,2023-04-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
133,0.404237699181536,0.0201808980686732,AZ,2023-04-29,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0
134,1.51481651984521,0.203913005082448,AZ,2023-04-30,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0
135,1.8255748624099,0.0941876446069685,AZ,2023-05-01,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0
136,3.39420470812791,0.206859484394415,AZ,2023-05-02,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0
137,1.43549586888809,0.141400225345042,AZ,2023-05-03,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0
138,1.27941408705473,0.079774187929336507,AZ,2023-05-04,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1
139,1.41079689863617,0.2451392530202745,AZ,2023-05-05,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1
140,0.790037756326564,0.0261923291671911,AZ,2023-05-06,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1
141,3.80792638598477,0.308258270074507,AZ,2023-05-07,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0
142,6.60724868515636,0.3027412194322415,AZ,2023-05-08,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0
143,2.40001238151961,0.103256376677906,AZ,2023-05-09,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1
144,1.40432723922348,0.1417914589763175,AZ,2023-05-10,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0
145,0.119851371729687,0.03209324868127185,AZ,2023-05-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
146,0.913002047139814,0.1438655100995645,AZ,2023-05-12,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
147,NA,NA,AZ,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148,1.84154929657377,0.4075489094183345,AZ,2023-05-14,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
149,2.12955178891359,0.210477552182602,AZ,2023-05-15,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0
150,1.27297423883363,0.19168027654819,AZ,2023-05-16,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0
151,1.24790091779004,0.1821420036706975,AZ,2023-05-17,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1
152,1.61299029376052,0.285459458181241,AZ,2023-05-18,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1
153,0.966504491446683,0.629286458720425,AZ,2023-05-19,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1
154,1.89952409642466,0.62084003398166,AZ,2023-05-20,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1
155,0.890104076125494,0.1921250905728705,AZ,2023-05-21,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0
156,1.66723815334647,0.2110487014338235,AZ,2023-05-22,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1
157,0.914785638793448,0.1700051781876945,AZ,2023-05-23,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
158,1.97743628901716,0.2839356285494775,AZ,2023-05-24,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1
159,0.314660468461351,0.061161123543232,AZ,2023-05-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
160,1.00436758898365,0.265031660366639,AZ,2023-05-26,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
161,0.337193957566498,0.067434475486429,AZ,2023-05-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
162,3.1358649482813,0.3124990497034095,AZ,2023-05-28,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0
163,1.69426929427406,0.3020291040630875,AZ,2023-05-29,1,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0
164,2.54436917371718,0.3694734957144945,AZ,2023-05-30,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1
165,1.73532329370464,0.2286264513596985,AZ,2023-05-31,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0
166,2.38977356885127,0.4017168210198715,AZ,2023-06-01,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1
167,0.891061790280095,0.3091973223368385,AZ,2023-06-02,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
168,0.788963995606515,0.206479338130925,AZ,2023-06-03,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
169,1.94662684682471,0.2675766159368375,CA,2023-04-23,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1
170,2.43239908613789,0.15874629719521,CA,2023-04-24,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1
171,4.77614811116759,0.2403703568347185,CA,2023-04-25,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0
172,4.59985372093603,0.1424667967456415,CA,2023-04-26,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0
173,3.39004852643001,0.16966490948823,CA,2023-04-27,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0
174,2.92601277199163,0.1791890955773945,CA,2023-04-28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
175,4.61721686869941,0.2787140145210645,CA,2023-04-29,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0
176,2.27517586264624,0.187215509232373,CA,2023-04-30,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0
177,4.59869234408745,0.24897951044067201,CA,2023-05-01,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0
178,5.71850447693857,0.2777123134449645,CA,2023-05-02,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0
179,3.26311609160058,0.193305545024884,CA,2023-05-03,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0
180,1.89654089145489,0.232924892579744,CA,2023-05-04,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1
181,3.56087646826539,0.202506015556271,CA,2023-05-05,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0
182,2.0527471747336,0.192617652229577,CA,2023-05-06,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0
183,1.39201714100887,0.2705693888434725,CA,2023-05-07,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1
184,8.68797963933206,0.357975525627673,CA,2023-05-08,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0
185,4.1771406062455,0.1925402598908575,CA,2023-05-09,1,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1
186,3.44138048779603,0.284950154081248,CA,2023-05-10,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0
187,4.74862621486173,0.290117313966338,CA,2023-05-11,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0
188,1.45457579386679,0.222478058708862,CA,2023-05-12,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0
189,1.44384900540174,0.394588317278202,CA,2023-05-13,1,1,0,0,1,0,1,1,1,1,0,1,1,0,1,1
190,4.94731293231449,0.54277228529208,CA,2023-05-14,1,1,0,1,1,0,1,0,1,1,0,0,1,0,1,0
191,5.93757589432978,0.3750972075607775,CA,2023-05-15,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1
192,1.91565563644518,0.241196674950798,CA,2023-05-16,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0
193,1.63379425872946,0.3153579939536235,CA,2023-05-17,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0
194,2.46308083415515,0.330334810390622,CA,2023-05-18,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1
195,1.57535421640147,0.23331922818327,CA,2023-05-19,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1
196,0.988414941239163,0.112013498065264,CA,2023-05-20,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1
197,1.20170178245488,0.4707332573578675,CA,2023-05-21,1,0,1,1,0,1,1,1,1,0,0,1,0,1,1,1
198,2.50064178596296,0.3038385714436955,CA,2023-05-22,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0
199,1.65689041503047,0.285912068149345,CA,2023-05-23,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1
200,1.92919895499101,0.304154363625425,CA,2023-05-24,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,1
201,1.63500792019413,0.273709051514941,CA,2023-05-25,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0
202,2.42398788171753,0.341548979452913,CA,2023-05-26,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1
203,1.70661940140124,0.357006903590073,CA,2023-05-27,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0
204,1.68364676155135,0.422390801261147,CA,2023-05-28,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,1
205,1.73345060016234,0.4639971216013675,CA,2023-05-29,1,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1
206,2.713927981762,0.306237006409946,CA,2023-05-30,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1
207,2.55751337453125,0.332120401384279,CA,2023-05-31,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
208,3.40825741722102,0.351473673896172,CA,2023-06-01,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0
209,2.27118393929622,0.4062446705952255,CA,2023-06-02,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1
210,2.13474122102314,0.366477334952301,CA,2023-06-03,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1
211,NA,NA,CO,2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,0.789194033031875,0.180175520915787,CO,2023-04-24,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
213,0.80041047130173,0.2822383980295265,CO,2023-04-25,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0
214,0.223989051586885,0.0202016471209327,CO,2023-04-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
215,NA,NA,CO,2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
