...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,recombinant_50_CI,X23G_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,recombinant_95_CI,X23G_95_CI,other_95_CI
24,NA,NA,AK,2023-09-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,NA,NA,AK,2023-09-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,NA,NA,AK,2023-09-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,NA,NA,AK,2023-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,NA,NA,AK,2023-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,NA,NA,AK,2023-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,0.516463029026122,0.371862532692758,AK,2023-09-25,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1
31,NA,NA,AK,2023-09-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,NA,NA,AK,2023-09-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,NA,NA,AK,2023-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,NA,NA,AK,2023-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,NA,NA,AK,2023-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2023-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,NA,AK,2023-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,NA,NA,AK,2023-10-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,AK,2023-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,NA,NA,AK,2023-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,AK,2023-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2023-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2023-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,0.815622001219393,0.354376336519805,AL,2023-08-28,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
45,0.707778377134327,0.505326137692725,AL,2023-08-29,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1
46,1.08644384902345,0.463159990402169,AL,2023-08-30,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
47,NA,NA,AL,2023-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,0.533739013873432,0.32913571407317,AL,2023-09-01,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1
49,0.372370661756582,0.269154595582582,AL,2023-09-02,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
50,NA,NA,AL,2023-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,0.38097052272174,0.2687600959379225,AL,2023-09-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
52,0.369233653222614,0.268562805067382,AL,2023-09-05,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
53,0.961699475294245,0.347404676225983,AL,2023-09-06,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
54,NA,NA,AL,2023-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,NA,NA,AL,2023-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,AL,2023-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,0.386483155475652,0.267591616326624,AL,2023-09-10,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
58,0.551868827215695,0.3860715373397715,AL,2023-09-11,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1
59,NA,NA,AL,2023-09-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,0.382858625108054,0.2670408434252065,AL,2023-09-13,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
61,0.375572893811313,0.266866677365896,AL,2023-09-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
62,NA,NA,AL,2023-09-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2023-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2023-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,AL,2023-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,NA,NA,AL,2023-09-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,0.374600763398972,0.26598174582629053,AL,2023-09-20,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
68,NA,NA,AL,2023-09-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,AL,2023-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2023-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2023-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,AL,2023-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,0.559836534683197,0.3888643034333965,AL,2023-09-26,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1
74,0.377178125196879,0.2655210812625245,AL,2023-09-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
75,NA,NA,AL,2023-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,AL,2023-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2023-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2023-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,NA,AL,2023-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,0.543575992015334,0.391957818078321,AL,2023-10-03,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1
81,NA,NA,AL,2023-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,NA,NA,AL,2023-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,AL,2023-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2023-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,0.413489302913858,0.2600144274774805,AR,2023-08-27,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
86,2.14103991451879,0.3579612609183475,AR,2023-08-28,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0
87,2.74058950512643,0.340163382484574,AR,2023-08-29,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
88,1.79942631428281,0.4668778644329225,AR,2023-08-30,1,1,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0
89,0.973279672363658,0.50822978588379,AR,2023-08-31,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1
90,NA,NA,AR,2023-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,NA,NA,AR,2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2023-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,NA,NA,AR,2023-09-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,2.1361605985666,0.3719477032162155,AR,2023-09-05,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1
95,0.747570673763421,0.434859383608038,AR,2023-09-06,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0
96,0.738741894604148,0.3828813284042595,AR,2023-09-07,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
97,1.74644119134454,0.4299080049596425,AR,2023-09-08,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1
98,NA,NA,AR,2023-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2023-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,2.60631468969046,0.4642939469023265,AR,2023-09-11,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
101,0.83543884617609,0.2911353735009745,AR,2023-09-12,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
102,1.00708567063017,0.513781630415905,AR,2023-09-13,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1
103,0.68596304397488606,0.50718150028748,AR,2023-09-14,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
104,1.0263561881394,0.356726072320956,AR,2023-09-15,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1
105,NA,NA,AR,2023-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2023-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,0.447560338064194,0.2570763541872445,AR,2023-09-18,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
108,1.20485040531528,0.445374114189454,AR,2023-09-19,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1
109,1.7555286789364,0.427448577460594,AR,2023-09-20,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1
110,1.43034029625897,0.4447533887205545,AR,2023-09-21,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1
111,NA,NA,AR,2023-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2023-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2023-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,NA,NA,AR,2023-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,0.469391609399922,0.256957135875365,AR,2023-09-26,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
116,0.433861233125077,0.3552579803230765,AR,2023-09-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117,0.749355620681795,0.4372828947237505,AR,2023-09-28,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1
118,1.96548963660771,0.276917497241703,AR,2023-09-29,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
119,NA,NA,AR,2023-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2023-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,3.01017347837059,0.2578070877106965,AR,2023-10-02,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1
122,1.69436845199476,0.258062913598294,AR,2023-10-03,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
123,1.5281848718722,0.38100574813926,AR,2023-10-04,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1
124,2.96263169647272,0.307220405227635,AR,2023-10-05,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1
125,0.472225325674369,0.2590674491203695,AR,2023-10-06,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
126,0.451091883877892,0.2594871742720965,AR,2023-10-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
127,3.51321690315676,0.428218479024745,AZ,2023-08-27,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
128,3.51910412463679,0.3652377916189535,AZ,2023-08-28,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
129,1.37023712457997,0.418545107751597,AZ,2023-08-29,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0
130,1.97282067593151,0.383013147820262,AZ,2023-08-30,1,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1
131,1.26085290858775,0.500175816649085,AZ,2023-08-31,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0
132,0.428610540992757,0.298223919645879,AZ,2023-09-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
133,NA,NA,AZ,2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134,2.43709293246996,0.3885799580055945,AZ,2023-09-03,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1
135,4.94101178261914,0.404038039391428,AZ,2023-09-04,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,1
136,2.53552574998656,0.3818436451496895,AZ,2023-09-05,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0
137,NA,NA,AZ,2023-09-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138,NA,NA,AZ,2023-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139,NA,NA,AZ,2023-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,2.03125512377202,0.515423123340735,AZ,2023-09-09,0,1,1,1,1,0,1,0,1,0,0,1,1,1,0,1,0,1
141,2.44669904596129,0.3916419087627375,AZ,2023-09-10,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1
142,4.22197511356685,0.378929912952378,AZ,2023-09-11,1,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1
143,2.24974021208351,0.37892337237019,AZ,2023-09-12,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1,1
144,1.6088624364947,0.3986982743760255,AZ,2023-09-13,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1
145,1.45025025430824,0.4460270317145805,AZ,2023-09-14,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
146,1.28384569544853,0.3763681174715365,AZ,2023-09-15,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1
147,1.23182585737082,0.378603982904067,AZ,2023-09-16,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1
148,4.55488372892941,0.3513010033464035,AZ,2023-09-17,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0,1
149,3.48966269643433,0.3949264156518645,AZ,2023-09-18,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0
150,2.58873542811773,0.403974860335268,AZ,2023-09-19,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0
151,1.6477091464995,0.3834555756303865,AZ,2023-09-20,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0
152,1.80811944954795,0.4401372567331675,AZ,2023-09-21,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,1,1
153,1.93786406934257,0.3223311586011865,AZ,2023-09-22,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1
154,1.42919249102069,0.452239947922423,AZ,2023-09-23,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0,1
155,2.03229486991583,0.36901250006251,AZ,2023-09-24,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0
156,3.3149500889647,0.4059186674019065,AZ,2023-09-25,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
157,3.2027759790918,0.395546302158263,AZ,2023-09-26,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0
158,2.09404059128244,0.3572906825160875,AZ,2023-09-27,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1
159,0.9587723156134,0.361405868175714,AZ,2023-09-28,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
160,0.729553558855794,0.390391645051992,AZ,2023-09-29,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
161,1.31229734595356,0.36746041686786,AZ,2023-09-30,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1
162,6.67736302404206,0.391294258925229,AZ,2023-10-01,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0
163,7.23610841847361,0.42453259712567,AZ,2023-10-02,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
164,1.44230643675434,0.3263747969716645,AZ,2023-10-03,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1
165,2.34716966013726,0.4726487867433135,AZ,2023-10-04,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1
166,2.01564046258066,0.372108500879528,AZ,2023-10-05,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1
167,1.97028011807074,0.403474686293902,AZ,2023-10-06,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0
168,1.31350897747425,0.540692478458035,AZ,2023-10-07,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0
169,3.19434351423949,0.39146915636435903,CA,2023-08-27,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1
170,5.65775387676131,0.410702474902848,CA,2023-08-28,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0
171,5.37988822232911,0.3946931578371205,CA,2023-08-29,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
172,13.5114799567783,0.4028169181884315,CA,2023-08-30,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1
173,5.55889234924381,0.396675696317385,CA,2023-08-31,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0
174,3.87390463418458,0.3901595044851825,CA,2023-09-01,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,1
175,1.40079558938227,0.406486781418997,CA,2023-09-02,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1
176,1.42081076854897,0.42132696772604,CA,2023-09-03,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1
177,1.66579571399503,0.3835026986734915,CA,2023-09-04,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1
178,3.44751990524415,0.4190102027821405,CA,2023-09-05,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1
179,4.92068156707507,0.379115426279482,CA,2023-09-06,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0
180,3.43179822463137,0.392516741484444,CA,2023-09-07,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1
181,7.63918091998439,0.363596693716303,CA,2023-09-08,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1
182,3.63459871254597,0.388456128320882,CA,2023-09-09,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1
183,2.39327970450156,0.3746328827400835,CA,2023-09-10,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1
184,3.32739777602187,0.421228998887756,CA,2023-09-11,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1
185,5.13283285197189,0.408318417540808,CA,2023-09-12,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1
186,5.62273633438679,0.3975254779753785,CA,2023-09-13,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1
187,3.80577069512687,0.3988663358285115,CA,2023-09-14,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0
188,2.95211574920679,0.380616133190491,CA,2023-09-15,0,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,1
189,1.77512583954992,0.396533542715638,CA,2023-09-16,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
190,2.82012654592218,0.3736180117703465,CA,2023-09-17,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1
191,3.65348378599748,0.4085453935248355,CA,2023-09-18,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0
192,3.3255066812098,0.382266273226,CA,2023-09-19,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0
193,5.13049802594836,0.3772630443690095,CA,2023-09-20,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1
194,3.90499297510566,0.384659040547635,CA,2023-09-21,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0
195,4.65512770285288,0.3650574220944655,CA,2023-09-22,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1
196,1.45510284169535,0.3607308016834655,CA,2023-09-23,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
197,2.15442177763029,0.377153354418119,CA,2023-09-24,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0
198,4.64943420477361,0.35144138067422,CA,2023-09-25,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1
199,5.74137440634336,0.3523709404511885,CA,2023-09-26,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1
200,3.09461467519498,0.380955794601859,CA,2023-09-27,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0
201,5.47865238121327,0.376662858611464,CA,2023-09-28,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
