...1,es_score,brier_score,location,target_date,X24A_50_CI,X24B_50_CI,X24C_50_CI,X24D_50_CI,X24G_50_CI,other_50_CI,X24A_95_CI,X24B_95_CI,X24C_95_CI,X24D_95_CI,X24G_95_CI,other_95_CI
43,NA,NA,AL,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,NA,NA,AL,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,NA,NA,AL,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,NA,NA,AL,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,NA,NA,AL,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,NA,NA,AL,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,AL,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,1.80220338964642,0.547777089120635,AL,2024-05-06,0,1,0,1,1,1,0,1,0,1,1,1
52,NA,NA,AL,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,NA,NA,AL,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,NA,NA,AL,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,NA,NA,AL,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,AL,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,NA,NA,AL,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,NA,NA,AL,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,NA,NA,AL,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,NA,NA,AL,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,NA,NA,AL,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,AL,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,NA,NA,AL,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,NA,NA,AL,2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,NA,NA,AL,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,AL,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,AL,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,NA,NA,AL,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,AL,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,NA,NA,AL,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,AL,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,NA,AL,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,NA,NA,AL,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,NA,NA,AL,2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,NA,NA,AL,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,AL,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,NA,NA,AR,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,NA,NA,AR,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,NA,NA,AR,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,NA,NA,AR,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,NA,NA,AR,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,NA,NA,AR,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,NA,NA,AR,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,NA,NA,AR,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,0.0607960368696807,0.0779221457386465,AR,2024-05-08,1,1,1,1,1,1,1,1,1,1,1,1
96,NA,NA,AR,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,NA,NA,AR,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,NA,NA,AR,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,NA,NA,AR,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,NA,NA,AR,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,NA,NA,AR,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,NA,NA,AR,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,NA,NA,AR,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,NA,NA,AR,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,NA,NA,AR,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,NA,NA,AR,2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,NA,NA,AR,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,NA,NA,AR,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,NA,NA,AR,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,NA,NA,AR,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,NA,NA,AR,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,NA,NA,AR,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,NA,NA,AR,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,NA,NA,AR,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,NA,NA,AR,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,NA,NA,AR,2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,NA,NA,AR,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,NA,NA,AR,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,0.305423115269175,0.02840769630338175,AZ,2024-04-28,1,1,1,1,1,1,1,1,1,1,1,1
128,0.855231128058597,0.312027360345238,AZ,2024-04-29,1,1,1,1,1,1,1,0,0,1,1,1
129,1.16482067095677,0.30383477946667,AZ,2024-04-30,1,1,0,1,1,1,0,1,0,1,1,1
130,0.195333067309715,0.031424922042022,AZ,2024-05-01,1,1,1,1,1,1,0,0,1,1,1,1
131,0.204569137331591,0.0324234743047608,AZ,2024-05-02,1,1,1,1,1,1,0,0,1,1,1,1
132,0.382923889271564,0.03341428625333015,AZ,2024-05-03,1,1,1,1,1,1,0,1,0,1,1,1
133,NA,NA,AZ,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134,NA,NA,AZ,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135,0.795329548209331,0.03631549906715025,AZ,2024-05-06,1,1,1,1,1,1,0,1,0,1,1,1
136,0.625148997989584,0.03725072606847195,AZ,2024-05-07,1,1,1,1,1,1,0,1,0,1,1,1
137,1.18358764114029,0.1155542400312015,AZ,2024-05-08,1,1,1,1,1,1,0,0,0,1,1,0
138,0.628552225402617,0.2703994314523825,AZ,2024-05-09,1,1,1,1,1,1,0,0,0,1,1,1
139,2.5700154367526298,0.4905766603118955,AZ,2024-05-10,0,0,1,1,1,1,0,0,1,1,1,1
140,1.36697872072136,0.69770283443887,AZ,2024-05-11,0,0,1,1,1,1,0,0,1,1,1,1
141,0.0946223706326037,0.04158643709981325,AZ,2024-05-12,1,1,1,1,1,1,0,1,0,1,1,1
142,1.58667034658139,0.4654958304022605,AZ,2024-05-13,0,1,1,0,0,1,0,1,1,0,0,1
143,0.494627969747166,0.2472503998966115,AZ,2024-05-14,1,1,1,1,1,1,0,0,1,1,1,1
144,0.503124996402105,0.246766436978858,AZ,2024-05-15,1,1,1,1,1,1,0,1,0,1,1,1
145,0.84724067971676,0.64989215016984,AZ,2024-05-16,1,1,0,1,1,1,0,1,0,1,1,1
146,0.909049816836939,0.722750201204855,AZ,2024-05-17,1,0,1,1,1,1,1,0,0,1,1,1
147,0.0964034594744474,0.0458067301242257,AZ,2024-05-18,1,1,1,1,1,1,1,1,1,1,1,1
148,0.113832764811539,0.04638978861047415,AZ,2024-05-19,1,1,1,1,1,1,0,1,0,1,1,1
149,0.839236485513119,0.640833460101275,AZ,2024-05-20,1,1,0,1,1,1,0,1,0,1,1,1
150,0.295006518127401,0.0474499011788527,AZ,2024-05-21,1,1,1,1,1,1,0,0,1,1,1,1
151,0.552695782881181,0.3426357804027735,AZ,2024-05-22,1,1,1,1,1,1,0,1,0,1,1,1
152,NA,NA,AZ,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153,0.116647785189455,0.0487823722408373,AZ,2024-05-24,1,1,1,1,1,1,1,1,1,1,1,1
154,NA,NA,AZ,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155,1.36872347030923,0.4319388772926795,AZ,2024-05-26,1,0,1,1,1,1,0,0,1,1,1,1
156,1.66957192147312,0.4120041638240955,AZ,2024-05-27,1,1,1,0,1,1,0,1,0,0,1,1
157,1.47983338099594,0.340348116864249,AZ,2024-05-28,1,1,0,1,1,1,0,1,0,1,1,1
158,1.36067745839941,0.53736843280306,AZ,2024-05-29,0,1,1,1,1,0,0,1,1,1,1,0
159,0.846264773343815,0.710699542480995,AZ,2024-05-30,1,0,1,1,1,1,1,0,0,1,1,1
160,NA,NA,AZ,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161,0.650484700128851,0.3799893403277125,AZ,2024-06-01,1,0,1,1,1,1,0,0,0,1,1,1
162,2.2706171933489,0.62828755785281,AZ,2024-06-02,0,1,0,1,1,1,0,0,0,1,1,1
163,3.02451510058369,0.57953989251693,AZ,2024-06-03,0,0,0,1,1,1,0,0,1,1,1,1
164,1.79542871434562,0.4393244111285605,AZ,2024-06-04,1,1,0,0,1,1,1,0,0,0,1,1
165,1.93330902994693,0.4744331560842745,AZ,2024-06-05,1,0,1,1,1,1,0,0,0,1,1,1
166,1.27041864311972,0.2975624839177695,AZ,2024-06-06,1,1,1,1,1,1,0,0,0,1,1,1
167,1.43868672154917,0.627875925569635,AZ,2024-06-07,0,1,0,1,1,1,1,1,1,1,1,1
168,1.00034863922664,0.2641411244965805,AZ,2024-06-08,1,1,1,1,1,0,0,0,0,1,1,0
169,5.29113303165031,0.51787170608555,CA,2024-04-28,0,1,0,0,1,1,0,0,0,0,1,0
170,0.769000937008753,0.211738239953862,CA,2024-04-29,1,1,1,1,1,0,1,1,1,0,1,0
171,2.41126838450993,0.3216629157691225,CA,2024-04-30,0,1,1,1,0,0,0,1,0,0,1,0
172,1.69565857992033,0.327039780292778,CA,2024-05-01,1,1,1,0,1,1,0,0,1,1,1,1
173,1.51337229756007,0.278064613086659,CA,2024-05-02,1,1,1,1,0,1,0,0,0,1,0,1
174,1.83563436144209,0.216408778302806,CA,2024-05-03,1,1,1,0,1,1,0,0,0,1,1,0
175,1.07226068887095,0.1757654395114805,CA,2024-05-04,1,1,0,1,1,1,0,0,0,1,1,1
176,0.971121903136577,0.132901344234884,CA,2024-05-05,1,1,1,1,1,1,0,0,1,1,1,1
177,1.72492232043102,0.226304354019121,CA,2024-05-06,1,1,1,0,1,1,0,0,0,0,1,1
178,12.4205366623203,0.51754077771972,CA,2024-05-07,0,0,0,1,0,1,0,0,0,1,0,0
179,1.52687078649471,0.260313042248446,CA,2024-05-08,1,1,1,0,1,1,0,0,0,0,1,1
180,3.72140605889861,0.317072488003777,CA,2024-05-09,1,1,0,1,0,1,0,0,0,1,0,1
181,3.81397814711608,0.3682795766196545,CA,2024-05-10,0,0,1,1,0,1,0,0,1,1,0,0
182,5.86867312242854,0.434747920510243,CA,2024-05-11,0,1,0,1,1,1,0,0,0,0,1,1
183,8.45666104273502,0.4559861271641195,CA,2024-05-12,0,0,0,1,1,1,0,1,0,0,1,0
184,3.95958210455138,0.4333519235883915,CA,2024-05-13,0,1,0,1,0,0,0,0,0,1,0,0
185,9.52068942550406,0.4024611114039855,CA,2024-05-14,0,0,0,0,0,1,0,0,0,0,0,0
186,6.07721716942116,0.378740740200601,CA,2024-05-15,0,0,0,1,1,0,0,0,0,0,1,0
187,3.24402520903881,0.293721705481049,CA,2024-05-16,1,1,0,1,1,1,0,0,0,0,0,0
188,1.50421929419036,0.2704837777963265,CA,2024-05-17,1,1,1,1,0,1,0,1,0,0,0,0
189,1.919391793092,0.1514669515485145,CA,2024-05-18,0,0,1,1,1,1,0,0,1,0,0,1
190,7.20758943754765,0.4388531061691335,CA,2024-05-19,0,1,0,1,0,1,0,0,0,0,0,1
191,3.7297098619092,0.26788682764136,CA,2024-05-20,1,0,1,1,1,1,0,0,1,0,0,1
192,3.93289650716195,0.2921758961777905,CA,2024-05-21,1,1,0,1,1,0,0,0,0,0,0,0
193,4.3937058731991,0.3048977624022045,CA,2024-05-22,1,1,0,1,0,1,0,0,0,0,0,0
194,6.82942144174352,0.3554443206791715,CA,2024-05-23,0,0,0,1,1,1,0,0,0,0,0,0
195,6.04108237320131,0.384395640610798,CA,2024-05-24,0,1,0,1,0,0,0,0,0,0,0,0
196,4.04898396404339,0.369013613542161,CA,2024-05-25,0,0,0,1,1,1,0,0,0,0,0,0
197,10.432303623953,0.443158978811785,CA,2024-05-26,0,1,0,0,0,0,0,0,0,0,0,0
198,6.10195194988007,0.3722212179606695,CA,2024-05-27,0,1,0,1,0,0,0,0,0,0,0,0
199,10.8656498564283,0.3885282488866585,CA,2024-05-28,0,1,0,1,1,0,0,0,0,0,0,0
200,7.49235305650278,0.3937980804952545,CA,2024-05-29,0,1,0,1,0,1,0,0,0,0,0,0
201,17.3387243051674,0.4988815894937785,CA,2024-05-30,0,1,0,1,0,0,0,0,0,0,0,0
202,12.9058825268052,0.374010369893145,CA,2024-05-31,1,1,0,1,0,0,0,0,0,0,0,0
203,9.08974603799275,0.515804681308705,CA,2024-06-01,0,1,0,1,0,1,1,0,0,0,0,1
204,15.8259128211644,0.4931120084410255,CA,2024-06-02,0,1,0,1,0,0,0,0,0,0,0,0
205,14.364474834129,0.434608311831576,CA,2024-06-03,0,1,0,1,0,0,0,0,0,1,0,0
206,19.9870705707821,0.46127122078628,CA,2024-06-04,0,1,0,1,0,0,0,0,0,0,0,0
207,19.9218083163853,0.4022510157945775,CA,2024-06-05,0,1,0,1,0,0,0,0,0,0,0,0
208,20.0280404165115,0.3941402329759655,CA,2024-06-06,0,1,0,1,0,0,0,0,0,0,0,0
209,17.9427848423585,0.4350998556505935,CA,2024-06-07,0,1,0,1,0,1,0,0,0,0,0,0
210,8.33889137459679,0.431361387478007,CA,2024-06-08,1,1,0,1,1,0,0,0,0,0,0,0
211,NA,NA,CO,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,0.150424663910183,0.1455017938006705,CO,2024-04-29,1,1,1,1,1,1,1,1,1,1,1,1
213,NA,NA,CO,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214,NA,NA,CO,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215,NA,NA,CO,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,NA,NA,CO,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217,NA,NA,CO,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,NA,NA,CO,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,0.693640059675829,0.4223965320602315,CO,2024-05-06,1,0,1,1,1,1,0,0,1,1,1,1
220,NA,NA,CO,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221,NA,NA,CO,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
222,NA,NA,CO,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223,0.200357744640048,0.2151422830013715,CO,2024-05-10,1,1,1,1,1,1,0,1,0,1,1,1
224,NA,NA,CO,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,NA,NA,CO,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,0.217982239735897,0.233140855004091,CO,2024-05-13,1,1,1,1,1,1,0,1,1,1,1,0
227,NA,NA,CO,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228,0.239293688582981,0.24463652669157,CO,2024-05-15,1,1,1,1,1,1,1,1,1,1,1,1
229,NA,NA,CO,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,NA,NA,CO,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,NA,NA,CO,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,NA,NA,CO,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,0.895739069039406,0.560192953622575,CO,2024-05-20,1,1,1,1,0,1,0,1,1,1,0,1
234,NA,NA,CO,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
235,0.56170234412082,0.3445365619336475,CO,2024-05-22,1,1,1,1,1,1,1,1,1,1,1,1
236,NA,NA,CO,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237,0.25346352864755,0.2896707779935645,CO,2024-05-24,1,1,1,1,1,1,0,1,0,1,1,1
238,NA,NA,CO,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,NA,NA,CO,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,NA,NA,CO,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
241,NA,NA,CO,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,0.275531468613438,0.308808036688137,CO,2024-05-29,1,1,1,1,1,1,0,1,0,1,1,1
243,NA,NA,CO,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244,NA,NA,CO,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,NA,NA,CO,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,NA,NA,CO,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,NA,NA,CO,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
248,0.590283873654271,0.3146702506682225,CO,2024-06-04,1,0,1,1,1,1,1,0,0,1,1,1
249,1.22370872175237,0.3132719593886075,CO,2024-06-05,1,0,1,1,1,1,0,0,1,1,1,1
250,0.292135820757211,0.3288860238648375,CO,2024-06-06,1,1,1,1,1,1,0,0,1,1,1,1
251,NA,NA,CO,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
252,NA,NA,CO,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,NA,NA,CT,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,NA,NA,CT,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
255,NA,NA,CT,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
256,0.86396352883424,0.53290308932113,CT,2024-05-01,1,0,1,1,1,1,0,0,1,1,1,1
