...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23H_50_CI,X23G_50_CI,X24A_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23H_95_CI,X23G_95_CI,X24A_95_CI,other_95_CI
72,NA,NA,AL,2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,NA,NA,AL,2023-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,AL,2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,0.636151147048508,0.4202786614531895,AL,2023-12-07,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
76,NA,NA,AL,2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,0.264164585788382,0.2037087749951975,AL,2023-12-11,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
80,NA,NA,AL,2023-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,NA,NA,AL,2023-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,NA,NA,AL,2023-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,0.758922206807686,0.3711951814518475,AL,2023-12-15,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1
84,NA,NA,AL,2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,2.86892329645236,0.51742390576662,AR,2023-11-06,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0
87,0.847052744829381,0.590377435277755,AR,2023-11-07,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
88,0.211001625017527,0.1567140379831805,AR,2023-11-08,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
89,NA,NA,AR,2023-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,NA,NA,AR,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,NA,NA,AR,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,NA,NA,AR,2023-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,NA,NA,AR,2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,0.603484652166101,0.4119452010896635,AR,2023-11-15,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
96,NA,NA,AR,2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,NA,NA,AR,2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,0.58282556588345,0.3985813914318525,AR,2023-11-20,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
101,0.789366495125099,0.3867537890418395,AR,2023-11-21,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1
102,NA,NA,AR,2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,NA,NA,AR,2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,NA,NA,AR,2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,NA,NA,AR,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,0.253539924454923,0.206621226884014,AR,2023-11-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
108,1.32657668423485,0.511311506666125,AR,2023-11-28,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1
109,0.661909400684003,0.2143902300571645,AR,2023-11-29,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
110,NA,NA,AR,2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,0.808294793850485,0.54527859764246,AR,2023-12-01,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1
112,NA,NA,AR,2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,NA,NA,AR,2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,0.515919447585982,0.348663272578492,AR,2023-12-05,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
116,NA,NA,AR,2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,1.67478588450418,0.577783830906695,AR,2023-12-07,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1
118,NA,NA,AR,2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,0.51076398863613,0.331603969077092,AR,2023-12-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121,NA,NA,AR,2023-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,1.17958690231172,0.53943240326043,AR,2023-12-12,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1
123,0.830765176631589,0.56594277936027,AR,2023-12-13,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
124,2.21128774391568,0.3820645684882455,AR,2023-12-14,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1
125,0.754884416597854,0.501877862813255,AR,2023-12-15,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
126,NA,NA,AR,2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,2.24174419428652,0.3733612306292415,AZ,2023-11-05,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0
128,4.11857187738964,0.3562316694143825,AZ,2023-11-06,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,1,0,0,1,1
129,2.027738894061,0.322361821840501,AZ,2023-11-07,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1
130,2.49236924148895,0.379068863541726,AZ,2023-11-08,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
131,1.63685892889688,0.3682474203392195,AZ,2023-11-09,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1
132,1.24671420793891,0.3706090995387425,AZ,2023-11-10,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1
133,1.32586969399899,0.352393481204899,AZ,2023-11-11,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1
134,3.34321758355037,0.326919689258438,AZ,2023-11-12,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0
135,3.98494260363729,0.319997538096016,AZ,2023-11-13,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0
136,2.51152489469003,0.3712357727569365,AZ,2023-11-14,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1
137,2.39844301084493,0.319815700400571,AZ,2023-11-15,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0
138,1.53364507998808,0.177773163792352,AZ,2023-11-16,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1
139,0.636093659242888,0.4681755419352175,AZ,2023-11-17,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
140,1.128323055754,0.4028763495856335,AZ,2023-11-18,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
141,1.99772828797201,0.3906069033313455,AZ,2023-11-19,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0
142,4.87916785413832,0.323121874816652,AZ,2023-11-20,1,1,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1
143,1.80474143232393,0.378769119300896,AZ,2023-11-21,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
144,1.61182478030687,0.384737045872559,AZ,2023-11-22,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1
145,1.08478812197713,0.4547664477790165,AZ,2023-11-23,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,0,1
146,2.02406359780408,0.3253554858856155,AZ,2023-11-24,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1
147,1.84875964034978,0.384518829901543,AZ,2023-11-25,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1
148,4.35097251475271,0.473033235172963,AZ,2023-11-26,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
149,2.41567455699483,0.330362958501297,AZ,2023-11-27,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1
150,5.99250519957343,0.3612994719403175,AZ,2023-11-28,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0
151,2.61074193616529,0.3359577647794945,AZ,2023-11-29,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1
152,0.800418708473888,0.350816955258634,AZ,2023-11-30,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1
153,1.03434417263208,0.32482655860048,AZ,2023-12-01,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0
154,1.83304048033842,0.3552270115353865,AZ,2023-12-02,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,1
155,3.25157209676358,0.340390809850057,AZ,2023-12-03,1,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1
156,4.50398651638062,0.387852742065899,AZ,2023-12-04,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1
157,5.03694803895467,0.313019052262862,AZ,2023-12-05,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0
158,3.18235288568403,0.406800771017451,AZ,2023-12-06,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
159,2.15977393227708,0.3160825060838575,AZ,2023-12-07,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
160,0.598348911501747,0.2755022955785995,AZ,2023-12-08,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
161,0.935649499949645,0.161861457391682,AZ,2023-12-09,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
162,0.999575396655119,0.433051656736956,AZ,2023-12-10,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0
163,2.02070325407866,0.402987682576741,AZ,2023-12-11,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1
164,3.28200901344517,0.458964406799134,AZ,2023-12-12,1,1,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0
165,1.99133292884793,0.401498621293089,AZ,2023-12-13,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0
166,1.63934672002813,0.3394114002651535,AZ,2023-12-14,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0
167,1.10919676029121,0.3649098724323245,AZ,2023-12-15,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1
168,4.28323009836006,0.471390686623109,AZ,2023-12-16,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1
169,1.21399445704039,0.4272249912715495,CA,2023-11-05,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0
170,2.65008340115,0.3166607274749165,CA,2023-11-06,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1
171,2.25358234927148,0.374469522598937,CA,2023-11-07,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0
172,3.47470691235596,0.4315405673751935,CA,2023-11-08,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0
173,3.12915272527027,0.373556420038719,CA,2023-11-09,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0
174,1.9345352544155,0.311027799269891,CA,2023-11-10,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0
175,1.24153882542408,0.230422297172164,CA,2023-11-11,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1
176,1.38126570459809,0.2384504779435755,CA,2023-11-12,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1
177,3.66934791784783,0.3727890867134185,CA,2023-11-13,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0
178,2.39776752282983,0.3028558671836775,CA,2023-11-14,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0
179,2.39862146901164,0.3159370074679225,CA,2023-11-15,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0
180,1.77244512494099,0.3474560253132335,CA,2023-11-16,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0
181,1.73856919128871,0.3859879910576915,CA,2023-11-17,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0
182,1.34528033598907,0.356604337217785,CA,2023-11-18,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0
183,0.641136768695432,0.346745832401365,CA,2023-11-19,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
184,2.30615864124865,0.291949492815323,CA,2023-11-20,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0
