"","es_score","brier_score","location","target_date","X22F_50_CI","X23A_50_CI","X23C_50_CI","X23D_50_CI","X23B_50_CI","X23E_50_CI","other_50_CI","X22F_95_CI","X23A_95_CI","X23C_95_CI","X23D_95_CI","X23B_95_CI","X23E_95_CI","other_95_CI"
"38",NA,NA,"AK",2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",NA,NA,"AK",2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",NA,NA,"AK",2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",NA,NA,"AK",2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",NA,NA,"AK",2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",NA,NA,"AL",2023-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",0.028795792232252,0.0421025223438233,"AL",2023-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"45",0.0315396776665243,0.0421393403937818,"AL",2023-04-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"46",0.0341565384390695,0.0421534041396941,"AL",2023-04-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"47",NA,NA,"AL",2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",NA,NA,"AL",2023-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",NA,NA,"AL",2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,"AL",2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",NA,NA,"AL",2023-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",NA,NA,"AL",2023-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",NA,NA,"AL",2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",0.0356671165114767,0.0412782238694118,"AL",2023-04-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"55",NA,NA,"AL",2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",NA,NA,"AL",2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",NA,NA,"AL",2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",NA,NA,"AL",2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",NA,NA,"AL",2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",0.899980926691786,0.835044256155848,"AL",2023-05-03,1,1,1,0,1,1,1,1,1,1,0,0,1,1
"61",NA,NA,"AL",2023-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",NA,NA,"AL",2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",NA,NA,"AL",2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,"AL",2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",NA,NA,"AL",2023-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",NA,NA,"AL",2023-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",NA,NA,"AL",2023-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",NA,NA,"AL",2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",NA,NA,"AL",2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",NA,NA,"AL",2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",NA,NA,"AL",2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",NA,NA,"AL",2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",NA,NA,"AL",2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",NA,NA,"AL",2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",0.734179816040094,0.80253385572051,"AL",2023-05-19,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"77",NA,NA,"AL",2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",NA,NA,"AL",2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",0.0926358248282915,0.0308550288191638,"AL",2023-05-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"81",NA,NA,"AL",2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",NA,NA,"AL",2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",NA,NA,"AL",2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",1.24095522603636,0.93012522280082,"AR",2023-04-16,1,0,1,0,1,1,1,1,0,1,0,1,1,1
"86",0.0160915943440303,0.00587145384416139,"AR",2023-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"87",NA,NA,"AR",2023-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",NA,NA,"AR",2023-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",NA,NA,"AR",2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",0.00393742511036636,0.00544751297778681,"AR",2023-04-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"91",0.0259515584313786,0.00535449486669755,"AR",2023-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"92",0.0044231226143836,0.00526604636183925,"AR",2023-04-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"93",0.00401780900867851,0.00518199057528546,"AR",2023-04-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"94",NA,NA,"AR",2023-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",NA,NA,"AR",2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",NA,NA,"AR",2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",NA,NA,"AR",2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,"AR",2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",0.0300764398847819,0.00476781097848389,"AR",2023-04-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"100",NA,NA,"AR",2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",1.30976566006812,1.85331271260583,"AR",2023-05-02,1,0,1,1,1,1,0,1,0,1,1,1,1,0
"102",0.00342545151884451,0.00462356925034949,"AR",2023-05-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"103",NA,NA,"AR",2023-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",NA,NA,"AR",2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",NA,NA,"AR",2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",1.29736197474676,1.83663554478214,"AR",2023-05-08,1,0,1,1,0,1,1,1,0,1,1,0,1,1
"108",0.0155332361598801,0.00450106030695478,"AR",2023-05-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"109",2.49938309363147,1.25364650239886,"AR",2023-05-10,0,0,1,1,1,1,1,0,0,1,1,1,1,1
"110",NA,NA,"AR",2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",NA,NA,"AR",2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",NA,NA,"AR",2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",NA,NA,"AR",2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",NA,NA,"AR",2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",NA,NA,"AR",2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",NA,NA,"AR",2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",NA,NA,"AR",2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",NA,NA,"AR",2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",NA,NA,"AR",2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",0.0441418063181413,0.00597613370747725,"AR",2023-05-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"123",NA,NA,"AR",2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",NA,NA,"AR",2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",0.00794485378281201,0.00702928993839747,"AR",2023-05-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"126",NA,NA,"AR",2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",1.23280254513851,0.502675445985722,"AZ",2023-04-16,1,0,1,1,0,1,0,1,1,1,0,0,1,1
"128",1.07917983340929,0.213071927423543,"AZ",2023-04-17,0,1,1,1,1,1,1,1,0,1,0,0,1,0
"129",1.20083440988721,0.348650286209313,"AZ",2023-04-18,1,1,1,0,1,1,1,1,0,1,0,0,1,0
"130",1.88919410105368,0.0922150450505545,"AZ",2023-04-19,1,0,1,0,1,1,1,1,0,1,0,1,1,0
"131",3.08929254504763,0.480568208352203,"AZ",2023-04-20,1,0,0,0,1,1,1,1,0,0,0,1,0,0
"132",1.1985153056364,1.68716412338529,"AZ",2023-04-21,1,0,1,1,0,1,1,1,0,1,1,0,1,1
"133",0.124485688825442,0.02746531896055,"AZ",2023-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"134",1.89536287062545,0.155345383659786,"AZ",2023-04-23,1,1,1,0,0,1,1,1,1,1,1,0,1,0
"135",1.36671284826843,0.0964366772120098,"AZ",2023-04-24,1,0,1,1,1,1,1,1,0,1,0,1,1,0
"136",1.08273408158132,0.26274899506453,"AZ",2023-04-25,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"137",1.36044423300462,0.19516128593678,"AZ",2023-04-26,1,1,1,1,1,1,1,0,1,1,0,0,1,0
"138",0.595988422459867,0.149077715779922,"AZ",2023-04-27,1,1,1,1,1,1,1,1,0,1,1,0,1,0
"139",0.645940429270924,0.0321583901488854,"AZ",2023-04-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"140",0.365191712450781,0.0330440334562965,"AZ",2023-04-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"141",1.53982030079892,0.410921595907412,"AZ",2023-04-30,1,1,1,0,1,1,1,1,0,1,0,1,1,0
"142",1.64712875114894,0.18479983094883,"AZ",2023-05-01,0,1,1,0,1,1,1,0,0,1,1,0,1,1
"143",3.4952065316703,0.417722638370819,"AZ",2023-05-02,1,0,1,0,1,0,1,1,0,1,0,0,0,1
"144",1.38822060895452,0.282017523491329,"AZ",2023-05-03,1,1,1,1,1,0,1,1,0,1,1,0,0,0
"145",1.2229800782932,0.153306617344297,"AZ",2023-05-04,1,1,1,1,1,1,1,0,0,1,0,1,1,1
"146",1.42042550581772,0.498080033977922,"AZ",2023-05-05,0,0,1,1,1,1,1,0,0,1,0,1,1,1
"147",0.648596185699583,0.040324259225102,"AZ",2023-05-06,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"148",4.16653753908333,0.62963193424181,"AZ",2023-05-07,0,0,1,1,0,0,1,0,0,1,0,0,0,0
"149",6.77701519166626,0.621344114985206,"AZ",2023-05-08,0,0,1,0,1,1,1,0,0,1,0,1,1,0
"150",1.86667190573122,0.199591312202737,"AZ",2023-05-09,1,1,1,1,1,1,1,0,1,1,0,0,1,0
"151",1.32404275660055,0.281304069833303,"AZ",2023-05-10,0,1,1,1,1,1,1,0,0,1,0,0,1,0
"152",0.114973214222561,0.0470507195556618,"AZ",2023-05-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"153",0.974075543428601,0.281203793844976,"AZ",2023-05-12,0,1,1,1,1,1,1,0,0,1,0,0,1,1
"154",NA,NA,"AZ",2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155",1.95439477812482,0.838738865206575,"AZ",2023-05-14,1,0,1,1,0,1,1,1,0,1,1,0,1,1
"156",2.48091091970796,0.425739033955107,"AZ",2023-05-15,0,1,1,1,0,1,1,0,0,1,0,0,1,0
"157",1.42088565964748,0.384439865252197,"AZ",2023-05-16,1,1,1,1,1,0,1,1,0,1,0,1,0,0
"158",1.44623777807415,0.36251900100156,"AZ",2023-05-17,1,1,1,1,0,1,1,1,0,1,0,0,1,1
"159",1.75478318543276,0.5776263909313,"AZ",2023-05-18,1,1,1,1,0,1,1,1,0,1,0,0,1,1
"160",0.964219886013374,1.37415488828095,"AZ",2023-05-19,1,0,1,0,1,1,1,1,0,1,0,1,1,1
"161",1.96462807426617,1.36301521607868,"AZ",2023-05-20,1,0,1,0,1,1,1,1,0,1,0,1,1,1
"162",0.993561988079657,0.383452678758755,"AZ",2023-05-21,1,1,1,1,1,1,0,1,1,1,0,1,1,0
"163",1.92651760913713,0.41606510940705,"AZ",2023-05-22,1,1,1,1,0,0,1,1,0,1,1,0,0,1
"164",1.00669257035152,0.327901269364366,"AZ",2023-05-23,0,1,1,1,1,1,1,0,1,1,0,0,1,1
"165",2.1944761591359,0.579842687057973,"AZ",2023-05-24,0,0,1,1,0,1,1,0,0,1,1,0,1,1
"166",0.281853512683099,0.0772760555532958,"AZ",2023-05-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"167",1.07835278843264,0.564452810366466,"AZ",2023-05-26,1,1,1,0,1,1,1,1,0,1,0,1,1,1
"168",0.315336726882123,0.0835020950324326,"AZ",2023-05-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"169",2.8167212609694,0.296145891062653,"CA",2023-04-16,1,1,0,0,0,1,1,1,0,0,1,0,1,1
"170",3.52979247729275,0.295150430980925,"CA",2023-04-17,1,1,1,1,1,0,0,0,0,0,0,0,0,0
"171",2.66847204680434,0.256760731377955,"CA",2023-04-18,1,0,1,1,1,1,1,0,0,0,1,1,0,0
"172",3.03585002592779,0.423602988443499,"CA",2023-04-19,1,1,1,0,1,0,1,1,0,1,0,1,0,0
"173",1.91263253058704,0.410424015336064,"CA",2023-04-20,1,1,1,1,1,1,1,0,1,1,0,0,1,0
"174",4.7766538105955,0.158065030137624,"CA",2023-04-21,1,0,1,0,0,1,1,0,0,0,0,0,1,0
"175",4.53644989590305,0.638398428573548,"CA",2023-04-22,1,0,0,1,1,0,0,0,0,0,0,0,1,0
"176",1.94525633016034,0.538222171644475,"CA",2023-04-23,1,1,1,1,0,1,1,0,0,1,0,0,1,1
"177",2.4621286458841,0.317062070674283,"CA",2023-04-24,1,1,0,0,0,1,1,1,0,0,0,0,0,0
"178",4.35592632728791,0.480826854002987,"CA",2023-04-25,0,1,1,1,1,1,1,0,0,1,0,0,0,0
"179",5.02947757210999,0.283552770357906,"CA",2023-04-26,1,0,1,1,0,0,1,0,0,1,0,0,0,1
"180",3.20848698212666,0.338424844239938,"CA",2023-04-27,1,1,1,1,1,1,1,1,0,1,0,1,0,0
"181",2.90286737499665,0.357236704329539,"CA",2023-04-28,1,1,1,1,1,1,1,0,0,0,1,0,0,0
"182",4.27145400671251,0.558438215565815,"CA",2023-04-29,1,0,1,1,0,1,1,0,0,1,0,0,0,0
"183",2.28227648054049,0.374895636739795,"CA",2023-04-30,1,1,0,1,1,1,1,0,0,0,0,0,0,1
"184",4.7222830017743,0.499824528469023,"CA",2023-05-01,1,1,1,0,0,1,1,0,0,1,0,0,0,0
"185",5.99965131693373,0.5571365168006,"CA",2023-05-02,1,0,1,1,0,0,1,0,0,0,0,0,0,0
"186",3.26142567796236,0.384819542478141,"CA",2023-05-03,1,1,1,1,1,1,1,0,0,1,0,0,0,1
"187",1.91310559487282,0.468103478279565,"CA",2023-05-04,1,1,1,1,1,1,1,0,1,1,0,1,1,0
"188",3.59803948796095,0.405417678539702,"CA",2023-05-05,1,1,1,1,0,0,1,0,0,0,0,0,0,0
"189",2.16929814325673,0.382792171915771,"CA",2023-05-06,1,1,0,1,1,1,1,0,0,0,0,0,0,0
"190",1.34967996432843,0.543673883975569,"CA",2023-05-07,1,1,1,1,1,1,1,0,1,1,0,0,0,1
"191",8.56705995778797,0.727025720610701,"CA",2023-05-08,1,0,1,0,1,1,0,0,0,1,1,0,0,0
"192",4.47292852102155,0.384426733663817,"CA",2023-05-09,1,0,1,1,0,1,1,0,0,1,1,0,0,0
"193",3.01897194401875,0.570434441754653,"CA",2023-05-10,1,1,1,1,1,0,1,0,0,1,1,0,0,1
"194",5.09242234104482,0.582128844884629,"CA",2023-05-11,1,1,1,1,0,1,1,0,0,1,0,0,0,0
"195",1.55418414080009,0.443487121653297,"CA",2023-05-12,1,1,0,1,1,1,1,0,0,0,0,1,1,0
"196",1.37584325690028,0.792843238434736,"CA",2023-05-13,1,0,1,0,1,0,1,1,0,1,0,1,0,1
"197",4.64138714688231,1.08337670343774,"CA",2023-05-14,1,0,0,1,1,0,0,0,0,0,0,0,0,0
"198",5.82887424138959,0.753936655952779,"CA",2023-05-15,1,0,1,1,0,1,1,1,0,1,0,0,0,1
"199",2.00538950656776,0.482467443707059,"CA",2023-05-16,1,1,1,1,0,1,1,0,0,1,0,1,0,0
"200",1.43849694239967,0.624898064289229,"CA",2023-05-17,1,1,1,1,1,1,1,0,0,1,0,1,0,1
"201",2.32149217408141,0.668051210610289,"CA",2023-05-18,1,1,1,1,0,1,1,0,0,1,0,0,0,0
"202",1.60509218201573,0.460831225677036,"CA",2023-05-19,1,1,1,1,1,1,1,1,0,1,0,0,1,1
"203",1.10754471399189,0.224266121295185,"CA",2023-05-20,1,0,1,1,1,1,1,1,0,1,0,1,1,1
"204",1.1065410058551,0.903271182179939,"CA",2023-05-21,0,1,1,1,0,1,1,0,0,1,1,1,1,1
"205",2.67405327681206,0.616766841178493,"CA",2023-05-22,1,1,0,1,0,1,1,0,0,0,0,0,0,0
"206",1.91427071784309,0.581847427202484,"CA",2023-05-23,1,1,1,1,0,1,1,0,0,1,0,0,0,1
"207",1.94648598933015,0.60962523006078,"CA",2023-05-24,1,1,0,0,0,1,1,1,0,0,0,0,0,1
"208",1.9333724001702,0.557094816296935,"CA",2023-05-25,1,1,1,1,1,1,0,0,0,1,0,1,0,0
"209",2.33490339711883,0.674239338196725,"CA",2023-05-26,1,1,1,1,0,1,0,1,0,1,0,0,0,0
"210",1.60778223060147,0.68914596906635,"CA",2023-05-27,1,1,1,0,0,1,1,0,1,1,0,0,0,1
"211",NA,NA,"CO",2023-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",0.766683232212233,0.356738712116396,"CO",2023-04-17,1,1,1,1,1,0,1,0,0,1,0,1,0,1
"213",0.68859098478633,0.53500497983205,"CO",2023-04-18,1,1,1,0,1,1,1,1,1,1,0,1,1,0
"214",0.225220806106159,0.0497965832220726,"CO",2023-04-19,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"215",NA,NA,"CO",2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",1.12476179144352,1.56180147833056,"CO",2023-04-21,1,0,1,1,1,0,1,1,0,1,1,1,0,1
"217",1.06912432472491,1.55405279045069,"CO",2023-04-22,1,0,1,1,0,1,1,1,0,1,1,0,1,1
"218",NA,NA,"CO",2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",0.767698582018069,0.358335850947941,"CO",2023-04-24,1,1,1,1,1,0,1,1,1,1,0,1,0,1
"220",0.732046206371922,0.551455801636387,"CO",2023-04-25,1,1,1,1,1,1,0,1,1,1,0,1,1,0
"221",0.347013401616748,0.0745870613714443,"CO",2023-04-26,1,1,1,1,1,1,1,1,0,1,0,1,1,0
"222",NA,NA,"CO",2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223",0.997609506031478,0.507277722789609,"CO",2023-04-28,1,1,1,0,1,1,1,1,0,1,0,0,1,1
"224",0.0756265409297198,0.0887546768778128,"CO",2023-04-29,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"225",0.253770899348768,0.0940447825400635,"CO",2023-04-30,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"226",0.915405184602726,0.0996427487835414,"CO",2023-05-01,1,0,1,1,1,1,1,1,0,1,0,1,1,1
"227",0.548309773021002,0.34058962629559,"CO",2023-05-02,1,1,1,1,1,1,1,1,0,1,1,1,0,1
