"","es_score","brier_score","location","target_date","X24A_50_CI","X24B_50_CI","recombinant_50_CI","X24C_50_CI","other_50_CI","X24A_95_CI","X24B_95_CI","recombinant_95_CI","X24C_95_CI","other_95_CI"
"25",NA,NA,"AK",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",NA,NA,"AK",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",NA,NA,"AK",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",NA,NA,"AK",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",NA,NA,"AK",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",NA,NA,"AK",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",NA,NA,"AK",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",NA,NA,"AK",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",0.0328932921808036,0.0506858808517357,"AK",2024-05-02,1,1,1,1,1,0,1,1,1,0
"34",NA,NA,"AK",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",NA,NA,"AK",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",NA,NA,"AK",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",NA,NA,"AK",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",NA,NA,"AK",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",NA,NA,"AK",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",NA,NA,"AK",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",NA,NA,"AK",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",NA,NA,"AK",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",NA,NA,"AL",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",0.029725651795856,0.0190758492966227,"AL",2024-04-01,1,1,1,1,1,1,1,1,1,1
"45",NA,NA,"AL",2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",NA,NA,"AL",2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",NA,NA,"AL",2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",NA,NA,"AL",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",NA,NA,"AL",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,"AL",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",NA,NA,"AL",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",NA,NA,"AL",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",NA,NA,"AL",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",NA,NA,"AL",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",NA,NA,"AL",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",NA,NA,"AL",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",NA,NA,"AL",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",NA,NA,"AL",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",NA,NA,"AL",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",NA,NA,"AL",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",NA,NA,"AL",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",NA,NA,"AL",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",NA,NA,"AL",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,"AL",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",NA,NA,"AL",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",NA,NA,"AL",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",NA,NA,"AL",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",NA,NA,"AL",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",NA,NA,"AL",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",NA,NA,"AL",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",NA,NA,"AL",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",NA,NA,"AL",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",NA,NA,"AL",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",NA,NA,"AL",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",NA,NA,"AL",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",NA,NA,"AL",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",1.80676929229808,1.08584332683085,"AL",2024-05-06,0,1,1,0,1,1,0,1,0,1
"80",NA,NA,"AL",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",NA,NA,"AL",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",NA,NA,"AL",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",NA,NA,"AL",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",NA,NA,"AR",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",NA,NA,"AR",2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",NA,NA,"AR",2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",NA,NA,"AR",2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",NA,NA,"AR",2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",NA,NA,"AR",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",NA,NA,"AR",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",NA,NA,"AR",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",NA,NA,"AR",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",NA,NA,"AR",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",NA,NA,"AR",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",NA,NA,"AR",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,"AR",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",NA,NA,"AR",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",NA,NA,"AR",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",NA,NA,"AR",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",NA,NA,"AR",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",NA,NA,"AR",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",NA,NA,"AR",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",NA,NA,"AR",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",NA,NA,"AR",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",NA,NA,"AR",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",NA,NA,"AR",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",NA,NA,"AR",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",NA,NA,"AR",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",NA,NA,"AR",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",NA,NA,"AR",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",NA,NA,"AR",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",NA,NA,"AR",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",NA,NA,"AR",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",NA,NA,"AR",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",NA,NA,"AR",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",NA,NA,"AR",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",0.0624610187765246,0.0327998198349999,"AR",2024-05-08,1,1,1,1,1,1,1,1,1,1
"124",NA,NA,"AR",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",NA,NA,"AR",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",NA,NA,"AR",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",NA,NA,"AZ",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128",0.658269996875466,0.202553390562878,"AZ",2024-04-01,1,0,1,1,1,0,0,1,1,1
"129",0.885814784438228,0.212406625780148,"AZ",2024-04-02,1,1,1,0,1,0,1,1,0,1
"130",0.0663195777485665,0.0108135287327678,"AZ",2024-04-03,1,1,1,1,1,1,1,1,1,1
"131",1.00178000722962,0.373270500821771,"AZ",2024-04-04,1,1,1,0,1,0,1,1,0,1
"132",1.00014447717777,0.578029442057447,"AZ",2024-04-05,0,0,1,1,1,0,0,1,1,1
"133",0.0855693287447608,0.0132424530087537,"AZ",2024-04-06,1,1,1,1,1,1,1,1,1,1
"134",1.04793388165368,0.461378346940642,"AZ",2024-04-07,1,1,1,0,1,0,1,1,0,1
"135",0.938098300814143,0.368772249639952,"AZ",2024-04-08,1,1,1,1,0,0,1,1,1,0
"136",0.00654090741716812,0.0162815232456747,"AZ",2024-04-09,1,1,1,1,1,1,1,1,1,1
"137",NA,NA,"AZ",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138",NA,NA,"AZ",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139",0.0286050559612238,0.0200669440347168,"AZ",2024-04-12,1,1,1,1,1,1,1,1,1,1
"140",0.0636527895837629,0.0215226545096496,"AZ",2024-04-13,1,1,1,1,1,0,1,0,1,1
"141",NA,NA,"AZ",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142",1.64801525041158,0.471569489911237,"AZ",2024-04-15,0,0,1,1,1,0,0,1,1,1
"143",0.648271832167995,0.284514976138721,"AZ",2024-04-16,1,1,1,1,1,0,0,1,1,1
"144",1.12831186871447,0.322917291961227,"AZ",2024-04-17,1,1,1,0,1,0,0,1,0,0
"145",0.0118535844996577,0.0305915498862345,"AZ",2024-04-18,1,1,1,1,1,1,1,1,1,1
"146",0.0127651865601204,0.0328258578003661,"AZ",2024-04-19,1,1,1,1,1,1,1,1,1,1
"147",NA,NA,"AZ",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148",1.02914216067351,0.593657200430179,"AZ",2024-04-21,1,1,1,0,1,1,0,1,0,1
"149",1.17868151355203,0.428924089408431,"AZ",2024-04-22,1,1,0,1,1,0,0,0,1,1
"150",0.156111911139149,0.043525043931381,"AZ",2024-04-23,1,1,1,1,1,1,1,1,1,1
"151",NA,NA,"AZ",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152",0.062350875601297,0.0501150426270157,"AZ",2024-04-25,1,1,1,1,1,1,1,1,1,1
"153",NA,NA,"AZ",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154",1.05326309949819,0.856554208287444,"AZ",2024-04-27,1,1,1,0,1,0,1,1,0,1
"155",0.14283337380159,0.061889342438232,"AZ",2024-04-28,1,1,1,1,1,1,1,1,1,1
"156",1.33685216796787,0.636176995138949,"AZ",2024-04-29,0,1,1,0,1,0,0,1,0,1
"157",1.88865145609564,0.694258858288914,"AZ",2024-04-30,0,1,1,0,1,0,1,1,0,0
"158",0.0933176178887998,0.0763420675173656,"AZ",2024-05-01,1,1,1,1,1,1,1,1,1,1
"159",0.0958247313658606,0.081839476344724,"AZ",2024-05-02,1,1,1,1,1,0,0,1,1,1
"160",0.178084486649602,0.0877073264785016,"AZ",2024-05-03,1,1,1,1,1,0,0,1,1,1
"161",NA,NA,"AZ",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162",NA,NA,"AZ",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163",0.426086898195451,0.107706457534591,"AZ",2024-05-06,1,1,1,1,1,0,1,1,1,0
"164",0.320229115789882,0.115223127646304,"AZ",2024-05-07,1,1,1,1,1,1,1,1,1,1
"165",0.698241293166721,0.23567687699627,"AZ",2024-05-08,1,1,1,1,1,0,0,1,1,1
"166",0.631665560460638,0.457927208867805,"AZ",2024-05-09,1,1,1,1,1,0,0,1,1,1
"167",2.68208559009703,0.845566999880174,"AZ",2024-05-10,0,0,1,0,1,0,0,1,0,1
"168",1.58588295715326,1.29361483514266,"AZ",2024-05-11,0,1,1,0,1,0,1,1,0,1
"169",0.589199979935517,0.404853517013891,"CA",2024-03-31,1,1,1,1,1,0,0,1,1,1
"170",1.49303007609601,0.410308218588503,"CA",2024-04-01,1,0,1,1,1,0,0,0,1,0
"171",1.55939909936711,0.405232419460171,"CA",2024-04-02,1,1,1,1,0,0,1,1,1,0
"172",3.36138164499635,0.592542998624279,"CA",2024-04-03,0,0,1,1,0,0,0,0,1,0
"173",2.20947109145351,0.563441044959134,"CA",2024-04-04,0,0,1,1,0,0,1,0,0,0
"174",3.01978639172046,0.412781884772079,"CA",2024-04-05,1,1,0,1,1,1,0,0,1,1
"175",1.03184894468484,0.228772192498529,"CA",2024-04-06,1,1,1,1,0,1,0,1,1,0
"176",1.52328558768773,0.347546062090079,"CA",2024-04-07,1,1,1,1,0,0,1,1,1,0
"177",1.0454597767082,0.37371019600052,"CA",2024-04-08,1,1,1,1,0,1,0,1,1,0
"178",0.813884381674744,0.411559743841969,"CA",2024-04-09,1,1,1,0,1,1,0,1,0,0
"179",2.30841980746202,0.643084998908661,"CA",2024-04-10,0,0,1,0,1,0,0,0,0,1
"180",1.62955915845292,0.474923814575292,"CA",2024-04-11,1,0,1,1,1,0,0,0,0,0
"181",1.29845264946808,0.506902520991757,"CA",2024-04-12,1,0,1,0,1,0,0,1,0,0
"182",0.979471949376838,0.310802161506675,"CA",2024-04-13,1,1,1,1,0,0,1,1,1,0
"183",0.471653559927788,0.308282132017135,"CA",2024-04-14,1,1,1,1,1,0,1,1,1,0
"184",1.4603187035407,0.437636536428487,"CA",2024-04-15,1,1,1,1,0,0,0,0,1,0
"185",1.50438675655931,0.346011049533687,"CA",2024-04-16,1,1,0,1,1,0,1,0,1,1
"186",3.44221749489534,0.471024766177573,"CA",2024-04-17,1,0,0,1,1,0,0,0,1,0
"187",1.54804350599264,0.446878516665629,"CA",2024-04-18,1,1,1,1,1,0,0,0,1,1
"188",1.20651794279331,0.384888585761495,"CA",2024-04-19,1,1,0,1,1,1,0,0,0,1
"189",0.0557913047826104,0.163611105089829,"CA",2024-04-20,1,1,1,1,1,0,0,1,1,1
"190",1.58675394203838,0.514595755822829,"CA",2024-04-21,1,0,1,1,0,0,0,0,1,1
"191",4.16933724261121,0.711025532972924,"CA",2024-04-22,0,0,0,1,0,0,0,0,1,0
"192",1.1244227310856,0.524953259251986,"CA",2024-04-23,1,1,1,1,0,0,0,1,1,0
"193",4.96020174680259,0.721810555594156,"CA",2024-04-24,0,1,0,1,1,0,0,0,0,1
"194",4.42057545823053,0.596865263339023,"CA",2024-04-25,0,1,1,1,0,0,0,1,1,0
"195",1.30636856582688,0.488584291845741,"CA",2024-04-26,1,0,1,1,1,1,1,1,1,1
"196",6.43397575980773,0.821959885088388,"CA",2024-04-27,0,0,1,1,0,0,0,0,0,0
"197",5.50962605249222,0.889533174284067,"CA",2024-04-28,0,1,1,0,0,0,0,0,0,0
"198",0.759446385458414,0.465025945884615,"CA",2024-04-29,1,1,1,1,1,0,0,0,1,1
"199",2.8844554327426,0.634491595934433,"CA",2024-04-30,0,1,1,1,0,0,0,0,0,0
"200",1.83694733542537,0.661214241532142,"CA",2024-05-01,1,1,1,1,0,0,0,0,1,0
"201",2.24470809656973,0.569414669110245,"CA",2024-05-02,1,1,1,1,0,0,0,1,0,1
"202",2.15572707052918,0.491844826445616,"CA",2024-05-03,1,1,1,1,0,0,0,0,0,0
"203",1.04051043877991,0.41989469643469,"CA",2024-05-04,1,1,1,0,1,0,1,0,0,1
"204",0.949948575115186,0.375002602639041,"CA",2024-05-05,1,1,1,1,1,1,0,0,1,1
"205",2.21570377695745,0.525810774573494,"CA",2024-05-06,1,1,1,1,0,0,0,0,1,0
"206",11.8139799119478,0.866163978686787,"CA",2024-05-07,0,0,1,0,0,0,0,0,0,0
"207",2.11149499237437,0.552794935154873,"CA",2024-05-08,1,1,1,1,0,0,0,0,0,0
"208",4.61618376440067,0.619321126241895,"CA",2024-05-09,1,1,1,0,0,0,0,0,0,0
"209",3.76597204377443,0.690978375806842,"CA",2024-05-10,0,0,1,1,0,0,0,0,1,0
"210",4.85912432335947,0.741472157290209,"CA",2024-05-11,0,1,1,0,0,0,0,1,0,0
"211",NA,NA,"CO",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",NA,NA,"CO",2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213",0.0323289211987429,0.00799967312724886,"CO",2024-04-02,1,1,1,1,1,0,0,1,1,1
"214",NA,NA,"CO",2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215",1.02257009007903,0.885147193145255,"CO",2024-04-04,0,0,1,1,1,0,0,1,1,1
"216",NA,NA,"CO",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217",0.0118348885953123,0.00929165439069837,"CO",2024-04-06,1,1,1,1,1,1,1,1,1,1
"218",NA,NA,"CO",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",NA,NA,"CO",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220",NA,NA,"CO",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221",NA,NA,"CO",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222",NA,NA,"CO",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223",NA,NA,"CO",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224",NA,NA,"CO",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",NA,NA,"CO",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",0.981962662774903,0.852190928186062,"CO",2024-04-15,0,0,1,1,1,0,0,1,1,1
"227",NA,NA,"CO",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228",1.08084501555787,0.91484644748067,"CO",2024-04-17,0,1,1,0,1,1,0,1,0,1
"229",NA,NA,"CO",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230",NA,NA,"CO",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231",NA,NA,"CO",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232",NA,NA,"CO",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233",0.0190617744448526,0.0209455926663657,"CO",2024-04-22,1,1,1,1,1,0,0,1,1,1
"234",0.018978505549279,0.0223023646194383,"CO",2024-04-23,1,1,1,1,1,1,1,1,1,1
"235",NA,NA,"CO",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236",NA,NA,"CO",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237",NA,NA,"CO",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238",NA,NA,"CO",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239",NA,NA,"CO",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240",0.0260158160728519,0.0335052894249904,"CO",2024-04-29,1,1,1,1,1,0,0,1,1,1
"241",NA,NA,"CO",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242",NA,NA,"CO",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243",NA,NA,"CO",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244",NA,NA,"CO",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245",NA,NA,"CO",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246",NA,NA,"CO",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247",1.07271861923136,1.38608439754543,"CO",2024-05-06,0,0,1,1,1,0,0,1,1,1
"248",NA,NA,"CO",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249",NA,NA,"CO",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250",NA,NA,"CO",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251",0.0345040814283128,0.0814427089718236,"CO",2024-05-10,1,1,1,1,1,0,0,1,1,1
"252",NA,NA,"CO",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253",NA,NA,"CT",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254",NA,NA,"CT",2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255",NA,NA,"CT",2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256",NA,NA,"CT",2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257",NA,NA,"CT",2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258",NA,NA,"CT",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259",NA,NA,"CT",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260",NA,NA,"CT",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261",NA,NA,"CT",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262",NA,NA,"CT",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263",0.00466933719453462,0.0082353406790244,"CT",2024-04-10,1,1,1,1,1,1,1,1,1,1
"264",0.00434972493057781,0.00859022779888658,"CT",2024-04-11,1,1,1,1,1,1,1,1,1,1
"265",0.00438517926449039,0.00896501105515443,"CT",2024-04-12,1,1,1,1,1,1,1,1,1,1
"266",NA,NA,"CT",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267",NA,NA,"CT",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268",NA,NA,"CT",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269",NA,NA,"CT",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270",NA,NA,"CT",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271",0.00780283845929509,0.0117482796074423,"CT",2024-04-18,1,1,1,1,1,1,1,1,1,1
"272",0.00728380794050069,0.0123273689621703,"CT",2024-04-19,1,1,1,1,1,1,1,1,1,1
"273",NA,NA,"CT",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274",NA,NA,"CT",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
