...1,es_score,brier_score,location,target_date,X24A_50_CI,X24B_50_CI,recombinant_50_CI,X24C_50_CI,X24D_50_CI,X24G_50_CI,other_50_CI,X24A_95_CI,X24B_95_CI,recombinant_95_CI,X24C_95_CI,X24D_95_CI,X24G_95_CI,other_95_CI
90,NA,NA,AR,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,NA,NA,AR,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,NA,NA,AR,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,NA,NA,AR,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,NA,NA,AR,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,NA,NA,AR,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,NA,NA,AR,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,NA,NA,AR,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,NA,NA,AR,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,0.0464315161697766,0.151099284450933,AR,2024-05-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
103,NA,NA,AR,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,NA,NA,AR,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,NA,NA,AR,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,NA,NA,AR,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,NA,NA,AR,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,NA,NA,AR,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,NA,NA,AR,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,NA,NA,AR,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,NA,NA,AR,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,NA,NA,AR,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,NA,NA,AR,2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,NA,NA,AR,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,NA,NA,AR,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,NA,NA,AR,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,NA,NA,AR,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,NA,NA,AR,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,NA,NA,AR,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,NA,NA,AR,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,0.740323287766542,0.2813019861319525,AZ,2024-04-21,1,1,1,0,1,1,1,0,1,1,0,1,1,1
128,0.946410883888234,0.2114504642304225,AZ,2024-04-22,1,1,0,1,1,1,1,1,0,1,0,1,1,1
129,0.319389562319769,0.0243987573016879,AZ,2024-04-23,1,1,1,1,1,1,1,0,1,1,0,1,1,1
130,NA,NA,AZ,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131,0.119244804542605,0.02656274558662705,AZ,2024-04-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
132,NA,NA,AZ,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133,0.836645398885364,0.4039078897545415,AZ,2024-04-27,1,1,1,0,1,1,1,0,1,1,0,1,1,1
134,0.238464715444948,0.03016044889343325,AZ,2024-04-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
135,0.938302491761678,0.3130850099692275,AZ,2024-04-29,1,1,1,1,1,1,1,0,0,1,0,1,1,1
136,1.3819116728029,0.3271042297221405,AZ,2024-04-30,1,1,1,0,1,1,1,1,1,1,1,1,1,1
137,0.139632775731237,0.03425957898724545,AZ,2024-05-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1
138,0.135965398264218,0.035755569895408,AZ,2024-05-02,1,1,1,1,1,1,1,0,0,1,0,1,1,1
139,0.263064814479984,0.03732380236424595,AZ,2024-05-03,1,1,1,1,1,1,1,0,1,1,0,1,1,1
140,NA,NA,AZ,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141,NA,NA,AZ,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142,0.601659948503575,0.04251262198512015,AZ,2024-05-06,1,1,1,1,1,1,1,0,1,0,0,1,1,1
143,0.418978192694691,0.04442209249199565,AZ,2024-05-07,1,1,1,1,1,1,1,0,0,1,0,1,1,1
144,0.875175825811464,0.1122812758791555,AZ,2024-05-08,1,1,1,1,1,1,1,0,1,0,0,1,1,1
145,0.660236981977558,0.242945317979836,AZ,2024-05-09,1,0,1,1,1,1,1,0,1,1,0,1,1,1
146,2.84444212121034,0.45056741949178303,AZ,2024-05-10,0,0,1,1,1,1,1,0,0,0,0,1,1,1
147,1.51848973393386,0.670569284915365,AZ,2024-05-11,0,0,1,0,1,1,1,0,0,1,1,1,1,1
148,0.0556677449416394,0.0556056918118605,AZ,2024-05-12,1,1,1,1,1,1,1,0,1,1,0,1,1,1
149,1.8263693715538,0.47075871946152,AZ,2024-05-13,0,1,1,1,0,0,1,0,1,0,1,0,0,1
150,0.5935601279831,0.277295754019025,AZ,2024-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
151,0.613693981980539,0.277510946333485,AZ,2024-05-15,1,1,1,1,1,1,1,0,1,1,0,1,1,1
152,0.971016030683164,0.69940721246513,AZ,2024-05-16,1,1,1,0,1,1,1,0,1,1,0,1,1,1
153,0.969856757403233,0.5676663798863,AZ,2024-05-17,1,0,1,1,1,1,1,0,0,1,1,1,1,1
154,0.0583003034863817,0.073633548013274,AZ,2024-05-18,1,1,1,1,1,1,1,0,1,0,1,1,1,1
155,0.0605994046144631,0.077247036549246,AZ,2024-05-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
156,0.985991958346297,0.676346190698385,AZ,2024-05-20,0,1,1,0,1,1,1,0,1,1,0,1,1,1
157,0.210471833767286,0.085079046451915,AZ,2024-05-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
158,0.721599906929366,0.3765631692591525,AZ,2024-05-22,1,1,1,0,1,1,1,1,1,1,1,1,1,1
159,NA,NA,AZ,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160,0.0654265680473422,0.0984764622407225,AZ,2024-05-24,1,1,1,1,1,1,1,0,1,1,0,1,1,1
161,NA,NA,AZ,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162,1.59692224168993,0.365072036270476,AZ,2024-05-26,0,0,1,1,1,1,1,0,0,0,1,1,1,1
163,1.77122417491514,0.407710082037766,AZ,2024-05-27,1,1,1,1,0,1,1,1,1,1,0,0,1,1
164,2.00792427627665,0.37125601909765,AZ,2024-05-28,1,1,1,0,1,1,1,0,1,1,0,1,1,1
165,1.70077413152116,0.473504099801378,AZ,2024-05-29,0,1,1,1,1,1,0,0,0,1,1,1,1,0
166,0.912072882184114,0.447547829635777,AZ,2024-05-30,1,0,1,1,1,1,1,0,0,1,1,1,1,1
167,NA,NA,AZ,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168,0.673585516567544,0.2869643711786785,AZ,2024-06-01,1,0,1,1,1,1,1,0,0,1,0,1,1,1
169,1.62217216423467,0.2622877106506415,CA,2024-04-21,1,0,1,1,1,0,1,1,1,0,1,1,0,1
170,5.16489732398262,0.384907707945907,CA,2024-04-22,0,0,0,1,0,1,0,0,0,0,0,0,1,0
171,1.47681532946094,0.270919159780136,CA,2024-04-23,1,1,1,1,0,0,1,0,0,1,0,0,0,1
172,6.06130824586133,0.398039410362286,CA,2024-04-24,0,0,0,1,1,1,1,0,0,0,1,1,1,1
173,3.78122669747322,0.291107637672104,CA,2024-04-25,0,1,1,1,0,0,1,1,0,0,0,0,0,1
174,1.37035446769024,0.2481862015898205,CA,2024-04-26,1,0,1,1,1,1,1,1,0,1,0,1,0,1
175,7.29527070279323,0.4638525844114515,CA,2024-04-27,0,0,1,1,0,1,1,0,0,1,1,0,1,1
176,6.03842338627032,0.55485157599138,CA,2024-04-28,0,1,1,0,0,1,1,0,0,1,0,0,1,1
177,0.729340382275651,0.2072774257948915,CA,2024-04-29,1,1,0,1,1,1,1,1,0,0,1,1,1,1
178,3.21787584737187,0.3315728565781875,CA,2024-04-30,0,1,0,1,0,0,1,0,0,1,0,0,0,1
179,2.10014543940598,0.3422316948137975,CA,2024-05-01,0,1,1,1,0,1,1,0,1,1,1,0,1,1
180,2.20117743828537,0.285609346832324,CA,2024-05-02,0,1,1,1,0,0,1,0,0,1,0,0,1,1
181,1.65106514111362,0.2148104274100245,CA,2024-05-03,1,1,1,1,0,1,1,1,0,1,1,0,1,1
182,0.825583853875372,0.167729806554048,CA,2024-05-04,1,1,1,0,1,1,1,1,0,1,0,1,1,1
183,0.575749814907812,0.1209540588299625,CA,2024-05-05,1,1,1,1,1,1,1,0,0,1,1,1,1,1
184,1.75852449421771,0.226309374492218,CA,2024-05-06,1,1,1,1,0,1,1,1,0,1,1,0,1,1
185,14.392568695598,0.554365030569395,CA,2024-05-07,0,0,1,0,1,0,1,0,0,0,0,1,0,1
186,1.83407072142376,0.26470739570001,CA,2024-05-08,1,1,1,1,0,1,1,0,0,1,0,0,0,1
187,5.44870374208014,0.327812414282844,CA,2024-05-09,0,1,1,0,1,0,1,0,0,1,0,1,0,1
188,5.22324197324707,0.37936120340359353,CA,2024-05-10,0,0,1,1,1,0,1,0,0,0,0,1,0,1
189,6.87057158032887,0.4611972891479595,CA,2024-05-11,0,1,1,0,0,1,1,0,0,0,0,0,0,1
190,9.93400404759909,0.485068243062964,CA,2024-05-12,0,0,1,0,1,1,1,0,0,1,0,1,0,1
191,4.49850138199812,0.4506204202504795,CA,2024-05-13,0,1,0,0,1,0,1,0,0,0,0,1,0,1
192,10.0190856395538,0.4261704381456305,CA,2024-05-14,0,0,1,0,0,0,1,0,0,0,0,0,0,1
193,8.80368193162289,0.390383491316464,CA,2024-05-15,0,0,1,0,1,1,1,0,1,1,0,0,1,1
194,4.66137828116812,0.3017867287133985,CA,2024-05-16,0,1,1,0,1,1,1,0,0,0,0,1,1,1
195,2.00370239756757,0.270683614464838,CA,2024-05-17,1,1,1,1,1,1,1,0,0,0,1,1,0,0
196,1.39594663170578,0.1569752111958065,CA,2024-05-18,1,1,1,0,1,1,1,0,0,1,1,1,1,1
197,8.0660443518028,0.4565357648109765,CA,2024-05-19,0,1,1,0,1,0,1,0,0,1,0,1,0,1
198,5.2083754169629,0.2578208523491895,CA,2024-05-20,0,0,1,1,1,1,1,0,0,0,0,1,1,1
199,4.26347672755259,0.3016088500558075,CA,2024-05-21,1,1,0,0,1,1,1,0,0,0,0,1,1,1
200,4.959205317296,0.310975148467586,CA,2024-05-22,0,1,1,0,1,0,1,0,0,0,1,1,0,1
201,9.62340299602728,0.35167667593948,CA,2024-05-23,0,0,1,0,1,1,1,0,0,0,0,1,1,1
202,7.26801652837942,0.3917658210126345,CA,2024-05-24,0,1,0,0,1,0,1,0,0,0,0,1,0,1
203,5.83268397821448,0.360705018810069,CA,2024-05-25,0,0,1,0,1,1,0,0,0,0,0,0,1,0
204,12.9560228704218,0.4536845939861095,CA,2024-05-26,0,1,1,0,0,0,0,0,0,0,0,0,0,0
205,7.94140179135099,0.372780306707616,CA,2024-05-27,0,1,1,0,0,0,1,0,0,0,0,0,0,1
206,13.1409325918961,0.3883095752220035,CA,2024-05-28,0,1,1,0,0,1,1,1,0,1,0,0,1,1
207,8.92422246921191,0.394698028152617,CA,2024-05-29,0,1,1,0,1,0,1,0,0,1,0,1,0,1
208,19.426923157669,0.495039757865481,CA,2024-05-30,0,1,1,0,1,0,0,0,0,1,0,1,0,0
209,14.0969564836977,0.39584760695703,CA,2024-05-31,0,1,1,0,0,0,0,0,0,0,0,0,0,0
210,9.86351494352538,0.499250872801204,CA,2024-06-01,0,0,1,0,0,0,1,0,0,1,0,0,0,1
211,NA,NA,CO,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,0.0817815377658243,0.04862165205123935,CO,2024-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
213,0.0856087532160318,0.050282227833718,CO,2024-04-23,1,1,1,1,1,1,1,0,0,1,1,1,1,1
214,NA,NA,CO,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215,NA,NA,CO,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,NA,NA,CO,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217,NA,NA,CO,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,NA,NA,CO,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,0.108084792782628,0.060147512185912,CO,2024-04-29,1,1,1,1,1,1,1,0,1,1,0,1,1,1
220,NA,NA,CO,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221,NA,NA,CO,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
222,NA,NA,CO,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223,NA,NA,CO,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,NA,NA,CO,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,NA,NA,CO,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,0.774033136826465,0.56823949903866,CO,2024-05-06,1,0,1,1,1,1,1,1,0,1,0,1,1,1
227,NA,NA,CO,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228,NA,NA,CO,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,NA,NA,CO,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,0.153082720725959,0.0782744162168475,CO,2024-05-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
231,NA,NA,CO,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,NA,NA,CO,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
