...1,es_score,brier_score,location,target_date,X24A_50_CI,X24B_50_CI,X24C_50_CI,X24D_50_CI,X24E_50_CI,X24G_50_CI,other_50_CI,X24A_95_CI,X24B_95_CI,X24C_95_CI,X24D_95_CI,X24E_95_CI,X24G_95_CI,other_95_CI
24,NA,NA,AK,2024-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,NA,NA,AK,2024-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,NA,NA,AK,2024-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,NA,NA,AK,2024-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,NA,NA,AK,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,NA,NA,AK,2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,NA,NA,AK,2024-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,NA,NA,AK,2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,NA,NA,AK,2024-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,NA,NA,AK,2024-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,0.654849822345141,0.434345611477696,AK,2024-08-02,1,1,1,1,0,1,1,0,1,1,1,0,1,1
35,NA,NA,AK,2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,1.38244480348834,0.434123248783862,AK,2024-08-05,1,1,1,1,0,1,1,0,1,1,1,0,1,1
38,NA,NA,AK,2024-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,0.685985940086877,0.434108883283431,AK,2024-08-07,1,1,1,1,0,1,1,0,1,1,1,0,1,1
40,NA,NA,AK,2024-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,1.3854843870506,0.43414978569257,AK,2024-08-09,1,1,1,1,0,1,1,0,1,1,1,0,0,1
42,NA,NA,AK,2024-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,0.50730649112734,0.3426683131051935,AL,2024-06-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1
44,NA,NA,AL,2024-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,NA,NA,AL,2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,NA,NA,AL,2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,NA,NA,AL,2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,NA,NA,AL,2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,AL,2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,AL,2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,0.497215186408937,0.3339483631868785,AL,2024-07-09,1,1,1,1,1,1,1,0,0,1,1,1,1,1
53,NA,NA,AL,2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,NA,NA,AL,2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,NA,NA,AL,2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,AL,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,NA,NA,AL,2024-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,0.677558867732148,0.50548082212527,AL,2024-07-16,1,1,1,1,0,1,1,1,1,0,1,0,1,1
60,0.518455259910642,0.3234369351287745,AL,2024-07-17,1,0,1,1,1,1,1,1,1,1,1,1,1,1
61,NA,NA,AL,2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,NA,NA,AL,2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,AL,2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,NA,NA,AL,2024-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,0.67497819668802,0.501497737785825,AL,2024-07-24,1,1,1,1,0,1,1,1,1,1,1,0,0,1
68,NA,NA,AL,2024-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,0.497514221893158,0.307787717105236,AL,2024-07-26,1,1,1,1,1,1,1,1,0,1,1,0,1,1
70,NA,NA,AL,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,AL,2024-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,NA,NA,AL,2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,AL,2024-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,NA,NA,AL,2024-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,0.512634965029836,0.3939962104422005,AL,2024-08-02,0,1,1,1,1,1,1,0,0,1,1,1,1,1
77,0.496279839729241,0.2906216446834175,AL,2024-08-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1
78,NA,NA,AL,2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,NA,AL,2024-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,NA,NA,AL,2024-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,NA,NA,AL,2024-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,0.765418309237134,0.413986065211488,AL,2024-08-08,1,1,1,1,1,0,1,1,1,1,1,0,0,1
83,NA,NA,AL,2024-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2024-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,NA,NA,AR,2024-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,NA,NA,AR,2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,NA,NA,AR,2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,NA,NA,AR,2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,NA,NA,AR,2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,NA,NA,AR,2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,0.346065949994664,0.2487772281377585,AR,2024-07-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
94,0.57246358080547,0.445634979646299,AR,2024-07-09,1,0,1,1,1,1,1,1,1,1,1,1,1,1
95,0.601284998649813,0.4457533493408785,AR,2024-07-10,1,0,1,1,1,1,1,0,0,1,1,1,1,1
96,NA,NA,AR,2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,NA,NA,AR,2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,NA,NA,AR,2024-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,NA,NA,AR,2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,0.61492012458811,0.3911372670406715,AR,2024-07-17,1,1,0,1,1,1,1,0,1,0,1,1,1,1
103,NA,NA,AR,2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,0.730715888658994,0.52195905261508,AR,2024-07-19,1,1,1,1,1,0,1,0,1,1,1,1,0,1
105,NA,NA,AR,2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,1.08412794694016,0.413143052493519,AR,2024-07-22,1,1,1,1,1,1,1,1,0,0,1,1,0,1
108,0.608178738261745,0.394776596396094,AR,2024-07-23,1,1,0,1,1,1,1,0,1,0,1,1,1,1
109,1.33173497525283,0.4524883403323895,AR,2024-07-24,1,0,1,1,1,1,1,1,0,0,1,1,0,1
110,NA,NA,AR,2024-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,0.597131114054078,0.4500102233299355,AR,2024-07-26,1,0,1,1,1,1,1,1,0,1,1,0,1,1
112,NA,NA,AR,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,2.75922487725372,0.4513843217755795,AR,2024-07-29,0,0,1,1,1,1,1,0,0,0,1,1,1,1
115,0.596363931486477,0.4518974236726245,AR,2024-07-30,1,0,1,1,1,1,1,1,1,1,1,1,1,1
116,NA,NA,AR,2024-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,NA,NA,AR,2024-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,NA,NA,AR,2024-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,0.388791986341267,0.254833320184124,AR,2024-08-05,1,1,1,1,1,1,1,0,1,1,1,1,0,1
122,0.879316620148706,0.469201404462914,AR,2024-08-06,1,1,1,1,0,1,1,0,1,1,1,0,1,1
123,0.587089122963421,0.4102146972613425,AR,2024-08-07,1,1,0,1,1,1,1,1,1,0,1,1,0,1
124,NA,NA,AR,2024-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,0.705561978283118,0.367635595961375,AR,2024-08-09,1,1,1,1,0,1,1,0,1,0,1,0,0,1
126,NA,NA,AR,2024-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,2.81178992940309,0.397196497201473,AZ,2024-06-30,1,1,0,1,1,0,0,0,0,0,1,0,0,0
128,5.3884874144996,0.396407714446349,AZ,2024-07-01,1,1,0,0,0,1,0,0,0,0,0,0,0,0
129,1.59981972313487,0.329928676820379,AZ,2024-07-02,1,1,1,1,1,1,1,0,0,0,1,1,1,1
130,NA,NA,AZ,2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131,1.00838950555718,0.3138228867250675,AZ,2024-07-04,1,1,0,1,1,1,1,1,1,1,1,1,1,1
132,0.673742143062452,0.386547234947359,AZ,2024-07-05,1,1,1,1,1,1,1,1,0,0,1,0,1,1
133,2.07027236356028,0.450490995815691,AZ,2024-07-06,1,1,1,1,0,1,1,0,0,0,1,0,0,1
134,0.850847699484079,0.3711786185229055,AZ,2024-07-07,1,1,1,1,1,0,1,1,0,0,1,1,0,1
135,4.6598037631028,0.383112425524777,AZ,2024-07-08,1,1,0,1,0,1,1,0,0,0,1,0,0,1
136,3.42084822032511,0.366531838398929,AZ,2024-07-09,1,0,1,1,1,1,1,0,0,0,1,0,0,0
137,2.10258600286247,0.380747583548414,AZ,2024-07-10,1,1,1,1,1,1,1,0,0,0,1,0,0,0
138,1.00455916281616,0.411276708938026,AZ,2024-07-11,1,1,1,1,1,0,1,0,0,1,1,0,0,1
139,0.70135853412499,0.395173094802516,AZ,2024-07-12,1,1,1,1,1,1,1,0,0,1,1,1,1,1
140,NA,NA,AZ,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141,1.0348763021305,0.497660990971586,AZ,2024-07-14,1,1,1,1,1,0,1,1,1,0,1,1,0,1
142,1.37286570054317,0.352610838361744,AZ,2024-07-15,1,0,1,1,1,1,1,1,1,0,1,1,0,1
143,2.4253750817731,0.404065501730444,AZ,2024-07-16,1,0,1,1,0,1,1,1,0,0,0,0,0,1
144,2.11430331154859,0.3772335525136095,AZ,2024-07-17,1,1,1,1,1,0,1,0,0,1,1,0,0,1
145,3.60475355427477,0.393344202932751,AZ,2024-07-18,1,0,0,1,1,1,1,0,0,0,1,0,1,1
146,0.891117505191019,0.4162393991779945,AZ,2024-07-19,1,1,1,1,1,1,1,0,0,1,0,1,0,1
147,1.00019597574901,0.3675295858981945,AZ,2024-07-20,1,0,1,1,1,1,1,0,0,0,1,0,1,1
148,2.80693163770704,0.3827815551406045,AZ,2024-07-21,0,1,0,1,1,0,1,0,0,0,1,0,1,1
149,1.92236534596876,0.3642346455221595,AZ,2024-07-22,1,1,1,1,1,1,1,0,0,0,1,0,0,1
150,1.98390257426419,0.412297484999472,AZ,2024-07-23,1,1,1,1,1,0,0,0,0,0,1,0,0,0
151,3.93651294011561,0.3955293823455505,AZ,2024-07-24,1,0,0,1,0,0,1,0,0,0,1,0,1,1
152,1.19170939535924,0.3898643772363325,AZ,2024-07-25,1,0,1,1,1,1,1,1,0,1,1,0,1,1
153,1.06294571167596,0.403084393431171,AZ,2024-07-26,1,1,1,1,1,0,1,0,0,1,1,0,1,1
154,1.62279045522909,0.365015709875972,AZ,2024-07-27,0,1,1,1,1,0,1,0,0,0,1,0,0,1
155,2.7882442033081,0.4392880461676675,AZ,2024-07-28,0,1,1,1,0,1,0,0,0,1,1,0,0,0
156,1.84495956238817,0.3884023253646535,AZ,2024-07-29,1,1,1,1,1,1,0,0,0,0,1,0,0,0
157,2.04260275357721,0.4310534898897845,AZ,2024-07-30,0,0,1,1,1,0,1,0,0,0,1,0,0,1
158,4.44360369856036,0.4219083303318975,AZ,2024-07-31,0,1,1,1,0,1,1,1,1,0,1,1,0,1
159,1.1523250323788,0.399651190752141,AZ,2024-08-01,1,1,0,1,1,1,1,1,0,0,1,1,1,1
160,0.598757841427686,0.4155655120617405,AZ,2024-08-02,1,0,1,1,1,1,1,1,0,1,1,0,1,1
161,2.50612209303481,0.4248644301062795,AZ,2024-08-03,1,1,1,1,0,1,1,1,0,0,1,0,1,1
162,1.70955573933441,0.4351273076578485,AZ,2024-08-04,1,1,1,1,1,0,1,0,0,1,1,1,0,1
163,2.17536611559833,0.3750588232982885,AZ,2024-08-05,1,1,0,1,1,1,1,0,0,0,0,0,1,1
164,3.01021349267409,0.390709867932023,AZ,2024-08-06,1,1,1,1,0,1,1,0,0,0,0,0,1,1
165,4.39009803375039,0.4150516996205215,AZ,2024-08-07,1,1,1,1,0,1,0,0,0,0,1,0,0,0
166,1.73576493235635,0.415955158137773,AZ,2024-08-08,1,1,1,1,0,1,1,0,0,0,1,0,1,1
167,1.84493728103018,0.3872642337863225,AZ,2024-08-09,1,1,1,1,0,1,1,0,0,0,1,0,1,1
168,1.47954224317899,0.4959804403214615,AZ,2024-08-10,0,1,1,1,1,0,0,0,1,1,1,0,0,0
169,7.74372843635599,0.375513458657912,CA,2024-06-30,1,0,1,1,1,1,1,0,0,0,1,0,1,0
170,11.4647904753846,0.373938475747109,CA,2024-07-01,1,0,0,1,0,1,1,0,0,0,0,0,0,0
171,5.56053410537658,0.392479332984659,CA,2024-07-02,1,1,1,1,1,1,1,0,0,0,0,0,0,0
172,6.39271361865054,0.393147615481236,CA,2024-07-03,1,0,1,0,1,1,1,0,0,0,1,0,0,1
173,2.18665598756681,0.3850058214430195,CA,2024-07-04,1,1,1,1,1,1,1,1,0,0,1,0,0,1
174,5.36611623671402,0.388830341994396,CA,2024-07-05,0,1,1,1,1,0,1,0,0,0,0,1,0,1
175,3.8329009786771,0.386364569512089,CA,2024-07-06,1,1,1,1,1,1,1,0,0,0,0,0,0,1
176,4.72168095066456,0.3822160912260485,CA,2024-07-07,0,1,1,0,1,1,1,0,0,0,0,0,0,1
177,5.67201800386578,0.392725513017161,CA,2024-07-08,0,1,1,0,1,1,1,0,0,0,0,0,0,0
178,9.9897914263995,0.3874201489891135,CA,2024-07-09,0,1,0,1,1,1,0,0,0,0,1,0,0,0
179,7.66806884526889,0.4093935266437595,CA,2024-07-10,1,1,1,1,0,1,1,0,0,0,1,0,0,0
180,7.42517075755735,0.403375439847143,CA,2024-07-11,0,0,1,1,1,0,1,0,0,0,1,0,0,0
181,8.2415786217889,0.394972163388464,CA,2024-07-12,1,1,1,1,1,1,1,0,0,0,0,0,0,0
182,3.9281299220685,0.4056675137033625,CA,2024-07-13,1,1,1,1,1,1,0,0,0,0,1,0,0,0
183,6.76583524473311,0.382351903855619,CA,2024-07-14,0,1,1,1,1,0,1,0,0,0,1,0,0,0
184,8.70477872284547,0.4057826871067645,CA,2024-07-15,1,1,1,0,1,1,1,0,0,0,0,0,0,0
185,9.71434283745354,0.402088784735503,CA,2024-07-16,1,1,0,0,1,1,1,0,0,0,0,0,0,0
186,4.15194719163114,0.3965121855212565,CA,2024-07-17,1,1,1,1,1,1,1,1,0,0,0,0,0,0
187,6.50501079402106,0.3977809758202175,CA,2024-07-18,1,0,1,1,1,0,1,0,0,0,1,0,0,0
188,2.55742397157444,0.3912328919429535,CA,2024-07-19,1,1,1,1,1,1,1,0,0,0,1,0,0,1
189,4.4268542062146,0.4030191611927405,CA,2024-07-20,1,1,1,1,1,1,1,0,0,0,0,0,0,0
190,8.81464492160398,0.402704057173374,CA,2024-07-21,1,0,0,1,1,0,1,0,0,0,1,0,0,1
191,14.1223209037035,0.402337836057787,CA,2024-07-22,1,0,0,1,0,1,1,0,1,0,1,0,1,1
192,5.37489847280101,0.393001905686637,CA,2024-07-23,1,1,1,1,1,1,1,0,0,0,1,1,0,1
193,11.5263225156294,0.41738448189643,CA,2024-07-24,1,1,0,0,0,0,1,0,0,0,0,0,0,0
194,8.36758565553549,0.416473377543585,CA,2024-07-25,1,0,0,0,0,1,0,0,0,0,0,0,0,0
195,7.9048108976231,0.4009077423114635,CA,2024-07-26,1,0,0,1,1,1,0,0,0,0,1,0,0,0
196,5.18782959029922,0.400150824544962,CA,2024-07-27,1,1,0,1,0,1,1,0,0,0,1,0,0,0
197,10.2361547891256,0.4218877677061785,CA,2024-07-28,0,1,1,0,0,1,1,0,0,1,0,0,0,1
198,5.37573062303739,0.400020815141569,CA,2024-07-29,0,1,0,1,1,1,1,0,0,0,0,1,0,0
199,12.7289962581137,0.4277647504538505,CA,2024-07-30,1,1,0,1,0,0,1,0,1,0,1,0,0,1
200,7.53453157099855,0.4261942921554415,CA,2024-07-31,1,0,1,0,1,0,1,0,0,0,0,0,0,1
201,9.86171802549072,0.4121823168184435,CA,2024-08-01,0,0,0,1,0,1,1,0,0,0,1,0,0,1
202,5.06538838771366,0.401753685243519,CA,2024-08-02,1,1,0,1,0,1,1,0,0,0,1,0,0,0
203,4.19954690554152,0.4141017978942485,CA,2024-08-03,1,0,1,1,0,0,1,0,0,0,1,0,0,1
204,9.03274467050976,0.3996129074472845,CA,2024-08-04,0,0,0,1,0,1,1,0,0,0,1,0,0,1
205,8.57955068615038,0.4034462606578255,CA,2024-08-05,1,1,1,1,1,1,0,0,0,0,0,0,0,0
206,8.70157821784863,0.4143347390435225,CA,2024-08-06,1,1,0,1,0,1,0,0,0,0,1,0,0,0
207,5.90586475603594,0.399043150895868,CA,2024-08-07,1,1,1,1,1,1,1,0,0,0,1,0,0,0
208,4.25205030406515,0.4043841174124575,CA,2024-08-08,1,1,1,1,1,1,1,0,0,0,1,0,0,1
209,11.9896663544553,0.419695241256836,CA,2024-08-09,1,1,0,1,0,1,0,0,0,0,1,0,0,0
210,7.10605035409019,0.40479944056972,CA,2024-08-10,0,1,0,1,1,0,1,0,0,0,1,1,0,1
211,NA,NA,CO,2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,0.499267832553658,0.343915880641565,CO,2024-07-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1
213,NA,NA,CO,2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214,NA,NA,CO,2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215,NA,NA,CO,2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,0.50007440098384,0.3857124138016915,CO,2024-07-05,1,1,1,1,1,1,1,1,0,0,1,1,1,1
217,NA,NA,CO,2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,NA,NA,CO,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,0.488165039876118,0.3841577767747515,CO,2024-07-08,1,1,1,1,1,1,1,1,0,0,1,1,1,1
220,NA,NA,CO,2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221,0.485547613419133,0.383293989833392,CO,2024-07-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
222,0.766244758498831,0.4040827137062505,CO,2024-07-11,1,1,1,1,1,1,1,1,1,0,1,0,1,1
223,0.654404274365392,0.4608246678931635,CO,2024-07-12,1,1,1,1,0,1,1,1,1,0,1,0,1,1
224,NA,NA,CO,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,NA,NA,CO,2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,0.909285269715048,0.4433805827649325,CO,2024-07-15,1,1,1,1,1,1,1,0,0,1,1,0,0,1
227,1.39112275938398,0.493311711071048,CO,2024-07-16,1,1,1,1,1,0,1,1,1,0,1,0,0,1
228,0.857308427885088,0.429749923135062,CO,2024-07-17,1,1,1,1,1,0,1,0,0,0,1,1,0,1
229,1.13339397596354,0.382899441097529,CO,2024-07-18,0,1,1,1,1,1,1,0,0,0,1,1,1,1
230,0.571394096047898,0.3673798313166785,CO,2024-07-19,0,1,1,1,1,1,1,0,0,1,1,1,1,1
231,NA,NA,CO,2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,NA,NA,CO,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,NA,NA,CO,2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234,1.11153777422754,0.401888397628474,CO,2024-07-23,1,1,0,1,1,1,1,1,0,0,1,0,0,1
235,0.729539843578805,0.397504854202911,CO,2024-07-24,1,1,1,1,1,1,1,0,0,1,1,0,1,1
