...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23C_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23G_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23C_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23G_95_CI,other_95_CI
16,NA,NA,AK,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,NA,NA,AK,2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,NA,NA,AK,2023-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,NA,NA,AK,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,NA,NA,AK,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,NA,NA,AK,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,NA,NA,AK,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,1.00216269843133,0.692774841057645,AK,2023-06-19,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0
24,NA,NA,AK,2023-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,1.0015180716041,0.690536131664845,AK,2023-06-21,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0
26,NA,NA,AK,2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,NA,NA,AK,2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,NA,NA,AK,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,NA,NA,AK,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,NA,NA,AK,2023-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,0.986882205736442,0.683511039589265,AK,2023-06-27,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0
32,NA,NA,AK,2023-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,NA,NA,AK,2023-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,NA,NA,AK,2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,0.801269786942851,0.4959912650557955,AK,2023-07-01,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
36,0.786356961496244,0.4947352402127415,AK,2023-07-02,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
37,0.957459478423902,0.66198754693031,AK,2023-07-03,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1
38,NA,NA,AK,2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,AK,2023-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,NA,NA,AK,2023-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,AK,2023-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2023-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,NA,NA,AL,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,NA,NA,AL,2023-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,0.258311762182622,0.0793359737737645,AL,2023-05-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
47,NA,NA,AL,2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,NA,NA,AL,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,AL,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,AL,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,NA,NA,AL,2023-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,0.883556906181384,0.60404296800256,AL,2023-06-07,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
54,0.093497674863633,0.081151706468193,AL,2023-06-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
55,NA,NA,AL,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,AL,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,NA,NA,AL,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,NA,NA,AL,2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,NA,NA,AL,2023-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,NA,NA,AL,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,NA,NA,AL,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,AL,2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,NA,NA,AL,2023-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,0.0946728580494359,0.0829408392010405,AL,2023-06-21,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
68,NA,NA,AL,2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,AL,2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,1.02856576866581,0.694968776327705,AL,2023-06-26,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0
73,0.997953772605041,0.65374271983434,AL,2023-06-27,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1
74,0.83450574314784,0.59936000947531,AL,2023-06-28,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
75,NA,NA,AL,2023-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,AL,2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,0.0991474014728657,0.085426649704319,AL,2023-07-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
79,NA,NA,AL,2023-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,NA,NA,AL,2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,1.32364628593851,0.4863242530805105,AL,2023-07-05,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,1
82,0.915933840751679,0.604198149105905,AL,2023-07-06,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
83,0.827956675699518,0.58910530390571,AL,2023-07-07,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
84,NA,NA,AL,2023-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,0.882752826780904,0.66001753323035,AR,2023-05-29,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
87,0.886265945404554,0.654761814358605,AR,2023-05-30,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
88,0.0796914573948689,0.04543352903889715,AR,2023-05-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
89,NA,NA,AR,2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,NA,NA,AR,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,NA,NA,AR,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,NA,NA,AR,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,NA,NA,AR,2023-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,0.107068934892977,0.057804563838298,AR,2023-06-07,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
96,0.107387868334533,0.0598091485335845,AR,2023-06-08,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
97,0.111254554485996,0.061877404090529,AR,2023-06-09,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
98,NA,NA,AR,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,0.367362976010528,0.0684759968264915,AR,2023-06-12,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
101,0.745366462224605,0.575826172124455,AR,2023-06-13,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
102,0.747522600506194,0.569821136878105,AR,2023-06-14,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
103,NA,NA,AR,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,0.728815128941254,0.55769532637414,AR,2023-06-16,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
105,NA,NA,AR,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,0.157921692837033,0.086254287264783,AR,2023-06-19,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
108,NA,NA,AR,2023-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,NA,NA,AR,2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,0.177322920996457,0.094881024513363,AR,2023-06-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
111,0.196263497374723,0.09788151605252,AR,2023-06-23,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
112,NA,NA,AR,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,1.52712002926611,0.1072222309777225,AR,2023-06-26,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0
115,0.632102196981491,0.489932080173063,AR,2023-06-27,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
116,NA,NA,AR,2023-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,NA,NA,AR,2023-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,NA,NA,AR,2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2023-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,NA,NA,AR,2023-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,NA,NA,AR,2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,NA,NA,AR,2023-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,NA,NA,AR,2023-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,NA,NA,AR,2023-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2023-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,1.96162603023378,0.2970705821598935,AZ,2023-05-28,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1
128,1.30098738725052,0.293353265853295,AZ,2023-05-29,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0
129,1.726950910499,0.3609486471614325,AZ,2023-05-30,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1
130,1.57879174115735,0.216526527017681,AZ,2023-05-31,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0
131,2.09845444288481,0.455618091489026,AZ,2023-06-01,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1
132,0.778374711434892,0.2848994151660255,AZ,2023-06-02,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
133,0.856418500715765,0.2226586220543725,AZ,2023-06-03,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1
134,0.929183975266198,0.193529704228023,AZ,2023-06-04,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
135,0.723975540837932,0.231784527762646,AZ,2023-06-05,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
136,1.19086888562744,0.3913141029113545,AZ,2023-06-06,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1
137,1.1314476819977,0.2793126021961415,AZ,2023-06-07,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1
138,1.65083535532383,0.3660930347917435,AZ,2023-06-08,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1,1
139,1.12052886818793,0.3905850439745155,AZ,2023-06-09,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1,1
140,0.954584374440203,0.4379034658832215,AZ,2023-06-10,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
141,1.15281756323996,0.2244872793366165,AZ,2023-06-11,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1
142,1.17894950710343,0.352495783957521,AZ,2023-06-12,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1
143,2.26192980629978,0.4505868681359075,AZ,2023-06-13,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1
144,2.5829778227049,0.300302173860165,AZ,2023-06-14,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1
145,1.31531108983108,0.63073978232894,AZ,2023-06-15,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0
146,1.13942149864404,0.250289414689293,AZ,2023-06-16,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0
147,0.618467970070771,0.340475338259352,AZ,2023-06-17,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1
148,7.05360911702467,0.461853682786015,AZ,2023-06-18,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1
149,2.99671653295744,0.402099392548477,AZ,2023-06-19,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0
150,3.24175335906373,0.4661309277132505,AZ,2023-06-20,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0
151,2.15086864941573,0.3690433201925965,AZ,2023-06-21,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1
152,2.11424350536777,0.409427732298483,AZ,2023-06-22,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0
153,0.332469941180872,0.202292932976971,AZ,2023-06-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
154,1.39642542109099,0.4346011845315075,AZ,2023-06-24,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0
155,1.53962186576648,0.385045886890374,AZ,2023-06-25,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
156,3.37118640416851,0.374293811003292,AZ,2023-06-26,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1
157,4.0662210246427,0.3403644115803005,AZ,2023-06-27,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1
158,2.07752978307495,0.3500785339112585,AZ,2023-06-28,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0
159,3.4727667815053,0.3989105106034585,AZ,2023-06-29,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
160,1.38766830125143,0.395754864469568,AZ,2023-06-30,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0
161,1.33253560269165,0.3085767933936475,AZ,2023-07-01,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1
162,3.81936061090989,0.3961148575670975,AZ,2023-07-02,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0
163,4.92801157514113,0.356283741840878,AZ,2023-07-03,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1
164,3.63410864780927,0.3685039820483675,AZ,2023-07-04,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1
165,2.12324233604313,0.4343405703677965,AZ,2023-07-05,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1
166,1.01661980608321,0.414409036736387,AZ,2023-07-06,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,1
167,0.520625441394143,0.3504878610007655,AZ,2023-07-07,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
168,2.20041628148152,0.430508564168494,AZ,2023-07-08,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0
169,1.5298164320044,0.4218915891698635,CA,2023-05-28,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1
170,1.79684751708798,0.481426163578631,CA,2023-05-29,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1
171,1.97746072763337,0.2846515987602545,CA,2023-05-30,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1
172,1.74826322169741,0.3196074021798495,CA,2023-05-31,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0
173,1.90482254883272,0.3151533163532735,CA,2023-06-01,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1
174,1.43776226801646,0.371538811296449,CA,2023-06-02,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,1,1
175,1.40132649100758,0.2985805235444275,CA,2023-06-03,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1
176,2.31176470573629,0.443142305503447,CA,2023-06-04,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0
177,1.47982958855747,0.29278083159162,CA,2023-06-05,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0
178,2.05704405960699,0.4066891573015215,CA,2023-06-06,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1
179,2.34688904509167,0.4092524811953395,CA,2023-06-07,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0
180,1.08719804048352,0.360197795031831,CA,2023-06-08,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
181,3.31999320379416,0.470214824823485,CA,2023-06-09,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1
182,1.21213582329942,0.588392790684725,CA,2023-06-10,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0
183,0.827485970668566,0.346514286897932,CA,2023-06-11,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1
184,1.44267227705949,0.3662468307003515,CA,2023-06-12,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0
185,1.6899460437687,0.3260688981800425,CA,2023-06-13,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0
186,2.09531729320141,0.3826468069909985,CA,2023-06-14,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1
187,1.2504774469696,0.347528719822801,CA,2023-06-15,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1
188,1.44220856287156,0.3859930380405785,CA,2023-06-16,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1,1,0
189,1.36756644535068,0.486103686685157,CA,2023-06-17,0,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1
190,0.56812531102461294,0.4039035322300935,CA,2023-06-18,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
191,2.16375975196814,0.3612295417916205,CA,2023-06-19,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1
192,2.74135368726594,0.4004900821031485,CA,2023-06-20,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1
193,3.02113410180543,0.442161300472559,CA,2023-06-21,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0
194,2.32702204071956,0.418049458813762,CA,2023-06-22,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1
195,2.74427278367045,0.3962007741275445,CA,2023-06-23,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1
196,1.5494781977927,0.4115561630155275,CA,2023-06-24,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1
197,1.16652003089105,0.3465692901998205,CA,2023-06-25,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
198,2.14690441324662,0.4017313320252295,CA,2023-06-26,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1
199,1.49884523865057,0.370804482844066,CA,2023-06-27,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1
200,2.62784913392935,0.4203366933758195,CA,2023-06-28,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0
