...1,es_score,brier_score,location,target_date,X23F_50_CI,X24A_50_CI,recombinant_50_CI,X23I_50_CI,X24B_50_CI,other_50_CI,X23F_95_CI,X24A_95_CI,recombinant_95_CI,X23I_95_CI,X24B_95_CI,other_95_CI
46,NA,NA,AL,2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,0.0435887065013392,0.03776025291713235,AL,2024-02-29,1,1,1,1,1,1,0,0,1,1,1,1
48,NA,NA,AL,2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,AL,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,0.0357326370323317,0.03252849592479285,AL,2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
52,0.117669046535412,0.03133573250348775,AL,2024-03-05,1,1,1,1,1,1,1,1,1,1,1,1
53,NA,NA,AL,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,NA,NA,AL,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,NA,NA,AL,2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,AL,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,NA,NA,AL,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,NA,NA,AL,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,0.929589145614725,0.289419085955874,AL,2024-03-13,1,1,1,1,0,1,0,1,1,1,0,1
61,NA,NA,AL,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,NA,NA,AL,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,0.0862116548402785,0.02026490685892055,AL,2024-03-18,1,1,1,1,1,1,1,0,1,1,1,0
66,NA,NA,AL,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,NA,NA,AL,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,NA,NA,AL,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,AL,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,AL,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,0.0241470459886221,0.01797383781104255,AL,2024-03-26,1,1,1,1,1,1,1,1,1,1,1,1
74,NA,NA,AL,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,NA,NA,AL,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,AL,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,0.0238928835271486,0.0192578449576389,AL,2024-04-01,1,1,1,1,1,1,1,1,1,1,1,1
80,NA,NA,AL,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,NA,NA,AL,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,NA,NA,AL,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,AL,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,0.0468471582982063,0.0117327090226281,AR,2024-02-26,1,1,1,1,1,1,1,0,1,1,1,0
87,NA,NA,AR,2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,NA,NA,AR,2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,1.24353908543121,0.850301845370225,AR,2024-02-29,1,0,1,0,1,1,1,0,1,0,1,1
90,0.0118379291539233,0.01076300212437225,AR,2024-03-01,1,1,1,1,1,1,1,1,1,1,1,1
91,NA,NA,AR,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,0.0784508616819853,0.010236317400837,AR,2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
94,NA,NA,AR,2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,NA,NA,AR,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,NA,NA,AR,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,0.00909330833106761,0.00980452626513565,AR,2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
98,NA,NA,AR,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,NA,NA,AR,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,NA,NA,AR,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,NA,NA,AR,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,NA,NA,AR,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,NA,NA,AR,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,NA,NA,AR,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,NA,NA,AR,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,NA,NA,AR,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,NA,NA,AR,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,0.0379302432511412,0.01113855175785615,AR,2024-03-21,1,1,1,1,1,1,1,1,1,1,1,1
111,NA,NA,AR,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,NA,NA,AR,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,NA,NA,AR,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,NA,NA,AR,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,NA,NA,AR,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,NA,NA,AR,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,NA,NA,AR,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,NA,NA,AR,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,NA,NA,AR,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,NA,NA,AR,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,NA,NA,AR,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,1.47583183247786,0.206670192608784,AZ,2024-02-25,0,0,0,1,1,1,0,1,1,1,1,0
128,0.143956885682845,0.00240139021238263,AZ,2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
129,0.727156468325059,0.0863569299454615,AZ,2024-02-27,1,1,0,1,1,1,1,0,0,1,1,1
130,0.0736898172206836,0.00211867354381846,AZ,2024-02-28,1,1,1,1,1,1,1,0,1,1,1,0
131,0.0259762285510968,0.001996067548301805,AZ,2024-02-29,1,1,1,1,1,1,1,1,1,1,1,1
132,0.0037416131009386,0.00188445261286175,AZ,2024-03-01,1,1,1,1,1,1,1,1,1,1,1,1
133,0.0421744905587083,0.00178283383274257,AZ,2024-03-02,1,1,1,1,1,1,1,1,1,1,1,1
134,0.0419643026012993,0.00169031387205781,AZ,2024-03-03,1,1,1,1,1,1,1,1,1,1,1,1
135,0.142346861036217,0.001606083472905755,AZ,2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
136,0.0876984548220668,0.001529412880042655,AZ,2024-03-05,1,1,1,1,1,1,1,1,1,1,1,1
137,0.0231512371989032,0.00145964410224464,AZ,2024-03-06,1,1,1,1,1,1,1,1,1,1,1,1
138,0.00264394296546409,0.00139618393700107,AZ,2024-03-07,1,1,1,1,1,1,1,1,1,1,1,1
139,NA,NA,AZ,2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,0.0239179484610543,0.00128610353155273,AZ,2024-03-09,1,1,1,1,1,1,1,1,1,1,1,1
141,1.12116394437043,0.3142289581599185,AZ,2024-03-10,1,0,0,1,1,1,1,1,0,1,1,0
142,0.0370585474973936,0.001195498554238665,AZ,2024-03-11,1,1,1,1,1,1,1,1,1,1,1,1
143,1.21192239412488,0.3197026897222945,AZ,2024-03-12,1,0,1,1,0,1,1,0,1,1,0,1
144,0.159018085433729,0.001121391595009045,AZ,2024-03-13,1,1,1,1,1,1,1,1,1,1,1,1
145,0.037092377089579,0.001089753599344295,AZ,2024-03-14,1,1,1,1,1,1,1,0,1,1,1,0
146,NA,NA,AZ,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147,NA,NA,AZ,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148,NA,NA,AZ,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149,0.0030336719378706,9.93660293562765e-4,AZ,2024-03-18,1,1,1,1,1,1,1,1,1,1,1,1
150,0.0699787632224112,9.7628975018462e-4,AZ,2024-03-19,1,1,1,1,1,1,1,0,1,1,1,0
151,1.07393098783671,0.096133817211401,AZ,2024-03-20,1,1,1,1,0,1,1,0,0,1,0,1
152,0.154066282535194,9.48480242513295e-4,AZ,2024-03-21,1,1,1,1,1,1,1,0,0,1,1,0
153,0.0496443541017808,9.3781497602058e-4,AZ,2024-03-22,1,1,1,1,1,1,1,1,1,1,1,1
154,0.030473144142458,9.29186365295105e-4,AZ,2024-03-23,1,1,1,1,1,1,1,1,1,1,1,1
155,0.0150055441189831,9.2252207362961e-4,AZ,2024-03-24,1,1,1,1,1,1,1,1,1,1,1,1
156,0.0168400223367874,9.17765209520575e-4,AZ,2024-03-25,1,1,1,1,1,1,1,1,1,1,1,1
157,0.0161017945167104,9.14874177480095e-4,AZ,2024-03-26,1,1,1,1,1,1,1,1,1,1,1,1
158,0.0395381744485374,9.13822759968785e-4,AZ,2024-03-27,1,1,1,1,1,1,1,1,1,1,1,1
159,0.0406717024507288,9.1460044607386e-4,AZ,2024-03-28,1,1,1,1,1,1,1,1,1,1,1,1
160,1.16163429583123,0.321554148248003,AZ,2024-03-29,1,0,1,1,0,1,1,0,1,1,0,1
161,1.88731265360753,0.315233633191314,AZ,2024-03-30,1,0,0,1,1,1,1,0,0,1,1,1
162,NA,NA,AZ,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163,0.924091645667439,0.1077940715372195,AZ,2024-04-01,1,1,1,1,0,1,1,0,1,1,0,1
164,0.884851848202987,0.10743773145726,AZ,2024-04-02,1,1,1,1,1,0,1,1,1,1,0,0
165,0.110001561419109,9.59285810124995e-4,AZ,2024-04-03,1,1,1,1,1,1,1,0,0,1,1,1
166,0.967971727826972,0.192612007108044,AZ,2024-04-04,1,1,1,1,1,0,1,0,1,1,1,0
167,1.08644639089047,0.3212595547410825,AZ,2024-04-05,1,1,1,1,0,1,1,1,0,1,0,1
168,0.142081657686111,0.001011304217518295,AZ,2024-04-06,1,1,1,1,1,1,1,1,1,1,1,1
169,1.25400579376357,0.00236845177411405,CA,2024-02-25,1,0,1,1,1,1,1,1,1,1,1,1
170,1.10002421967416,0.0757203961997635,CA,2024-02-26,1,1,1,1,1,1,0,0,1,1,1,0
171,3.46766873149511,0.1113821926488205,CA,2024-02-27,1,0,0,1,0,1,0,0,0,1,0,0
172,2.36607433540629,0.074373348742898,CA,2024-02-28,1,1,0,1,1,1,0,1,0,1,0,0
173,0.126837968723509,0.001914363409592335,CA,2024-02-29,1,1,1,1,1,1,1,1,1,1,1,1
174,0.190353863600623,0.001819804801917205,CA,2024-03-01,1,1,1,1,1,1,1,1,1,1,1,1
175,0.997747097441327,0.001731745448261525,CA,2024-03-02,1,0,1,1,1,1,0,0,1,1,1,0
176,0.637813964335394,0.04399942654494565,CA,2024-03-03,1,1,1,1,1,1,1,0,0,1,1,1
177,1.45282926515953,0.0865977239009015,CA,2024-03-04,1,1,0,1,1,1,0,0,0,1,0,1
178,2.51438180481668,0.111935495313011,CA,2024-03-05,1,0,0,1,1,0,0,0,0,1,1,0
179,0.84315112560235,0.057909691030375,CA,2024-03-06,1,1,1,1,1,1,0,0,0,1,1,0
180,3.55109067963169,0.116681871737607,CA,2024-03-07,1,0,1,1,0,1,0,0,1,1,0,1
181,0.839829889483809,0.0511309480044115,CA,2024-03-08,1,1,1,1,1,1,1,0,1,1,0,1
182,1.8893271670784,0.1373688047811215,CA,2024-03-09,1,0,1,0,1,1,1,0,0,0,1,1
183,1.69673509439772,0.113081495161915,CA,2024-03-10,1,0,1,1,0,1,0,1,1,1,0,1
184,1.54514973774991,0.1911270563222175,CA,2024-03-11,1,0,1,1,0,0,1,0,1,1,0,0
185,1.82408826119023,0.1066058495974525,CA,2024-03-12,1,0,1,1,0,1,1,0,1,1,0,1
186,3.38522384598045,0.110078019739102,CA,2024-03-13,1,0,1,1,0,1,1,0,1,1,0,1
187,2.69799589202028,0.1164331059029975,CA,2024-03-14,1,0,1,1,0,1,1,0,0,1,0,0
188,0.652029120571176,0.03476748316809415,CA,2024-03-15,1,1,1,1,1,1,1,0,0,1,0,1
189,1.38223633468007,0.147262065772571,CA,2024-03-16,1,0,0,1,0,1,1,0,0,1,1,1
190,2.92189439764916,0.16978696216354,CA,2024-03-17,1,0,1,1,0,1,1,0,1,1,0,1
191,1.80463861717073,0.119581170326947,CA,2024-03-18,1,0,0,1,1,1,1,0,0,0,1,1
192,0.180816870296539,9.27767502430645e-4,CA,2024-03-19,1,1,1,1,1,1,1,0,1,1,0,1
193,0.69867412923785,0.073803325009874493,CA,2024-03-20,1,1,0,1,1,1,1,0,0,1,1,1
194,1.4366999060119101,0.1597876060026315,CA,2024-03-21,1,0,0,1,0,1,1,0,0,1,0,1
195,1.97706509008431,0.1798381656555235,CA,2024-03-22,1,0,0,1,0,0,1,0,0,1,0,0
196,0.83891585654148,0.1194300500003005,CA,2024-03-23,1,1,0,1,1,1,1,0,0,1,1,1
197,0.125034998106592,8.7249094550874e-4,CA,2024-03-24,1,1,1,1,1,1,1,1,1,1,1,1
198,1.84397653647497,0.1733369909098425,CA,2024-03-25,1,0,0,1,1,1,0,1,0,1,0,1
199,0.748321831111373,0.074715904232293,CA,2024-03-26,1,1,1,1,0,1,1,0,1,1,0,1
200,0.920078201363278,0.158936628887207,CA,2024-03-27,1,1,0,1,1,1,1,0,0,1,1,1
201,0.988239252429609,0.1380180126246625,CA,2024-03-28,1,1,1,0,1,1,1,0,1,0,1,1
202,0.0599665898960807,8.95045839444735e-4,CA,2024-03-29,1,1,1,1,1,1,1,1,1,1,1,1
203,0.0648283626134996,9.1058166662901e-4,CA,2024-03-30,1,1,1,1,1,1,1,1,1,1,1,1
204,1.21612712226753,0.48061834471687,CA,2024-03-31,1,0,1,1,0,1,1,0,1,1,0,1
205,0.864879670296478,0.120829173867874,CA,2024-04-01,1,1,1,1,0,1,1,1,1,1,1,1
206,0.0970278227489367,9.84800448008675e-4,CA,2024-04-02,1,1,1,1,1,1,1,1,1,1,1,1
207,0.0505981465335814,0.00102033246636552,CA,2024-04-03,1,1,1,1,1,1,1,1,1,1,1,1
208,1.75472479616812,0.319627754961088,CA,2024-04-04,1,0,1,1,0,0,1,0,1,1,0,0
209,1.46140492509184,0.2120514277959785,CA,2024-04-05,1,0,0,1,0,1,1,0,0,1,0,1
210,0.0352118745768132,0.001168779325091345,CA,2024-04-06,1,1,1,1,1,1,1,1,1,1,1,1
211,NA,NA,CO,2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,0.0405715125899779,0.001638954696556245,CO,2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
213,0.00451800220199042,0.001517626271415235,CO,2024-02-27,1,1,1,1,1,1,1,1,1,1,1,1
214,0.00386315061448121,0.00140662915553195,CO,2024-02-28,1,1,1,1,1,1,1,1,1,1,1,1
215,0.0163107095221237,0.00130509795922775,CO,2024-02-29,1,1,1,1,1,1,1,1,1,1,1,1
216,NA,NA,CO,2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217,NA,NA,CO,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,NA,NA,CO,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,0.0121320764023544,9.78670096845345e-4,CO,2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
220,NA,NA,CO,2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221,NA,NA,CO,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
222,NA,NA,CO,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223,0.00266231359959151,7.5065769392846e-4,CO,2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
224,NA,NA,CO,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,NA,NA,CO,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,NA,NA,CO,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227,0.00726005685963263,5.91775098123415e-4,CO,2024-03-12,1,1,1,1,1,1,1,1,1,1,1,1
228,0.00211666758379578,5.6031468946857e-4,CO,2024-03-13,1,1,1,1,1,1,1,1,1,1,1,1
229,NA,NA,CO,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,0.00199768979757124,5.05482510061845e-4,CO,2024-03-15,1,1,1,1,1,1,1,1,1,1,1,1
231,NA,NA,CO,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,NA,NA,CO,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,0.00185597145714503,4.40394707866665e-4,CO,2024-03-18,1,1,1,1,1,1,1,1,1,1,1,1
234,NA,NA,CO,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
235,NA,NA,CO,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
236,NA,NA,CO,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237,NA,NA,CO,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,NA,NA,CO,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,NA,NA,CO,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,1.35352701383629,0.976092268231635,CO,2024-03-25,1,0,1,0,1,1,1,0,1,0,1,1
241,NA,NA,CO,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,NA,NA,CO,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
243,0.00169632088815851,3.27504060862645e-4,CO,2024-03-28,1,1,1,1,1,1,1,1,1,1,1,1
244,NA,NA,CO,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,NA,NA,CO,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,NA,NA,CO,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,NA,NA,CO,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
248,0.00667278056988878,3.14661727862485e-4,CO,2024-04-02,1,1,1,1,1,1,1,1,1,1,1,1
249,NA,NA,CO,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,1.28418528080754,0.487909580343782,CO,2024-04-04,1,0,1,1,0,1,1,0,1,1,0,1
251,NA,NA,CO,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
252,0.00254103064503965,3.2418964938126e-4,CO,2024-04-06,1,1,1,1,1,1,1,1,1,1,1,1
253,0.0115846780970605,8.4929417200549e-4,CT,2024-02-25,1,1,1,1,1,1,1,1,1,1,1,1
254,0.00139152958038909,8.18017807036495e-4,CT,2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
