...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23C_50_CI,X23D_50_CI,X23B_50_CI,X23E_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,X23D_95_CI,X23B_95_CI,X23E_95_CI,other_95_CI
43,NA,NA,AL,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,NA,NA,AL,2023-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,NA,NA,AL,2023-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,NA,NA,AL,2023-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,NA,NA,AL,2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,NA,NA,AL,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,AL,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,AL,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,NA,NA,AL,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,NA,NA,AL,2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,NA,NA,AL,2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,0.824200419335815,0.3755387806422855,AL,2023-05-19,1,1,1,1,0,1,1,1,1,1,1,1,1,1
56,NA,NA,AL,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,NA,NA,AL,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,0.0704911637882111,0.071848536834006,AL,2023-05-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
60,NA,NA,AL,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,NA,NA,AL,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,NA,NA,AL,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,AL,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,NA,NA,AL,2023-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,0.240371466538747,0.0913653868155225,AL,2023-05-31,1,1,1,1,1,1,1,1,0,1,1,1,1,0
68,NA,NA,AL,2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,AL,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,AL,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,NA,NA,AL,2023-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,0.951314423527022,0.62455173634446,AL,2023-06-07,1,1,1,1,0,1,1,1,0,1,1,0,1,1
75,0.108722037403199,0.1105774320627805,AL,2023-06-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
76,NA,NA,AL,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,NA,AL,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,NA,NA,AL,2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,NA,NA,AL,2023-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,NA,NA,AL,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,AL,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,1.24885286561763,0.86083436498337,AR,2023-05-08,1,0,1,1,0,1,1,1,0,1,1,0,1,1
87,0.036216352525089,0.0083839077907371,AR,2023-05-09,1,1,1,1,1,1,1,1,0,1,1,0,1,1
88,2.32091323493771,0.59035096503027,AR,2023-05-10,0,0,1,1,1,1,1,0,0,1,1,1,1,1
89,NA,NA,AR,2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,NA,NA,AR,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,NA,NA,AR,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,NA,NA,AR,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,NA,NA,AR,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,NA,NA,AR,2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,NA,NA,AR,2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,NA,NA,AR,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,NA,NA,AR,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,0.117263353688599,0.02089415876635845,AR,2023-05-23,1,1,1,1,1,1,1,1,0,1,1,1,0,1
102,NA,NA,AR,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,NA,NA,AR,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,0.0216377927234959,0.02650481500364665,AR,2023-05-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
105,NA,NA,AR,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,1.13770219910506,0.71176573655311,AR,2023-05-29,1,0,1,1,0,1,1,1,0,1,1,0,1,1
108,1.12111743380984,0.701386359532065,AR,2023-05-30,1,0,1,1,0,1,1,1,1,1,1,1,1,1
109,0.033689451984057,0.0398160528862325,AR,2023-05-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1
110,NA,NA,AR,2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,NA,NA,AR,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,NA,NA,AR,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,NA,NA,AR,2023-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,0.0654153533268088,0.0705507533447455,AR,2023-06-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117,0.0685160165598343,0.076561520983031,AR,2023-06-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118,0.0679239419105154,0.0830967591091215,AR,2023-06-09,1,1,1,1,1,1,1,1,0,1,1,1,1,0
119,NA,NA,AR,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,0.278197947421607,0.106378215643288,AR,2023-06-12,1,1,1,1,1,1,1,1,0,1,1,1,1,0
122,0.952667316784701,0.553579484040895,AR,2023-06-13,1,1,1,1,0,1,1,1,1,1,1,0,0,1
123,0.934081029176511,0.544639015953485,AR,2023-06-14,1,1,1,1,0,1,1,1,1,1,1,1,1,1
124,NA,NA,AR,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,0.89984344208118,0.528566892073775,AR,2023-06-16,1,1,1,1,0,1,1,1,1,1,1,0,1,0
126,NA,NA,AR,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,4.85120620273554,0.3228600553505415,AZ,2023-05-07,1,0,1,0,0,0,1,0,0,0,1,0,0,0
128,8.2856645523326,0.3270109437407355,AZ,2023-05-08,1,0,1,0,1,1,1,0,0,0,0,1,1,0
129,1.31019486331264,0.096525259602153,AZ,2023-05-09,1,1,1,1,1,1,1,0,1,1,1,1,1,0
130,1.50425251264942,0.1419716989866245,AZ,2023-05-10,1,1,1,0,1,1,1,0,0,1,1,0,1,0
131,0.0768226357307116,0.0144692511253624,AZ,2023-05-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
132,0.809522832739358,0.1341791062410045,AZ,2023-05-12,0,1,1,1,1,1,1,0,0,1,1,1,1,1
133,NA,NA,AZ,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134,1.9593129494654,0.426131711432893,AZ,2023-05-14,1,0,1,1,0,1,1,1,0,1,1,0,1,1
135,3.24681031328492,0.217545834695479,AZ,2023-05-15,1,0,1,0,1,1,1,0,0,0,0,0,1,1
136,1.5221435331207,0.1949356951199685,AZ,2023-05-16,1,1,1,1,1,0,1,0,0,1,0,1,0,0
137,1.31695704350813,0.182117681697806,AZ,2023-05-17,1,1,1,1,0,1,1,1,1,1,1,1,1,1
138,1.70004381858183,0.2875821405261985,AZ,2023-05-18,1,1,1,1,0,1,1,1,0,1,1,0,1,1
139,1.07026535467806,0.75808280991987,AZ,2023-05-19,1,0,1,0,1,1,1,1,1,1,1,1,1,1
140,2.11893831272733,0.753402141304615,AZ,2023-05-20,1,0,1,0,1,1,1,1,0,1,0,1,1,1
141,0.993210045846748,0.1945415205017145,AZ,2023-05-21,1,1,1,1,1,1,0,1,1,1,0,1,1,0
142,1.55600111848026,0.205183457437942,AZ,2023-05-22,1,1,1,1,0,0,1,1,0,1,0,0,0,1
143,0.7834519602308,0.160721927598959,AZ,2023-05-23,0,1,1,1,1,1,1,0,0,1,0,1,1,1
144,2.22579072226557,0.2941420115959495,AZ,2023-05-24,0,0,1,1,0,1,1,1,0,1,0,0,1,1
145,0.224321642678575,0.02436368074794905,AZ,2023-05-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
146,1.3050587593872,0.304578443495098,AZ,2023-05-26,1,0,1,0,1,1,1,0,1,1,0,1,1,1
147,0.227948592019319,0.02634511693350865,AZ,2023-05-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
148,3.58720998441593,0.3188272118130955,AZ,2023-05-28,0,0,1,1,0,1,1,0,0,1,1,0,1,0
149,1.80860251535419,0.3036889528361245,AZ,2023-05-29,0,0,1,1,1,0,0,0,0,1,1,0,0,0
150,2.90151425274441,0.3969595033707045,AZ,2023-05-30,1,0,1,1,1,0,1,1,0,1,1,0,0,1
151,1.60950912476948,0.2019436768985455,AZ,2023-05-31,1,1,1,1,1,1,0,1,1,1,0,1,1,0
152,2.74086695399584,0.52573550164392,AZ,2023-06-01,1,0,1,0,1,1,1,1,0,1,0,1,1,1
153,0.907021597079913,0.291199409600763,AZ,2023-06-02,1,1,1,1,1,0,1,1,0,1,1,1,0,1
154,0.867116684421899,0.2187132218942375,AZ,2023-06-03,1,1,1,0,1,1,1,1,0,1,0,1,1,1
155,0.748956371071968,0.1829579903624625,AZ,2023-06-04,1,1,1,1,0,1,1,1,0,1,1,0,1,1
156,0.741675008979568,0.231563460975588,AZ,2023-06-05,1,1,1,1,0,1,1,0,1,1,1,0,1,1
157,1.95083316117678,0.438821744770994,AZ,2023-06-06,1,0,1,0,1,0,1,1,0,1,0,1,0,0
158,1.21090598513271,0.2839469842661745,AZ,2023-06-07,1,1,1,1,0,1,0,1,1,1,0,0,1,1
159,2.55158367918822,0.405765050969679,AZ,2023-06-08,1,0,1,1,0,0,0,1,0,1,1,0,0,0
160,2.16493346337124,0.4407821281957245,AZ,2023-06-09,0,0,1,1,0,0,1,0,0,1,0,0,0,1
161,1.39964810566693,0.490409969821658,AZ,2023-06-10,1,0,0,1,1,1,1,1,0,0,1,1,1,1
162,0.661864113496318,0.2071593796285255,AZ,2023-06-11,1,1,1,1,1,1,1,1,0,1,0,0,1,0
163,3.05715056214284,0.3955340149400885,AZ,2023-06-12,0,0,1,0,0,1,1,0,0,1,0,0,1,1
164,4.35177925852902,0.52916392173032,AZ,2023-06-13,0,0,1,1,0,0,0,0,0,1,1,0,0,1
165,3.29632236022465,0.32306363225629,AZ,2023-06-14,1,0,1,0,0,1,1,1,0,1,0,0,1,1
166,1.75150249979492,0.76170254697167,AZ,2023-06-15,1,0,1,1,1,0,0,1,0,1,0,1,0,0
167,0.684181290948828,0.229335760323699,AZ,2023-06-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
168,0.869424051120292,0.385933260182352,AZ,2023-06-17,1,1,1,1,0,1,1,1,0,1,1,0,1,1
169,2.21157607192707,0.282958638316608,CA,2023-05-07,1,0,1,0,0,1,1,1,0,1,0,0,0,1
170,12.8703621373904,0.393064500669415,CA,2023-05-08,1,0,1,0,0,1,0,1,0,1,0,0,1,0
171,2.30429906676918,0.1875417751415435,CA,2023-05-09,1,1,1,0,0,1,1,0,0,1,1,0,0,0
172,7.70325398946123,0.297913100183327,CA,2023-05-10,1,0,1,0,0,0,1,1,0,1,0,0,1,1
173,9.47303367938376,0.301249312561301,CA,2023-05-11,0,0,1,0,0,1,1,1,0,0,0,0,0,0
174,1.10298950692842,0.2146114603828975,CA,2023-05-12,1,1,0,1,1,1,1,0,0,0,1,0,0,1
175,1.91956925351678,0.446025340888444,CA,2023-05-13,1,0,1,0,1,0,1,1,0,1,0,0,0,1
176,6.08651173331377,0.612244909968745,CA,2023-05-14,1,0,0,0,1,0,0,1,0,1,0,0,0,0
177,7.37551207716436,0.3975909823752435,CA,2023-05-15,1,0,1,1,0,1,1,1,0,0,1,0,1,1
178,1.47914224423841,0.2333498014783075,CA,2023-05-16,1,1,1,1,0,1,1,0,0,1,0,0,0,0
179,2.60944619425867,0.328809340801292,CA,2023-05-17,1,0,1,1,1,0,1,0,0,1,0,1,0,1
180,3.83643879089508,0.3534407799153895,CA,2023-05-18,1,0,1,0,0,1,1,0,0,1,0,0,1,1
181,1.08581548475663,0.2222112150100155,CA,2023-05-19,1,1,1,1,1,1,1,0,1,1,0,0,0,1
182,0.61828983605912,0.04772224799273375,CA,2023-05-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
183,1.33955927297803,0.5001310831972,CA,2023-05-21,0,0,1,1,0,1,1,0,0,1,0,0,1,1
184,2.46639367686817,0.2993807056338615,CA,2023-05-22,1,0,0,1,0,1,1,1,0,0,0,0,1,1
185,1.889784550011,0.2879311992287195,CA,2023-05-23,1,0,1,1,0,1,1,0,0,1,1,0,1,1
186,1.45734368708818,0.2724142870071965,CA,2023-05-24,1,1,0,1,0,1,1,1,0,0,0,0,1,1
187,1.17094614191447,0.2628990813604775,CA,2023-05-25,1,1,1,1,1,1,0,0,0,0,0,0,1,0
188,2.47701874339492,0.337170556929454,CA,2023-05-26,0,0,1,1,0,1,0,0,0,1,0,0,1,1
189,1.45859787563306,0.3282162129810425,CA,2023-05-27,1,1,1,1,0,0,1,1,0,1,1,0,0,1
190,2.48504298900636,0.485723194146911,CA,2023-05-28,0,0,1,1,0,1,1,0,0,1,0,0,1,1
191,2.65664398504613,0.560427305446995,CA,2023-05-29,0,0,1,0,1,0,1,0,0,1,0,1,0,1
192,1.2031708105648,0.2789819682245035,CA,2023-05-30,1,1,1,1,1,1,1,0,0,1,0,0,0,1
193,2.55822904591408,0.3298568118111245,CA,2023-05-31,1,0,1,1,0,1,1,0,0,1,1,0,0,1
194,2.22311516008979,0.3209432012890115,CA,2023-06-01,0,1,1,1,0,1,1,0,0,1,0,0,0,1
195,2.14776919169847,0.3932348918288165,CA,2023-06-02,1,0,1,1,1,0,0,0,0,1,1,0,0,1
196,1.33831866610081,0.2946140696154955,CA,2023-06-03,0,1,1,1,0,1,1,0,0,1,0,0,1,1
197,3.5988706747992,0.508904358111215,CA,2023-06-04,1,0,1,1,1,0,1,1,0,1,1,0,0,1
198,1.080926499014,0.282489056339099,CA,2023-06-05,1,1,1,0,1,1,1,1,0,1,1,0,0,1
199,2.84395453397644,0.4358560132623085,CA,2023-06-06,1,0,1,1,1,0,0,1,0,0,0,0,0,0
200,4.25169166805269,0.4656143326339975,CA,2023-06-07,1,0,1,1,0,1,0,0,0,0,1,0,0,0
201,1.7304312362649,0.386933176184225,CA,2023-06-08,1,0,1,0,1,1,1,1,1,1,0,0,0,1
202,5.62000861310084,0.54786505313491,CA,2023-06-09,0,0,1,1,1,1,0,0,0,1,0,0,1,0
203,1.42803458486443,0.66983581419279,CA,2023-06-10,1,0,1,1,1,0,0,1,0,1,1,1,1,0
204,0.992997209897849,0.3692949975378835,CA,2023-06-11,1,1,1,0,1,1,1,1,0,1,0,0,1,1
205,1.68015371224554,0.374417255326186,CA,2023-06-12,1,1,1,1,1,1,0,0,0,1,1,1,0,0
206,1.45879234433249,0.325076643600525,CA,2023-06-13,1,1,1,0,1,1,1,1,1,1,0,0,0,0
207,2.44358627026328,0.3896074840253295,CA,2023-06-14,1,0,0,1,1,1,1,0,0,0,0,1,0,1
208,1.21173577959363,0.353916568263343,CA,2023-06-15,1,1,1,1,1,1,1,0,0,0,1,1,1,0
209,1.51964831390133,0.392743345298802,CA,2023-06-16,1,1,0,1,1,1,0,0,0,0,0,1,0,1
210,1.80082563988029,0.582753678320885,CA,2023-06-17,0,0,1,1,1,1,0,0,0,1,0,0,1,0
211,0.816528485351243,0.382633684003667,CO,2023-05-07,1,1,1,0,1,1,1,1,0,1,0,1,1,1
212,1.13598302452959,0.794197368380555,CO,2023-05-08,1,0,1,1,0,1,1,1,0,1,1,0,1,1
213,0.794103333918994,0.377513055239271,CO,2023-05-09,1,1,1,0,1,1,1,1,1,1,1,1,1,1
214,3.21963274195015,0.749748042532,CO,2023-05-10,1,0,1,0,1,0,0,1,0,1,0,1,0,0
215,0.127101823360686,0.03104599550351965,CO,2023-05-11,1,1,1,1,1,1,1,1,0,1,0,1,1,1
216,NA,NA,CO,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217,0.270094772813936,0.03429048154869735,CO,2023-05-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
218,0.0451125640372337,0.03602705904001655,CO,2023-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
219,0.753895037295636,0.1578109106368545,CO,2023-05-15,1,1,1,1,0,1,1,1,0,1,1,0,1,1
220,0.877382974397967,0.3959530244464165,CO,2023-05-16,1,1,1,1,0,1,1,1,0,1,1,0,1,1
221,0.0511241454698222,0.0417241628901033,CO,2023-05-17,1,1,1,1,1,1,1,1,0,1,0,1,1,1
222,1.32578646764083,0.4859717311639895,CO,2023-05-18,1,0,1,1,1,0,1,1,0,1,1,1,0,1
223,1.1018045939712,0.756914202206055,CO,2023-05-19,0,1,1,1,1,1,1,1,1,1,1,1,1,1
224,NA,NA,CO,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,0.0630556814375979,0.050556620676054,CO,2023-05-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
226,1.87606793461402,0.505506553795645,CO,2023-05-22,1,0,1,1,1,0,1,1,0,1,0,1,0,1
227,0.220415041261056,0.0555540301124855,CO,2023-05-23,1,1,1,1,1,1,1,1,0,1,0,1,1,1
228,NA,NA,CO,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,NA,NA,CO,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,0.862469072783008,0.6010587949432,CO,2023-05-26,1,1,1,0,1,1,1,1,0,1,0,1,1,1
231,NA,NA,CO,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,0.0961623643448665,0.0699491989891315,CO,2023-05-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
233,0.0976115089820787,0.073183115674606,CO,2023-05-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1
234,0.102233767013255,0.07654452665828,CO,2023-05-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1
235,0.310156249167875,0.0800376794272545,CO,2023-05-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1
