...1,es_score,brier_score,location,target_date,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23C_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23G_50_CI,other_50_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23C_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23G_95_CI,other_95_CI
59,NA,NA,AL,2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,1.15026455741293,0.48363135697554,AL,2023-07-05,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1
61,0.793006027951651,0.562114881918335,AL,2023-07-06,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
62,0.58423854907964,0.4261099670417365,AL,2023-07-07,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
63,NA,NA,AL,2023-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,0.81032983296087,0.62114879509106,AL,2023-07-09,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1
65,NA,NA,AL,2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,NA,NA,AL,2023-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,0.269277476839136,0.166707220461327,AL,2023-07-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
68,0.57396319860451,0.4102897002261395,AL,2023-07-13,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
69,0.784471942084429,0.61347646575536,AL,2023-07-14,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1
70,NA,NA,AL,2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,0.289791054718273,0.1764479419659365,AL,2023-07-16,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
72,0.769937956196227,0.608595911922285,AL,2023-07-17,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1
73,NA,NA,AL,2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,0.528048704750735,0.3937752042870475,AL,2023-07-19,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
75,NA,NA,AL,2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,AL,2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,0.504459382124937,0.385119952692798,AL,2023-07-22,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
78,0.846478644902906,0.627185371811165,AL,2023-07-23,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
79,0.504931460772033,0.379191211138847,AL,2023-07-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
80,0.791942755676198,0.4008873290153645,AL,2023-07-25,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1
81,1.14934373711908,0.56628489981608,AL,2023-07-26,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1
82,NA,NA,AL,2023-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,AL,2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,0.07469994820703,0.0559958324029455,AR,2023-06-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
87,NA,NA,AR,2023-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,NA,NA,AR,2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,0.0748729206685155,0.0594594068601665,AR,2023-06-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
90,0.0828756582279473,0.060564081139868,AR,2023-06-23,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
91,NA,NA,AR,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,0.933821070910857,0.063698751502736,AR,2023-06-26,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
94,0.843492561232983,0.58352253414868,AR,2023-06-27,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
95,NA,NA,AR,2023-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,NA,NA,AR,2023-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,NA,NA,AR,2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2023-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,NA,NA,AR,2023-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,NA,NA,AR,2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,NA,NA,AR,2023-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,NA,NA,AR,2023-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,NA,NA,AR,2023-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,NA,NA,AR,2023-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,2.44349057013276,0.701850012075365,AR,2023-07-10,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1
108,NA,NA,AR,2023-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,NA,NA,AR,2023-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,0.0941766529404053,0.074635328465347,AR,2023-07-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
111,NA,NA,AR,2023-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2023-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,0.0891080408246644,0.075347656590315,AR,2023-07-17,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
115,NA,NA,AR,2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,0.862376161626678,0.395118418639665,AR,2023-07-19,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
117,NA,NA,AR,2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,0.828091025999897,0.5640412515607,AR,2023-07-21,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
119,NA,NA,AR,2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,NA,NA,AR,2023-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,NA,NA,AR,2023-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,1.42179326966337,0.64317100980052,AR,2023-07-26,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1
124,NA,NA,AR,2023-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,2.5801148886808,0.632290279125645,AR,2023-07-28,1,1,0,0,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1
126,NA,NA,AR,2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,8.55541147778791,0.51732900873412,AZ,2023-06-18,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1
128,6.91263065516159,0.4432290036842235,AZ,2023-06-19,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0
129,5.12544332152842,0.52992374038466,AZ,2023-06-20,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1
130,2.3541205287012,0.3758744627994725,AZ,2023-06-21,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1
131,2.59469065706331,0.4281772145997475,AZ,2023-06-22,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0
132,0.145214064742887,0.1051816188607935,AZ,2023-06-23,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
133,1.63475924341524,0.4681646906193245,AZ,2023-06-24,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1
134,2.15214631382236,0.42109264465898,AZ,2023-06-25,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
135,2.98542488848966,0.3746942085306375,AZ,2023-06-26,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1
136,2.14398019047626,0.3238927321065205,AZ,2023-06-27,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1
137,1.29625739151908,0.3278241181660015,AZ,2023-06-28,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1
138,2.94880433571183,0.3876706659202355,AZ,2023-06-29,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1
139,1.21981111041954,0.379733859759762,AZ,2023-06-30,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1
140,0.786705368461826,0.2368574455387145,AZ,2023-07-01,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
141,3.43750657626228,0.3839788856109105,AZ,2023-07-02,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1
142,1.82290759303597,0.2946781183212245,AZ,2023-07-03,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1
143,1.79909910827722,0.300037133155837,AZ,2023-07-04,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1,1,1,0,1,0
144,2.09421134553879,0.42754817494177,AZ,2023-07-05,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1
145,1.6560893174604,0.471055782561719,AZ,2023-07-06,1,1,0,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,1,1
146,0.267091399659286,0.181065218671477,AZ,2023-07-07,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
147,2.62145280246308,0.437419461393372,AZ,2023-07-08,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0
148,5.26945085339903,0.4253919237931805,AZ,2023-07-09,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1
149,2.79158439058826,0.39043258174803,AZ,2023-07-10,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1
150,3.04195520662516,0.393440108385628,AZ,2023-07-11,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0
151,1.78798913121522,0.3707725227895265,AZ,2023-07-12,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0
152,2.36474755644048,0.346763461395575,AZ,2023-07-13,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0
153,0.971100644109426,0.384459236788431,AZ,2023-07-14,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1
154,2.35998796988988,0.449478035950072,AZ,2023-07-15,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1
155,1.38210478641714,0.343933168085959,AZ,2023-07-16,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1
156,3.52148000218202,0.387705166992743,AZ,2023-07-17,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1
157,2.34082478919019,0.404592781099064,AZ,2023-07-18,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1
158,2.44492428276265,0.3657327818200545,AZ,2023-07-19,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1
159,1.21131837655246,0.399268094397441,AZ,2023-07-20,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1
160,1.51145131613651,0.3490831386985035,AZ,2023-07-21,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1
161,1.43690466773707,0.3628171332129195,AZ,2023-07-22,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1
162,0.83245268732988,0.422681864418548,AZ,2023-07-23,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
163,5.4820100853735,0.418017629090275,AZ,2023-07-24,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1
164,5.49782999738945,0.4444284835739615,AZ,2023-07-25,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0
165,2.54990053616808,0.4328220357511945,AZ,2023-07-26,1,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0
166,1.74987426593043,0.4557631646281995,AZ,2023-07-27,1,0,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0
167,1.02996552804893,0.380723649481222,AZ,2023-07-28,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1
168,0.685734029308799,0.380384027748912,AZ,2023-07-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
169,0.700959251241628,0.4779336543460005,CA,2023-06-18,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
170,1.37631693784293,0.3168368592663095,CA,2023-06-19,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1
171,3.0524913571441,0.404133622386856,CA,2023-06-20,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1
172,3.974212374578,0.468208217364682,CA,2023-06-21,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0
173,3.98802396783398,0.4555458552854125,CA,2023-06-22,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1,0
174,4.16340039277566,0.415366204246234,CA,2023-06-23,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1
175,1.42968473179815,0.4078408294460465,CA,2023-06-24,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1
176,0.856336381025163,0.3233246054723225,CA,2023-06-25,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
177,3.41060201972716,0.4277591268544195,CA,2023-06-26,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1
178,0.885771889130011,0.337827833713998,CA,2023-06-27,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1
179,2.36781455077317,0.41021718078416203,CA,2023-06-28,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1
180,4.11793076173888,0.4334221381416935,CA,2023-06-29,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1
181,2.01471182213403,0.3870498467567885,CA,2023-06-30,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1
182,1.25713879752643,0.4120242985050215,CA,2023-07-01,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1
183,2.39259022088973,0.4552743082308965,CA,2023-07-02,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1
184,3.3148283249347,0.4305654711247905,CA,2023-07-03,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1
185,1.12453180973504,0.284133276053051,CA,2023-07-04,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1
186,3.21238036007585,0.3777867296502225,CA,2023-07-05,1,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1
