...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23C_50_CI,X23D_50_CI,X23B_50_CI,X23E_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,X23D_95_CI,X23B_95_CI,X23E_95_CI,other_95_CI
58,NA,NA,AL,2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,NA,NA,AL,2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,0.939202932462304,0.4034692179652255,AL,2023-05-03,1,1,1,0,1,1,1,1,1,1,0,1,1,0
61,NA,NA,AL,2023-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,NA,NA,AL,2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,AL,2023-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,NA,NA,AL,2023-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,NA,NA,AL,2023-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,NA,NA,AL,2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,AL,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,AL,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,NA,NA,AL,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,AL,2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,NA,NA,AL,2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,0.853674400936841,0.387650357781352,AL,2023-05-19,1,1,1,1,0,1,1,1,1,1,0,0,1,1
77,NA,NA,AL,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,NA,AL,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,0.0689101295941207,0.04981094019130465,AL,2023-05-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
81,NA,NA,AL,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,NA,NA,AL,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,AL,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,1.24082136152124,0.4685881753348265,AR,2023-04-16,1,0,1,0,1,1,1,1,0,1,0,1,1,1
86,0.0162059264682082,0.002772645017647875,AR,2023-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
87,NA,NA,AR,2023-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,NA,NA,AR,2023-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,NA,NA,AR,2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,0.00329541458393147,0.00202470049189572,AR,2023-04-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
91,0.0271402886411161,0.00187083530433777,AR,2023-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
92,0.0033285213233296,0.001728347616537195,AR,2023-04-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
93,0.00264544203370883,0.0015964210566406,AR,2023-04-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
94,NA,NA,AR,2023-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,NA,NA,AR,2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,NA,NA,AR,2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,NA,NA,AR,2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,0.0171706837369941,9.87821181786165e-4,AR,2023-04-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1
100,NA,NA,AR,2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,1.31523052068982,0.945508255825825,AR,2023-05-02,1,0,1,1,1,1,0,1,0,1,1,1,1,0
102,0.00189952923488625,7.7553185647674e-4,AR,2023-05-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1
103,NA,NA,AR,2023-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,NA,NA,AR,2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,NA,NA,AR,2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,1.3467628303677,0.967888070707515,AR,2023-05-08,1,0,1,1,0,1,1,1,1,1,1,0,1,0
108,0.00633678156253654,4.7705858956655e-4,AR,2023-05-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
109,2.63132762534756,0.649856379693705,AR,2023-05-10,0,0,1,1,1,1,1,0,0,1,1,1,1,1
110,NA,NA,AR,2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,NA,NA,AR,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,NA,NA,AR,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,NA,NA,AR,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,NA,NA,AR,2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,NA,NA,AR,2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,NA,NA,AR,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,NA,NA,AR,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,0.0141332203600397,1.55617028098045e-4,AR,2023-05-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
123,NA,NA,AR,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,NA,NA,AR,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,0.00199508764483523,1.23463569731725e-4,AR,2023-05-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
126,NA,NA,AR,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,1.323957398174,0.254844259621645,AZ,2023-04-16,1,0,1,1,0,1,0,1,0,1,1,0,1,0
128,1.19580049838987,0.106864527816523,AZ,2023-04-17,1,1,1,1,1,1,1,0,0,0,1,1,1,0
129,1.57024629099042,0.179209802530716,AZ,2023-04-18,1,0,1,0,0,1,1,1,0,1,0,0,1,1
130,1.28550346346989,0.0420113020110662,AZ,2023-04-19,1,0,1,1,1,1,1,1,1,1,0,1,1,0
131,3.99557740328341,0.2475957634195595,AZ,2023-04-20,1,0,0,0,1,1,1,1,0,0,0,1,1,1
132,1.24267109771587,0.879769253614415,AZ,2023-04-21,1,0,1,1,0,1,1,1,1,1,1,0,1,0
133,0.0863496056308339,0.0081904644510753,AZ,2023-04-22,1,1,1,1,1,1,1,0,0,1,1,1,1,1
134,1.60757457107878,0.0752063518459465,AZ,2023-04-23,1,1,1,1,0,1,1,1,1,0,1,0,1,0
135,1.10299613309152,0.04480833912451685,AZ,2023-04-24,1,0,1,1,1,1,1,1,1,1,0,1,1,0
136,1.38397414864278,0.132827716245241,AZ,2023-04-25,1,1,1,0,1,1,1,1,0,1,0,1,0,1
137,1.28950147381671,0.097152248041369,AZ,2023-04-26,1,1,1,1,1,1,1,0,0,1,0,0,0,0
138,0.541230236217103,0.072680809158822,AZ,2023-04-27,1,1,1,1,1,1,1,0,0,1,1,1,1,0
139,0.476263899796252,0.00924335457979245,AZ,2023-04-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
140,0.232515510333813,0.00945894981804945,AZ,2023-04-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1
141,2.10944761297038,0.214384759869297,AZ,2023-04-30,1,0,1,0,1,1,1,0,0,1,0,1,1,1
142,1.26803426155054,0.0886085793046925,AZ,2023-05-01,0,1,1,1,1,1,1,0,0,0,1,0,1,1
143,5.14471037756855,0.216122883494957,AZ,2023-05-02,1,0,1,0,1,0,1,1,0,0,0,1,1,0
144,1.86614529399948,0.143051341483487,AZ,2023-05-03,1,1,1,0,1,0,1,1,0,0,0,1,0,1
145,0.921813961752111,0.071769328697201,AZ,2023-05-04,1,1,1,1,0,1,1,1,0,1,0,0,1,1
146,1.80013332649187,0.258455862902101,AZ,2023-05-05,0,0,1,0,1,1,1,0,1,1,1,0,1,1
147,0.449497819821856,0.0112954619233411,AZ,2023-05-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1
148,5.2682590550013,0.3257531306547035,AZ,2023-05-07,0,0,1,0,0,0,1,0,0,1,0,0,0,0
149,8.59577772277531,0.327933951260879,AZ,2023-05-08,0,0,1,0,1,1,1,0,0,1,0,0,1,1
150,1.09524839252018,0.096172315291387,AZ,2023-05-09,1,1,1,1,1,1,1,1,0,0,0,0,1,0
151,1.55164847372307,0.1418403533235915,AZ,2023-05-10,0,1,1,0,1,1,1,0,0,0,0,0,1,1
152,0.0665039905608431,0.0129792219925185,AZ,2023-05-11,1,1,1,1,1,1,1,1,0,1,1,1,1,0
153,0.875636921674267,0.136195703742797,AZ,2023-05-12,0,1,1,1,1,1,1,0,0,1,1,1,1,1
154,NA,NA,AZ,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155,2.05564714728554,0.4344833310747575,AZ,2023-05-14,1,0,1,1,0,1,1,1,0,1,1,0,1,1
156,3.69449720197654,0.2190693001854215,AZ,2023-05-15,0,0,1,0,0,1,1,0,0,0,0,0,1,0
157,1.62341458596472,0.196003027919977,AZ,2023-05-16,1,0,1,1,1,0,1,1,0,1,0,0,0,0
158,1.48454252434382,0.183377323315549,AZ,2023-05-17,1,1,1,1,0,1,1,1,0,1,0,0,1,1
159,1.8110519266448,0.294097745972395,AZ,2023-05-18,1,0,1,1,0,1,1,0,0,1,0,0,1,1
160,1.08004447176504,0.7673434305262,AZ,2023-05-19,1,0,1,0,1,1,1,1,0,1,0,1,1,1
161,2.16818474486277,0.763660672073885,AZ,2023-05-20,1,0,1,0,1,1,1,1,0,1,0,1,1,1
162,1.04427561494165,0.195578821613588,AZ,2023-05-21,1,1,1,1,1,1,0,1,0,1,0,1,1,0
163,1.8453319619755,0.2084615306489935,AZ,2023-05-22,1,1,1,1,0,0,1,1,0,1,0,0,0,1
164,0.880566152000039,0.1618178245852325,AZ,2023-05-23,0,1,1,1,1,1,1,0,0,1,1,1,1,1
165,2.50530261854046,0.3010873361059975,AZ,2023-05-24,0,0,1,1,0,1,1,0,0,1,0,0,1,1
166,0.208942419029287,0.01969858244130705,AZ,2023-05-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
167,1.30873798016456,0.30843424709178,AZ,2023-05-26,1,0,1,0,1,1,1,1,0,1,0,1,1,1
168,0.222219022428448,0.020952358858926,AZ,2023-05-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
169,2.93153690431392,0.1481052101115935,CA,2023-04-16,1,1,1,0,1,1,0,0,0,0,0,0,1,1
170,3.13530714488348,0.147271007627755,CA,2023-04-17,1,1,1,1,1,0,0,0,0,1,1,0,0,0
171,1.31702534547299,0.125822279714682,CA,2023-04-18,1,1,1,1,1,1,1,0,1,1,0,0,0,1
172,4.53910648017011,0.2161231961995575,CA,2023-04-19,1,0,1,0,1,0,1,0,0,1,0,0,0,0
173,3.69836262889618,0.20913379152003,CA,2023-04-20,0,0,1,0,1,0,1,0,0,1,0,0,0,1
174,3.18296820865852,0.071249244292841,CA,2023-04-21,1,0,1,0,0,1,1,0,1,1,0,0,0,1
175,6.83060432768431,0.3318314865283525,CA,2023-04-22,1,0,0,0,0,0,0,1,0,1,0,0,0,0
176,2.47860687785194,0.280962534582573,CA,2023-04-23,1,0,1,1,0,1,1,1,0,1,0,0,1,1
177,2.14111931059223,0.156733818799675,CA,2023-04-24,1,1,0,0,0,1,1,1,0,0,0,0,0,0
178,8.72118839235041,0.2471145712119215,CA,2023-04-25,0,0,1,0,1,0,1,0,0,1,0,0,0,0
179,2.43929717626903,0.1383757270573835,CA,2023-04-26,1,1,1,0,1,1,1,0,0,1,0,0,0,0
180,2.77986092853578,0.1687804707146905,CA,2023-04-27,1,1,1,1,0,1,0,0,0,0,0,0,0,0
181,2.21436483553578,0.1780134474812895,CA,2023-04-28,1,1,1,1,0,1,1,0,0,1,0,0,0,0
182,9.2157680810192,0.2903734831110495,CA,2023-04-29,0,0,1,0,0,0,1,0,0,1,0,0,0,1
183,2.09934082605482,0.186478686332932,CA,2023-04-30,0,1,0,1,1,1,1,0,0,0,1,0,0,0
184,10.5902710828278,0.2589179875710925,CA,2023-05-01,0,0,1,0,0,1,0,0,0,1,0,0,1,0
185,12.7393516706644,0.29011298488392,CA,2023-05-02,0,0,1,0,0,0,1,0,0,1,0,1,0,0
186,2.38007887652344,0.191538440416514,CA,2023-05-03,1,1,1,1,0,0,1,0,0,0,1,0,0,1
187,3.27499906639943,0.2408572623213155,CA,2023-05-04,1,0,1,0,1,1,1,0,1,1,0,1,0,1
188,4.53951746546185,0.2045689186519325,CA,2023-05-05,0,1,1,0,0,1,1,0,0,0,0,0,1,1
189,1.45869136828837,0.187348739216115,CA,2023-05-06,1,1,0,1,1,0,1,0,1,0,0,0,0,1
190,2.11786044063854,0.283565705542668,CA,2023-05-07,1,0,1,0,0,1,1,1,0,1,0,1,0,1
191,12.7323122019001,0.394313458377049,CA,2023-05-08,1,0,1,0,0,1,0,0,0,1,0,0,0,0
192,2.64459719692854,0.187654641851951,CA,2023-05-09,1,1,1,0,0,1,0,0,0,1,0,0,1,0
193,7.44682084234173,0.298637526335915,CA,2023-05-10,1,0,1,0,1,0,1,0,0,1,0,0,0,0
194,8.97032706635906,0.301677799379045,CA,2023-05-11,0,0,1,0,0,1,0,1,0,1,0,0,1,0
195,1.0694675036842,0.2141581457016395,CA,2023-05-12,1,1,0,1,1,1,1,1,0,0,1,0,1,1
196,1.88050060843802,0.4482958921119275,CA,2023-05-13,1,0,1,0,1,0,1,0,0,1,0,1,0,1
197,5.99237465849045,0.614940906989965,CA,2023-05-14,1,0,0,0,1,0,0,1,0,0,0,0,0,1
198,7.05806790451229,0.3980591863495935,CA,2023-05-15,1,0,1,1,0,1,1,1,0,1,1,0,1,0
199,1.34443072294661,0.233528885181156,CA,2023-05-16,1,1,1,1,0,1,1,1,0,1,0,0,0,1
200,2.46362784018601,0.329014700745052,CA,2023-05-17,1,0,1,1,1,0,0,1,0,0,1,1,0,0
201,3.64723563956625,0.3542408678345105,CA,2023-05-18,1,0,1,0,0,1,1,1,0,0,0,0,0,1
202,1.09350171722313,0.2218072179469395,CA,2023-05-19,1,1,1,1,1,1,1,1,1,1,0,0,0,0
203,0.649725847111085,0.04802938838433575,CA,2023-05-20,1,1,1,1,1,1,1,1,0,1,0,1,1,1
204,1.26671345978271,0.4902113622715555,CA,2023-05-21,0,0,1,1,0,1,1,0,1,1,0,0,1,1
205,2.23175849958294,0.298745072130114,CA,2023-05-22,1,1,0,1,0,1,1,1,0,0,1,0,0,1
206,1.77777664499117,0.2886841645580895,CA,2023-05-23,1,1,1,0,1,1,1,1,0,1,0,1,0,1
207,1.35986348359456,0.2700286375352855,CA,2023-05-24,1,1,0,1,0,1,1,0,0,0,0,1,0,0
208,1.28988103584789,0.263341037571748,CA,2023-05-25,1,1,1,1,1,1,0,0,0,0,0,1,1,0
209,2.0827626140399,0.3326039126786765,CA,2023-05-26,0,0,1,1,1,1,0,0,0,0,0,0,1,0
210,1.29280280922653,0.3227191614672165,CA,2023-05-27,1,1,1,1,0,1,1,0,0,1,0,1,0,1
211,NA,NA,CO,2023-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,0.880439382296265,0.183179342976353,CO,2023-04-17,1,1,1,1,1,0,1,1,0,1,1,1,0,1
213,0.902622404076248,0.284412772474295,CO,2023-04-18,1,1,1,0,1,1,1,1,1,1,1,1,1,1
214,0.0943165131787997,0.011095326037633,CO,2023-04-19,1,1,1,1,1,1,1,1,0,1,1,0,1,1
215,NA,NA,CO,2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,1.22094180531553,0.86395664360709,CO,2023-04-21,1,0,1,1,1,0,1,1,0,1,1,1,0,1
217,1.22378223911551,0.86153323329988,CO,2023-04-22,1,0,1,1,0,1,1,1,0,1,1,0,1,1
218,NA,NA,CO,2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,0.818557087567006,0.181989994971743,CO,2023-04-24,1,1,1,1,1,0,1,1,1,1,0,1,0,1
220,0.836730534476792,0.282977080049704,CO,2023-04-25,1,1,1,1,1,1,0,1,0,1,1,1,1,0
221,0.139228853407824,0.0152388340710035,CO,2023-04-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
222,NA,NA,CO,2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223,1.47872827295897,0.272644213797452,CO,2023-04-28,1,0,1,0,1,1,1,1,0,1,0,1,1,1
224,0.0247079796538578,0.0176855073123235,CO,2023-04-29,1,1,1,1,1,1,1,1,0,1,0,1,1,1
225,0.0866618528256069,0.0186147875472335,CO,2023-04-30,1,1,1,1,1,1,1,1,0,1,1,1,1,0
226,0.414734987136411,0.0196078971450986,CO,2023-05-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1
227,0.541557738660407,0.168549709586755,CO,2023-05-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1
228,0.0313828272430084,0.0218048278388103,CO,2023-05-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1
229,0.221843914852219,0.023019261191874,CO,2023-05-04,1,1,1,1,1,1,1,1,0,1,1,1,1,0
230,0.0372318872508575,0.0243188052204932,CO,2023-05-05,1,1,1,1,1,1,1,1,0,1,1,1,0,1
231,NA,NA,CO,2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,0.7856231625843,0.3759993572473005,CO,2023-05-07,1,1,1,0,1,1,1,1,0,1,0,1,1,1
233,1.106153526957,0.79998534558209,CO,2023-05-08,1,0,1,1,0,1,1,1,0,1,1,0,1,1
234,0.737333941135221,0.369743434338612,CO,2023-05-09,1,1,1,0,1,1,1,1,0,1,0,1,1,1
