...1,es_score,brier_score,location,target_date,X24A_50_CI,X24B_50_CI,recombinant_50_CI,X24C_50_CI,other_50_CI,X24A_95_CI,X24B_95_CI,recombinant_95_CI,X24C_95_CI,other_95_CI
26,NA,NA,AK,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,NA,NA,AK,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,NA,NA,AK,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,NA,NA,AK,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,NA,NA,AK,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,NA,NA,AK,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,NA,NA,AK,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,0.0277000029999378,0.01089297968338565,AK,2024-05-02,1,1,1,1,1,0,1,0,1,1
34,NA,NA,AK,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,NA,NA,AK,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,NA,AK,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,NA,NA,AK,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,AK,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,NA,NA,AK,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,AK,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,0.0182970808874937,0.0066234746935362,AL,2024-04-01,1,1,1,1,1,1,1,1,1,1
45,NA,NA,AL,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,NA,NA,AL,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,NA,NA,AL,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,NA,NA,AL,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,AL,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,AL,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,NA,NA,AL,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,NA,NA,AL,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,NA,NA,AL,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,NA,NA,AL,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,AL,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,NA,NA,AL,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,NA,NA,AL,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,NA,NA,AL,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,NA,NA,AL,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,NA,NA,AL,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,AL,2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,NA,NA,AL,2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,NA,NA,AL,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,NA,NA,AL,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,AL,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,AL,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,NA,NA,AL,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,AL,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,NA,NA,AL,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,AL,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,2.05765203184107,0.622805673580165,AL,2024-05-06,0,1,1,0,1,0,1,1,0,1
80,NA,NA,AL,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,NA,NA,AL,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,NA,NA,AL,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,AL,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,NA,NA,AR,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,NA,NA,AR,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,NA,NA,AR,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,NA,NA,AR,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,NA,NA,AR,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,NA,NA,AR,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,NA,NA,AR,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,NA,NA,AR,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,NA,NA,AR,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,NA,NA,AR,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,NA,NA,AR,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,NA,NA,AR,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,NA,NA,AR,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,NA,NA,AR,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,NA,NA,AR,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,NA,NA,AR,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,NA,NA,AR,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,NA,NA,AR,2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,NA,NA,AR,2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,NA,NA,AR,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,NA,NA,AR,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,NA,NA,AR,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,NA,NA,AR,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,NA,NA,AR,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,NA,NA,AR,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,NA,NA,AR,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,NA,NA,AR,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,NA,NA,AR,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,NA,NA,AR,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,0.0557950807274377,0.0191494398321655,AR,2024-05-08,1,1,1,1,1,1,1,1,1,1
124,NA,NA,AR,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,NA,NA,AR,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,NA,NA,AZ,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,0.844800997589178,0.1061349092648945,AZ,2024-04-01,1,0,1,1,1,1,1,1,1,1
129,0.99003535154564,0.1076780980142365,AZ,2024-04-02,1,1,1,0,1,0,1,1,0,1
130,0.0321728078970865,0.001016651415345835,AZ,2024-04-03,1,1,1,1,1,1,1,1,1,1
131,1.12524108240904,0.1930141780884985,AZ,2024-04-04,0,1,1,0,1,1,0,1,0,1
132,1.1644504192833,0.3161490361793695,AZ,2024-04-05,0,0,1,1,1,0,0,1,1,1
133,0.0312107572549885,0.00100914501277827,AZ,2024-04-06,1,1,1,1,1,1,1,1,1,1
134,1.16954808186133,0.241016304799053,AZ,2024-04-07,0,1,1,0,1,0,1,1,0,1
135,1.0443843446163,0.190861500060207,AZ,2024-04-08,0,1,1,1,0,0,1,1,1,0
136,0.00234502064719651,0.001011339163768905,AZ,2024-04-09,1,1,1,1,1,1,1,1,1,1
137,NA,NA,AZ,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138,NA,NA,AZ,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139,0.0105115640017161,0.00102530991771044,AZ,2024-04-12,1,1,1,1,1,1,1,1,1,1
140,0.0220004014512919,0.001033106624185565,AZ,2024-04-13,1,1,1,1,1,1,1,1,1,1
141,NA,NA,AZ,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142,2.09511087630845,0.2701925976393975,AZ,2024-04-15,0,0,1,1,1,0,0,1,1,0
143,0.897089644349703,0.1579662582180075,AZ,2024-04-16,1,0,1,1,1,0,0,1,1,1
144,1.49984414915071,0.173762256672906,AZ,2024-04-17,0,0,1,0,1,0,0,1,0,1
145,0.00312681204306973,0.001103224019505925,AZ,2024-04-18,1,1,1,1,1,1,1,1,1,1
146,0.00333673790358076,0.001125097658109975,AZ,2024-04-19,1,1,1,1,1,1,1,1,1,1
147,NA,NA,AZ,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148,1.18653527425067,0.3202580778980325,AZ,2024-04-21,0,1,1,0,1,0,1,1,0,1
149,1.57267174523571,0.2369592370648205,AZ,2024-04-22,0,0,0,1,1,0,0,0,1,1
150,0.0497205073187883,0.001249850025245415,AZ,2024-04-23,1,1,1,1,1,1,1,1,1,1
151,NA,NA,AZ,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152,0.0136175847198272,0.00134147078014653,AZ,2024-04-25,1,1,1,1,1,1,1,1,1,1
153,NA,NA,AZ,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154,1.22899799319668,0.4780255538646,AZ,2024-04-27,0,1,1,0,1,0,1,1,0,1
155,0.0380732111182494,0.001531205226337415,AZ,2024-04-28,1,1,1,1,1,1,1,1,1,1
156,1.77065949678123,0.376757875492126,AZ,2024-04-29,0,0,1,0,1,1,0,1,0,1
157,2.28609317837566,0.3816442909610055,AZ,2024-04-30,0,1,1,0,1,0,1,1,0,1
158,0.0234798717833605,0.001809583058033815,AZ,2024-05-01,1,1,1,1,1,1,1,1,1,1
159,0.0260394996736596,0.001929102155494185,AZ,2024-05-02,1,1,1,1,1,1,1,1,1,1
160,0.0531855296776563,0.00206536893119274,AZ,2024-05-03,1,1,1,1,1,1,1,1,1,1
161,NA,NA,AZ,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162,NA,NA,AZ,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163,0.149875769591189,0.0026025016998462,AZ,2024-05-06,1,1,1,1,1,0,1,1,0,1
164,0.113569121720929,0.002836142474407385,AZ,2024-05-07,1,1,1,1,1,1,1,1,1,1
165,0.551015065408184,0.102297907348836,AZ,2024-05-08,1,1,1,1,1,0,0,1,1,1
166,0.848844632783204,0.2991654247038685,AZ,2024-05-09,1,0,1,1,1,0,0,1,1,1
167,3.66510559526559,0.59912764021234,AZ,2024-05-10,0,0,1,0,1,0,0,1,0,1
168,1.98511722024518,0.903984741901075,AZ,2024-05-11,0,0,1,0,1,0,0,1,0,1
169,0.737853668890025,0.216608951762134,CA,2024-03-31,1,0,1,1,1,1,1,1,1,1
170,2.12951766064302,0.2168773430781695,CA,2024-04-01,0,0,1,1,1,0,0,0,1,1
171,1.65485843171218,0.2009122460046075,CA,2024-04-02,1,1,1,1,0,1,0,0,1,0
172,4.30687794978916,0.321526018684515,CA,2024-04-03,0,0,1,1,0,0,0,1,1,0
173,3.09955578257994,0.3071761703035365,CA,2024-04-04,0,0,1,0,0,0,0,1,1,1
174,3.72152638523856,0.2095914677398445,CA,2024-04-05,0,1,0,1,1,0,0,0,1,1
175,0.840254527782918,0.0969496063290815,CA,2024-04-06,1,1,1,1,0,0,0,0,1,0
176,1.50523676494296,0.168118147651413,CA,2024-04-07,1,1,1,1,0,0,1,1,1,0
177,1.02876648082816,0.179502594413582,CA,2024-04-08,1,1,1,1,0,0,0,0,1,0
178,0.994250546703318,0.2173427147326495,CA,2024-04-09,1,1,1,0,1,1,0,1,0,1
179,2.87580649932899,0.3677347044395505,CA,2024-04-10,0,0,1,0,1,0,0,1,0,1
180,2.17598623668526,0.2581107522696085,CA,2024-04-11,0,0,1,0,1,0,0,1,0,0
181,1.63953427875686,0.2790833060933215,CA,2024-04-12,0,0,1,0,1,0,1,1,0,1
182,0.815720491853029,0.13885813949197,CA,2024-04-13,1,1,1,1,0,0,1,0,0,0
183,0.45621168852921,0.143280126812611,CA,2024-04-14,1,1,1,1,1,0,0,1,1,1
184,1.75314047620441,0.2227575820368565,CA,2024-04-15,0,0,1,1,0,0,0,1,1,0
185,1.28585006237843,0.1513858722361395,CA,2024-04-16,1,1,0,1,1,0,0,0,1,1
186,3.82190413735271,0.227268733150108,CA,2024-04-17,0,0,0,1,1,0,0,0,0,0
187,2.06882369336022,0.2247927011040005,CA,2024-04-18,0,0,1,1,1,0,1,0,0,1
188,1.10291777758523,0.1744391996940195,CA,2024-04-19,1,1,0,1,1,0,1,0,1,1
189,0.0334459668435568,0.02318027693384795,CA,2024-04-20,1,1,1,1,1,1,1,1,1,1
190,1.86159236346827,0.2667095021718385,CA,2024-04-21,0,0,1,1,0,1,1,0,1,0
191,5.72584579429504,0.39428921656042,CA,2024-04-22,0,0,0,1,0,0,0,0,1,0
192,1.30891688856989,0.267036514168294,CA,2024-04-23,1,1,1,1,0,0,0,1,1,0
193,6.58764786717956,0.4081317030262355,CA,2024-04-24,0,0,0,1,1,0,0,0,0,1
194,4.90220996098786,0.303628820812554,CA,2024-04-25,0,1,1,1,0,1,0,1,1,0
195,1.51505631737556,0.2497590675100045,CA,2024-04-26,1,0,1,1,1,0,1,0,1,1
196,7.38711870529024,0.4687398567033535,CA,2024-04-27,0,0,1,1,0,0,0,0,1,0
197,6.25941443172929,0.56848681925924,CA,2024-04-28,0,1,1,0,0,0,0,1,0,0
198,0.668537414414788,0.2079291337165585,CA,2024-04-29,1,1,1,1,1,0,0,0,1,1
199,3.39821467530701,0.332961266027206,CA,2024-04-30,0,1,1,1,0,0,0,0,1,0
200,2.04487011080009,0.340056981331384,CA,2024-05-01,0,1,1,1,0,0,0,1,0,0
201,2.39887239185043,0.2845099502028625,CA,2024-05-02,0,1,1,1,0,1,0,0,0,0
202,1.85702154365984,0.2166172413877225,CA,2024-05-03,1,1,1,1,0,0,0,1,0,0
203,1.00197874365163,0.176755425345839,CA,2024-05-04,1,1,1,0,1,0,0,1,0,1
204,0.724281905990889,0.124852193970361,CA,2024-05-05,1,1,1,1,1,0,0,1,1,1
205,1.91486287807551,0.23642766656312,CA,2024-05-06,1,1,1,1,0,0,0,1,0,0
206,13.4558859485409,0.530909141915235,CA,2024-05-07,0,0,1,0,0,0,0,0,0,0
207,1.93693497529188,0.2498793821183785,CA,2024-05-08,1,1,1,0,0,0,0,1,0,0
208,5.16698868400018,0.3245369286475205,CA,2024-05-09,0,1,1,0,0,0,0,0,0,0
209,4.03713327851985,0.3574609525462175,CA,2024-05-10,0,0,1,1,0,1,0,0,1,0
210,5.52076871397882,0.4351884034366245,CA,2024-05-11,0,1,1,0,0,0,0,0,0,1
211,NA,NA,CO,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,NA,NA,CO,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213,0.0154602777228321,0.006339607829164,CO,2024-04-02,1,1,1,1,1,1,1,1,1,1
214,NA,NA,CO,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215,1.17413607201574,0.4362781650658845,CO,2024-04-04,0,0,1,1,1,0,0,1,1,1
216,NA,NA,CO,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217,0.00527273969306424,0.0072906266121059,CO,2024-04-06,1,1,1,1,1,1,1,1,1,1
218,NA,NA,CO,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,NA,NA,CO,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
220,NA,NA,CO,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221,NA,NA,CO,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
222,NA,NA,CO,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223,NA,NA,CO,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,NA,NA,CO,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,NA,NA,CO,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,1.11479842430492,0.4248796164411845,CO,2024-04-15,0,0,1,1,1,0,0,1,1,1
227,NA,NA,CO,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228,1.1690207194398,0.4351052358962285,CO,2024-04-17,0,1,1,0,1,0,1,1,0,1
229,NA,NA,CO,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,NA,NA,CO,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,NA,NA,CO,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,NA,NA,CO,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,0.0106335707449535,0.01513484553965825,CO,2024-04-22,1,1,1,1,1,1,1,1,1,1
234,0.0123735625396168,0.01601600676497,CO,2024-04-23,1,1,1,1,1,0,0,1,1,1
235,NA,NA,CO,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
236,NA,NA,CO,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237,NA,NA,CO,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,NA,NA,CO,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,NA,NA,CO,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,0.0167607499862691,0.023133183407107,CO,2024-04-29,1,1,1,1,1,1,1,1,1,1
241,NA,NA,CO,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,NA,NA,CO,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
243,NA,NA,CO,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244,NA,NA,CO,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,NA,NA,CO,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,NA,NA,CO,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,1.03837509339781,0.759643636930425,CO,2024-05-06,0,0,1,1,1,1,0,1,1,0
248,NA,NA,CO,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
249,NA,NA,CO,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,NA,NA,CO,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251,0.0480230579754207,0.04969898881832795,CO,2024-05-10,1,1,1,1,1,1,1,1,1,1
252,NA,NA,CO,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,NA,NA,CT,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,NA,NA,CT,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
255,NA,NA,CT,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
256,NA,NA,CT,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
257,NA,NA,CT,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258,NA,NA,CT,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
259,NA,NA,CT,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,NA,NA,CT,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261,NA,NA,CT,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
262,NA,NA,CT,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
263,0.00157230850043884,0.001998036102276145,CT,2024-04-10,1,1,1,1,1,1,1,1,1,1
264,0.00175656638582277,0.00208584239671386,CT,2024-04-11,1,1,1,1,1,1,1,1,1,1
265,0.00177225001425678,0.002177475543166485,CT,2024-04-12,1,1,1,1,1,1,1,1,1,1
266,NA,NA,CT,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,NA,NA,CT,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,NA,NA,CT,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,NA,NA,CT,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270,NA,NA,CT,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
271,0.00224957537421946,0.00281133428372922,CT,2024-04-18,1,1,1,1,1,1,1,1,1,1
272,0.00248710668248978,0.00293177495308463,CT,2024-04-19,1,1,1,1,1,1,1,1,1,1
273,NA,NA,CT,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,NA,NA,CT,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,1.16613714559917,0.302616642118218,CT,2024-04-22,0,0,1,1,1,0,0,1,1,1
276,1.32350075674648,0.898710793461595,CT,2024-04-23,0,0,1,1,1,0,0,1,1,1
277,NA,NA,CT,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
278,1.30605650316241,0.908093149117795,CT,2024-04-25,0,1,1,1,0,0,1,1,1,0
279,NA,NA,CT,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280,NA,NA,CT,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,NA,NA,CT,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,NA,NA,CT,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
283,NA,NA,CT,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
284,1.29528489100114,0.87716914898249,CT,2024-05-01,0,0,1,1,1,0,0,1,1,1
