"","es_score","brier_score","location","target_date","X22F_50_CI","X24A_50_CI","recombinant_50_CI","X23I_50_CI","X24B_50_CI","other_50_CI","X22F_95_CI","X24A_95_CI","recombinant_95_CI","X23I_95_CI","X24B_95_CI","other_95_CI"
"25",NA,NA,"AK",2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",NA,NA,"AK",2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",NA,NA,"AK",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",NA,NA,"AK",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",NA,NA,"AK",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",NA,NA,"AK",2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",NA,NA,"AK",2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",NA,NA,"AK",2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",NA,NA,"AK",2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",NA,NA,"AK",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",NA,NA,"AK",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",NA,NA,"AK",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",NA,NA,"AK",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",NA,NA,"AK",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",NA,NA,"AK",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",NA,NA,"AK",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",NA,NA,"AK",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",NA,NA,"AK",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",NA,NA,"AL",2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",0.0462709322300385,0.042666069156306,"AL",2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
"45",0.138578577678543,0.0408361022409123,"AL",2024-03-05,1,1,1,1,1,1,1,0,1,1,1,0
"46",NA,NA,"AL",2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",NA,NA,"AL",2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",NA,NA,"AL",2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",NA,NA,"AL",2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,"AL",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",NA,NA,"AL",2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",NA,NA,"AL",2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",0.928139520535219,0.595665124913987,"AL",2024-03-13,1,1,1,1,0,1,1,0,1,1,0,1
"54",NA,NA,"AL",2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",NA,NA,"AL",2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",NA,NA,"AL",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",NA,NA,"AL",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",0.0957600736630742,0.023750214483997,"AL",2024-03-18,1,1,1,1,1,1,1,0,1,0,1,1
"59",NA,NA,"AL",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",NA,NA,"AL",2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",NA,NA,"AL",2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",NA,NA,"AL",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",NA,NA,"AL",2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,"AL",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",NA,NA,"AL",2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",0.0263941606279997,0.0184288663853678,"AL",2024-03-26,1,1,1,1,1,1,1,1,1,1,1,1
"67",NA,NA,"AL",2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",NA,NA,"AL",2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",NA,NA,"AL",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",NA,NA,"AL",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",0.0224785992586014,0.0165149992831853,"AL",2024-04-01,1,1,1,1,1,1,1,0,1,1,1,0
"73",NA,NA,"AL",2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",NA,NA,"AL",2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",NA,NA,"AL",2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",NA,NA,"AL",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",NA,NA,"AL",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",NA,NA,"AL",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",NA,NA,"AL",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",NA,NA,"AL",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",NA,NA,"AL",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",NA,NA,"AL",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",NA,NA,"AR",2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",0.109913922057239,0.014393977474154,"AR",2024-03-04,1,1,1,1,1,1,1,0,0,1,1,1
"87",NA,NA,"AR",2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",NA,NA,"AR",2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",NA,NA,"AR",2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",0.014428259282447,0.0126574498758464,"AR",2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
"91",NA,NA,"AR",2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",NA,NA,"AR",2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",0.0136171936625796,0.0115539610256648,"AR",2024-03-12,1,1,1,1,1,1,1,1,1,1,1,1
"95",NA,NA,"AR",2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",NA,NA,"AR",2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",NA,NA,"AR",2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,"AR",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",NA,NA,"AR",2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",NA,NA,"AR",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",NA,NA,"AR",2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",0.0483090738066604,0.0110068921571403,"AR",2024-03-21,1,1,1,1,1,1,1,1,1,1,1,1
"104",NA,NA,"AR",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",NA,NA,"AR",2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",NA,NA,"AR",2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",NA,NA,"AR",2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",0.0183132453489024,0.0121770622691505,"AR",2024-03-27,1,1,1,1,1,1,1,1,1,1,1,1
"110",NA,NA,"AR",2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",NA,NA,"AR",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",NA,NA,"AR",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",NA,NA,"AR",2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",NA,NA,"AR",2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",NA,NA,"AR",2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",NA,NA,"AR",2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",NA,NA,"AR",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",NA,NA,"AR",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",NA,NA,"AR",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",NA,NA,"AR",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",NA,NA,"AR",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",NA,NA,"AR",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",NA,NA,"AR",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",NA,NA,"AR",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",0.0490739555732722,0.00426819082490754,"AZ",2024-03-03,1,1,1,1,1,1,1,0,0,1,1,1
"128",0.152533044039544,0.00408826149673542,"AZ",2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
"129",0.0900181271377423,0.00392741482439319,"AZ",2024-03-05,1,1,1,1,1,1,1,1,1,1,1,1
"130",0.0251892814715571,0.00378440728507312,"AZ",2024-03-06,1,1,1,1,1,1,1,0,1,1,1,0
"131",0.00295499923851901,0.0036581642475149,"AZ",2024-03-07,1,1,1,1,1,1,1,1,1,1,1,1
"132",NA,NA,"AZ",2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133",0.0244769398651614,0.0034524597215787,"AZ",2024-03-09,1,1,1,1,1,1,1,1,1,1,1,1
"134",1.12762001613112,0.627010083546989,"AZ",2024-03-10,1,0,0,1,1,1,1,0,0,1,1,1
"135",0.0376747028587977,0.00330475329050747,"AZ",2024-03-11,1,1,1,1,1,1,1,0,0,1,1,1
"136",1.20145104655135,0.636355234613942,"AZ",2024-03-12,1,0,1,1,0,1,1,0,1,1,0,1
"137",0.175568207115981,0.00321177085544192,"AZ",2024-03-13,1,1,1,1,1,1,1,0,1,1,1,0
"138",0.0401375163151218,0.00318539071596005,"AZ",2024-03-14,1,1,1,1,1,1,1,1,1,1,1,1
"139",NA,NA,"AZ",2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140",NA,NA,"AZ",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141",NA,NA,"AZ",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142",0.00344175740248867,0.00321790226694241,"AZ",2024-03-18,1,1,1,1,1,1,1,1,1,1,1,1
"143",0.0746315867983354,0.0032630520523456,"AZ",2024-03-19,1,1,1,1,1,1,1,1,1,1,1,1
"144",1.04654774805343,0.191161209593485,"AZ",2024-03-20,1,1,1,1,0,1,1,0,0,1,0,1
"145",0.178400396615783,0.0034040697348858,"AZ",2024-03-21,1,1,1,1,1,1,1,0,0,1,1,1
"146",0.0520299772732664,0.00350269619975576,"AZ",2024-03-22,1,1,1,1,1,1,1,0,0,1,1,1
"147",0.0348567432456121,0.00362240425112261,"AZ",2024-03-23,1,1,1,1,1,1,1,0,1,1,1,0
"148",0.0172509866752157,0.0037653847761258,"AZ",2024-03-24,1,1,1,1,1,1,1,1,1,1,1,1
"149",0.0173067475400696,0.00393424376194696,"AZ",2024-03-25,1,1,1,1,1,1,1,0,0,1,1,1
"150",0.0187416339200782,0.00413206776737586,"AZ",2024-03-26,1,1,1,1,1,1,1,1,1,1,1,1
"151",0.0456375202494039,0.0043625015468183,"AZ",2024-03-27,1,1,1,1,1,1,1,1,1,1,1,1
"152",0.0469445065971469,0.00462983983595052,"AZ",2024-03-28,1,1,1,1,1,1,1,0,0,1,1,0
"153",1.13963529442388,0.63095134350236,"AZ",2024-03-29,1,0,1,1,0,1,1,0,1,1,0,1
"154",1.85735518784882,0.608024838900794,"AZ",2024-03-30,1,0,0,1,1,1,1,0,0,1,1,1
"155",NA,NA,"AZ",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156",0.900914292437031,0.21340457251455,"AZ",2024-04-01,1,1,1,1,0,1,1,0,1,1,0,1
"157",0.809653557150234,0.209777445204587,"AZ",2024-04-02,1,1,1,1,1,0,1,0,0,1,1,0
"158",0.117489608670293,0.00736289623643496,"AZ",2024-04-03,1,1,1,1,1,1,1,1,1,1,1,1
"159",0.912951298203393,0.371174006934605,"AZ",2024-04-04,1,1,1,1,1,0,1,0,1,1,1,0
"160",1.08000668393182,0.622377864129962,"AZ",2024-04-05,1,1,1,1,0,1,1,0,1,1,0,1
"161",0.155201059200095,0.00990410804395054,"AZ",2024-04-06,1,1,1,1,1,1,1,0,0,1,1,1
"162",0.94552268462309,0.459102886907457,"AZ",2024-04-07,1,1,1,1,1,0,1,1,0,1,1,0
"163",0.889927758712758,0.36893256796749,"AZ",2024-04-08,1,1,1,1,1,0,1,0,0,1,1,0
"164",0.017620153431265,0.0138268906359605,"AZ",2024-04-09,1,1,1,1,1,1,1,1,1,1,1,1
"165",NA,NA,"AZ",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166",NA,NA,"AZ",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167",0.0264477876130069,0.0199031677235319,"AZ",2024-04-12,1,1,1,1,1,1,1,1,1,1,1,1
"168",0.09900547185666,0.0225943849304964,"AZ",2024-04-13,1,1,1,1,1,1,1,0,0,1,1,1
"169",0.6890692622346,0.0891312456753208,"CA",2024-03-03,1,1,1,1,1,1,1,0,0,1,1,1
"170",1.45651727534932,0.164017319839446,"CA",2024-03-04,1,1,0,1,1,1,1,0,0,1,1,0
"171",2.58147004325728,0.220022446755037,"CA",2024-03-05,1,0,0,1,1,0,1,0,0,0,0,0
"172",1.36175188419306,0.143764201330432,"CA",2024-03-06,1,1,1,1,0,1,1,0,0,0,0,1
"173",3.57794505276786,0.229379823227306,"CA",2024-03-07,1,0,1,1,0,1,1,0,0,1,0,0
"174",0.903590940205339,0.146220520421822,"CA",2024-03-08,1,1,1,1,1,1,1,0,1,1,0,1
"175",1.92443680773693,0.271441271018421,"CA",2024-03-09,1,0,1,0,1,1,1,1,1,0,1,0
"176",1.65213696991303,0.209203609333292,"CA",2024-03-10,1,1,1,1,0,1,1,0,0,1,0,1
"177",2.52089133879453,0.461311900817135,"CA",2024-03-11,1,0,1,1,0,0,1,0,0,1,0,0
"178",1.80352865732619,0.209036142333153,"CA",2024-03-12,1,0,1,1,0,1,1,0,0,1,0,1
"179",4.44293666145741,0.240039446744864,"CA",2024-03-13,1,0,1,1,0,1,1,0,0,1,0,0
"180",2.6125756195294,0.214592836781365,"CA",2024-03-14,1,0,1,1,0,1,1,0,1,1,0,1
"181",0.70832835193575,0.068869297581711,"CA",2024-03-15,1,1,1,1,1,1,1,1,0,1,1,0
"182",1.37544183734225,0.286855737371666,"CA",2024-03-16,1,0,0,1,0,1,1,0,0,1,0,1
"183",2.78581124523687,0.293359569529741,"CA",2024-03-17,1,0,1,1,0,1,1,0,1,1,0,1
"184",1.76551389730552,0.234242102747176,"CA",2024-03-18,1,0,0,1,1,1,1,0,0,1,1,1
"185",0.699433662423735,0.171516319916123,"CA",2024-03-19,1,1,1,1,1,0,1,0,1,1,1,0
"186",1.16482682010835,0.220269743514543,"CA",2024-03-20,1,1,1,1,0,1,1,1,1,1,0,0
"187",1.40442709169054,0.309292133602397,"CA",2024-03-21,1,0,0,1,0,1,1,0,0,1,0,1
"188",1.88973127437979,0.347042635695854,"CA",2024-03-22,1,0,0,1,0,1,1,0,0,1,0,0
"189",0.801919123508647,0.208983073211431,"CA",2024-03-23,1,1,0,1,1,1,1,0,0,1,1,1
"190",0.175979935620725,0.00661553604054728,"CA",2024-03-24,1,1,1,1,1,1,1,1,1,1,1,1
"191",1.76401069986152,0.309913946637479,"CA",2024-03-25,1,0,0,1,1,1,1,0,0,1,1,1
"192",0.745462330446144,0.145024373639767,"CA",2024-03-26,1,1,1,1,0,1,1,0,1,1,0,1
"193",1.40147556021978,0.334857048106579,"CA",2024-03-27,1,0,0,1,0,1,1,0,0,1,0,1
"194",0.983507552203971,0.27087613741232,"CA",2024-03-28,1,1,1,0,1,1,1,0,1,0,1,1
"195",0.0996267550929008,0.00773691899004467,"CA",2024-03-29,1,1,1,1,1,1,1,1,1,1,1,1
"196",0.0806505866142301,0.00803665929997235,"CA",2024-03-30,1,1,1,1,1,1,1,1,1,1,1,1
"197",1.19104877904322,0.893697875026183,"CA",2024-03-31,1,0,1,1,0,1,1,0,1,1,0,1
"198",1.27895628680913,0.305564280148042,"CA",2024-04-01,1,0,0,1,0,1,1,0,1,1,0,1
"199",0.118382975382357,0.00913418278701637,"CA",2024-04-02,1,1,1,1,1,1,1,1,1,1,1,1
"200",0.158772853997425,0.00957813590515297,"CA",2024-04-03,1,1,1,1,1,1,1,0,1,1,1,0
"201",3.71124602602889,0.89281994979593,"CA",2024-04-04,1,0,1,1,0,0,1,0,1,1,0,0
"202",2.14611924676956,0.41781777547319,"CA",2024-04-05,1,0,0,1,0,1,1,0,0,1,0,1
"203",0.10933454659481,0.0112100570653038,"CA",2024-04-06,1,1,1,1,1,1,1,1,1,1,1,1
"204",0.0513316800185269,0.011874340602272,"CA",2024-04-07,1,1,1,1,1,1,1,1,1,1,1,1
"205",0.197422400882662,0.0126111364165488,"CA",2024-04-08,1,1,1,1,1,1,1,0,1,1,1,0
"206",0.945674305794403,0.438759593332169,"CA",2024-04-09,1,1,1,1,0,1,1,0,1,1,0,1
"207",1.64094235006576,0.702862844184444,"CA",2024-04-10,1,0,1,1,0,0,1,0,1,1,0,0
"208",3.61298709479332,0.863061883216012,"CA",2024-04-11,1,0,1,1,0,0,1,0,1,1,0,0
"209",1.49899491473079,0.583709578582027,"CA",2024-04-12,1,0,1,1,0,0,1,0,1,1,0,1
"210",0.843353584896204,0.348377951231588,"CA",2024-04-13,1,1,1,1,0,1,1,0,1,1,0,1
"211",NA,NA,"CO",2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",0.0101916675071201,0.00655853574319742,"CO",2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
"213",NA,NA,"CO",2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214",NA,NA,"CO",2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215",NA,NA,"CO",2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",0.00223138858895407,0.0061355621975326,"CO",2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
"217",NA,NA,"CO",2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",NA,NA,"CO",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",NA,NA,"CO",2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220",0.00788006680731076,0.00593250954826352,"CO",2024-03-12,1,1,1,1,1,1,1,1,1,1,1,1
"221",0.00176802151548901,0.00591401100021904,"CO",2024-03-13,1,1,1,1,1,1,1,1,1,1,1,1
"222",NA,NA,"CO",2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223",0.00120117643436415,0.00591545440392164,"CO",2024-03-15,1,1,1,1,1,1,1,1,1,1,1,1
"224",NA,NA,"CO",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",NA,NA,"CO",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",0.00131082041204598,0.00601647772560653,"CO",2024-03-18,1,1,1,1,1,1,1,1,1,1,1,1
"227",NA,NA,"CO",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228",NA,NA,"CO",2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229",NA,NA,"CO",2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230",NA,NA,"CO",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231",NA,NA,"CO",2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232",NA,NA,"CO",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233",1.36596185427805,1.85091824722953,"CO",2024-03-25,1,0,1,0,1,1,1,0,1,0,1,1
"234",NA,NA,"CO",2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235",NA,NA,"CO",2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236",0.00129536305785417,0.00740986984224794,"CO",2024-03-28,1,1,1,1,1,1,1,1,1,1,1,1
"237",NA,NA,"CO",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238",NA,NA,"CO",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239",NA,NA,"CO",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240",NA,NA,"CO",2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241",0.0054838228879197,0.00902475598210754,"CO",2024-04-02,1,1,1,1,1,1,1,1,1,1,1,1
"242",NA,NA,"CO",2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243",1.29306523702299,0.911015723143939,"CO",2024-04-04,1,0,1,1,0,1,1,0,1,1,0,1
"244",NA,NA,"CO",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245",0.00163550970466485,0.0110661822847723,"CO",2024-04-06,1,1,1,1,1,1,1,1,1,1,1,1
"246",NA,NA,"CO",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
