...1,es_score,brier_score,location,target_date,X21L_50_CI,X22A_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,other_50_CI,X21L_95_CI,X22A_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,other_95_CI
25,NA,NA,AK,2022-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,0.103730980773318,0.084809751617985,AK,2022-11-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
27,NA,NA,AK,2022-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,NA,NA,AK,2022-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,NA,NA,AK,2022-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,NA,NA,AK,2022-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,0.912571820035766,0.3094984756983395,AK,2022-11-22,0,1,1,1,1,1,1,0,1,0,1,1,1,1
32,1.00617640623068,0.686324557013705,AK,2022-11-23,1,1,1,0,1,1,1,1,0,1,0,1,1,1
33,NA,NA,AK,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,NA,NA,AK,2022-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,0.502656857204424,0.34755708805403,AK,2022-11-26,1,1,1,1,1,1,1,1,1,0,1,0,1,1
36,1.13181195890533,0.4968632981111795,AK,2022-11-27,1,1,0,1,1,1,1,1,0,1,1,0,1,1
37,0.161220204561305,0.1520474295091975,AK,2022-11-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
38,NA,NA,AK,2022-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,0.683314504629255,0.527512648892575,AK,2022-11-30,1,1,1,1,0,1,1,1,1,1,0,0,1,1
40,NA,NA,AK,2022-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,AK,2022-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2022-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,0.142793825689248,0.03802908264584125,AL,2022-10-23,1,1,1,1,1,1,1,1,1,0,1,0,1,1
44,0.0457424547642046,0.03905558930078355,AL,2022-10-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
45,0.145991588052622,0.0401598738170294,AL,2022-10-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
46,1.10564220751569,0.3708568467931385,AL,2022-10-26,1,1,0,1,0,1,1,1,1,0,1,0,1,1
47,2.20484381689215,0.78232460289911,AL,2022-10-27,1,1,0,0,1,1,1,1,1,0,0,1,1,1
48,NA,NA,AL,2022-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,0.833751977192855,0.3860586558006745,AL,2022-10-29,1,1,1,1,0,1,1,1,0,1,1,0,1,1
50,0.683910942167569,0.3433180644602255,AL,2022-10-30,1,0,1,1,1,1,1,1,0,0,1,1,1,1
51,0.654104337094328,0.181168221239703,AL,2022-10-31,1,1,1,1,1,1,1,1,1,0,1,0,1,1
52,0.789584422883838,0.2973235887821725,AL,2022-11-01,1,1,1,1,1,1,1,1,0,0,1,1,1,1
53,0.657742383143297,0.2662459577025245,AL,2022-11-02,1,1,1,1,0,1,1,1,1,0,1,0,1,1
54,2.41602493203558,0.454723137526066,AL,2022-11-03,1,0,0,1,0,1,1,1,0,0,1,0,1,1
55,0.98079214963113,0.675052844962905,AL,2022-11-04,1,1,1,1,0,1,1,1,0,1,1,0,1,1
56,1.07528653403965,0.742598963986385,AL,2022-11-05,1,1,1,0,1,1,1,1,1,1,0,0,1,1
57,0.958997690277213,0.65515915861716,AL,2022-11-06,1,1,1,1,0,1,1,1,0,1,1,0,1,1
58,1.21126273738136,0.2968284507843895,AL,2022-11-07,1,1,1,1,0,1,1,1,0,0,1,0,1,1
59,0.235267063775438,0.0679775733435185,AL,2022-11-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
60,0.789733452691574,0.341456415102525,AL,2022-11-09,1,1,1,1,1,1,1,1,0,0,1,0,1,1
61,1.739794280728,0.3046279388598965,AL,2022-11-10,1,1,1,1,0,1,1,1,0,0,1,0,1,1
62,0.88396687255454,0.59915306908579,AL,2022-11-11,1,1,1,1,0,1,1,1,0,1,1,0,1,1
63,0.488882638643535,0.250718926433072,AL,2022-11-12,1,1,1,1,1,1,1,1,0,0,1,1,1,1
64,0.559217659564661,0.3306087735908695,AL,2022-11-13,1,1,1,1,1,1,1,1,1,0,1,0,1,1
65,1.68653070111345,0.561159364097045,AL,2022-11-14,1,1,0,1,0,1,1,1,1,0,1,0,1,1
66,NA,NA,AL,2022-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,1.02549259383952,0.3181138892874665,AL,2022-11-16,1,1,1,1,0,1,1,1,0,1,1,0,1,1
68,1.58126571707636,0.4557479863230965,AL,2022-11-17,1,1,0,0,0,1,1,1,1,0,0,0,1,1
69,2.39927519820519,0.50554183927945,AL,2022-11-18,1,1,0,1,0,1,1,1,1,0,1,0,1,1
70,NA,NA,AL,2022-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2022-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,1.26205378779585,0.57678519414416,AL,2022-11-21,1,1,0,1,1,1,0,1,1,1,0,1,1,0
73,1.07681861481926,0.4973198674305065,AL,2022-11-22,1,0,0,1,1,1,1,1,1,0,1,0,1,1
74,0.619510506134743,0.4293127627991455,AL,2022-11-23,1,1,1,1,1,1,1,1,1,0,1,0,1,1
75,NA,NA,AL,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,0.777044353940143,0.399278670617743,AL,2022-11-25,1,1,1,0,1,1,1,1,1,1,0,0,1,1
77,NA,NA,AL,2022-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2022-11-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,1.86625106769073,0.3202132813419095,AL,2022-11-28,1,1,0,1,0,1,1,1,1,0,1,0,1,1
80,0.454828044103719,0.2552512041918795,AL,2022-11-29,1,1,1,1,1,1,1,1,1,0,1,0,1,1
81,2.50548839337224,0.3363288269997055,AL,2022-11-30,1,1,0,1,0,0,1,1,0,0,0,0,0,1
82,0.812464031187552,0.271966979921665,AL,2022-12-01,1,1,1,1,1,1,1,1,1,0,0,0,1,1
83,0.545908829794445,0.271161688615684,AL,2022-12-02,1,1,1,1,1,1,1,1,1,0,1,0,1,1
84,NA,NA,AL,2022-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,0.245993567951896,0.02714331879847945,AR,2022-10-23,1,1,1,1,1,1,1,1,0,0,1,1,1,1
86,2.27318371184685,0.2355403607507415,AR,2022-10-24,1,1,0,1,0,1,1,0,0,0,1,0,1,1
87,2.3037527975703,0.2524228350941395,AR,2022-10-25,0,1,0,1,0,1,1,0,0,0,1,0,1,0
88,0.418095388722983,0.1960844557171625,AR,2022-10-26,1,1,1,1,1,1,1,1,0,0,1,1,1,1
89,0.362532661488772,0.140716621111211,AR,2022-10-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
90,0.260809434118954,0.03129017381289075,AR,2022-10-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
91,0.428959107955396,0.0322152552862128,AR,2022-10-29,1,1,1,1,1,1,1,1,1,0,1,0,1,1
92,1.23206979967814,0.389008741213354,AR,2022-10-30,0,1,0,1,1,1,1,0,0,0,1,1,1,1
93,1.92974389111825,0.2782991486266865,AR,2022-10-31,1,1,0,1,0,1,1,0,0,0,1,0,1,0
94,1.8726298731064,0.387505405528149,AR,2022-11-01,1,1,0,1,0,1,1,1,0,0,1,0,1,1
95,1.56774265667071,0.174241153737636,AR,2022-11-02,1,0,1,1,1,1,1,1,0,0,1,1,1,1
96,1.52459711177117,0.143382092610672,AR,2022-11-03,1,0,1,0,1,1,1,1,0,0,0,1,1,0
97,1.73306637759013,0.398385653048614,AR,2022-11-04,1,1,0,1,0,1,1,1,0,0,1,0,1,1
98,1.13647489328339,0.287720789491716,AR,2022-11-05,1,0,1,1,1,1,1,1,0,0,1,1,1,1
99,1.57095901777609,0.702211563226665,AR,2022-11-06,1,1,0,1,0,1,1,1,0,0,1,0,1,1
100,0.32937746756085,0.0421965271417071,AR,2022-11-07,1,1,1,1,1,1,1,1,1,0,1,0,1,1
101,1.22580647408058,0.2835129202514145,AR,2022-11-08,1,1,1,0,1,1,1,1,0,0,1,1,1,1
102,0.700255511898776,0.182562919740627,AR,2022-11-09,1,1,1,1,1,1,1,0,0,0,1,0,1,0
103,1.14227056054311,0.0462774012793048,AR,2022-11-10,1,1,0,1,1,1,1,1,0,0,1,1,1,1
104,0.193063702085991,0.04773372866009035,AR,2022-11-11,1,1,1,1,1,1,1,1,1,0,0,1,1,1
105,0.0640953122571317,0.0492409802338991,AR,2022-11-12,1,1,1,1,1,1,1,1,0,0,1,1,1,1
106,NA,NA,AR,2022-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,5.06844488963759,0.49399134602822953,AR,2022-11-14,1,1,0,1,0,1,1,1,0,0,1,0,1,1
108,1.16102799737928,0.4585058392593665,AR,2022-11-15,1,1,0,1,0,1,1,1,0,0,1,0,1,1
109,0.0700754132955347,0.0558196530194675,AR,2022-11-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
110,3.56811923836052,0.3009275717832125,AR,2022-11-17,1,0,1,1,0,1,1,0,0,0,1,0,1,0
111,0.420007059521164,0.1964575098126435,AR,2022-11-18,1,1,1,1,1,1,1,0,1,0,1,1,1,1
112,0.928195230918536,0.408781417788468,AR,2022-11-19,1,1,1,1,1,1,0,1,1,0,1,1,1,0
113,1.65116878641103,0.469805838948744,AR,2022-11-20,1,1,0,1,0,1,1,0,1,0,1,0,1,1
114,0.967596860261964,0.222945113586237,AR,2022-11-21,1,1,1,1,1,1,1,0,0,1,1,0,1,1
115,7.07876068214546,0.602450452816385,AR,2022-11-22,1,1,0,0,0,1,1,1,0,0,1,0,1,1
116,4.87723774747593,0.5271418247361,AR,2022-11-23,1,1,0,1,0,1,0,0,0,0,1,0,0,0
117,1.29969040803512,0.4870470823287595,AR,2022-11-24,1,1,0,1,1,1,0,1,0,1,1,1,1,0
118,4.83698167958122,0.642869361421505,AR,2022-11-25,1,1,0,1,0,1,1,0,0,0,1,0,1,1
119,2.50980700565742,0.72519847782452,AR,2022-11-26,1,1,0,0,1,1,0,1,1,0,0,0,1,0
120,0.967151089617057,0.425773007806455,AR,2022-11-27,1,1,1,1,1,1,1,1,0,0,1,0,1,1
121,4.18693559944666,0.2834661453869695,AR,2022-11-28,1,0,1,1,0,0,1,0,0,0,0,0,0,1
122,2.25728260386546,0.2624945905768935,AR,2022-11-29,1,0,1,1,0,1,1,1,0,0,1,1,0,1
123,5.54197242870769,0.4410442947786785,AR,2022-11-30,1,1,0,1,0,1,1,1,0,0,0,0,1,0
124,4.11719177579256,0.376837915388797,AR,2022-12-01,1,0,0,1,0,0,1,0,0,0,0,0,0,1
125,6.33296074297858,0.550570818073795,AR,2022-12-02,1,1,0,1,0,1,1,0,0,0,1,0,1,1
126,1.11149914030378,0.4546577094720435,AR,2022-12-03,1,1,1,0,1,1,1,1,0,0,0,0,1,1
127,0.509981722958419,0.114048758282333,AZ,2022-10-23,1,1,1,1,1,1,1,1,0,0,1,1,1,1
128,4.68739283131414,0.282118748823142,AZ,2022-10-24,1,1,0,1,0,1,1,0,0,0,0,0,1,1
129,5.8013206438227,0.292563238109877,AZ,2022-10-25,0,1,0,0,0,1,1,0,0,0,0,0,1,1
130,4.42038298556435,0.25227510185112,AZ,2022-10-26,1,0,0,0,0,1,1,1,0,0,0,0,1,1
131,6.86717657473119,0.386313800163342,AZ,2022-10-27,1,1,0,1,0,1,1,1,0,0,0,0,1,1
132,1.76916917192576,0.207547433332589,AZ,2022-10-28,1,1,1,1,0,1,1,1,0,0,0,0,0,1
133,5.72235297786809,0.4062084645023515,AZ,2022-10-29,1,0,0,1,0,1,1,1,0,0,0,0,1,1
134,2.70183695535299,0.3345536043285335,AZ,2022-10-30,0,0,0,1,1,1,1,0,0,0,0,0,0,1
135,11.54642480152,0.32399821404068,AZ,2022-10-31,1,1,0,0,0,1,1,1,1,0,0,0,1,1
136,3.5405236700108,0.263517807651055,AZ,2022-11-01,1,1,0,1,0,1,1,1,0,0,0,0,0,1
137,6.09648895635324,0.28262134668751,AZ,2022-11-02,1,1,0,0,0,0,1,0,0,0,0,0,0,1
138,14.6532850208616,0.4451029649967405,AZ,2022-11-03,1,0,0,1,0,0,1,1,0,0,0,0,0,0
139,7.64944185687471,0.280675007167911,AZ,2022-11-04,1,0,0,1,0,0,1,0,0,0,1,0,0,1
140,5.46541245930659,0.3263121301510095,AZ,2022-11-05,1,0,0,0,1,0,1,1,1,0,0,1,0,1
141,1.12681152306982,0.2340299480681925,AZ,2022-11-06,1,1,1,1,1,0,1,1,1,1,1,0,1,0
142,20.7872395677102,0.3003654069720735,AZ,2022-11-07,0,0,0,0,0,1,1,0,0,0,0,0,0,1
143,14.7441138752198,0.33115362532545,AZ,2022-11-08,1,1,0,1,0,1,1,1,0,0,1,0,1,1
144,21.2546297556981,0.361239291788569,AZ,2022-11-09,0,0,0,1,0,0,0,0,1,0,0,0,0,0
145,16.6649188416526,0.3607920752600125,AZ,2022-11-10,1,1,0,0,0,1,1,1,0,0,0,0,0,1
146,7.51622875371494,0.342525166410065,AZ,2022-11-11,1,0,0,0,1,0,1,0,0,0,0,0,0,1
147,3.30222964822909,0.260567977077492,AZ,2022-11-12,1,0,1,1,0,0,1,1,1,0,0,0,0,1
148,11.8436217811573,0.383291175159126,AZ,2022-11-13,1,1,0,1,0,0,0,1,0,0,0,0,0,0
149,20.599914125505,0.3179781083633055,AZ,2022-11-14,1,1,0,1,0,1,1,1,0,0,0,0,0,1
150,15.4677556446169,0.3118197788652455,AZ,2022-11-15,1,1,0,1,0,1,1,0,0,0,0,0,1,1
151,16.0770460361297,0.3391104754960675,AZ,2022-11-16,1,1,0,1,0,1,1,1,0,0,0,0,0,0
152,15.0502856420684,0.3009878058392845,AZ,2022-11-17,1,0,0,1,0,0,1,0,0,0,1,0,0,0
153,10.8293127900779,0.306161144822071,AZ,2022-11-18,1,1,0,0,0,0,1,0,0,0,0,0,0,0
154,8.32706147628389,0.30981132191783,AZ,2022-11-19,1,1,0,1,0,1,1,1,1,0,0,0,0,1
155,2.76375131106577,0.2913487139141405,AZ,2022-11-20,1,1,0,1,0,0,1,0,0,0,1,0,0,1
156,30.0859631612763,0.316773708810626,AZ,2022-11-21,1,0,0,1,0,1,1,1,0,0,0,0,0,0
157,5.6309428526747896,0.2995832628320415,AZ,2022-11-22,1,0,0,0,1,0,1,1,0,0,0,0,0,1
158,5.77803165901468,0.2802668746096765,AZ,2022-11-23,1,0,0,1,0,1,1,0,0,0,0,0,0,1
159,2.26791861110547,0.3485377465643095,AZ,2022-11-24,0,1,0,1,0,1,1,0,1,0,0,0,1,1
160,16.7455899896045,0.2982560217588275,AZ,2022-11-25,1,0,0,0,0,0,1,1,1,0,0,0,1,1
161,6.68521194539248,0.310783897927389,AZ,2022-11-26,0,1,0,0,0,1,0,1,0,0,0,0,0,0
162,13.3846737395714,0.298614958486502,AZ,2022-11-27,1,0,0,1,0,0,1,0,1,0,0,0,0,1
163,35.0387844049249,0.309673844739908,AZ,2022-11-28,1,0,0,1,0,0,1,0,0,0,0,0,0,1
164,8.78965307497597,0.3106568163856415,AZ,2022-11-29,1,1,0,1,0,0,0,1,0,0,0,0,0,1
165,5.6059208987235,0.2909078813144255,AZ,2022-11-30,1,1,0,1,0,1,1,0,1,0,0,0,1,1
166,3.55605214649094,0.317623244545106,AZ,2022-12-01,1,1,1,1,1,0,0,0,1,0,0,0,0,0
167,5.84667652944296,0.3254085023511345,AZ,2022-12-02,1,1,0,1,0,0,0,1,0,0,0,0,0,0
168,7.88336178091144,0.3165480579826165,AZ,2022-12-03,0,1,0,1,0,1,1,0,0,0,1,0,0,1
169,9.73613655577748,0.2618182157834635,CA,2022-10-23,0,1,0,1,0,1,0,0,0,0,0,0,1,0
170,38.3431198222548,0.3151013131778705,CA,2022-10-24,0,0,0,0,0,0,1,0,0,0,0,0,0,0
171,25.4220790168887,0.321882335744148,CA,2022-10-25,1,1,0,1,0,1,1,0,0,0,0,0,0,0
172,34.6820587059128,0.307593427279101,CA,2022-10-26,0,1,0,0,0,1,1,0,1,0,0,0,0,1
173,35.9620518547134,0.3069143180955295,CA,2022-10-27,0,0,0,0,0,1,1,0,0,0,0,0,0,1
174,13.5428044089851,0.2321264764987475,CA,2022-10-28,0,0,0,0,0,1,1,0,0,0,1,0,0,1
175,25.9611634679134,0.277250672885388,CA,2022-10-29,0,0,0,0,0,0,1,0,0,0,0,0,1,0
176,29.6850467499531,0.309398691613791,CA,2022-10-30,1,0,0,0,0,0,0,0,0,0,0,0,0,1
177,60.6882673837093,0.3244987919457845,CA,2022-10-31,1,0,0,0,0,0,0,0,0,0,0,0,0,0
178,52.9701595316664,0.3319525704018905,CA,2022-11-01,0,1,0,0,0,0,1,0,0,0,0,0,0,0
179,33.278905261839,0.3271300396455325,CA,2022-11-02,1,0,0,0,0,0,1,0,0,0,0,0,0,1
180,55.7349721400545,0.3429410816135835,CA,2022-11-03,0,0,0,0,0,0,1,0,0,0,0,0,0,0
181,42.0824873571603,0.303443408007954,CA,2022-11-04,1,0,0,1,0,0,1,0,0,0,0,0,0,1
182,33.1275682757163,0.3397796676652285,CA,2022-11-05,1,0,0,0,0,1,1,0,0,0,0,0,0,1
183,53.4119023683872,0.361462974930153,CA,2022-11-06,1,1,0,0,0,0,1,0,0,0,0,0,0,1
184,86.6233835126142,0.3493466703031575,CA,2022-11-07,1,0,0,0,0,0,1,0,0,0,0,0,0,1
185,71.0847419416771,0.3516986894463485,CA,2022-11-08,1,0,0,1,0,0,0,0,0,0,0,0,0,0
186,57.272124610604,0.335384498495142,CA,2022-11-09,0,0,0,1,0,0,0,0,0,0,0,0,0,1
187,75.3125871652741,0.3777952133638785,CA,2022-11-10,1,1,0,0,0,0,1,0,0,0,0,0,0,1
188,67.6589862766118,0.378293018846968,CA,2022-11-11,0,0,0,1,0,0,0,1,0,0,0,0,0,0
189,74.9920839311463,0.377894752589176,CA,2022-11-12,1,0,0,0,0,0,1,0,0,0,0,0,0,0
190,47.772257463389,0.3347296488754155,CA,2022-11-13,0,1,0,0,0,1,1,0,0,0,0,0,0,0
191,90.414893277919,0.362668252022725,CA,2022-11-14,0,0,0,0,0,1,1,0,0,0,0,0,0,0
192,60.6885131675646,0.3456495478532095,CA,2022-11-15,1,0,0,0,0,1,1,0,0,0,0,0,0,1
193,95.2797001744406,0.346246452763325,CA,2022-11-16,0,1,0,1,0,0,1,0,0,0,0,0,0,0
194,62.4728845602562,0.335081630150818,CA,2022-11-17,0,1,0,1,0,0,0,0,0,0,1,0,0,0
195,24.5746940323935,0.3130566184986325,CA,2022-11-18,1,0,0,1,0,0,1,1,0,0,0,0,0,0
196,12.1297358248808,0.3057156055119275,CA,2022-11-19,0,0,0,0,0,1,1,0,0,0,0,0,1,0
197,38.2250745921741,0.313948526559504,CA,2022-11-20,0,0,0,1,0,1,0,0,0,0,0,0,1,1
198,67.5230262266439,0.342925100293449,CA,2022-11-21,1,0,0,1,0,0,0,0,0,0,0,0,0,0
199,73.0506659932888,0.3291070855373665,CA,2022-11-22,0,0,0,1,0,0,1,0,0,0,0,0,0,0
200,54.4247309440758,0.3283028954430775,CA,2022-11-23,0,0,0,1,0,0,1,0,0,0,0,0,0,1
201,4.76251440416473,0.310756809301282,CA,2022-11-24,1,1,0,1,0,1,1,1,0,0,0,0,0,0
202,122.290736433293,0.3260976642268095,CA,2022-11-25,1,0,0,0,0,0,0,0,0,0,0,0,0,0
203,118.760684715427,0.3112912194390025,CA,2022-11-26,0,0,0,0,0,1,0,0,0,0,0,0,0,0
204,73.5322094143809,0.3184378837480725,CA,2022-11-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,98.9429389066287,0.30448714270266253,CA,2022-11-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,78.2986052372609,0.3013539897058815,CA,2022-11-29,1,0,0,1,0,0,1,0,0,0,0,0,0,0
207,44.8606882407499,0.2858202662304455,CA,2022-11-30,0,0,0,0,0,0,1,0,0,0,1,0,0,1
208,54.6933233250515,0.2898747720990165,CA,2022-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,59.4281278749429,0.3001121788265435,CA,2022-12-02,0,0,0,1,0,0,0,0,0,0,1,0,0,0
210,38.1837621395241,0.2918029768627705,CA,2022-12-03,0,0,0,1,0,0,0,0,0,0,0,0,0,0
211,0.0371537236722907,0.0312962618448383,CO,2022-10-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
212,1.87993190364335,0.257422062163157,CO,2022-10-24,1,1,0,1,1,1,0,1,0,0,1,0,1,0
213,3.05258734494702,0.284613654571574,CO,2022-10-25,1,1,0,0,1,1,1,1,0,0,0,0,1,0
214,2.51090718460595,0.2180246161002355,CO,2022-10-26,1,0,1,1,0,1,1,1,0,0,0,0,1,1
215,2.96857022416598,0.3341431397067285,CO,2022-10-27,0,0,0,1,1,1,1,0,0,0,1,0,1,1
216,1.11612774024397,0.263087679678216,CO,2022-10-28,1,1,1,0,1,1,1,1,1,0,1,0,1,1
217,2.04080194983139,0.3490340178741625,CO,2022-10-29,1,1,0,1,0,1,1,1,1,0,1,0,1,1
218,0.780111465476489,0.196360849100758,CO,2022-10-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1
219,4.57738078178586,0.3943258372593515,CO,2022-10-31,1,1,0,1,0,1,1,1,0,0,0,0,1,1
220,4.99873101337057,0.3363182096424265,CO,2022-11-01,1,1,0,1,0,1,1,1,1,0,0,0,1,1
221,5.61593966708594,0.3983980734986875,CO,2022-11-02,1,1,0,0,0,1,1,1,0,0,0,0,1,1
222,1.7932015540921,0.2464283156366915,CO,2022-11-03,1,1,1,1,0,1,1,1,0,0,0,0,1,0
223,3.90162198446295,0.316159922866047,CO,2022-11-04,1,1,0,1,0,1,1,1,0,0,1,0,1,1
224,2.05045332959964,0.3772278201965045,CO,2022-11-05,1,0,0,0,1,1,0,1,0,0,0,1,1,0
225,7.40546832899087,0.4050783782038245,CO,2022-11-06,1,1,0,1,0,1,1,1,0,0,0,0,1,1
226,9.23516233415447,0.3199988124545505,CO,2022-11-07,1,0,0,1,0,1,1,1,0,0,1,0,1,1
227,9.1571470330448,0.3455692847773165,CO,2022-11-08,1,1,0,1,0,1,1,0,0,0,0,0,1,1
228,6.49912309176254,0.29880774877415,CO,2022-11-09,1,0,0,1,0,1,1,1,0,0,0,0,1,1
229,3.28563095434628,0.313249624261863,CO,2022-11-10,1,1,0,1,0,0,0,1,0,0,0,0,0,0
230,2.39572125152719,0.3599123424802285,CO,2022-11-11,1,0,0,1,1,1,1,1,0,0,0,0,1,1
231,6.78359897604957,0.398822547051386,CO,2022-11-12,1,1,0,1,0,1,1,1,0,0,1,0,1,1
232,0.752765263645234,0.298213443392893,CO,2022-11-13,1,1,1,0,1,1,1,1,1,1,0,1,1,0
233,6.5212579212118,0.348703929567539,CO,2022-11-14,1,0,0,1,0,1,1,1,0,0,1,0,1,0
234,5.13228859686249,0.37337550147618,CO,2022-11-15,0,1,0,1,0,1,1,0,0,0,1,0,1,1
235,3.27006851949969,0.33869187940297,CO,2022-11-16,1,1,0,1,0,1,0,1,1,0,1,0,1,0
236,3.43911354301089,0.2746268397653995,CO,2022-11-17,1,1,1,1,0,1,1,1,0,0,0,0,1,1
237,1.14910330613147,0.2558056089541705,CO,2022-11-18,1,1,1,1,1,1,1,1,1,0,0,1,1,1
238,2.3777329147148,0.2938235430928825,CO,2022-11-19,1,1,0,1,0,1,1,1,1,0,0,0,1,1
239,2.53076247647715,0.3386052639565155,CO,2022-11-20,1,1,0,1,0,1,1,1,1,0,1,0,1,1
