"","es_score","brier_score","location","target_date","X24A_50_CI","X24B_50_CI","recombinant_50_CI","X24C_50_CI","X24D_50_CI","X24G_50_CI","other_50_CI","X24A_95_CI","X24B_95_CI","recombinant_95_CI","X24C_95_CI","X24D_95_CI","X24G_95_CI","other_95_CI"
"87",NA,NA,"AR",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",NA,NA,"AR",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",NA,NA,"AR",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",NA,NA,"AR",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",NA,NA,"AR",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",NA,NA,"AR",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",NA,NA,"AR",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",NA,NA,"AR",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",NA,NA,"AR",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",NA,NA,"AR",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,"AR",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",NA,NA,"AR",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",NA,NA,"AR",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",0.0329414037242358,0.0220821952571087,"AR",2024-05-08,1,1,1,1,1,1,1,0,1,1,1,1,0,1
"103",NA,NA,"AR",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",NA,NA,"AR",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",NA,NA,"AR",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",NA,NA,"AR",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",NA,NA,"AR",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",NA,NA,"AR",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",NA,NA,"AR",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",NA,NA,"AR",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",NA,NA,"AR",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",NA,NA,"AR",2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",NA,NA,"AR",2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",NA,NA,"AR",2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",NA,NA,"AR",2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",NA,NA,"AR",2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",NA,NA,"AR",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",NA,NA,"AR",2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",NA,NA,"AR",2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",NA,NA,"AR",2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",NA,NA,"AR",2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",NA,NA,"AR",2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",NA,NA,"AR",2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",0.928395659654966,0.589679669270846,"AZ",2024-04-21,1,1,1,0,1,1,1,0,1,1,0,1,1,1
"128",1.11600477374235,0.4403966231559,"AZ",2024-04-22,1,1,0,1,1,1,1,0,0,0,1,1,1,1
"129",0.172590480603413,0.0196739282180759,"AZ",2024-04-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"130",NA,NA,"AZ",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131",0.0533033252910307,0.0220696871899361,"AZ",2024-04-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"132",NA,NA,"AZ",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133",1.01335077980614,0.852563300163785,"AZ",2024-04-27,0,1,1,0,1,1,1,0,1,1,0,1,1,1
"134",0.115007197019654,0.0262767544869448,"AZ",2024-04-28,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"135",1.30745115069214,0.669695057574599,"AZ",2024-04-29,0,1,1,0,1,1,1,0,0,1,0,1,1,1
"136",1.78297317417625,0.67791241689404,"AZ",2024-04-30,0,1,1,0,1,1,1,0,1,1,0,1,1,1
"137",0.0675243073974833,0.0313461130811934,"AZ",2024-05-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"138",0.0745870675027309,0.0332564528341124,"AZ",2024-05-02,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"139",0.145326519647513,0.0352891418625047,"AZ",2024-05-03,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"140",NA,NA,"AZ",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141",NA,NA,"AZ",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142",0.365493242464084,0.0422070062447448,"AZ",2024-05-06,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"143",0.272269835334503,0.0448188074047808,"AZ",2024-05-07,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"144",0.537572068576559,0.208174612833894,"AZ",2024-05-08,1,1,1,1,1,1,1,0,0,0,1,1,1,0
"145",0.720151143879529,0.526534084379909,"AZ",2024-05-09,1,0,1,1,1,1,1,0,0,0,0,1,1,1
"146",3.27782112570655,1.00571530300275,"AZ",2024-05-10,0,0,1,1,1,1,1,0,0,1,0,1,1,1
"147",1.76125358533428,1.48563825749977,"AZ",2024-05-11,0,0,1,0,1,1,1,0,0,1,0,1,1,1
"148",0.0288520779362327,0.0607250049732393,"AZ",2024-05-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"149",2.1377410727154,0.965892204828335,"AZ",2024-05-13,0,1,1,1,0,0,1,0,1,1,0,0,0,1
"150",0.732048558516331,0.53988864788445,"AZ",2024-05-14,1,1,1,0,1,1,1,0,1,1,0,1,1,1
"151",0.723774477344911,0.538125507781826,"AZ",2024-05-15,1,1,1,0,1,1,1,0,1,1,0,1,1,1
"152",1.0768324109087,1.45365214777713,"AZ",2024-05-16,0,1,1,0,1,1,1,0,1,1,0,1,1,1
"153",1.06427350151112,1.34715550530357,"AZ",2024-05-17,0,0,1,1,1,1,1,0,0,1,1,1,1,1
"154",0.0359071085578309,0.0883785979617314,"AZ",2024-05-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"155",0.0370542903144284,0.0942216458593476,"AZ",2024-05-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"156",1.06945256370536,1.39209993112815,"AZ",2024-05-20,0,1,1,0,1,1,1,0,1,1,0,1,1,1
"157",0.135578113884651,0.107244342435289,"AZ",2024-05-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"158",0.822836497692866,0.736708860717928,"AZ",2024-05-22,1,1,1,0,1,1,1,0,1,1,0,1,1,1
"159",NA,NA,"AZ",2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160",0.0487218491782193,0.13070296447281,"AZ",2024-05-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"161",NA,NA,"AZ",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162",1.86314574229604,0.779954397867749,"AZ",2024-05-26,0,0,1,1,1,1,1,0,0,1,0,1,1,1
"163",1.86986147017253,0.78359152411617,"AZ",2024-05-27,0,1,1,1,0,1,1,0,1,1,1,0,0,1
"164",2.27949195480348,0.710009083665109,"AZ",2024-05-28,0,1,1,0,1,1,1,0,1,1,0,1,1,1
"165",1.85864437863863,0.970464226738969,"AZ",2024-05-29,0,1,1,1,1,1,0,0,0,1,0,1,1,0
"166",0.967903813326858,1.05721789280901,"AZ",2024-05-30,0,0,1,1,1,1,1,1,0,1,0,1,1,1
"167",NA,NA,"AZ",2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168",0.696513447463607,0.615149371180394,"AZ",2024-06-01,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"169",2.28332157681417,0.564017391740393,"CA",2024-04-21,0,0,1,1,1,0,1,0,0,1,0,1,0,1
"170",6.70572524042765,0.84452026661243,"CA",2024-04-22,0,0,0,1,0,1,0,0,0,0,1,0,1,0
"171",1.99784558849887,0.574690069185265,"CA",2024-04-23,0,1,1,1,0,0,1,0,1,1,1,0,0,1
"172",7.87051176316183,0.882396207358976,"CA",2024-04-24,0,0,0,1,1,1,1,0,0,0,0,1,1,1
"173",4.98087529773022,0.620826871123102,"CA",2024-04-25,0,0,1,1,0,0,1,0,0,1,0,0,0,1
"174",1.90008081934568,0.549776732262781,"CA",2024-04-26,0,0,1,1,1,1,1,0,0,1,1,1,1,1
"175",8.66307669127409,1.03176988235226,"CA",2024-04-27,0,0,1,1,0,1,1,0,0,1,0,0,1,0
"176",6.93489885741328,1.23540568043892,"CA",2024-04-28,0,1,1,0,0,1,1,0,0,0,0,0,1,1
"177",0.795711026977817,0.432771049799884,"CA",2024-04-29,1,1,0,1,1,1,1,0,0,1,1,1,1,1
"178",4.67321342310282,0.72897235050842,"CA",2024-04-30,0,0,0,1,0,0,1,0,0,0,0,0,0,1
"179",2.60996631836679,0.753936908469781,"CA",2024-05-01,0,0,1,1,0,1,1,0,0,1,1,0,1,1
"180",3.27201677850615,0.625036483841679,"CA",2024-05-02,0,0,1,1,0,0,1,0,0,1,1,0,0,1
"181",1.93615853803158,0.437914200702487,"CA",2024-05-03,1,1,1,1,0,1,1,0,1,1,0,0,1,1
"182",0.82532544047918,0.308009798069138,"CA",2024-05-04,1,1,1,0,1,1,1,1,0,1,0,1,1,1
"183",0.417368374177712,0.221562533621505,"CA",2024-05-05,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"184",2.14513079095093,0.47151006611111,"CA",2024-05-06,0,1,1,1,0,1,1,0,0,0,0,0,0,1
"185",17.4503816281518,1.33849683032898,"CA",2024-05-07,0,0,1,0,1,0,1,0,0,1,0,1,0,1
"186",2.55161039108162,0.570518812689558,"CA",2024-05-08,0,1,1,1,0,1,1,0,1,1,0,0,1,1
"187",7.79617207276062,0.740711209875993,"CA",2024-05-09,0,0,1,0,1,0,1,0,0,0,0,1,0,0
"188",6.78275173668299,0.919762790578545,"CA",2024-05-10,0,0,1,1,1,0,1,0,0,0,1,1,0,1
"189",8.68381956655787,1.07105721354085,"CA",2024-05-11,0,0,1,0,0,1,1,0,0,0,0,0,0,0
"190",11.9965628808492,1.18843637183723,"CA",2024-05-12,0,0,1,0,1,1,1,0,0,1,0,1,0,1
"191",5.77634953965694,1.03128576744065,"CA",2024-05-13,0,1,0,0,1,0,1,0,0,0,0,1,0,1
"192",12.166368216456,0.930833554721184,"CA",2024-05-14,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"193",11.7534085080684,0.965364107415359,"CA",2024-05-15,0,0,1,0,1,1,1,0,0,0,0,1,1,1
"194",6.25729239617968,0.696916243968187,"CA",2024-05-16,0,0,1,0,1,1,1,0,0,0,0,1,1,1
"195",2.86794533396034,0.614406746873612,"CA",2024-05-17,0,0,1,1,1,0,1,0,0,0,0,1,0,1
"196",1.12186131271255,0.215237292136944,"CA",2024-05-18,1,1,1,0,1,1,1,1,1,1,0,1,0,1
"197",10.3511902251039,1.07229108034424,"CA",2024-05-19,0,1,1,0,1,0,1,0,0,0,0,1,0,1
"198",7.27334769983487,0.671584693793138,"CA",2024-05-20,0,0,1,1,1,1,1,0,0,1,0,1,1,1
"199",5.87404363313348,0.665693100740791,"CA",2024-05-21,0,1,0,0,1,1,1,0,0,0,0,1,0,1
"200",7.5984981700064,0.711048916696619,"CA",2024-05-22,0,1,1,0,1,0,1,0,0,0,0,1,0,1
"201",13.1563817570971,0.934418744826492,"CA",2024-05-23,0,0,1,0,1,1,1,0,0,1,0,1,1,1
"202",10.2967862660208,0.942689577161752,"CA",2024-05-24,0,1,0,0,0,0,1,0,0,0,0,0,0,1
"203",7.71398193092872,0.973120910800404,"CA",2024-05-25,0,0,1,0,1,1,0,0,0,0,0,1,0,0
"204",16.4002366922394,1.08839486242356,"CA",2024-05-26,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"205",11.7305082746143,0.939085120139977,"CA",2024-05-27,0,0,1,0,0,0,1,0,0,0,0,0,0,1
"206",17.8577843864469,1.00603380072431,"CA",2024-05-28,0,0,0,0,0,1,1,0,0,0,0,0,1,0
"207",12.3205209885966,1.02925094989805,"CA",2024-05-29,0,0,1,0,1,0,1,0,0,0,0,1,0,1
"208",25.5993035570226,1.33313207214233,"CA",2024-05-30,0,0,1,0,1,0,0,0,0,0,0,1,0,0
"209",19.4999635903253,0.900627210919149,"CA",2024-05-31,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"210",13.0655251666225,1.42910483876688,"CA",2024-06-01,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"211",NA,NA,"CO",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",0.0447154104433474,0.0913200423555823,"CO",2024-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"213",0.0507699981093402,0.0952742115763154,"CO",2024-04-23,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"214",NA,NA,"CO",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215",NA,NA,"CO",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",NA,NA,"CO",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217",NA,NA,"CO",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",NA,NA,"CO",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",0.0618262914471921,0.121373049040199,"CO",2024-04-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"220",NA,NA,"CO",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221",NA,NA,"CO",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222",NA,NA,"CO",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223",NA,NA,"CO",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224",NA,NA,"CO",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",NA,NA,"CO",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
