...1,es_score,brier_score,location,target_date,X24A_50_CI,recombinant_50_CI,X24B_50_CI,X24C_50_CI,other_50_CI,X24A_95_CI,recombinant_95_CI,X24B_95_CI,X24C_95_CI,other_95_CI
100,NA,NA,AR,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,NA,NA,AR,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,0.00751459345578967,0.00224138461986017,AR,2024-03-27,1,1,1,1,1,1,1,1,1,1
103,NA,NA,AR,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,NA,NA,AR,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,NA,NA,AR,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,NA,NA,AR,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,NA,NA,AR,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,NA,NA,AR,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,NA,NA,AR,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,NA,NA,AR,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,NA,NA,AR,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,NA,NA,AR,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,NA,NA,AR,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,NA,NA,AR,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,NA,NA,AR,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,NA,NA,AR,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,NA,NA,AR,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,NA,NA,AR,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,NA,NA,AR,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,NA,NA,AR,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,1.15801964870795,0.3157922747378105,AZ,2024-03-10,0,0,1,1,1,0,0,1,1,1
128,0.0310564259927206,0.001486861157411155,AZ,2024-03-11,1,1,1,1,1,0,1,1,1,0
129,1.20180497109092,0.317816672660008,AZ,2024-03-12,0,1,0,1,1,0,1,0,1,1
130,0.141154339587728,0.001456326977091045,AZ,2024-03-13,1,1,1,1,1,1,1,1,1,1
131,0.0305388700394665,0.001450141987222175,AZ,2024-03-14,1,1,1,1,1,1,1,1,1,1
132,NA,NA,AZ,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133,NA,NA,AZ,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134,NA,NA,AZ,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135,0.00257019172980595,0.0014904739083933451,AZ,2024-03-18,1,1,1,1,1,1,1,1,1,1
136,0.0431643970302785,0.001518756368033125,AZ,2024-03-19,1,1,1,1,1,1,1,1,1,1
137,1.16913403259205,0.0955430900347575,AZ,2024-03-20,0,1,0,1,1,0,0,0,1,1
138,0.110754415446013,0.00160157993013334,AZ,2024-03-21,1,1,1,1,1,1,1,1,1,1
139,0.0329851531952643,0.00165800783006058,AZ,2024-03-22,1,1,1,1,1,0,1,0,1,1
140,0.0191714400662224,0.00172603988030239,AZ,2024-03-23,1,1,1,1,1,1,1,1,1,1
141,0.00788571325580827,0.001807173445049005,AZ,2024-03-24,1,1,1,1,1,1,1,1,1,1
142,0.00877802073586639,0.001903197945017445,AZ,2024-03-25,1,1,1,1,1,1,1,1,1,1
143,0.00801962449653768,0.0020162468146105,AZ,2024-03-26,1,1,1,1,1,1,1,1,1,1
144,0.0196511574731822,0.00214886035510733,AZ,2024-03-27,1,1,1,1,1,1,1,1,1,1
145,0.0204787217994532,0.002304061922584925,AZ,2024-03-28,1,1,1,1,1,1,1,1,1,1
146,1.16647634628294,0.309255763423153,AZ,2024-03-29,0,1,0,1,1,0,1,0,1,1
147,2.23268187102317,0.3071629132164255,AZ,2024-03-30,0,0,1,1,1,0,0,1,1,1
148,NA,NA,AZ,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149,0.840797701355443,0.1039674440808805,AZ,2024-04-01,1,1,0,1,1,0,0,1,1,1
150,0.972240022761776,0.106345195836693,AZ,2024-04-02,1,1,1,0,1,1,1,1,0,0
151,0.0418309293021316,0.00396780237595576,AZ,2024-04-03,1,1,1,1,1,1,1,1,1,1
152,1.10262402629764,0.187673806362317,AZ,2024-04-04,0,1,1,0,1,1,1,0,0,1
153,1.12767812263781,0.2984567160508635,AZ,2024-04-05,0,1,0,1,1,0,1,0,1,1
154,0.0481578517035375,0.00561652089101285,AZ,2024-04-06,1,1,1,1,1,1,1,1,1,1
155,1.12735289936554,0.231240900032652,AZ,2024-04-07,0,1,1,0,1,0,1,1,0,1
156,1.00201120971679,0.182526266137713,AZ,2024-04-08,1,1,1,1,0,1,1,0,1,0
157,0.00455163220084637,0.0083080925734016,AZ,2024-04-09,1,1,1,1,1,1,1,1,1,1
158,NA,NA,AZ,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159,NA,NA,AZ,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160,0.019169534017399,0.01275010598287145,AZ,2024-04-12,1,1,1,1,1,1,1,1,1,1
161,0.0485813599768198,0.01480354062051395,AZ,2024-04-13,1,1,1,1,1,1,1,1,1,1
162,NA,NA,AZ,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163,1.79463394983138,0.2331192185911265,AZ,2024-04-15,0,1,0,1,1,0,1,0,1,1
164,0.721699241030191,0.144113756940272,AZ,2024-04-16,1,1,0,1,1,0,1,0,1,1
165,1.21243477449501,0.163426288382329,AZ,2024-04-17,1,1,1,0,1,0,1,0,0,1
166,0.0107269371254212,0.03211214103980535,AZ,2024-04-18,1,1,1,1,1,1,1,1,1,1
167,0.0119258225279575,0.03754318041885915,AZ,2024-04-19,1,1,1,1,1,1,1,1,1,1
168,NA,NA,AZ,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169,1.61982981010045,0.106207031977867,CA,2024-03-10,1,1,0,1,1,0,1,0,1,1
170,3.15631340958493,0.2863920352562895,CA,2024-03-11,0,0,0,1,0,0,0,0,1,0
171,1.75008713227925,0.1022658221310335,CA,2024-03-12,0,1,0,1,1,0,0,0,1,0
172,4.73319743948664,0.1391643146959805,CA,2024-03-13,0,1,0,1,1,0,0,0,1,1
173,2.54094542804315,0.106108750914258,CA,2024-03-14,0,1,0,1,1,0,1,0,1,1
174,0.786406553141157,0.0330129699001593,CA,2024-03-15,1,1,1,1,1,0,0,1,1,1
175,1.34821301439747,0.1459390979384555,CA,2024-03-16,0,0,0,1,1,0,0,0,1,1
176,2.7575988768572,0.1504344415742585,CA,2024-03-17,0,1,0,1,1,0,1,0,1,1
177,1.93595109437367,0.1191112417317585,CA,2024-03-18,0,0,1,0,1,0,0,1,0,1
178,0.652121977825224,0.085544576304584,CA,2024-03-19,1,1,1,1,0,1,1,0,1,0
179,1.16119297711853,0.112150144828807,CA,2024-03-20,1,1,0,1,1,0,0,0,1,1
180,1.3995285873178,0.158137638508444,CA,2024-03-21,0,0,0,1,1,0,0,0,1,1
181,2.02984769029575,0.178349994391147,CA,2024-03-22,0,0,0,0,1,0,0,0,0,1
182,0.754574276497864,0.0951765579517025,CA,2024-03-23,1,0,1,1,1,0,0,1,1,1
183,0.178258048418356,0.001838524873645135,CA,2024-03-24,1,1,1,1,1,1,1,1,1,1
184,1.78590239859424,0.1573862768360415,CA,2024-03-25,0,0,1,1,1,0,0,1,1,1
185,0.748223199125324,0.0743844538985035,CA,2024-03-26,1,1,0,1,1,1,0,0,1,1
186,1.35762318465508,0.1581657898530835,CA,2024-03-27,0,0,0,1,1,0,0,0,1,1
187,0.817300060170878,0.133194072246358,CA,2024-03-28,1,1,1,1,0,0,1,1,1,0
188,0.100163038053382,0.00194647158438344,CA,2024-03-29,1,1,1,1,1,1,1,1,1,1
189,0.0714196435892256,0.001985573188080295,CA,2024-03-30,1,1,1,1,1,1,1,1,1,1
190,1.21829510198548,0.4727675376731915,CA,2024-03-31,0,1,0,1,1,0,1,0,1,1
191,1.32688166690419,0.158012177907496,CA,2024-04-01,0,0,0,1,1,0,0,0,1,1
192,0.107202811622865,0.002142626918731365,CA,2024-04-02,1,1,1,1,1,1,1,1,1,1
193,0.149031670345693,0.002209863050991555,CA,2024-04-03,1,1,1,1,1,1,1,1,1,1
194,3.61925662365445,0.4683625247061835,CA,2024-04-04,0,1,0,0,0,0,1,0,0,0
195,2.25681105884852,0.2171253744643485,CA,2024-04-05,0,0,0,1,1,0,0,0,1,1
196,0.0913358305122971,0.002467555048706975,CA,2024-04-06,1,1,1,1,1,1,1,1,1,1
197,0.0373056172771585,0.002576199019925625,CA,2024-04-07,1,1,1,1,1,1,1,1,1,1
198,0.162793108523653,0.00269890465018792,CA,2024-04-08,1,1,1,1,1,1,1,1,1,1
199,0.998643976811855,0.236351959355784,CA,2024-04-09,1,1,0,1,1,0,1,0,1,1
200,1.79653485340725,0.375929065919317,CA,2024-04-10,0,1,0,0,1,0,1,0,0,1
201,3.90030935131557,0.468604437270365,CA,2024-04-11,0,1,0,0,1,0,1,0,0,1
202,1.66864792433827,0.312964969764795,CA,2024-04-12,0,1,0,0,1,0,1,0,0,1
203,0.912810531589957,0.189078487693598,CA,2024-04-13,1,1,0,1,1,0,1,0,1,1
204,1.03867000747963,0.3122569697921995,CA,2024-04-14,0,1,0,1,1,0,1,0,1,1
205,2.95155876660549,0.311742056864382,CA,2024-04-15,0,1,0,1,1,0,1,0,1,0
206,0.266530319545194,0.00452056944092538,CA,2024-04-16,1,1,1,1,1,1,1,1,1,1
207,3.84160226392277,0.2683460064021465,CA,2024-04-17,0,0,1,1,1,0,0,1,1,0
208,3.50790045103969,0.409890973001972,CA,2024-04-18,0,0,0,1,1,0,0,0,1,1
209,0.0749466016771369,0.00588751026136915,CA,2024-04-19,1,1,1,1,1,1,1,1,1,1
210,0.0124828812463279,0.00648226922386605,CA,2024-04-20,1,1,1,1,1,1,1,1,1,1
211,NA,NA,CO,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,NA,NA,CO,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213,0.00808716830352085,0.001471232884766675,CO,2024-03-12,1,1,1,1,1,1,1,1,1,1
214,0.0021522491986587502,0.001399645260496635,CO,2024-03-13,1,1,1,1,1,1,1,1,1,1
215,NA,NA,CO,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,0.00168137265028567,0.001270475294505255,CO,2024-03-15,1,1,1,1,1,1,1,1,1,1
217,NA,NA,CO,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,NA,NA,CO,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,0.00157980383215973,0.00111045785225197,CO,2024-03-18,1,1,1,1,1,1,1,1,1,1
220,NA,NA,CO,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221,NA,NA,CO,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
222,NA,NA,CO,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223,NA,NA,CO,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,NA,NA,CO,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,NA,NA,CO,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,1.32442064610338,0.943089945546775,CO,2024-03-25,0,1,1,1,0,0,1,1,1,0
227,NA,NA,CO,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228,NA,NA,CO,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,0.00143641671889757,8.69276774912115e-4,CO,2024-03-28,1,1,1,1,1,1,1,1,1,1
230,NA,NA,CO,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,NA,NA,CO,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,NA,NA,CO,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,NA,NA,CO,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234,0.00672206051771057,8.88864568283985e-4,CO,2024-04-02,1,1,1,1,1,1,1,1,1,1
235,NA,NA,CO,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
236,1.27631940096864,0.4811474658333475,CO,2024-04-04,0,1,0,1,1,0,1,0,1,1
237,NA,NA,CO,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,0.00189859585415188,9.17865212703695e-4,CO,2024-04-06,1,1,1,1,1,1,1,1,1,1
239,NA,NA,CO,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,NA,NA,CO,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
241,NA,NA,CO,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,NA,NA,CO,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
243,NA,NA,CO,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244,NA,NA,CO,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,NA,NA,CO,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,NA,NA,CO,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,1.23492161479665,0.481248606113112,CO,2024-04-15,0,1,0,1,1,0,1,0,1,1
248,NA,NA,CO,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
249,1.25034972481203,0.475990725948699,CO,2024-04-17,0,1,1,0,1,0,1,1,0,1
250,NA,NA,CO,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251,NA,NA,CO,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
252,NA,NA,CO,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,NA,NA,CT,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,NA,NA,CT,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
255,NA,NA,CT,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
256,0.00104548566274942,0.001186943115040735,CT,2024-03-13,1,1,1,1,1,1,1,1,1,1
257,NA,NA,CT,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258,0.00114831313098909,0.00130918592615652,CT,2024-03-15,1,1,1,1,1,1,1,1,1,1
259,NA,NA,CT,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,NA,NA,CT,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261,NA,NA,CT,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
262,NA,NA,CT,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
263,NA,NA,CT,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
264,0.00129865817523746,0.00202590001902657,CT,2024-03-21,1,1,1,1,1,1,1,1,1,1
265,0.00158355149791183,0.00222227402547064,CT,2024-03-22,1,1,1,1,1,1,1,1,1,1
266,0.00127488524525639,0.002450203441675305,CT,2024-03-23,1,1,1,1,1,1,1,1,1,1
267,0.00165257926207202,0.00271463372726732,CT,2024-03-24,1,1,1,1,1,1,1,1,1,1
268,NA,NA,CT,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,0.00740272731558485,0.003376688815745885,CT,2024-03-26,1,1,1,1,1,1,1,1,1,1
270,NA,NA,CT,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
271,NA,NA,CT,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272,NA,NA,CT,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
273,NA,NA,CT,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,NA,NA,CT,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,NA,NA,CT,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276,NA,NA,CT,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
277,NA,NA,CT,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
278,NA,NA,CT,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
279,NA,NA,CT,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280,NA,NA,CT,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,NA,NA,CT,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,NA,NA,CT,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
283,NA,NA,CT,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
