...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,recombinant_50_CI,X23H_50_CI,X24A_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,recombinant_95_CI,X23H_95_CI,X24A_95_CI,other_95_CI
17,NA,NA,AK,2023-11-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,NA,NA,AK,2023-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,0.617153436493274,0.4213490152167265,AK,2023-11-30,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
20,NA,NA,AK,2023-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,NA,NA,AK,2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,NA,NA,AK,2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,NA,NA,AK,2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,NA,NA,AK,2023-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,0.275238189135102,0.2058224945485845,AK,2023-12-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
26,NA,NA,AK,2023-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,NA,NA,AK,2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,NA,NA,AK,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,NA,NA,AK,2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,NA,NA,AK,2023-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,NA,NA,AK,2023-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,NA,NA,AK,2023-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,NA,NA,AK,2023-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,NA,NA,AK,2023-12-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,NA,NA,AK,2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,NA,AK,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,NA,NA,AK,2023-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,AK,2023-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,0.783391836609055,0.551545395625875,AK,2023-12-21,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1
41,NA,NA,AK,2023-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,0.211135862166062,0.157007462556947,AL,2023-11-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
45,NA,NA,AL,2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,NA,NA,AL,2023-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,NA,NA,AL,2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,NA,NA,AL,2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,AL,2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,AL,2023-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,0.876526737379739,0.620525355190775,AL,2023-11-21,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
53,NA,NA,AL,2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,NA,NA,AL,2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,NA,NA,AL,2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,AL,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,0.179404275659397,0.138678442565213,AL,2023-11-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
59,NA,NA,AL,2023-11-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,NA,NA,AL,2023-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,NA,NA,AL,2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,0.172512926108538,0.1350651047922035,AL,2023-12-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
63,NA,NA,AL,2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,0.715759420444094,0.459946419115153,AL,2023-12-03,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
65,NA,NA,AL,2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,NA,NA,AL,2023-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,NA,NA,AL,2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,0.737576196090118,0.465531353326566,AL,2023-12-07,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
69,NA,NA,AL,2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,0.166035728999195,0.128888280166409,AL,2023-12-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
73,NA,NA,AL,2023-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,AL,2023-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,NA,NA,AL,2023-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,0.782133997824383,0.394309135655825,AL,2023-12-15,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
77,NA,NA,AL,2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,0.921715386186118,0.65162845953998,AL,2023-12-18,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
80,NA,NA,AL,2023-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,NA,NA,AL,2023-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,NA,NA,AL,2023-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,AL,2023-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,NA,NA,AR,2023-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,NA,NA,AR,2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,0.626576907016079,0.462331898051179,AR,2023-11-15,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
89,NA,NA,AR,2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,NA,NA,AR,2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,NA,NA,AR,2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,0.612658952524249,0.459287950180089,AR,2023-11-20,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
94,0.803431581268309,0.406374200850751,AR,2023-11-21,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1
95,NA,NA,AR,2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,NA,NA,AR,2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,NA,NA,AR,2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,0.24352988046604,0.153746822051289,AR,2023-11-27,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
101,1.33650230130251,0.547045454610665,AR,2023-11-28,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0
102,0.64702304179254,0.1562484189908875,AR,2023-11-29,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
103,NA,NA,AR,2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,0.804687587582452,0.588040523916765,AR,2023-12-01,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1
105,NA,NA,AR,2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,NA,NA,AR,2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,0.598708301488751,0.4365229952343035,AR,2023-12-05,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
109,NA,NA,AR,2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,1.68401048812561,0.60911560314792,AR,2023-12-07,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1
111,NA,NA,AR,2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,0.578797786768398,0.424127936902644,AR,2023-12-10,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
114,NA,NA,AR,2023-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,1.16847720744254,0.58522258957656,AR,2023-12-12,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1
116,0.827943438745472,0.6030390346804,AR,2023-12-13,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1
117,2.59395035600865,0.4617713908596715,AR,2023-12-14,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
118,0.757752865951267,0.561297749009435,AR,2023-12-15,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0
119,NA,NA,AR,2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,1.52050323095462,0.455983022742829,AR,2023-12-18,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1
122,0.916956051644523,0.32850311227099,AR,2023-12-19,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
123,NA,NA,AR,2023-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,1.79380021225538,0.428860845985561,AR,2023-12-21,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
125,1.13641269183378,0.3842969488604585,AR,2023-12-22,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
126,NA,NA,AR,2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,3.63001880044311,0.3265102645119845,AZ,2023-11-12,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1
128,4.46443018858729,0.319110400973669,AZ,2023-11-13,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0
129,2.45077046630667,0.3736078884186905,AZ,2023-11-14,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1
130,2.47290202165329,0.319110155422315,AZ,2023-11-15,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,1,0,1,1
131,1.56674273976222,0.1713007580384615,AZ,2023-11-16,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
132,0.641666282911395,0.462920549846214,AZ,2023-11-17,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
133,1.11897722385143,0.4002236766177255,AZ,2023-11-18,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1
134,1.83244331628143,0.391358779841326,AZ,2023-11-19,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0
135,5.01026651261668,0.321464518813182,AZ,2023-11-20,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1
136,1.77044242034202,0.380258856623915,AZ,2023-11-21,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0
137,1.57801587898677,0.3862736289801255,AZ,2023-11-22,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1
138,1.10230456658362,0.4611857928421635,AZ,2023-11-23,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1
139,2.08822466770412,0.318137137045986,AZ,2023-11-24,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
140,1.93734019854281,0.384625364269853,AZ,2023-11-25,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1
141,4.70612088835801,0.4834312861283845,AZ,2023-11-26,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0
142,2.27277212170575,0.3244602624076775,AZ,2023-11-27,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0
143,6.17045088445195,0.361683832083328,AZ,2023-11-28,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0
144,2.44769910860309,0.335695857858796,AZ,2023-11-29,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1
145,0.762249000447277,0.3451965133112475,AZ,2023-11-30,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
146,0.986665263020686,0.317640247066931,AZ,2023-12-01,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0
147,1.80617162026963,0.3495039436359585,AZ,2023-12-02,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0
148,3.07474666477042,0.333665965698025,AZ,2023-12-03,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1
149,4.59154563337684,0.390185677114018,AZ,2023-12-04,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0
150,4.62425373671865,0.303234509649032,AZ,2023-12-05,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1
151,3.72413540112749,0.41776816768489,AZ,2023-12-06,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
152,1.98342652076371,0.3043237646986165,AZ,2023-12-07,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0
153,0.559412424538294,0.2559602352911355,AZ,2023-12-08,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
154,0.830285086159314,0.1125782057832405,AZ,2023-12-09,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1
155,1.03790225878413,0.452291803363589,AZ,2023-12-10,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0
156,2.44803516329157,0.416058833498267,AZ,2023-12-11,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1
157,3.82177969132307,0.491331114422212,AZ,2023-12-12,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1
158,2.75969695075079,0.4213081375250635,AZ,2023-12-13,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1
159,1.6106038015356,0.3381625536723005,AZ,2023-12-14,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0
160,1.16470890423256,0.3682243991513905,AZ,2023-12-15,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1
161,5.00494995658576,0.50621723466419,AZ,2023-12-16,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0
162,1.8068447677335,0.236693156768919,AZ,2023-12-17,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,1
163,10.9365500160562,0.4636824832367615,AZ,2023-12-18,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
164,11.7764503563002,0.55419899415284,AZ,2023-12-19,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0
165,3.50588142456562,0.466372421150612,AZ,2023-12-20,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,0,1
166,2.32592174917118,0.41649872235258,AZ,2023-12-21,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1
167,2.07727372982232,0.4771874223127225,AZ,2023-12-22,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0
168,0.887657505849473,0.305625769698236,AZ,2023-12-23,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1
169,1.4336051014943,0.2428629332059035,CA,2023-11-12,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0
170,3.01275262488823,0.368227989080197,CA,2023-11-13,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0
171,2.60284641639223,0.305848828950729,CA,2023-11-14,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1
172,2.62699038952548,0.319776838729582,CA,2023-11-15,1,1,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0
173,1.70034904728925,0.3484317120703375,CA,2023-11-16,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1
174,1.98298338261574,0.3883274918401185,CA,2023-11-17,1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0
175,1.41072623012228,0.3591573772247165,CA,2023-11-18,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0
176,0.64513295861064,0.3534467749237235,CA,2023-11-19,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
177,2.57448041374201,0.2966675665123215,CA,2023-11-20,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
178,1.8738129436512,0.347345471290107,CA,2023-11-21,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
179,2.01170546001236,0.3095542674978815,CA,2023-11-22,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1
180,0.890275326141973,0.418527063033982,CA,2023-11-23,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1
181,1.41285003886422,0.341895246192516,CA,2023-11-24,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0
182,2.0026085075186,0.318983449669986,CA,2023-11-25,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1
183,1.31451150100177,0.2644801707691425,CA,2023-11-26,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
184,3.26361458736971,0.376456622485145,CA,2023-11-27,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1
185,3.24827464293866,0.354104415544973,CA,2023-11-28,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
