...1,es_score,brier_score,location,target_date,X24A_50_CI,X24B_50_CI,recombinant_50_CI,X24C_50_CI,X24D_50_CI,X24G_50_CI,other_50_CI,X24A_95_CI,X24B_95_CI,recombinant_95_CI,X24C_95_CI,X24D_95_CI,X24G_95_CI,other_95_CI
35,NA,NA,AK,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,0.915700509663282,0.615559922250535,AK,2024-06-10,1,1,1,0,1,1,1,0,1,1,0,1,1,1
38,NA,NA,AK,2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,AK,2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,0.116211047749919,0.093118450883542,AK,2024-06-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
41,NA,NA,AK,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,1.69917733132693,0.55166303253932,AL,2024-05-06,0,1,1,0,1,1,1,0,1,1,0,1,1,1
45,NA,NA,AL,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,NA,NA,AL,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,NA,NA,AL,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,NA,NA,AL,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,AL,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,AL,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,NA,NA,AL,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,NA,NA,AL,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,NA,NA,AL,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,NA,NA,AL,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,AL,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,NA,NA,AL,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,NA,NA,AL,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,NA,NA,AL,2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,NA,NA,AL,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,NA,NA,AL,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,AL,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,NA,NA,AL,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,NA,NA,AL,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,NA,NA,AL,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,AL,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,AL,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,NA,NA,AL,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,AL,2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,NA,NA,AL,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,AL,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,NA,AL,2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,NA,NA,AL,2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,NA,NA,AL,2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,NA,NA,AL,2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,AL,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,NA,NA,AR,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,NA,NA,AR,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,0.0328419562261064,0.0168980375107715,AR,2024-05-08,1,1,1,1,1,1,1,0,1,1,1,1,1,0
89,NA,NA,AR,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,NA,NA,AR,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,NA,NA,AR,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,NA,NA,AR,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,NA,NA,AR,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,NA,NA,AR,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,NA,NA,AR,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,NA,NA,AR,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,NA,NA,AR,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,NA,NA,AR,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,NA,NA,AR,2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,NA,NA,AR,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,NA,NA,AR,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,NA,NA,AR,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,NA,NA,AR,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,NA,NA,AR,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,NA,NA,AR,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,NA,NA,AR,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,NA,NA,AR,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,NA,NA,AR,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,NA,NA,AR,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,NA,NA,AR,2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,NA,NA,AR,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,NA,NA,AR,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,0.0902824744704644,0.02518506648270085,AR,2024-06-10,1,1,1,1,1,1,1,0,0,1,1,1,1,1
122,NA,NA,AR,2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,NA,NA,AR,2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,NA,NA,AR,2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,NA,NA,AR,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,NA,NA,AZ,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,0.540045519655571,0.0206214500657613,AZ,2024-05-06,1,1,1,1,1,1,1,0,0,1,1,1,1,1
129,0.398046179537362,0.0211753882961987,AZ,2024-05-07,1,1,1,1,1,1,1,0,0,1,1,1,0,1
130,0.664785740625079,0.1037385906699635,AZ,2024-05-08,1,1,1,1,1,1,1,1,0,1,0,1,1,1
131,0.608438888883842,0.2671069282797025,AZ,2024-05-09,1,1,1,1,1,1,1,0,0,1,1,1,1,1
132,2.89260846567179,0.5134780428983,AZ,2024-05-10,0,0,1,1,1,1,1,0,0,1,1,1,1,1
133,1.62220191384078,0.761428310217375,AZ,2024-05-11,0,0,1,0,1,1,1,0,0,1,0,1,1,1
134,0.0476958230973924,0.023841774923062,AZ,2024-05-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
135,1.93424877825923,0.494367808549383,AZ,2024-05-13,0,1,1,1,0,0,1,0,1,1,0,0,0,1
136,0.666961448195236,0.272252118675358,AZ,2024-05-14,1,1,1,0,1,1,1,1,0,1,0,1,1,1
137,0.659131256401004,0.2720908095754955,AZ,2024-05-15,1,1,1,0,1,1,1,1,0,1,0,1,1,1
138,1.01755946780201,0.76415733331033,AZ,2024-05-16,0,1,1,0,1,1,1,0,1,1,0,1,1,1
139,0.969984234618457,0.73347565470095,AZ,2024-05-17,0,0,1,1,1,1,1,0,0,1,1,1,1,1
140,0.0554862872005898,0.0268336536607813,AZ,2024-05-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
141,0.0568018310816885,0.02731864700461895,AZ,2024-05-19,1,1,1,1,1,1,1,0,0,1,1,1,1,1
142,0.995696178671734,0.759352619722215,AZ,2024-05-20,0,1,1,0,1,1,1,0,1,1,0,1,1,1
143,0.196808439981998,0.0282862816453814,AZ,2024-05-21,1,1,1,1,1,1,1,0,1,1,0,1,1,1
144,0.752729199183822,0.3930428861284585,AZ,2024-05-22,1,1,1,0,1,1,1,1,1,1,1,1,1,1
145,NA,NA,AZ,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146,0.0693487762246596,0.0297521705114441,AZ,2024-05-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
147,NA,NA,AZ,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148,1.56686981479788,0.446402241623898,AZ,2024-05-26,0,0,1,1,1,1,1,0,0,1,0,1,1,1
149,1.80955425887385,0.422730631260995,AZ,2024-05-27,1,1,1,1,0,1,1,0,0,1,1,0,1,1
150,2.19760821577964,0.3918572191751275,AZ,2024-05-28,0,1,1,0,1,1,1,1,0,1,0,1,0,1
151,1.69143449828833,0.573811458419945,AZ,2024-05-29,0,1,1,1,1,1,0,0,0,1,0,1,1,0
152,0.883438098109341,0.696901879692735,AZ,2024-05-30,1,0,1,1,1,1,1,0,0,1,1,1,1,1
153,NA,NA,AZ,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154,0.586642164361556,0.3624820354827295,AZ,2024-06-01,1,1,1,1,1,1,1,0,0,1,1,1,1,1
155,2.89797696011409,0.747285355886125,AZ,2024-06-02,0,1,1,0,1,1,1,0,1,1,0,1,1,1
156,3.86433237871637,0.618307379112535,AZ,2024-06-03,0,0,1,0,1,1,1,0,0,0,0,1,1,1
157,2.65534842447114,0.478938088283566,AZ,2024-06-04,0,1,1,0,0,1,1,0,0,0,0,0,1,1
158,2.12237754685878,0.4753388057940785,AZ,2024-06-05,0,0,1,1,1,1,1,0,0,1,0,1,1,1
159,1.16812817370616,0.305965028278271,AZ,2024-06-06,1,1,1,0,1,1,1,0,0,1,0,1,0,1
160,1.85751706641108,0.741510508625675,AZ,2024-06-07,0,1,1,0,1,1,1,0,1,1,0,1,1,1
161,1.07658413225432,0.2823066531369465,AZ,2024-06-08,1,1,0,1,1,1,1,0,1,0,0,1,1,1
162,3.09977234400034,0.721206402181215,AZ,2024-06-09,0,0,1,0,1,1,0,0,0,1,0,1,1,0
163,5.74223562398712,0.402292374978491,AZ,2024-06-10,0,1,1,0,1,0,1,0,0,1,0,1,0,1
164,6.12329847270376,0.46510218939511,AZ,2024-06-11,0,1,1,0,1,0,1,0,0,0,0,1,0,1
165,6.37154508513946,0.4236299880976315,AZ,2024-06-12,0,1,1,0,1,0,0,0,0,1,0,1,0,0
166,2.87453784719372,0.438739445865864,AZ,2024-06-13,0,0,1,0,1,0,1,0,1,1,0,1,0,1
167,3.4264625319094,0.59280602085234,AZ,2024-06-14,0,1,1,0,1,1,1,0,1,1,0,1,1,1
168,0.133033796899051,0.04562666722110205,AZ,2024-06-15,1,1,1,1,1,1,1,0,0,1,1,1,1,1
169,0.81065921188327,0.1217469252313815,CA,2024-05-05,1,1,1,1,1,1,1,0,0,1,0,0,1,1
170,1.45634649504277,0.2244174150072975,CA,2024-05-06,1,1,1,1,0,1,1,0,1,1,1,0,1,1
171,13.9885604508812,0.55174827319763,CA,2024-05-07,0,0,1,0,1,0,1,0,0,0,0,1,0,0
172,1.40141429870702,0.261815226080848,CA,2024-05-08,1,1,1,1,0,1,1,0,0,1,1,0,1,0
173,4.18867326723863,0.3238716362560745,CA,2024-05-09,0,1,1,0,1,0,1,0,0,1,0,1,0,1
174,4.49336309372193,0.381018116431949,CA,2024-05-10,0,0,1,1,1,0,1,0,0,0,1,1,0,1
175,6.04259232040198,0.446382816001495,CA,2024-05-11,0,1,1,0,1,1,1,0,1,0,0,0,0,1
176,8.80391241128759,0.4720386211341975,CA,2024-05-12,0,0,1,0,1,1,1,0,0,0,0,1,0,0
177,3.88818868107594,0.437626245265139,CA,2024-05-13,0,1,0,0,1,0,1,0,0,0,0,1,0,1
178,9.17672652710043,0.4051792777698965,CA,2024-05-14,0,0,1,0,0,0,1,0,0,0,0,0,0,1
179,6.86927493543549,0.383247021990781,CA,2024-05-15,0,0,1,0,1,1,1,0,0,0,0,0,0,1
180,2.84253343691117,0.295854950703339,CA,2024-05-16,1,1,1,0,1,1,1,0,0,0,0,1,0,1
181,1.21106502531363,0.2704078192030365,CA,2024-05-17,1,1,1,1,1,0,1,0,0,0,1,1,0,1
182,2.0526843811726,0.1552551955594575,CA,2024-05-18,0,0,1,1,1,1,1,0,0,0,0,1,0,1
183,7.07836664900323,0.437401446767477,CA,2024-05-19,0,1,1,0,1,0,1,0,0,1,0,1,0,1
184,4.23216578934923,0.2650063505322685,CA,2024-05-20,1,0,1,0,1,1,1,0,0,1,0,0,0,0
185,2.86322010319581,0.293383028848631,CA,2024-05-21,1,1,0,0,1,1,1,0,0,0,0,1,1,1
186,2.99795033570618,0.304978257278012,CA,2024-05-22,1,1,1,0,1,0,1,0,0,1,0,0,0,1
187,6.79999290021337,0.3456239514010075,CA,2024-05-23,0,0,1,0,1,1,1,0,0,0,0,1,0,1
188,4.45487024561267,0.3761801785262445,CA,2024-05-24,0,1,0,0,1,0,1,0,1,0,0,0,0,1
189,3.72232216283975,0.354638524175597,CA,2024-05-25,0,0,1,0,1,1,0,0,0,1,0,1,1,0
190,9.74672616544637,0.430619778072871,CA,2024-05-26,0,0,1,0,1,0,0,0,0,1,1,0,0,0
191,4.16031427672992,0.359724248353029,CA,2024-05-27,0,1,1,0,1,0,1,0,0,0,0,0,0,0
192,7.34075714370444,0.370901596051741,CA,2024-05-28,0,1,1,0,1,1,1,0,0,0,0,0,0,1
193,5.95974391587729,0.376837305878047,CA,2024-05-29,0,1,1,0,1,0,1,0,0,0,0,1,1,1
194,15.6424614850825,0.463675301123856,CA,2024-05-30,0,1,1,0,0,0,0,0,0,0,0,0,0,0
195,10.4569221528381,0.374336106513847,CA,2024-05-31,1,0,1,0,1,0,0,0,0,0,0,0,0,0
196,8.06358705776613,0.461675553438565,CA,2024-06-01,0,0,1,0,1,0,1,0,0,0,0,0,0,1
197,12.854488013416,0.449343322725645,CA,2024-06-02,0,1,1,0,1,0,0,0,0,0,0,0,0,0
198,10.1631118605751,0.412818541969963,CA,2024-06-03,0,1,1,0,1,0,1,0,0,0,0,0,0,1
199,15.8754589041715,0.436311149337864,CA,2024-06-04,0,1,1,0,1,0,0,0,1,1,0,0,0,1
200,15.5888165388308,0.404426290769329,CA,2024-06-05,1,0,1,0,1,0,1,0,0,0,0,0,0,0
201,13.2900815305982,0.3838347155701935,CA,2024-06-06,1,1,1,0,0,0,1,0,0,0,0,0,0,0
202,12.9116875919043,0.3783810481480285,CA,2024-06-07,0,0,0,0,0,0,1,0,0,0,0,0,0,0
203,6.61627934763078,0.437876906338606,CA,2024-06-08,1,0,1,0,1,1,0,0,0,0,0,1,0,0
204,8.92512209287203,0.427295118921719,CA,2024-06-09,1,0,1,0,1,0,0,0,1,0,0,0,0,0
205,9.36127181970794,0.393069723487526,CA,2024-06-10,1,0,0,0,1,0,1,0,0,0,0,0,0,1
206,15.4384734149237,0.435144363558856,CA,2024-06-11,1,0,1,0,0,0,0,0,0,1,0,1,0,0
207,9.65618740964426,0.4137152063943975,CA,2024-06-12,1,0,1,0,0,0,0,0,0,1,0,1,0,0
208,9.64141550174324,0.41642258445082603,CA,2024-06-13,1,0,1,0,1,0,1,0,0,0,0,0,0,1
209,8.55180495636226,0.467412752338106,CA,2024-06-14,1,0,1,0,1,0,0,0,0,1,0,0,0,0
210,4.58737425740819,0.439767152217774,CA,2024-06-15,1,0,1,0,1,0,0,0,0,1,0,0,0,0
211,NA,NA,CO,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,0.844487036201271,0.578711888740005,CO,2024-05-06,1,0,1,1,1,1,1,1,0,1,1,1,0,1
213,NA,NA,CO,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214,NA,NA,CO,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215,NA,NA,CO,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,0.112674410762024,0.0696543754747955,CO,2024-05-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
217,NA,NA,CO,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,NA,NA,CO,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,0.119457813390307,0.0750132368874945,CO,2024-05-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
220,NA,NA,CO,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221,0.11906601966445,0.0785627397089315,CO,2024-05-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
222,NA,NA,CO,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223,NA,NA,CO,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,NA,NA,CO,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,NA,NA,CO,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,0.957540371444363,0.71432241935862,CO,2024-05-20,1,1,1,1,1,0,1,0,1,1,1,1,0,1
227,NA,NA,CO,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228,0.645579804216841,0.3874660518231905,CO,2024-05-22,1,1,1,0,1,1,1,0,1,1,0,1,1,1
229,NA,NA,CO,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,0.144676140333531,0.0943469079342965,CO,2024-05-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
231,NA,NA,CO,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,NA,NA,CO,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,NA,NA,CO,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
