...1,es_score,brier_score,location,target_date,X22F_50_CI,X24A_50_CI,recombinant_50_CI,X23H_50_CI,other_50_CI,X22F_95_CI,X24A_95_CI,recombinant_95_CI,X23H_95_CI,other_95_CI
36,NA,NA,AK,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,NA,AK,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,NA,NA,AK,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,AK,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,NA,NA,AK,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,AK,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,0.489022675379504,0.375710672773769,AL,2024-02-05,1,1,1,1,1,1,1,1,1,1
45,NA,NA,AL,2024-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,0.980199099142148,0.678957583794015,AL,2024-02-07,0,1,1,1,1,0,1,1,1,0
47,0.215531506656967,0.146386132501631,AL,2024-02-08,1,1,1,1,1,1,1,1,1,1
48,NA,NA,AL,2024-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,AL,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,AL,2024-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,NA,NA,AL,2024-02-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,NA,NA,AL,2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,0.179691926737444,0.134494547456952,AL,2024-02-15,1,1,1,1,1,1,0,1,1,0
55,NA,NA,AL,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,AL,2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,NA,NA,AL,2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,0.167287675735113,0.130819402087262,AL,2024-02-20,1,1,1,1,1,1,1,1,1,1
60,NA,NA,AL,2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,NA,NA,AL,2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,NA,NA,AL,2024-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,0.412821286825883,0.131921029134086,AL,2024-02-26,1,1,1,1,1,1,1,1,1,1
66,NA,NA,AL,2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,NA,NA,AL,2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,0.148677516211105,0.134976049920662,AL,2024-02-29,1,1,1,1,1,1,0,1,0,1
69,NA,NA,AL,2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,0.145180293348944,0.142042254124065,AL,2024-03-04,1,1,1,1,1,1,0,1,0,1
73,0.379516863906527,0.1443972897180915,AL,2024-03-05,1,1,1,1,1,0,0,1,1,1
74,NA,NA,AL,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,NA,NA,AL,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,AL,2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,NA,AL,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,NA,NA,AL,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,0.415307070764486,0.245158342280943,AL,2024-03-13,1,1,1,1,1,1,0,1,1,0
82,NA,NA,AL,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,AL,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,0.0704376499699617,0.03648006152392785,AR,2024-02-05,1,1,1,1,1,1,1,1,1,1
87,0.0655426749964657,0.03346476821925785,AR,2024-02-06,1,1,1,1,1,1,1,1,1,1
88,0.0616635720490957,0.03068652236664165,AR,2024-02-07,1,1,1,1,1,1,1,1,1,1
89,0.190381339135298,0.02812935666477595,AR,2024-02-08,1,1,1,1,1,1,1,1,1,1
90,0.171860244529203,0.0257779594292196,AR,2024-02-09,1,1,1,1,1,1,0,1,1,0
91,NA,NA,AR,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,0.0448918335976322,0.01981583061483485,AR,2024-02-12,1,1,1,1,1,1,1,1,1,1
94,0.69882002536721,0.3849905280915145,AR,2024-02-13,1,1,1,1,1,1,1,1,1,1
95,0.126850692940395,0.01662136837066765,AR,2024-02-14,1,1,1,1,1,1,1,1,1,1
96,NA,NA,AR,2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,NA,NA,AR,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,0.0875073340412744,0.0107252531105984,AR,2024-02-19,1,1,1,1,1,1,0,1,0,1
101,0.0840262386840039,0.0098314544694412,AR,2024-02-20,1,1,1,1,1,1,1,1,1,1
102,NA,NA,AR,2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,NA,NA,AR,2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,NA,NA,AR,2024-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,NA,NA,AR,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,0.0540797676410753,0.00587630201955555,AR,2024-02-26,1,1,1,1,1,1,1,1,1,1
108,NA,NA,AR,2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,NA,NA,AR,2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,1.14740784782157,0.87050502735123,AR,2024-02-29,1,0,1,1,0,1,0,1,1,0
111,0.0113617351709806,0.004207534360523335,AR,2024-03-01,1,1,1,1,1,1,1,1,1,1
112,NA,NA,AR,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,0.0714349616819596,0.00329300842015289,AR,2024-03-04,1,1,1,1,1,1,1,1,1,1
115,NA,NA,AR,2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,NA,NA,AR,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,NA,NA,AR,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,0.00841022904611538,0.002392555497042,AR,2024-03-08,1,1,1,1,1,1,1,1,1,1
119,NA,NA,AR,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,NA,NA,AR,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,NA,NA,AR,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,NA,NA,AR,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,NA,NA,AR,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,NA,NA,AR,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,0.297023392032719,0.02295381704493825,AZ,2024-02-04,1,1,1,1,1,1,0,1,1,0
128,0.775068482962112,0.1466900866315335,AZ,2024-02-05,1,1,1,1,1,1,0,1,1,0
129,2.54620050280097,0.054488065835075,AZ,2024-02-06,0,0,1,1,0,0,0,1,1,0
130,1.99627748324332,0.0179536085024756,AZ,2024-02-07,1,0,1,1,0,0,0,1,1,0
131,0.0178798596114432,0.01656973297590685,AZ,2024-02-08,1,1,1,1,1,1,1,1,1,1
132,1.0417817494367,0.3011763915248,AZ,2024-02-09,1,1,1,0,1,1,0,1,0,1
133,0.0570131534649456,0.01415666687057975,AZ,2024-02-10,1,1,1,1,1,1,1,1,1,1
134,0.341250753797028,0.109770366030733,AZ,2024-02-11,1,1,1,1,1,1,0,1,1,0
135,0.571101673853944,0.012150949942598,AZ,2024-02-12,1,1,1,1,1,1,0,1,1,0
136,1.08221647052345,0.0693884263203345,AZ,2024-02-13,1,1,0,1,1,1,1,0,1,0
137,1.22641272157851,0.0104848269447194,AZ,2024-02-14,1,0,1,1,0,1,0,1,0,0
138,0.00984378904662329,0.0097609971825484,AZ,2024-02-15,1,1,1,1,1,1,1,1,1,1
139,0.0720665903966223,0.00910156875843525,AZ,2024-02-16,1,1,1,1,1,1,1,1,1,1
140,0.357038567205478,0.00850092309932115,AZ,2024-02-17,1,1,1,1,1,1,0,1,1,0
141,0.407482323333942,0.051333082475863,AZ,2024-02-18,1,1,1,1,1,1,1,1,1,1
142,0.901816460212801,0.00745599550242065,AZ,2024-02-19,1,0,1,1,1,1,0,1,1,0
143,0.819221082521056,0.0666554387534165,AZ,2024-02-20,1,1,0,1,1,1,0,0,0,0
144,1.29823363228603,0.03862874289297815,AZ,2024-02-21,1,1,0,1,0,1,0,0,1,0
145,1.07621600659583,0.231059236193135,AZ,2024-02-22,1,0,0,1,1,1,0,0,1,0
146,0.041523706442088,0.0058757988931324,AZ,2024-02-23,1,1,1,1,1,1,1,1,1,1
147,0.0179385697242866,0.005567123937747,AZ,2024-02-24,1,1,1,1,1,1,0,1,1,0
148,1.43762271185355,0.201179504669498,AZ,2024-02-25,1,0,0,1,1,1,0,0,1,0
149,0.145913641547813,0.00503458117234185,AZ,2024-02-26,1,1,1,1,1,1,1,1,1,1
150,0.873774702161129,0.087388448986681,AZ,2024-02-27,1,1,0,1,1,1,1,0,1,0
151,0.0743553190151382,0.0046010628095623,AZ,2024-02-28,1,1,1,1,1,1,1,1,1,1
152,0.0271065849126408,0.00441699327716044,AZ,2024-02-29,1,1,1,1,1,1,0,1,1,0
153,0.00320491905968832,0.004252741379581835,AZ,2024-03-01,1,1,1,1,1,1,1,1,1,1
154,0.0427259088024173,0.004107048592812965,AZ,2024-03-02,1,1,1,1,1,1,1,1,1,1
155,0.0398790898043194,0.00397882142268905,AZ,2024-03-03,1,1,1,1,1,1,1,1,1,1
156,0.127588585020747,0.003867122223854915,AZ,2024-03-04,1,1,1,1,1,1,1,1,1,1
157,0.0765931850169194,0.003771161703211895,AZ,2024-03-05,1,1,1,1,1,1,0,1,1,0
158,0.0206535852689753,0.00369029309270116,AZ,2024-03-06,1,1,1,1,1,1,1,1,1,1
159,0.00252537530348038,0.003624007994884945,AZ,2024-03-07,1,1,1,1,1,1,1,1,1,1
160,NA,NA,AZ,2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161,0.0194159429222614,0.003533833597939645,AZ,2024-03-09,1,1,1,1,1,1,0,1,1,0
162,1.17437558778215,0.308347453059237,AZ,2024-03-10,1,0,0,1,1,1,0,0,1,1
163,0.0312473621306655,0.00349928952990715,AZ,2024-03-11,1,1,1,1,1,1,0,1,1,0
164,1.14007745497344,0.299697055985498,AZ,2024-03-12,1,0,1,1,0,1,0,1,1,0
165,0.11893502676198,0.003521272120461915,AZ,2024-03-13,1,1,1,1,1,1,0,1,1,0
166,0.0324886552026608,0.00355440104816213,AZ,2024-03-14,1,1,1,1,1,1,1,1,1,1
167,NA,NA,AZ,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168,NA,NA,AZ,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169,2.05214825162634,0.0427046585148646,CA,2024-02-04,1,0,1,1,0,0,0,1,1,0
170,2.92662830053375,0.0689720787234605,CA,2024-02-05,1,0,1,1,0,1,1,0,1,0
171,1.58688402404734,0.1038273686937055,CA,2024-02-06,1,1,1,1,1,1,0,0,0,0
172,1.84244207852383,0.0844899860032865,CA,2024-02-07,1,1,1,1,1,1,0,0,0,0
173,6.07728570113789,0.0390740628135213,CA,2024-02-08,1,0,0,1,0,1,0,1,1,0
174,4.36013399852621,0.1146193423824905,CA,2024-02-09,1,1,0,1,0,1,0,0,0,0
175,2.00254036391382,0.1382139811928945,CA,2024-02-10,1,0,0,1,1,1,0,0,1,0
176,0.143939660652769,0.00981353688173335,CA,2024-02-11,1,1,1,1,1,1,0,1,1,0
177,2.78931346914706,0.106422400818847,CA,2024-02-12,1,1,0,1,0,1,1,0,1,0
178,1.52611715016655,0.0862371423758385,CA,2024-02-13,1,1,1,0,1,1,0,0,0,0
179,3.97864030828248,0.0419798930168843,CA,2024-02-14,1,0,1,1,0,1,0,0,0,0
180,1.5635548461733,0.1107205014673725,CA,2024-02-15,1,1,1,1,1,0,0,0,1,0
181,3.03280968389177,0.0397629880826223,CA,2024-02-16,1,0,1,1,0,1,0,0,0,0
182,1.5039040834871,0.0362129365731958,CA,2024-02-17,1,0,1,1,0,1,0,0,1,0
183,0.94523523570748,0.0545290344819665,CA,2024-02-18,1,1,1,1,1,1,1,1,1,1
184,1.75572367378503,0.0402408025082507,CA,2024-02-19,1,0,1,1,0,1,0,1,1,0
185,0.831594329974365,0.00601811571923675,CA,2024-02-20,1,1,1,1,1,1,0,1,1,0
186,1.17004871480234,0.082942339531586,CA,2024-02-21,1,1,1,0,1,1,0,0,1,0
187,1.36575886902827,0.0627763700973295,CA,2024-02-22,1,1,1,0,1,1,0,0,0,0
188,1.04728599764254,0.0627174960881605,CA,2024-02-23,1,1,1,1,1,1,0,0,1,0
189,1.39568812109004,0.057334342748695,CA,2024-02-24,1,1,0,1,0,0,1,0,1,0
190,1.65552674063869,0.004963801745632615,CA,2024-02-25,1,0,1,1,1,1,0,1,1,0
191,1.20622641276449,0.0743326352626225,CA,2024-02-26,1,1,1,1,1,1,0,0,1,1
192,2.5191976633498,0.1082660379057055,CA,2024-02-27,1,0,1,1,0,1,0,0,1,0
193,1.99966052791946,0.0738735793069665,CA,2024-02-28,1,1,0,1,1,1,0,0,1,1
194,0.191269355620975,0.004472020897603645,CA,2024-02-29,1,1,1,1,1,1,1,1,1,1
195,0.290275070917861,0.004390079416092155,CA,2024-03-01,1,1,1,1,1,1,0,1,1,0
196,1.39497188128604,0.00432339895574312,CA,2024-03-02,1,0,1,1,1,1,0,1,0,1
197,0.670971159612633,0.044681760887916,CA,2024-03-03,1,1,1,1,1,1,1,0,1,0
198,1.02964918102812,0.0849070772706295,CA,2024-03-04,1,1,1,1,1,1,0,0,1,0
199,2.22408606944243,0.1086397487278445,CA,2024-03-05,1,0,1,1,0,1,0,0,1,0
200,0.916264116923917,0.0574884676095065,CA,2024-03-06,1,1,1,1,1,1,0,1,1,0
201,2.39234816852947,0.1153148226787645,CA,2024-03-07,1,0,1,1,0,1,0,0,1,0
202,1.28137834589942,0.051898150009697,CA,2024-03-08,1,1,1,0,1,1,0,1,0,0
203,1.43179579203035,0.1315450129395815,CA,2024-03-09,1,1,1,1,0,1,1,0,0,0
204,1.29466624578773,0.1091890908219205,CA,2024-03-10,1,1,1,1,0,1,0,1,1,0
205,1.68083604442924,0.1827203840845745,CA,2024-03-11,1,0,1,1,0,1,0,1,1,0
206,1.19116005019394,0.1030465970505415,CA,2024-03-12,1,1,1,1,0,1,0,0,1,0
207,2.64676680846924,0.1064918189205315,CA,2024-03-13,1,1,1,1,0,1,0,1,1,0
208,1.87741573646519,0.112209119940859,CA,2024-03-14,1,1,1,1,0,1,0,0,1,0
209,0.931614624513482,0.0359397636389313,CA,2024-03-15,1,1,1,1,1,1,0,1,1,0
210,0.927981013553265,0.1402468600275375,CA,2024-03-16,1,1,1,1,1,1,0,0,1,0
211,NA,NA,CO,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,0.0239121875536527,0.01852310809205555,CO,2024-02-05,1,1,1,1,1,1,0,1,1,0
213,0.0208378286940492,0.0174689538401496,CO,2024-02-06,1,1,1,1,1,1,0,1,0,1
214,0.0205610812431842,0.01648604674237845,CO,2024-02-07,1,1,1,1,1,1,1,1,1,1
215,0.0739877234341382,0.01556968696523905,CO,2024-02-08,1,1,1,1,1,1,1,1,1,1
216,0.0675297524795448,0.01471550000755065,CO,2024-02-09,1,1,1,1,1,1,0,1,1,0
217,1.1198278555708,0.443938303832839,CO,2024-02-10,1,0,0,1,1,1,0,0,1,1
218,NA,NA,CO,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,0.0511416250592585,0.01248670660557255,CO,2024-02-12,1,1,1,1,1,1,1,1,1,1
220,1.13839842411739,0.446089494097363,CO,2024-02-13,1,0,0,1,1,1,0,0,1,1
221,NA,NA,CO,2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
222,0.0122637630050181,0.010687299384058,CO,2024-02-15,1,1,1,1,1,1,1,1,1,1
223,NA,NA,CO,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,NA,NA,CO,2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,NA,NA,CO,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,NA,NA,CO,2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227,0.0096204281562756,0.0084435459088519,CO,2024-02-20,1,1,1,1,1,1,1,1,1,1
228,0.104231649225723,0.00808888264097255,CO,2024-02-21,1,1,1,1,1,1,1,1,1,1
229,NA,NA,CO,2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,1.17940211212016,0.450710898212971,CO,2024-02-23,1,0,0,1,1,1,1,0,0,1
231,NA,NA,CO,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,NA,NA,CO,2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,0.0505482698027926,0.00669908869859115,CO,2024-02-26,1,1,1,1,1,1,1,1,1,1
234,0.00665323840360275,0.00648960281496395,CO,2024-02-27,1,1,1,1,1,1,1,1,1,1
235,0.00731188008390013,0.0063007576497292,CO,2024-02-28,1,1,1,1,1,1,1,1,1,1
236,0.0232911801597527,0.00613184341171205,CO,2024-02-29,1,1,1,1,1,1,1,1,1,1
237,NA,NA,CO,2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,NA,NA,CO,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,NA,NA,CO,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,0.0217320450203489,0.00564505919613955,CO,2024-03-04,1,1,1,1,1,1,0,0,1,1
241,NA,NA,CO,2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,NA,NA,CO,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
243,NA,NA,CO,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244,0.00539347110641437,0.0054482117496396,CO,2024-03-08,1,1,1,1,1,1,0,1,1,0
245,NA,NA,CO,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,NA,NA,CO,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,NA,NA,CO,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
248,0.0198495912821484,0.00554801814315905,CO,2024-03-12,1,1,1,1,1,1,1,1,1,1
249,0.00553540157882008,0.00562305732897165,CO,2024-03-13,1,1,1,1,1,1,1,1,1,1
250,NA,NA,CO,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251,0.00618052337701638,0.00583940192735985,CO,2024-03-15,1,1,1,1,1,1,1,1,1,1
252,NA,NA,CO,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,0.0120384222185935,0.00601627153727165,CT,2024-02-04,1,1,1,1,1,1,1,1,1,1
254,0.0745421926979746,0.0054527344914369,CT,2024-02-05,1,1,1,1,1,1,1,1,1,1
255,0.630532365623256,0.176886855393167,CT,2024-02-06,1,1,1,1,1,1,0,1,1,0
256,0.111660308886516,0.004497006892014925,CT,2024-02-07,1,1,1,1,1,1,0,1,1,0
257,1.01987876654492,0.440315661216154,CT,2024-02-08,1,0,1,1,0,1,0,1,1,0
258,0.0559021018757718,0.00373115409087678,CT,2024-02-09,1,1,1,1,1,1,1,1,1,1
259,NA,NA,CT,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,0.00656352069775323,0.00311701246903298,CT,2024-02-11,1,1,1,1,1,1,1,1,1,1
261,0.15594432729109,0.00285706048412941,CT,2024-02-12,1,1,1,1,1,1,1,1,1,1
262,NA,NA,CT,2024-02-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
263,0.00496005708062043,0.00241539925729931,CT,2024-02-14,1,1,1,1,1,1,1,1,1,1
264,0.003967675142543,0.00222831354855586,CT,2024-02-15,1,1,1,1,1,1,1,1,1,1
265,NA,NA,CT,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,0.00410739944217514,0.001910330946088835,CT,2024-02-17,1,1,1,1,1,1,1,1,1,1
267,NA,NA,CT,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,0.0127816460097374,0.001654988123200865,CT,2024-02-19,1,1,1,1,1,1,1,1,1,1
269,NA,NA,CT,2024-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270,0.0230376775193332,0.00145028972456132,CT,2024-02-21,1,1,1,1,1,1,1,1,1,1
271,1.1879363570802,0.464767687018728,CT,2024-02-22,1,0,1,1,0,1,0,1,1,0
272,0.00938102832675387,0.00128680517167884,CT,2024-02-23,1,1,1,1,1,1,1,1,1,1
273,NA,NA,CT,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,0.0175976033257184,0.00115716097226836,CT,2024-02-25,1,1,1,1,1,1,1,1,1,1
275,0.00225616561115352,0.00110318747347145,CT,2024-02-26,1,1,1,1,1,1,0,1,1,0
276,0.00818141098030326,0.001055643037172695,CT,2024-02-27,1,1,1,1,1,1,1,1,1,1
277,0.00181973930524301,0.00101402235967668,CT,2024-02-28,1,1,1,1,1,1,1,1,1,1
278,0.0156292201681729,9.77889695027125e-4,CT,2024-02-29,1,1,1,1,1,1,1,1,1,1
279,NA,NA,CT,2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280,NA,NA,CT,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,NA,NA,CT,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,0.00171706740040851,8.81666543893015e-4,CT,2024-03-04,1,1,1,1,1,1,1,1,1,1
