...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23H_50_CI,X23G_50_CI,X24A_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23H_95_CI,X23G_95_CI,X24A_95_CI,other_95_CI
72,NA,NA,AL,2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,NA,NA,AL,2023-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,AL,2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,0.74551105140957,0.481368980306048,AL,2023-12-07,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
76,NA,NA,AL,2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,0.140116418818578,0.1286408242313095,AL,2023-12-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
80,NA,NA,AL,2023-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,NA,NA,AL,2023-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,NA,NA,AL,2023-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,0.802050423198104,0.391625547458373,AL,2023-12-15,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
84,NA,NA,AL,2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,2.8936336672118,0.53301066282712,AR,2023-11-06,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0
87,0.818906939228775,0.59538630227684,AR,2023-11-07,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
88,0.209730939986577,0.1420208601761535,AR,2023-11-08,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
89,NA,NA,AR,2023-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,NA,NA,AR,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,NA,NA,AR,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,NA,NA,AR,2023-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,NA,NA,AR,2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,0.628671329020251,0.456576956234868,AR,2023-11-15,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
96,NA,NA,AR,2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,NA,NA,AR,2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,0.632186144695953,0.453758846799908,AR,2023-11-20,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1
101,0.856580102454347,0.4110459092432075,AR,2023-11-21,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1
102,NA,NA,AR,2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,NA,NA,AR,2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,NA,NA,AR,2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,NA,NA,AR,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,0.225646188284523,0.157265233456338,AR,2023-11-27,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
108,1.3863207920226,0.54911457332326,AR,2023-11-28,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1
109,0.610359974539717,0.1608171886828645,AR,2023-11-29,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
110,NA,NA,AR,2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,0.859799504203833,0.61291178989884,AR,2023-12-01,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1
112,NA,NA,AR,2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,NA,NA,AR,2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,0.59094841261946,0.428069164868455,AR,2023-12-05,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
116,NA,NA,AR,2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,1.72808688110388,0.62088473782204,AR,2023-12-07,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1
118,NA,NA,AR,2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,0.579478080012012,0.413719546761961,AR,2023-12-10,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
121,NA,NA,AR,2023-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,1.24992676840117,0.604217377433635,AR,2023-12-12,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1
123,0.858478996505406,0.61164036557731,AR,2023-12-13,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1
124,2.68885659284273,0.45280783456525,AR,2023-12-14,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0
125,0.825198266331825,0.59052013186537,AR,2023-12-15,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1
126,NA,NA,AR,2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,2.20842779173164,0.3751229395123535,AZ,2023-11-05,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0
128,4.67639804772946,0.356865189851993,AZ,2023-11-06,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1
129,2.35112842676555,0.3236569781109445,AZ,2023-11-07,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1
130,2.52529992766651,0.381414261619353,AZ,2023-11-08,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
131,1.82636462057057,0.3724044542399995,AZ,2023-11-09,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,1
132,1.13270918874744,0.364300328822753,AZ,2023-11-10,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
133,1.269288771333,0.351378453748253,AZ,2023-11-11,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1
134,3.63474274926526,0.326129814855946,AZ,2023-11-12,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1
135,4.83887092227592,0.3206246816188865,AZ,2023-11-13,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
136,2.54763594518136,0.3744960092986835,AZ,2023-11-14,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0
137,2.67312989999372,0.320955152508868,AZ,2023-11-15,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1
138,1.59019148430451,0.1751946753064905,AZ,2023-11-16,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1
139,0.631708027397466,0.449068266341996,AZ,2023-11-17,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
140,1.06720933663194,0.395750683208772,AZ,2023-11-18,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1
141,1.843472712086,0.39197431415474,AZ,2023-11-19,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0
142,5.26485961672913,0.324046256366911,AZ,2023-11-20,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1
143,1.81677705232972,0.379933054769342,AZ,2023-11-21,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0
144,1.63161399535096,0.3888232001807215,AZ,2023-11-22,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1
145,1.12290042189789,0.4638169382572145,AZ,2023-11-23,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1
146,1.95467614723287,0.3135589114812005,AZ,2023-11-24,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1
147,1.90414342611544,0.384185260827884,AZ,2023-11-25,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1
148,4.69115400697665,0.481992818313601,AZ,2023-11-26,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
149,2.34447489263964,0.325138472723015,AZ,2023-11-27,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1
150,6.67478201753107,0.3629084110579865,AZ,2023-11-28,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
151,2.51238745504033,0.33497373760682,AZ,2023-11-29,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1
152,0.751493648741806,0.345161345921975,AZ,2023-11-30,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1
153,1.03524786690927,0.3217326875204275,AZ,2023-12-01,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0
154,1.87810708411028,0.3524201463522205,AZ,2023-12-02,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1
155,3.07192284432699,0.3341007563921035,AZ,2023-12-03,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
156,4.84178231301896,0.3917603542651275,AZ,2023-12-04,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1
157,4.823856965844,0.3042684313197635,AZ,2023-12-05,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,1
158,3.89490605566098,0.416663922832019,AZ,2023-12-06,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0
159,2.10303041383365,0.307247187010803,AZ,2023-12-07,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
160,0.524102591688574,0.25480828285673,AZ,2023-12-08,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1
161,0.838586694811229,0.1137509907841805,AZ,2023-12-09,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
162,1.10254756317916,0.4572934208840795,AZ,2023-12-10,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0
163,2.38803951819276,0.414850158704248,AZ,2023-12-11,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1
164,3.95735112288465,0.492194606446135,AZ,2023-12-12,1,1,1,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0
165,2.87314077582402,0.421445625131971,AZ,2023-12-13,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
166,1.64403528429523,0.33662419212865,AZ,2023-12-14,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1
167,1.15998846421576,0.3671324087764085,AZ,2023-12-15,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,1
168,5.10212534655345,0.50895083294007,AZ,2023-12-16,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
169,1.13734953805594,0.423538575732567,CA,2023-11-05,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0
170,3.09895260740229,0.320633020743368,CA,2023-11-06,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1
171,2.00633116024592,0.3729831518365195,CA,2023-11-07,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0
172,3.48466911451456,0.431105200949428,CA,2023-11-08,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
173,3.65561869869457,0.3789113377803775,CA,2023-11-09,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0
174,2.0445637732771,0.3126924463186175,CA,2023-11-10,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1
175,1.2867990866096,0.2398869921969435,CA,2023-11-11,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1
176,1.44575662818927,0.241476258774685,CA,2023-11-12,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1
177,3.10908086135298,0.368151387596663,CA,2023-11-13,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
178,2.69402857779557,0.306011228372143,CA,2023-11-14,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0
179,2.72584625098799,0.3209386922701805,CA,2023-11-15,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
180,1.73266141680761,0.349371691787564,CA,2023-11-16,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1
181,1.8201426246625,0.392380489027741,CA,2023-11-17,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0
182,1.44713050987666,0.359631318934834,CA,2023-11-18,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1
183,0.643467832525624,0.353839229448801,CA,2023-11-19,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
184,2.61933394505823,0.2957237181094225,CA,2023-11-20,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1
185,1.89777230631489,0.347418097089432,CA,2023-11-21,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0
