"","es_score","brier_score","location","target_date","X24A_50_CI","X24B_50_CI","X24C_50_CI","X24D_50_CI","X24E_50_CI","X24G_50_CI","other_50_CI","X24A_95_CI","X24B_95_CI","X24C_95_CI","X24D_95_CI","X24E_95_CI","X24G_95_CI","other_95_CI"
"21",NA,NA,"AK",2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",NA,NA,"AK",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",NA,NA,"AK",2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",NA,NA,"AK",2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",NA,NA,"AK",2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",NA,NA,"AK",2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",NA,NA,"AK",2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",NA,NA,"AK",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",NA,NA,"AK",2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",NA,NA,"AK",2024-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",NA,NA,"AK",2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",NA,NA,"AK",2024-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",NA,NA,"AK",2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",NA,NA,"AK",2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",NA,NA,"AK",2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",NA,NA,"AK",2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",0.576913333066568,0.819111254107662,"AK",2024-07-22,1,1,0,1,1,1,1,0,1,0,1,1,1,1
"38",NA,NA,"AK",2024-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",NA,NA,"AK",2024-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",NA,NA,"AK",2024-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",NA,NA,"AK",2024-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",NA,NA,"AK",2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",NA,NA,"AL",2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",NA,NA,"AL",2024-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",NA,NA,"AL",2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",NA,NA,"AL",2024-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",NA,NA,"AL",2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",NA,NA,"AL",2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",NA,NA,"AL",2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,"AL",2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",NA,NA,"AL",2024-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",NA,NA,"AL",2024-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",NA,NA,"AL",2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",NA,NA,"AL",2024-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",NA,NA,"AL",2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",NA,NA,"AL",2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",0.637352167931616,1.0189251869431,"AL",2024-06-30,1,0,1,1,1,1,1,1,0,1,1,0,1,1
"58",NA,NA,"AL",2024-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",NA,NA,"AL",2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",NA,NA,"AL",2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",NA,NA,"AL",2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",NA,NA,"AL",2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",NA,NA,"AL",2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,"AL",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",NA,NA,"AL",2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",0.628869276598795,1.03384624096904,"AL",2024-07-09,1,0,1,1,1,1,1,0,0,1,1,1,1,1
"67",NA,NA,"AL",2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",NA,NA,"AL",2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",NA,NA,"AL",2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",NA,NA,"AL",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",NA,NA,"AL",2024-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",0.773617754086681,1.20981078863634,"AL",2024-07-16,1,1,1,1,0,1,1,0,1,1,1,0,1,1
"74",0.63362113316302,1.04832978512106,"AL",2024-07-17,1,0,1,1,1,1,1,0,0,1,1,1,1,1
"75",NA,NA,"AL",2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",NA,NA,"AL",2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",NA,NA,"AL",2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",NA,NA,"AL",2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",NA,NA,"AL",2024-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",0.780769502789003,1.20038891801465,"AL",2024-07-24,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"82",NA,NA,"AL",2024-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",0.629472664963187,1.05983445195086,"AL",2024-07-26,1,0,1,1,1,1,1,0,0,1,1,1,1,1
"84",NA,NA,"AL",2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",NA,NA,"AR",2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",NA,NA,"AR",2024-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",NA,NA,"AR",2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",NA,NA,"AR",2024-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",NA,NA,"AR",2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",NA,NA,"AR",2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",NA,NA,"AR",2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",NA,NA,"AR",2024-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",NA,NA,"AR",2024-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",NA,NA,"AR",2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",NA,NA,"AR",2024-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",NA,NA,"AR",2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,"AR",2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",NA,NA,"AR",2024-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",NA,NA,"AR",2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",NA,NA,"AR",2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",NA,NA,"AR",2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",NA,NA,"AR",2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",NA,NA,"AR",2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",0.21025896490539,0.278930843310503,"AR",2024-07-08,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"108",0.712529865780793,1.05015296626913,"AR",2024-07-09,1,0,1,1,1,1,1,0,0,1,1,1,1,1
"109",0.691686436762299,1.04730898080305,"AR",2024-07-10,1,0,1,1,1,1,1,0,0,1,1,1,1,1
"110",NA,NA,"AR",2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",NA,NA,"AR",2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",NA,NA,"AR",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",NA,NA,"AR",2024-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",NA,NA,"AR",2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",0.714698024870429,0.987572329137347,"AR",2024-07-17,1,1,0,1,1,1,1,1,0,0,1,1,1,1
"117",NA,NA,"AR",2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",0.807411815409653,1.04890081057025,"AR",2024-07-19,1,1,1,1,1,0,1,0,1,1,1,1,0,1
"119",NA,NA,"AR",2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",1.35980256284419,0.871288888669511,"AR",2024-07-22,1,0,1,1,1,1,1,1,0,1,0,1,0,1
"122",0.696239553886579,0.953802194824668,"AR",2024-07-23,1,1,0,1,1,1,1,0,1,0,1,1,1,1
"123",1.71818749629663,0.994459532764548,"AR",2024-07-24,0,0,1,1,1,1,1,1,1,0,0,1,1,1
"124",NA,NA,"AR",2024-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",0.658752302024026,1.00093920531079,"AR",2024-07-26,1,0,1,1,1,1,1,0,0,1,1,1,1,1
"126",NA,NA,"AR",2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",1.11490349578253,0.683020653471489,"AZ",2024-06-16,1,1,1,1,1,1,1,0,0,0,1,1,1,1
"128",5.98785176169823,0.751889826327996,"AZ",2024-06-17,0,1,0,1,1,0,1,0,1,0,1,0,0,0
"129",4.52233762614924,0.771466060573238,"AZ",2024-06-18,0,1,0,1,0,1,1,0,0,1,1,0,1,0
"130",1.06997620782072,0.651710595318578,"AZ",2024-06-19,1,1,1,1,1,1,1,0,1,0,1,0,0,0
"131",1.55615361537817,0.74984656983412,"AZ",2024-06-20,1,0,1,1,1,1,1,0,0,1,1,1,1,1
"132",0.741243979247663,0.632431788520333,"AZ",2024-06-21,1,1,1,1,1,1,1,0,0,0,1,0,1,1
"133",0.35303210061416,0.577693367911677,"AZ",2024-06-22,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"134",1.82522567692563,0.732045325043861,"AZ",2024-06-23,0,1,0,1,1,1,1,1,0,0,1,1,1,1
"135",0.991400757657629,0.736220312996469,"AZ",2024-06-24,1,1,1,1,0,1,1,0,1,1,1,0,1,1
"136",3.00179418930051,0.719554907151425,"AZ",2024-06-25,0,1,0,1,0,1,1,0,0,0,1,0,1,1
"137",2.75714910974882,0.848673410333248,"AZ",2024-06-26,1,0,0,1,1,1,1,0,0,0,1,1,0,1
"138",NA,NA,"AZ",2024-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139",0.357324242087362,0.579720301421347,"AZ",2024-06-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"140",0.891827134554642,0.510938402620082,"AZ",2024-06-29,0,1,1,1,1,1,1,0,1,1,1,1,0,1
"141",2.57745174364985,0.790859733552648,"AZ",2024-06-30,1,1,0,1,1,0,0,0,0,0,1,0,0,0
"142",6.16793486278315,0.800280251496813,"AZ",2024-07-01,1,1,0,1,0,1,1,0,0,0,0,0,1,0
"143",1.22332858689024,0.650757434065406,"AZ",2024-07-02,1,1,1,1,1,1,1,0,0,0,0,0,0,1
"144",NA,NA,"AZ",2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145",1.00456352265931,0.622757604774733,"AZ",2024-07-04,1,1,0,1,1,1,1,0,1,0,1,1,1,1
"146",0.777217382729111,0.789654634931456,"AZ",2024-07-05,1,1,1,1,0,1,1,0,0,0,1,0,1,1
"147",2.36825773136608,0.951971729622306,"AZ",2024-07-06,1,1,1,1,0,1,1,1,0,1,1,0,1,1
"148",0.722309290659499,0.737867068212606,"AZ",2024-07-07,1,1,1,1,1,1,1,0,0,1,0,1,1,1
"149",5.79745680042184,0.775105396630843,"AZ",2024-07-08,1,1,0,1,0,1,1,0,0,0,0,0,0,0
"150",3.29698087624966,0.736066457199525,"AZ",2024-07-09,0,0,1,1,1,1,1,0,0,0,1,0,0,0
"151",2.43355317996588,0.773905678619963,"AZ",2024-07-10,1,0,1,1,0,1,1,0,0,0,0,0,0,1
"152",1.07038910926027,0.836780504694831,"AZ",2024-07-11,1,1,1,1,0,1,1,0,0,0,1,1,0,1
"153",0.791680445916367,0.814352079814098,"AZ",2024-07-12,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"154",NA,NA,"AZ",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155",1.06993596459196,1.03827224931695,"AZ",2024-07-14,1,1,1,1,1,0,1,0,0,1,1,1,1,1
"156",1.28372163289445,0.710788121774473,"AZ",2024-07-15,1,0,1,1,1,1,1,0,0,0,1,1,0,1
"157",2.86430934164092,0.830259261632567,"AZ",2024-07-16,0,0,1,1,0,1,1,1,0,0,1,0,0,1
"158",1.73325468961108,0.754546164053706,"AZ",2024-07-17,1,1,1,1,1,0,1,0,0,1,1,1,0,1
"159",3.74935852625599,0.830334055156287,"AZ",2024-07-18,1,0,0,1,1,1,1,1,0,0,1,0,0,0
"160",1.00734003756747,0.893976622154902,"AZ",2024-07-19,1,1,1,1,0,1,1,1,0,0,1,1,1,1
"161",0.936963388179139,0.748833185613623,"AZ",2024-07-20,1,0,1,1,1,1,1,0,0,1,1,0,1,1
"162",2.94239722217735,0.805303064420633,"AZ",2024-07-21,0,1,0,1,1,0,1,1,0,1,1,1,0,0
"163",1.70248284476919,0.73056968761954,"AZ",2024-07-22,1,1,1,1,1,1,1,0,0,0,1,0,0,1
"164",1.93906302028587,0.826845430810659,"AZ",2024-07-23,0,1,1,1,1,1,0,0,0,0,0,0,0,0
"165",3.94477892167047,0.825202564842825,"AZ",2024-07-24,1,0,0,1,1,0,1,0,0,0,1,1,0,1
"166",1.18421788529706,0.781675693049657,"AZ",2024-07-25,1,0,1,1,1,1,1,0,0,0,1,0,1,1
"167",1.14578939051841,0.83175355097941,"AZ",2024-07-26,1,1,1,1,1,1,1,0,0,0,1,0,0,1
"168",1.76970079364667,0.795806355862594,"AZ",2024-07-27,0,1,0,1,1,0,1,0,1,0,1,1,1,1
"169",3.11328159891298,0.683578793654794,"CA",2024-06-16,1,0,0,1,1,0,1,0,0,0,1,1,0,1
"170",2.60874018517034,0.756492511069004,"CA",2024-06-17,1,0,1,0,1,1,1,0,1,1,0,0,1,0
"171",6.17106869188221,0.74509655658878,"CA",2024-06-18,0,1,0,0,1,1,1,0,0,0,0,0,0,1
"172",6.14985877303882,0.766474068693893,"CA",2024-06-19,1,0,1,0,0,1,0,0,0,0,1,0,0,0
"173",5.92330010553614,0.777082105891905,"CA",2024-06-20,0,0,1,1,0,1,0,0,0,0,0,0,0,0
"174",2.85704971977732,0.708494003473055,"CA",2024-06-21,1,0,1,1,1,1,1,0,0,0,1,1,0,0
"175",3.65912539031559,0.758889982319414,"CA",2024-06-22,0,1,0,1,1,1,1,0,0,0,0,1,1,1
"176",4.13596211032748,0.782225601129372,"CA",2024-06-23,0,1,0,1,0,1,1,0,0,0,1,0,0,1
"177",8.5036031124161,0.847140383379408,"CA",2024-06-24,0,0,0,1,0,0,1,0,1,0,0,0,0,1
"178",7.53981842617426,0.779671579552242,"CA",2024-06-25,0,0,0,1,0,1,1,0,0,0,0,0,0,0
"179",23.5111489961869,0.776524559466617,"CA",2024-06-26,0,0,0,1,1,1,0,0,0,0,0,1,0,0
"180",13.784193693925,0.779072952166402,"CA",2024-06-27,0,0,0,1,1,1,1,0,0,0,0,0,0,0
"181",12.3590375711831,0.797726311683499,"CA",2024-06-28,0,1,0,1,0,1,1,1,0,0,0,0,0,0
"182",7.53702688826622,0.780259393232258,"CA",2024-06-29,0,1,0,1,1,1,1,0,0,0,0,1,0,0
"183",5.43946919332489,0.749430506899506,"CA",2024-06-30,1,0,1,0,0,1,0,0,0,0,1,0,0,0
"184",13.8929081795747,0.751853890610553,"CA",2024-07-01,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"185",8.45579601844914,0.796598382335275,"CA",2024-07-02,0,1,0,1,0,1,1,0,0,0,0,0,0,1
"186",10.5166327883028,0.796901324548453,"CA",2024-07-03,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"187",2.56370999127947,0.778291764907895,"CA",2024-07-04,0,1,0,1,1,1,1,0,0,0,1,0,0,0
"188",4.21934188699909,0.770974326705885,"CA",2024-07-05,1,0,1,1,1,0,1,0,1,1,0,1,0,0
"189",2.18349299804047,0.769509711186993,"CA",2024-07-06,1,1,1,1,1,0,1,0,0,0,0,0,0,1
"190",2.92687599359101,0.755779400470211,"CA",2024-07-07,1,1,1,1,1,1,1,1,0,0,1,1,0,0
"191",5.20171973584068,0.786580510973058,"CA",2024-07-08,1,0,0,1,0,1,1,0,0,0,0,0,0,0
"192",7.78645253101683,0.773579534528127,"CA",2024-07-09,0,1,0,1,0,1,1,0,0,0,1,0,0,0
"193",14.0564637586946,0.846257136338343,"CA",2024-07-10,0,1,0,1,0,0,1,0,0,0,0,0,0,0
"194",9.75231595878315,0.818943535857307,"CA",2024-07-11,1,0,0,1,0,0,1,0,0,0,1,0,0,0
"195",9.02296539757327,0.798099546091033,"CA",2024-07-12,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"196",5.58784921199348,0.8306312053282,"CA",2024-07-13,0,0,0,1,0,1,0,0,0,0,1,0,1,0
"197",6.88696268443344,0.770736972099683,"CA",2024-07-14,0,1,0,1,0,0,1,0,0,0,1,0,0,0
"198",12.1419757047829,0.823764280546888,"CA",2024-07-15,0,1,0,0,0,1,1,0,0,0,0,0,0,1
"199",10.7181218063394,0.818276291759292,"CA",2024-07-16,1,1,0,0,0,1,1,0,0,0,0,0,0,0
"200",4.27512577605449,0.801596200915339,"CA",2024-07-17,1,1,0,1,0,0,1,0,0,0,0,0,0,1
"201",7.44023431995695,0.791829609254262,"CA",2024-07-18,1,0,1,1,0,0,1,0,0,0,0,0,0,1
"202",3.185908160217,0.805493467032802,"CA",2024-07-19,1,1,0,1,0,1,1,0,1,0,1,0,0,1
"203",5.84162675933213,0.813173186150404,"CA",2024-07-20,0,1,1,1,0,1,1,0,0,0,1,0,0,0
"204",11.5103262832167,0.835091178890761,"CA",2024-07-21,0,0,0,1,0,0,1,0,0,0,0,0,0,1
"205",20.3322429211288,0.843054420374964,"CA",2024-07-22,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"206",6.58226321076926,0.796127684334968,"CA",2024-07-23,0,1,0,1,0,0,1,0,0,0,1,0,0,0
"207",17.72169515017,0.878296975171155,"CA",2024-07-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"208",13.6997816551128,0.87553339648723,"CA",2024-07-25,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"209",10.8041862166,0.838653345129764,"CA",2024-07-26,1,0,0,1,0,1,0,0,0,0,1,0,0,0
"210",8.51856699953205,0.84954118784311,"CA",2024-07-27,1,1,0,1,0,1,1,0,0,0,1,0,1,1
"211",NA,NA,"CO",2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",0.69172388514915,1.01209462622655,"CO",2024-06-17,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"213",NA,NA,"CO",2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214",0.322512986686407,0.463156107901893,"CO",2024-06-19,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"215",NA,NA,"CO",2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",0.740220860333956,1.0593510236298,"CO",2024-06-21,1,1,1,1,1,0,1,0,1,1,1,1,0,1
"217",NA,NA,"CO",2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",NA,NA,"CO",2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",NA,NA,"CO",2024-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220",1.11758895099959,1.09426201512034,"CO",2024-06-25,1,1,1,1,0,1,1,1,0,0,1,0,0,1
"221",1.0117332748154,0.904081751944414,"CO",2024-06-26,0,1,1,1,1,1,1,0,0,0,1,0,1,1
"222",0.512961648191999,0.672426418326246,"CO",2024-06-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"223",0.690129316984332,0.997041223311894,"CO",2024-06-28,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"224",NA,NA,"CO",2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",NA,NA,"CO",2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",0.690545491761501,0.99221158332088,"CO",2024-07-01,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"227",NA,NA,"CO",2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
