...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23H_50_CI,X23G_50_CI,X24A_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23H_95_CI,X23G_95_CI,X24A_95_CI,other_95_CI
90,0.836348831078286,0.59558466842519,AR,2023-11-03,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
91,NA,NA,AR,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,3.03225417626835,0.56101189915503,AR,2023-11-06,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,0,0
94,0.828055359489142,0.593444239570415,AR,2023-11-07,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
95,0.191349232523447,0.124175906823396,AR,2023-11-08,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
96,NA,NA,AR,2023-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,NA,NA,AR,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,NA,NA,AR,2023-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,NA,NA,AR,2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,0.698399043866873,0.4994970592423105,AR,2023-11-15,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
103,NA,NA,AR,2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,NA,NA,AR,2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,NA,NA,AR,2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,0.704431272823637,0.499357704564012,AR,2023-11-20,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
108,0.938758075107202,0.4272964680422255,AR,2023-11-21,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1
109,NA,NA,AR,2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,NA,NA,AR,2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,NA,NA,AR,2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,0.191615161237863,0.134477120475407,AR,2023-11-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
115,1.49990853715452,0.56493917869382,AR,2023-11-28,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1
116,0.515483745798608,0.137731438888708,AR,2023-11-29,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
117,NA,NA,AR,2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,0.897295312068314,0.643342392071665,AR,2023-12-01,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1
119,NA,NA,AR,2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,NA,NA,AR,2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,0.703398203952793,0.47961399254477,AR,2023-12-05,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
123,NA,NA,AR,2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,1.78896661219239,0.631610329329705,AR,2023-12-07,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1
125,NA,NA,AR,2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,2.92165946625264,0.3430900864829865,AZ,2023-10-29,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0
128,4.05804978193408,0.3726537836088765,AZ,2023-10-30,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1
129,1.83118733690522,0.359547166139227,AZ,2023-10-31,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1
130,1.2597417814441,0.3257119500954945,AZ,2023-11-01,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1
131,2.76113474077524,0.3600408814013735,AZ,2023-11-02,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1
132,1.83819742930851,0.4002023848419185,AZ,2023-11-03,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1
133,0.765620233729219,0.376415395722441,AZ,2023-11-04,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1
134,2.34171664418389,0.3762019107348325,AZ,2023-11-05,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0
135,5.03822314221166,0.3583698685072085,AZ,2023-11-06,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,1,0
136,2.4130671627126,0.3259337032264155,AZ,2023-11-07,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1
137,2.53020948717508,0.381561244129239,AZ,2023-11-08,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0
138,1.8772014270909,0.3748804756237605,AZ,2023-11-09,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1
139,1.11930625586401,0.3633671684108125,AZ,2023-11-10,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
140,1.2312973133986,0.350189367392895,AZ,2023-11-11,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0
141,3.72062929627368,0.328033512364449,AZ,2023-11-12,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,1
142,5.06721916639472,0.323414543433415,AZ,2023-11-13,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0
143,2.65269555968817,0.3774948530859725,AZ,2023-11-14,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1
144,2.74943079823031,0.3247512604913355,AZ,2023-11-15,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0
145,1.58703779716271,0.1832177012740115,AZ,2023-11-16,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1
146,0.626497173664551,0.4338961737956475,AZ,2023-11-17,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
147,1.04131037425171,0.386791121516401,AZ,2023-11-18,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1
148,1.8999116937367,0.3909372233266755,AZ,2023-11-19,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,1
149,5.41984077625971,0.331497490644854,AZ,2023-11-20,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
150,1.96267917560743,0.3807149553682925,AZ,2023-11-21,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0
151,1.58563965068099,0.38644184925588,AZ,2023-11-22,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1
152,1.1560901460048,0.4728765324977795,AZ,2023-11-23,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,1
153,1.90750901299976,0.306731419556507,AZ,2023-11-24,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1
154,1.93386962772677,0.384406612605868,AZ,2023-11-25,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
155,4.84844061442387,0.4827589707367405,AZ,2023-11-26,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0
156,2.45058122562316,0.328146488728221,AZ,2023-11-27,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
157,7.22849191540669,0.3694679907256445,AZ,2023-11-28,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0
158,2.74932694725695,0.34122302798672,AZ,2023-11-29,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1
159,0.777615776392171,0.345389455979488,AZ,2023-11-30,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1
160,1.02215155306295,0.3254956529471985,AZ,2023-12-01,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0
161,1.93824460063233,0.361021245085107,AZ,2023-12-02,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1
162,3.18924084556579,0.3369885078344125,AZ,2023-12-03,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0
163,5.24877225463417,0.3997143980793515,AZ,2023-12-04,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1
164,5.03719609852853,0.313450287570204,AZ,2023-12-05,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
165,4.41889825245839,0.419442375509257,AZ,2023-12-06,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
166,2.1245326040332,0.3146501222709805,AZ,2023-12-07,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0
167,0.49617193668491,0.2476346578059375,AZ,2023-12-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
168,0.780592825756871,0.1224248188526255,AZ,2023-12-09,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
169,1.60380308383938,0.1833792526355275,CA,2023-10-29,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1
170,2.58754881005066,0.432072163626082,CA,2023-10-30,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
171,1.27526738050933,0.3348827468784285,CA,2023-10-31,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1
172,2.08165361392473,0.4708492852478945,CA,2023-11-01,1,1,0,1,0,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1
173,1.54034879811415,0.3171422073328635,CA,2023-11-02,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0
174,2.6265003339939,0.2690500111779805,CA,2023-11-03,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0
175,1.28891829274614,0.615027371565705,CA,2023-11-04,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0
176,1.13349442144225,0.42229159735974803,CA,2023-11-05,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1
177,3.39081934983243,0.32364115644669,CA,2023-11-06,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1
178,2.01620213374292,0.372754455660256,CA,2023-11-07,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
179,3.46581881853409,0.4306199315872275,CA,2023-11-08,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0
180,4.01286112320284,0.380438665931736,CA,2023-11-09,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
181,2.20533155950883,0.314362232403265,CA,2023-11-10,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1,1
182,1.33198004182236,0.241847564289446,CA,2023-11-11,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
183,1.48961703429887,0.244660146479127,CA,2023-11-12,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
184,2.94331499836781,0.367286869914433,CA,2023-11-13,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0
