...1,es_score,brier_score,location,target_date,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23H_50_CI,X23G_50_CI,X24A_50_CI,X23I_50_CI,other_50_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23H_95_CI,X23G_95_CI,X24A_95_CI,X23I_95_CI,other_95_CI
34,NA,NA,AK,2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,NA,NA,AK,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,NA,AK,2023-11-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,NA,NA,AK,2023-11-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,AK,2023-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,0.441726975843614,0.368403333070412,AK,2023-11-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
41,NA,NA,AK,2023-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,1.23297906057823,0.376522770831909,AL,2023-10-22,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
44,0.938280655867658,0.3029490027697925,AL,2023-10-23,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1
45,0.856955761149599,0.60522999589441,AL,2023-10-24,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
46,1.26751174132557,0.2129709641630865,AL,2023-10-25,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
47,0.958790709258421,0.4762177968966045,AL,2023-10-26,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0
48,NA,NA,AL,2023-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,AL,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,0.865206325501767,0.61365732281693,AL,2023-10-30,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
52,0.280917939371559,0.1968802759088675,AL,2023-10-31,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
53,0.283850254625572,0.194276229336962,AL,2023-11-01,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
54,NA,NA,AL,2023-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,0.328407198278031,0.2764317184220355,AL,2023-11-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
56,NA,NA,AL,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,0.253982389461871,0.1816359673072865,AL,2023-11-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
59,NA,NA,AL,2023-11-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,NA,NA,AL,2023-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,0.254501207849454,0.174378938895253,AL,2023-11-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
62,NA,NA,AL,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,0.237542510354861,0.1651219303280105,AL,2023-11-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
66,NA,NA,AL,2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,NA,NA,AL,2023-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,NA,NA,AL,2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,AL,2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,AL,2023-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,0.898513190369152,0.64322240813474,AL,2023-11-21,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
74,NA,NA,AL,2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,NA,NA,AL,2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,AL,2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,0.189708122547041,0.1374773416173385,AL,2023-11-27,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
80,NA,NA,AL,2023-11-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,NA,NA,AL,2023-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,NA,NA,AL,2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,0.176643320675499,0.1313365267902455,AL,2023-12-01,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
84,NA,NA,AL,2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,2.43426904343403,0.3922105006241625,AR,2023-10-23,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1
87,0.690720330917425,0.49898573869084,AR,2023-10-24,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
88,1.25761488580598,0.616283689915335,AR,2023-10-25,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1
89,NA,NA,AR,2023-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,0.466212333276905,0.311540253873722,AR,2023-10-27,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
91,NA,NA,AR,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,0.890724734448922,0.649983268122015,AR,2023-10-30,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
94,NA,NA,AR,2023-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,0.984685620939987,0.702020711650335,AR,2023-11-01,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1
96,NA,NA,AR,2023-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,0.899196665651245,0.662498577518905,AR,2023-11-03,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
98,NA,NA,AR,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,3.3399358819529,0.61303024186282,AR,2023-11-06,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0
101,0.927226760302302,0.6752524628637,AR,2023-11-07,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
102,0.132936484851915,0.0793794277871555,AR,2023-11-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
103,NA,NA,AR,2023-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,NA,NA,AR,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,NA,NA,AR,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,NA,NA,AR,2023-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,NA,NA,AR,2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,0.846007881455594,0.609346292662345,AR,2023-11-15,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
110,NA,NA,AR,2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,NA,NA,AR,2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,0.859563274017285,0.633840506042025,AR,2023-11-20,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
115,1.1979239779189,0.4815307249155915,AR,2023-11-21,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,1,1
116,NA,NA,AR,2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,NA,NA,AR,2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,NA,NA,AR,2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,0.0836100876068161,0.0453985177774313,AR,2023-11-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
122,2.02151687088808,0.72416392578848,AR,2023-11-28,1,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,0
123,0.244662095531161,0.0428855827287719,AR,2023-11-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
124,NA,NA,AR,2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,1.05904926928927,0.777083596159695,AR,2023-12-01,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1
126,NA,NA,AR,2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,2.68578660721505,0.341795562571105,AZ,2023-10-22,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0
128,3.50168671903913,0.3783488570948065,AZ,2023-10-23,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0
129,3.19348466922501,0.3101744790998935,AZ,2023-10-24,1,1,0,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0
130,1.48890871303172,0.3348132577448675,AZ,2023-10-25,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0
131,0.341443918214002,0.243460813300872,AZ,2023-10-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
132,1.36032072771337,0.323491588614295,AZ,2023-10-27,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0
133,2.08070034817832,0.4717340203064075,AZ,2023-10-28,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1
134,3.12547901720167,0.347237779245041,AZ,2023-10-29,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0
135,4.40994655960461,0.3751024418002885,AZ,2023-10-30,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0
136,2.08762683013292,0.3620480408673425,AZ,2023-10-31,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0
137,1.34389892153646,0.327577419488806,AZ,2023-11-01,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1
138,2.96850091341327,0.3655918335137135,AZ,2023-11-02,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0
139,1.8637126928134,0.4035775688174225,AZ,2023-11-03,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0
140,0.751763560969378,0.376655840279737,AZ,2023-11-04,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
141,2.95391652730049,0.379792313784645,AZ,2023-11-05,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1
142,5.67652387766058,0.361379159467441,AZ,2023-11-06,1,1,0,1,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1
143,2.85839778657063,0.331354069492222,AZ,2023-11-07,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,1,0,0,1
144,2.65697681534751,0.383054116019619,AZ,2023-11-08,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0
145,2.01250307214863,0.3800797516975495,AZ,2023-11-09,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0
146,1.03954199089238,0.3606801633075675,AZ,2023-11-10,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1
147,1.32118191149007,0.351017138627582,AZ,2023-11-11,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
148,4.56812395666552,0.331551240789824,AZ,2023-11-12,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0
149,6.31984892118289,0.3297570182833725,AZ,2023-11-13,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1
150,2.87931318216157,0.3807481257567695,AZ,2023-11-14,0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1
151,3.41212597986186,0.33235981885439,AZ,2023-11-15,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0
152,1.75372257355966,0.20301471541467,AZ,2023-11-16,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
153,0.577255968672219,0.410451116987654,AZ,2023-11-17,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
154,0.934840254536099,0.375591460522128,AZ,2023-11-18,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
155,1.75425384803193,0.3894597101124285,AZ,2023-11-19,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1,1,1
156,6.1734856124597,0.3421178337559155,AZ,2023-11-20,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1
157,2.01349739332518,0.381022662141608,AZ,2023-11-21,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0
158,1.59475417424366,0.3834911847002245,AZ,2023-11-22,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
159,1.17076916813868,0.4768731035753495,AZ,2023-11-23,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1
160,1.74771737641811,0.3044082226008105,AZ,2023-11-24,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1
161,1.91571713576355,0.3853313302184155,AZ,2023-11-25,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,1,1
162,4.3907338373334,0.4762662747074265,AZ,2023-11-26,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
163,2.87713404740483,0.3329987104364,AZ,2023-11-27,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1,1
164,8.4408953890959,0.3743791365913205,AZ,2023-11-28,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1
165,3.3061558276373,0.3469358010673125,AZ,2023-11-29,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1
166,0.77510583338979,0.3482658420901795,AZ,2023-11-30,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,1
167,1.17228808495364,0.332463608194349,AZ,2023-12-01,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1
168,2.06404783561777,0.3660303630543995,AZ,2023-12-02,1,0,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1
169,0.644376388893923,0.3758212930944,CA,2023-10-22,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
170,1.9814488526258,0.3445244772495435,CA,2023-10-23,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1
171,1.76265890786887,0.332113063989709,CA,2023-10-24,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0
172,1.70007974851036,0.413169200941749,CA,2023-10-25,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,1,1,0
173,2.85078553476405,0.3576220464038725,CA,2023-10-26,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1
174,2.01242729437282,0.4082197583030335,CA,2023-10-27,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1
175,1.21114299506683,0.379704911454647,CA,2023-10-28,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1
176,1.61368919129952,0.185509134838943,CA,2023-10-29,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1
177,2.78062225540736,0.4297296530463635,CA,2023-10-30,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0
178,1.36311213683919,0.3372002986631515,CA,2023-10-31,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1
179,2.0991817750428,0.474896167067437,CA,2023-11-01,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1
180,1.47230113823511,0.3151282569805665,CA,2023-11-02,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0
181,2.71747665569196,0.271175296096365,CA,2023-11-03,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1
182,1.66548308440861,0.59554340549576,CA,2023-11-04,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0
183,1.06350509521541,0.418909944741316,CA,2023-11-05,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
184,3.44712655985954,0.3250178453702355,CA,2023-11-06,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0
185,2.18106871346062,0.3736390305757265,CA,2023-11-07,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
